id,donor_id,acceptor_id,pair_key,reaction_type,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_pred_correction_mean,dG_pred_correction_std,dG_pred
OTAORPUNECBUSN-UHFFFAOYSA-N__DYENQYWZYXMZIO-UHFFFAOYSA-N,OTAORPUNECBUSN-UHFFFAOYSA-N,DYENQYWZYXMZIO-UHFFFAOYSA-N,DYENQYWZYXMZIO-UHFFFAOYSA-N__OTAORPUNECBUSN-UHFFFAOYSA-N,carbo-carbo,C1=CC(=C(C(=C1)C(F)(F)F)O)CC=O,C1=CC(=CC=C1C=O)NC(=O)C(C(F)(F)F)C(F)(F)F,O=C(Cc1cccc(C(F)(F)F)c1O)C(O)c1ccc(NC(=O)C(C(F)(F)F)C(F)(F)F)cc1,-12.6477,6.5286,-2.2082803688943384,0.8230867295974603,4.3203196311056615
WMZBHQZDEZYHHJ-UHFFFAOYSA-N__RQGIXOWPYCJSMS-VWLOTQADSA-N,WMZBHQZDEZYHHJ-UHFFFAOYSA-N,RQGIXOWPYCJSMS-VWLOTQADSA-N,RQGIXOWPYCJSMS-VWLOTQADSA-N__WMZBHQZDEZYHHJ-UHFFFAOYSA-N,carbo-hetero,C1=C(C(=C(N=C1Br)C(F)F)F)C=O,C1C2=CC(=C(C(=C2C=CO1)C=O)C3=CC=C(C=C3)O)OCC[C@@H](NCC4=CC(=CC=C4)C(F)(F)F)O,O=C(c1cc(Br)nc(C(F)F)c1F)C(O)c1c2c(cc(OCCC(O)NCc3cccc(C(F)(F)F)c3)c1-c1ccc(O)cc1)COC=C2,-10.5794,-1.2914,2.812207378447056,0.8230550172923484,1.5208073784470557
KDDCJBFJUBOMOR-UHFFFAOYSA-N__SEZIFDACGBQTDB-BIBXISHDSA-N,KDDCJBFJUBOMOR-UHFFFAOYSA-N,SEZIFDACGBQTDB-BIBXISHDSA-N,KDDCJBFJUBOMOR-UHFFFAOYSA-N__SEZIFDACGBQTDB-BIBXISHDSA-N,aliph-carbo,CC1C(N(C(O1)(C)C)C(=O)OC(C)(C)C)C=O,CC(C)(C)[S@@](=O)N[C@H](C1=CC=CC=C1F)C(C=O)(F)F,CC1OC(C)(C)N(C(=O)OC(C)(C)C)C1C(=O)C(O)C(F)(F)C(NS(=O)C(C)(C)C)c1ccccc1F,-21.1619,3.2738,-1.4032636659219861,0.8229789032788007,1.870536334078014
IXOWRBDFGOIGLY-PVSHWOEXSA-N__YWVFFOLQPICETK-UHFFFAOYSA-N,IXOWRBDFGOIGLY-PVSHWOEXSA-N,YWVFFOLQPICETK-UHFFFAOYSA-N,IXOWRBDFGOIGLY-PVSHWOEXSA-N__YWVFFOLQPICETK-UHFFFAOYSA-N,hetero-hetero,C1CN(CC([C@@H]1F)O)C2=C(N=C(C=C2)Cl)C=O,C1=C(C(=NC(=C1OC(F)(F)F)CCl)C(F)(F)F)C=O,O=C(c1nc(Cl)ccc1N1CCC(F)C(O)C1)C(O)c1cc(OC(F)(F)F)c(CCl)nc1C(F)(F)F,-19.5979,3.1274,-2.711180317401886,0.8229720245430383,0.41621968259811437
RIWWLJMHYNWZAL-UHFFFAOYSA-N__XJFIPJXYYUYQIC-WNJXEPBRSA-N,RIWWLJMHYNWZAL-UHFFFAOYSA-N,XJFIPJXYYUYQIC-WNJXEPBRSA-N,RIWWLJMHYNWZAL-UHFFFAOYSA-N__XJFIPJXYYUYQIC-WNJXEPBRSA-N,aliph-carbo,CCCN(CCC)C1CCC2=C(C1)C(=CC=C2)C=O,CC(C)([C@H]([C@@H]([C@@H]([C@H](C=O)O)O)O)O)O,CCCN(CCC)C1CCc2cccc(C(=O)C(O)C(O)C(O)C(O)C(O)C(C)(C)O)c2C1,-11.6617,-8.3446,0.6092700983397663,0.822962771197942,-7.735329901660234
YJCSXKREGMUKEK-UHFFFAOYSA-N__NKUFIOFCRZGSSP-UHFFFAOYSA-N,YJCSXKREGMUKEK-UHFFFAOYSA-N,NKUFIOFCRZGSSP-UHFFFAOYSA-N,NKUFIOFCRZGSSP-UHFFFAOYSA-N__YJCSXKREGMUKEK-UHFFFAOYSA-N,carbo-hetero,C1=C(C(=C(N=C1C(F)F)N)C=O)CCl,C1CC2C=C(CC1N2C(=O)OCC3=CC=CC=C3)C4=C(C=CC(=C4)F)C=O,Nc1nc(C(F)F)cc(CCl)c1C(=O)C(O)c1ccc(F)cc1C1=CC2CCC(C1)N2C(=O)OCc1ccccc1,-5.0607,8.7277,6.525865316390991,0.8229604661782062,15.253565316390992
QJZGLMMNUQDGFA-UHFFFAOYSA-N__KUCKWLAGIJGDEX-UHFFFAOYSA-N,QJZGLMMNUQDGFA-UHFFFAOYSA-N,KUCKWLAGIJGDEX-UHFFFAOYSA-N,KUCKWLAGIJGDEX-UHFFFAOYSA-N__QJZGLMMNUQDGFA-UHFFFAOYSA-N,carbo-hetero,CC(=O)C1=CC(=C(C(=C1)OC(F)F)C(F)(F)F)C=O,CN1CCC(CC1)N(C)C2=NC(=NC(=N2)NC3CCCCCC3)NC4=CC(=C(C=C4)C=O)F,CC(=O)c1cc(OC(F)F)c(C(F)(F)F)c(C(=O)C(O)c2ccc(Nc3nc(NC4CCCCCC4)nc(N(C)C4CCN(C)CC4)n3)cc2F)c1,-10.2576,6.3836,4.071169352531433,0.8229463388609128,10.454769352531432
WZPJREUGWMGZBG-UHFFFAOYSA-N__NOJWLXUKLKRIST-UHFFFAOYSA-N,WZPJREUGWMGZBG-UHFFFAOYSA-N,NOJWLXUKLKRIST-UHFFFAOYSA-N,NOJWLXUKLKRIST-UHFFFAOYSA-N__WZPJREUGWMGZBG-UHFFFAOYSA-N,carbo-carbo,CC1=NN(C(N1C(F)F)C=O)C2=C(C=C(C=C2)O)F,C1=CC=C(C(=C1)C(C=O)C(=O)O)Br,CC1=NN(c2ccc(O)cc2F)C(C(=O)C(O)C(C(=O)O)c2ccccc2Br)N1C(F)F,-14.4471,-1.8528,-1.5717029072111472,0.8228600773933091,-3.4245029072111475
HRYOQBYTDKRMJD-UHFFFAOYSA-N__JLHRJMSJAKUGBJ-UHFFFAOYSA-N,HRYOQBYTDKRMJD-UHFFFAOYSA-N,JLHRJMSJAKUGBJ-UHFFFAOYSA-N,HRYOQBYTDKRMJD-UHFFFAOYSA-N__JLHRJMSJAKUGBJ-UHFFFAOYSA-N,carbo-hetero,C#CCN(CC=O)C(=O)NC1=NN=C(S1)C(F)(F)F,COC1=CC=C(C=C1)C(CC=O)C(C2=CC=CC=C2)C(=O)C3=CC=CC=C3,C#CCN(CC(=O)C(O)CC(c1ccc(OC)cc1)C(C(=O)c1ccccc1)c1ccccc1)C(=O)Nc1nnc(C(F)(F)F)s1,-14.7884,-1.6128,-0.16114199152216316,0.822789870667705,-1.7739419915221633
CKMDGRCFXIHOLO-UHFFFAOYSA-N__YBLRBLINMKQUSS-UHFFFAOYSA-N,CKMDGRCFXIHOLO-UHFFFAOYSA-N,YBLRBLINMKQUSS-UHFFFAOYSA-N,CKMDGRCFXIHOLO-UHFFFAOYSA-N__YBLRBLINMKQUSS-UHFFFAOYSA-N,carbo-hetero,CCOC1=C(C(=CC(=C1)C=O)Br)OC(=O)C2=CC(=CC=C2)OC,CN(CCC1=CC=CC=C1)C(=O)CN2C=C(C3=C2C(=CC=C3)OCC4=CC=CC=C4)C=O,CCOc1cc(C(=O)C(O)c2cn(CC(=O)N(C)CCc3ccccc3)c3c(OCc4ccccc4)cccc23)cc(Br)c1OC(=O)c1cccc(OC)c1,-4.8603,3.9675,6.640963006019592,0.8226974733602471,10.608463006019592
FFNNAPFSJHGARR-UHFFFAOYSA-N__PNYLORXTNNMTSZ-UHFFFAOYSA-N,FFNNAPFSJHGARR-UHFFFAOYSA-N,PNYLORXTNNMTSZ-UHFFFAOYSA-N,FFNNAPFSJHGARR-UHFFFAOYSA-N__PNYLORXTNNMTSZ-UHFFFAOYSA-N,hetero-hetero,C1CC1OC(=O)NC2=CC(=NC3=C(C=NN23)C=O)C4=CC(=CC=C4)OC(F)(F)F,CC(C)(C)C1=CC2=C(C=C1)NC(=C2C=O)C3=CC=C(C=C3)OC,COc1ccc(-c2[nH]c3ccc(C(C)(C)C)cc3c2C(O)C(=O)c2cnn3c(NC(=O)OC4CC4)cc(-c4cccc(OC(F)(F)F)c4)nc23)cc1,-5.3652,4.3714,9.545498657226563,0.8226829644158281,13.916898657226564
BYPLJYCYXNWFCB-UHFFFAOYSA-N__IXBVDLWCNBWYPM-UHFFFAOYSA-N,BYPLJYCYXNWFCB-UHFFFAOYSA-N,IXBVDLWCNBWYPM-UHFFFAOYSA-N,BYPLJYCYXNWFCB-UHFFFAOYSA-N__IXBVDLWCNBWYPM-UHFFFAOYSA-N,carbo-carbo,CC(C=CC(C(CC(=O)O)NC1=CC=C(C=C1)C=O)O)O,C1CS(=O)(=O)C2=C(C1(F)F)C=C(C=C2)C=O,CC(O)C=CC(O)C(CC(=O)O)Nc1ccc(C(=O)C(O)c2ccc3c(c2)C(F)(F)CCS3(=O)=O)cc1,-11.9646,4.6704,3.691729190945625,0.8226666492124362,8.362129190945625
GLJXYCNMIXGNPW-UHFFFAOYSA-N__FVGCIDKFKNWPPW-UHFFFAOYSA-N,GLJXYCNMIXGNPW-UHFFFAOYSA-N,FVGCIDKFKNWPPW-UHFFFAOYSA-N,FVGCIDKFKNWPPW-UHFFFAOYSA-N__GLJXYCNMIXGNPW-UHFFFAOYSA-N,carbo-hetero,CC(C=C)OC(C=O)C1=CC(=C(C=C1F)F)Br,CC(C)(C)C1=CC=C(C=C1)C2=CC(=CC=C2)N(C)C3=NC4=NN=CN4C5=C3C=CC(=C5)C=O,C=CC(C)OC(C(=O)C(O)c1ccc2c(N(C)c3cccc(-c4ccc(C(C)(C)C)cc4)c3)nc3nncn3c2c1)c1cc(Br)c(F)cc1F,-12.5519,0.5135,6.728769338130951,0.82265451651323,7.24226933813095
SCLNKUPWSQJGGI-UHFFFAOYSA-N__SGXNSYPXKIEDFF-UHFFFAOYSA-N,SCLNKUPWSQJGGI-UHFFFAOYSA-N,SGXNSYPXKIEDFF-UHFFFAOYSA-N,SCLNKUPWSQJGGI-UHFFFAOYSA-N__SGXNSYPXKIEDFF-UHFFFAOYSA-N,hetero-hetero,C=CN1C2=CC=CC=C2N=C1C=O,C1=CC(=C(C(=C1)F)F)C2=C(NC(=N2)C=O)Br,C=Cn1c(C(=O)C(O)c2nc(-c3cccc(F)c3F)c(Br)[nH]2)nc2ccccc21,-15.8151,-2.4915,1.1818588462658226,0.822407408351654,-1.3096411537341772
UEHGPSGGFKLPTD-ZXXMMSQZSA-N__MQAJVOSNZSPZHH-UHFFFAOYSA-N,UEHGPSGGFKLPTD-ZXXMMSQZSA-N,MQAJVOSNZSPZHH-UHFFFAOYSA-N,MQAJVOSNZSPZHH-UHFFFAOYSA-N__UEHGPSGGFKLPTD-ZXXMMSQZSA-N,aliph-hetero,C[C@H]([C@@H]([C@H]([C@@H](C=O)O)O)N)O,C1=C(C(=NC(=C1OC(F)(F)F)C=O)CN)C(F)(F)F,CC(O)C(N)C(O)C(O)C(=O)C(O)c1nc(CN)c(C(F)(F)F)cc1OC(F)(F)F,-17.1424,-2.4738,-2.733147940039635,0.822368680966918,-5.206947940039635
