index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
170203,CC(C)C1CC2C(=C(C1(C(=S)N2)C=O)N)C(=S)N,129741015,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000010_170203.xyz,283.422,283.081304,0.6457,78.9625,81.14,3,4,3,0,0,3,3,6,0.583333,471.942981,12.028946,6.747028,13.422332,4.275189,117.161075,3,1,0.138649,-0.30184,0.161245,-0.400493,-53.698606098662,-9.3928,-7.7823,1.6105,7.0702,0.7756,-3.9229,3.1473,2.444817,5.493,0.22581,-0.340639,0.011285,-0.010967,0.000159,0.022252,1.862694,195.7319,15845.2,62.9634,67.4385,8.2473,3.1394,5.7583,440.3486,19.79,-9.39277,-7.782306,1.610464,0.18111,-0.289199,-0.029759,-0.042321,0.034336,0.400121,-0.057558,0.1391
137316,C1CS(=O)C2=C(C1(F)F)C=CC=C2N(CC3=CC(=C(C=C3)C=O)N)C(=O)C4=CN=CC=C4,171502098,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000011_137316.xyz,455.486,455.111519,3.9264,117.2208,93.36,1,5,5,3,1,1,4,9,0.173913,1218.363417,17.649369,11.086553,21.759979,8.583164,185.077155,1,1,0.15162,-0.297812,0.274907,-0.398139,-92.613874632154,-10.0986,-8.1,1.9986,7.3905,1.0841,-4.2373,3.1532,2.847062,3.737,0.198381,-0.380616,0.030825,0.001096,0.015961,0.029729,1.771771,301.023,36924.67,62.264,50.0734,10.3592,1.7,7.6642,579.1483,22.2192,-10.09861,-8.099974,1.998636,-0.035212,-0.52429,0.082234,0.032454,-0.012744,0.391534,-0.151403,0.164081
141903,C(CS(=N)(=O)CCC(CO)(C=O)N)C(C(=O)N)C(F)(F)F,174247277,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000012_141903.xyz,333.332,333.097012,-0.63413,68.6377,147.33,4,6,9,0,0,0,0,11,0.8,480.429817,11.875532,7.726155,19.8,7.181462,119.385875,3,1,0.141701,-0.301219,0.400011,-0.393996,-72.998798262347,-10.2666,-7.6748,2.5918,7.8482,-0.2283,-3.80995,4.03825,1.797278,4.501,0.208969,-0.323943,0.085186,-0.003903,0.040641,0.089089,1.924934,185.1709,15721.78,39.8038,57.5609,9.0698,2.8848,6.7746,471.3442,18.4904,-10.266645,-7.674831,2.591814,0.093893,-0.308808,0.142719,0.007198,0.075503,0.402133,-0.000176,0.131838
65663,CCCC1=C(N=CN2C1=NC(=N2)C=O)CC(CC=N)NC3C(C=CC=N3)F,88272005,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000013_65663.xyz,371.42,371.186987,1.73447,100.5089,108.39,2,7,9,2,2,1,3,9,0.444444,875.96245,15.04686,8.931742,18.96559,8.718428,155.683367,3,1,0.18876,-0.294286,0.214564,-0.313059,-78.969224730174,-10.3271,-8.5757,1.7514,7.569,1.6247,-4.59685,2.97215,3.554839,4.355,0.206393,-0.286247,0.032087,0.004503,0.018295,0.027584,1.914271,249.9442,26801.66,52.8572,39.5971,12.7266,3.0175,6.8334,593.3987,19.7065,-10.32709,-8.57572,1.75137,0.110407,-0.283727,0.057787,0.019785,0.078745,0.40367,-0.01516,0.164393
101375,CCSC1=CC(=CN(C1C2=NC3=CC(=NC=C3N2C)C(F)(F)F)C)N(C)CCCC=O,142621038,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000014_101375.xyz,453.534,453.181016,4.3629,116.241,54.26,0,6,8,2,2,1,3,10,0.47619,1014.344239,18.795483,10.979909,23.178962,9.334614,183.361496,1,1,0.119558,-0.303402,0.432913,-0.373391,-94.377632816832,-9.0288,-7.677,1.3518,6.4105,0.8475,-3.629,2.7815,2.367363,8.545,0.219573,-0.329703,0.032414,-0.008326,0.012044,0.04074,1.913058,296.7992,37448.73,95.8328,58.7198,5.4336,1.9997,13.7291,640.1082,20.5034,-9.028754,-7.677044,1.35171,0.055918,-0.296393,0.022097,-0.070936,0.039684,0.403771,-0.013486,0.146612
76670,CC1=C(C=CC(=C1F)C2=CSC(=N2)NCC(C=O)C(=S)C3=C(NC(=O)N(C3=O)C)N)F,90984292,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000015_76670.xyz,465.507,465.074088,2.01112,118.6628,122.87,3,8,7,3,2,0,3,12,0.210526,1298.670986,17.995799,10.167251,22.435545,8.857113,183.308693,1,1,0.129612,-0.302604,0.329165,-0.384448,-92.203294437878,-10.1605,-8.6087,1.5518,7.2711,1.5065,-4.3888,2.8823,3.341353,4.014,0.235835,-0.371025,-0.00333,-0.002698,-0.003014,-0.000632,1.838065,292.8629,35199.49,81.292,57.9563,7.0501,2.0354,11.2649,542.8379,22.3517,-10.160545,-8.608674,1.551871,0.080149,-0.349864,-0.009509,0.004665,0.074312,0.404443,-0.160798,0.124328
29960,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC(=O)[C@H]([C@H]([C@@H]([C@H](C=O)O)O)O)O)O[C@H]3[C@H](C=C4)O,20627175,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000016_29960.xyz,461.467,461.168581,-1.9596,111.638,156.99,5,10,6,1,0,4,5,10,0.565217,1011.891365,17.943149,10.9926,22.452119,7.863884,189.203629,9,1,0.150755,-0.300361,0.342836,-0.482166,-102.560495085087,-9.7286,-7.4269,2.3017,7.1384,0.3994,-3.7689,3.3695,2.107821,7.208,0.206379,-0.320543,0.050159,0.004885,0.027522,0.045274,1.925488,289.89,37398.11,,48.0724,6.1174,1.8659,15.4552,640.0243,20.0429,-9.728556,-7.426908,2.301648,0.088708,-0.313475,0.082639,0.018684,0.058327,0.403766,-0.01345,0.135931
68698,CC(C)(CN1CCC(CC1)OC2=NC=NC3=C2SC=C3C4=C(C=C(C=C4)S(=O)(=O)C)F)C=O,88926508,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000017_68698.xyz,491.61,491.134877,3.9692,125.8538,89.46,0,8,7,3,2,1,4,10,0.434783,1282.098552,20.379074,13.418836,23.718947,9.075646,196.084188,0,1,0.126366,-0.302743,0.23467,-0.473156,-98.780925767727,-9.7506,-7.9406,1.81,7.158,1.2251,-4.19155,2.96645,2.961299,6.447,0.215351,-0.327947,0.029185,-0.004745,0.01222,0.03393,1.911882,327.6052,45070.93,49.7903,60.8455,5.4295,2.8276,17.2078,731.1574,20.3987,-9.750586,-7.940572,1.810014,-0.050644,-0.252429,-0.012944,-0.109556,0.093027,0.403102,0.006069,0.142469
85839,CC(C(C(=O)O)NF)SC1CC(=O)C(C1=O)CCC=O,123991123,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000018_85839.xyz,305.327,305.073322,0.5412,69.9275,100.54,2,6,8,0,0,1,1,8,0.666667,416.651862,11.690988,7.107235,16.773419,7.488491,118.961891,4,1,0.119528,-0.303402,0.323988,-0.479981,-65.012893139931,-10.3896,-7.7918,2.5978,7.9901,0.5999,-4.295,3.6951,2.496147,2.27,0.220279,-0.334479,0.026056,0.000647,0.013351,0.025409,1.8995,180.3426,14549.6,43.603,54.1418,6.2936,1.9824,7.9413,455.904,19.0768,-10.389624,-7.791819,2.597805,0.192696,-0.350203,0.078699,0.056937,0.038973,0.403046,-0.029677,0.135537
86282,CC1=CC=C(C=C1)N(C(=S)N(C)C2=NN(C(=N)C=C2)C(=N)C(F)(F)F)C3(CCC3)C=O,126527114,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000019_86282.xyz,450.49,450.144965,3.40796,114.5664,89.07,2,5,4,2,1,1,3,11,0.35,1075.558138,17.718513,9.828922,22.601765,8.215406,181.657086,0,1,0.145506,-0.300724,0.450551,-0.305628,-92.561941741712,-10.1886,-8.607,1.5816,7.4837,1.5466,-4.51515,2.96855,3.433761,5.271,0.21204,-0.384485,-0.000352,-0.007464,-0.003908,0.007112,1.805264,288.2904,34817.5,83.1365,65.4229,8.0493,3.2284,9.7611,566.9784,21.8601,-10.188573,-8.607003,1.58157,-0.003974,-0.329597,-0.030441,-0.041362,0.080954,0.398406,-0.162358,0.154716
94546,CS(=O)(=O)C1CN(C(CN1)N2CC[C@H]([C@@H](C2)N)F)CC=O,138562683,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000020_94546.xyz,322.406,322.14749,-1.8416,77.1209,95.74,2,7,4,0,0,2,2,9,0.916667,475.122997,12.928624,9.017217,16.755264,6.655162,124.103828,4,1,0.133539,-0.301949,0.164071,-0.324158,-69.262394541992,-9.9598,-7.6221,2.3377,7.3542,-1.1165,-3.11885,4.23535,1.148338,1.159,0.208406,-0.31663,0.116257,-0.002997,0.05663,0.119254,1.924649,203.6807,18808.8,52.811,47.9838,6.9025,2.2381,7.5881,508.5545,18.7613,-9.95976,-7.622061,2.337699,0.083565,-0.308529,0.189128,0.00125,0.057796,0.404238,-0.007355,0.150374
101389,COC1(CC=C(C=C1)C2(CC=CC=C2)C=O)OCCCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,142625456,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000021_101389.xyz,492.591,492.242436,5.4834,135.925,64.8,0,6,9,2,1,3,5,7,0.448276,1207.074865,20.697549,12.732363,24.808071,10.626565,210.645204,2,1,0.134139,-0.302025,0.190763,-0.355891,-105.687872461622,-9.6157,-7.6193,1.9964,7.0133,0.8692,-3.94125,3.07205,2.52819,6.236,0.218614,-0.336438,0.024373,-0.000323,0.012025,0.024696,1.904415,344.8787,50554.11,12.1375,72.7439,6.0939,3.6507,8.5286,701.6199,21.3694,-9.615655,-7.619298,1.996357,0.149803,-0.32797,0.028606,-0.00278,0.023592,0.401686,0.014718,0.119727
103203,CN(CC1=C(C(=C(C(=C1N(C)S(=O)(=O)C)C=C)N=C)O)C=O)C/C(=C(/C(=C)Cl)\F)/C=C,143334320,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000022_103203.xyz,469.966,469.123833,4.1695,125.6991,90.28,1,6,11,1,0,0,1,10,0.238095,1080.831161,19.224894,11.021212,26.285398,10.518933,186.747446,0,1,0.153764,-0.297732,0.293251,-0.504899,-95.158453225951,-9.6435,-8.0642,1.5793,6.8962,1.3396,-4.1179,2.7783,3.051704,5.61,0.197929,-0.376507,0.024205,-0.000182,0.012011,0.024387,1.757409,313.6085,40706.25,90.1343,58.7693,9.1057,2.3532,8.6811,649.1194,21.1523,-9.643488,-8.064197,1.579291,0.191344,-0.357409,-0.000256,-0.091709,0.017986,0.386602,-0.164211,0.137497
115367,CN(C)C(=N[C@]1(COCC[C@H]1C=O)C2=C(C=CC(=C2)OC3=NC=NC(=C3)N4C=CC=N4)F)N,155001000,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000023_115367.xyz,453.478,453.192466,1.9007,117.6054,120.75,1,7,6,3,2,1,4,11,0.318182,1152.651036,18.258164,10.283683,22.338088,9.327486,189.419964,2,1,0.125536,-0.302972,0.223968,-0.438834,-96.751779683266,-9.6684,-7.5971,2.0713,6.944,0.6698,-3.8069,3.1371,2.309854,6.546,0.219387,-0.331159,0.028352,-0.000876,0.013738,0.029228,1.918468,302.5079,38618.86,53.342,58.7163,6.0002,2.0864,9.8096,641.6705,20.8246,-9.66843,-7.59707,2.07136,-0.100214,-0.238365,0.328705,0.306293,-0.05398,0.402304,-0.001816,0.142025
127254,C1CC(C2=C([C@]13CN4C=C(C=C(C4=N3)OC(F)F)C(F)(F)F)C=CN=C2C=O)(F)F,166499674,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000024_127254.xyz,435.299,435.081774,4.272,87.8815,54.79,0,5,3,1,1,3,4,12,0.388889,999.984417,14.889311,8.621298,20.356737,6.540847,164.08757,1,1,0.168441,-0.296144,0.41745,-0.430852,-94.726956432174,-10.8507,-8.4502,2.4005,8.0362,1.5855,-4.81085,3.22535,3.587871,5.749,0.216607,-0.275588,0.027506,0.005272,0.016389,0.022234,1.947605,228.1009,23073.48,41.3577,48.8254,13.2832,2.3734,7.3072,583.1647,19.2932,-10.850692,-8.450249,2.400443,0.081616,-0.25066,0.035944,0.044518,0.098845,0.404984,0.033861,0.16052
127993,C1CN([C@H](CN1C(=O)C(F)(F)F)CC=O)C(=O)O,166746371,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000025_127993.xyz,268.191,268.067091,0.3285,51.8348,77.92,1,3,2,0,0,1,1,9,0.666667,358.212136,9.183407,5.063345,14.261728,5.233468,99.94803,1,1,0.121616,-0.303316,0.470885,-0.464893,-61.238408952562,-11.4541,-7.7165,3.7376,9.0038,0.0403,-4.52205,4.48175,2.281356,5.999,0.213561,-0.298979,0.058955,0.004027,0.031491,0.054928,1.943391,136.8453,8824.5,47.5312,48.8539,7.2755,1.9617,7.181,412.1832,17.4159,-11.454092,-7.716507,3.737585,-0.052375,-0.235059,-0.16893,-0.221112,0.228576,0.406222,0.029609,0.164201
140604,C1C=NN(C1C2=CC(=CN=C2)Br)C=CCC(CCl)(C=O)C(F)F,173763020,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000026_140604.xyz,406.658,405.005508,4.1697,88.604,45.56,0,4,7,1,1,1,2,8,0.4,614.139715,14.421145,8.232808,18.005255,7.966646,145.893737,2,1,0.132895,-0.30248,0.251717,-0.30248,-70.652763971002,-9.9588,-7.9404,2.0184,7.4141,0.8491,-4.1316,3.2825,2.60017,3.435,0.211364,-0.300736,0.054021,-0.000866,0.026578,0.054887,1.932173,224.3628,21271.74,39.4607,63.062,5.2699,3.2612,9.2565,556.2701,19.7003,-9.95877,-7.940381,2.018389,0.154957,-0.306562,0.157479,0.089759,-0.015269,0.405428,-0.000367,0.16745
141384,CC1(CC[C@@H](CN1)NCN=C(C2=CNC3=C2C=CC(=C3C=O)/C=N\NC)/C(=C\N=C)/C(F)(F)F)C,174068792,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000027_141384.xyz,489.546,489.246393,3.5473,133.6703,106.03,4,7,9,2,1,1,3,11,0.416667,1151.809705,19.960768,11.168607,26.297472,10.956688,201.429686,1,1,0.152328,-0.297787,0.419478,-0.359884,-105.425428396608,-9.5885,-8.1709,1.4176,6.7253,1.1994,-3.96235,2.76295,2.841206,2.832,0.200231,-0.382019,0.031132,-0.002321,0.014405,0.033453,1.792388,324.9043,45255.05,59.8459,54.5006,9.8533,4.3772,9.2154,691.3982,20.5335,-9.588543,-8.170906,1.417637,-0.324903,-0.238979,0.001479,-0.004992,0.033249,0.392115,-0.128105,0.158851
165708,C1C(NC2C(=N1)NC(NC2=O)N)C=O,54049739,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000028_165708.xyz,197.198,197.091275,-3.1141,48.3315,108.61,4,6,1,0,0,2,2,7,0.571429,302.45528,7.357568,4.286627,9.099428,3.351827,80.125085,3,1,0.138328,-0.301557,0.24707,-0.339962,-43.33107487794,-9.9908,-7.252,2.7388,7.8924,-0.5694,-3.6615,4.2309,1.584365,7.568,0.20248,-0.319719,0.067197,0.000804,0.034001,0.066393,1.913891,123.3608,6754.9,53.3379,46.5128,9.3472,1.9992,5.303,366.6962,17.2145,-9.990781,-7.252017,2.738764,-0.041373,-0.267083,0.120603,0.001471,0.112682,0.40346,-0.02258,0.156397
169751,CC(=C1C(=O)C(=C=O)C1=O)C=O,129690347,True,,/scratch-local/schen3.23697411/desc_23697353_6/xyz/000029_169751.xyz,164.116,164.010959,-2.8447,40.5465,68.28,0,4,1,1,0,0,1,4,0.125,504.283236,6.210343,3.13675,8.298039,2.677493,66.137079,0,1,0.146123,-0.29824,0.211977,-0.29824,-35.331207083854,-11.503,-9.6901,1.8129,9.2835,2.2299,-5.7567,3.5268,4.698253,1.288,0.204843,-0.292112,0.028046,0.017386,0.022716,0.01066,1.90897,96.9399,3989.71,30.2926,47.5779,6.5552,1.8882,6.6474,333.1651,16.8773,-11.502952,-9.69011,1.812842,0.116989,-0.283281,0.06049,0.059421,0.175962,0.401329,-0.004082,0.156236
