id,dG_r2scan_kcal,dG_b973c_kcal
0,2.646290711345725,8.24696050188679
1,7.415189811598177,11.930728956569476
10,6.838899141584637,11.567506485293798
100,1.6099349990131506,7.16404955679082
10000,3.1914226769356,8.678240821274013
100000,4.614065118362997,10.754933854888003
100001,9.229460256242636,14.629130978810034
100002,-2.626293834286397,3.0559864197544755
100003,1.2136481086094415,5.733072952758628
100004,1.3847955166256134,5.540738170526107
100005,0.6301735373465616,4.292491730721014
100006,23.691887207447863,26.614070801285216
100007,7.375339586554624,11.304271645693133
100008,-4.940438339988397,0.0104269070411514
100009,8.159012382856297,13.574587574482043
10001,3.140081279920061,8.637962665547974
100011,1.6955485539458357,8.395992342349167
100012,5.486741468856359,11.080627681844645
100013,-2.274856292774401,2.4152034887524665
100014,6.630709984438862,10.716395526114624
100015,-2.10868130485073,2.4853110181690554
100016,4.422183631453596,7.791992961535913
100017,-4.393176895863281,-0.6027222095057193
100018,5.047232087169127,10.917723678163838
100019,16.310404107863466,22.078207800338348
10002,8.249212154496908,13.221023789398844
100021,4.824679532528962,10.341387777936934
100022,-17.27405208859335,-11.15810357244865
100023,-8.98453728007748,-2.8722939751457064
100024,4.485721947803528,11.659999690917829
100025,5.785222063208792,9.849377600136156
100026,3.274566255640052,10.37927781138468
100028,-2.118597025222931,4.235914427768101
100029,110.1881787344046,116.54413216266416
10003,0.259968406322844,5.039813429731618
100030,2.1007285219342986,7.199754123197783
100031,-3.192340606578094,0.9913957988105436
100032,2.1032262740092147,7.618192904694959
100033,3.5496813806095875,8.199888612992464
100034,-0.8248761621584529,4.112877748511843
100035,-1.6786669824978466,5.215198658759178
100036,9.70609539603507,15.707558653975337
100037,-1.8647274260623188,2.5723051040999487
100038,1.056821015623322,5.8856523603259685
10004,3.7713479304918622,8.392156130858707
100040,-33.01204069540159,-28.516224665608046
100041,-33.38800184311218,-28.99446654439449
100042,8.024206853204213,11.80675022519464
100043,24.293960972813608,28.97772900025715
100044,1.2174905011027302,6.523793574578558
100045,8.925964041409058,12.695213452169856
100046,3.177030100630585,7.384340550896342
100047,-0.8478674047147479,3.816754295803618
100048,-5.510730455478185,-0.6063589057697413
100049,-4.31812817396586,1.9064280087312135
10005,3.361180686373953,9.420130429251827
100050,7.490226039797098,12.428236211468883
100051,8.845393944869624,13.926664359041922
100052,1.3304722811985248,6.756100392882446
100053,-2.5053275559852173,3.2111183216713632
100054,2.218297258172638,7.445986666824262
100055,4.161707842073535,8.384845998167915
100056,-1.3793603544244322,3.2447752268244865
100057,0.6064786081426129,5.82218942250475
100058,5.50784743463837,9.734702258366855
100059,-3.557412232979358,1.312118165049188
100060,10.8710361592272,14.610639005509269
100061,-0.9086191437584648,4.7284436829647385
100063,-8.89013592935269,-3.147616699541497
100064,2.452848133634205,7.062757717610231
100065,6.236801433732541,10.615013159091411
100067,-1.944386687821948,4.24328730960125
100069,-39.24461213164778,-34.85690548563868
10007,8.298232665777999,12.560573164218356
100070,9.662793798944438,14.719647022153843
100071,2.9848295908788947,7.2040122281884695
100072,5.958154399480389,10.30127320526653
100073,-2.249924274256377,2.624850108202194
100074,4.3444575534135375,10.012117517532015
100075,0.1861898853578115,4.9398546958606735
100076,4.24530849510069,7.103550475458365
100077,-46.47751962563981,-44.08793403355672
100078,-0.7226577820074863,4.742747426954636
100079,1.936678415424124,7.279109176917799
10008,0.2469278124904962,5.435758759768135
100080,3.9063788831904858,7.271905756663346
100081,-0.3994435149652723,5.370013506520488
100082,3.889804771439609,8.058872703591078
100083,-0.268808873259251,4.369064310872109
100084,13.92090203301234,17.353647752127085
100085,-4.490078695155971,1.55007654043582
100086,-1.0166894611395318,5.273923419387876
100087,-4.712835983511954,-0.9026465238071526
100088,3.155207563276232,7.838819090399102
100089,0.9185502356673284,4.705818624982896
10009,1.8864051425246768,7.89873571505094
100090,-1.9659437014453365,2.9392030536835017
100091,-2.6016255677098346,1.511555299486423
100092,-1.5996518171595742,3.1763625483300704
100093,9.483751636186955,14.30666151083765
100094,-3.6517807291222986,1.3788488143392634
100095,-0.2423528411099748,4.488694980629552
100096,1.4270705317718857,5.429978052670884
100097,-2.237631756904941,3.0766311760870795
100098,0.7636286082678067,4.861652361001542
100099,6.630749931743218,11.983539040670577
1001,8.976254279285753,13.551498491991447
10010,3.4841909087807954,7.900920229351794
100100,1.7506419712036374,5.805591102384954
100101,3.327704414433156,7.994087720590101
100102,3.151137730681465,7.413194807006705
100103,-46.125794761450486,-41.776955503392806
100104,4.301550913857179,8.529860627028109
100105,7.295543434437387,12.195377089936176
100106,-63.21579980069925,-59.28255052260671
100107,8.740665875964588,13.450779884286614
100108,2.7268791417260307,7.225443560612492
100109,0.1198493837456731,3.741081827952615
10011,1.5196132588982996,5.999711710895379
100110,4.632035586011698,7.849403312316108
100111,3.3769427580881,7.453919814238066
100112,3.649726119037862,8.41064034441201
100113,-0.72835392489328,3.542981862112785
100114,0.7796765915626278,5.489696159708798
100115,17.652207793361104,21.174422942152717
100116,7.670443314192383,11.359671715654857
100117,6.818056529740638,10.097004481606763
100118,17.89472718154307,22.483105953206795
100119,9.096399482251268,12.740512862062705
10012,-0.8503106353823344,5.276063323202189
100120,8.208735353173761,13.100620422805568
100121,8.955138439822207,14.583477183051164
100122,0.90711289553441,5.9697467530747055
100123,2.8756734073739163,6.1908174459232965
100124,1.5896709005551632,7.143457139659508
100125,2.1114902287058257,6.766611686071493
100126,4.506667426096429,8.024249110198413
100127,2.1204123850831285,6.849188587765657
100128,1.7870877166967445,5.049165832045738
100129,-3.72967628728934,0.0048815052327228
100130,12.9109560884773,17.431920048416195
100131,7.52582063290742,11.895424929518583
100132,10.463138080513191,14.617725032652656
100133,13.441586781087086,15.867820228509796
100134,1.0110058663129884,4.69643352874363
100135,-0.8815791213418828,3.463996055289506
100136,8.36434468259203,13.630806476578062
100137,4.176130057115365,8.487926942321602
100139,5.018690903610388,10.351858568371751
100140,8.622144337590889,12.639428908736734
100141,10.054722035445758,14.200634741913005
100142,6.893528490745212,10.028060045964397
100143,6.453886071607749,10.847329144529755
100144,7.323033420048558,9.987734324296206
100145,5.6666761227079085,9.14151719968189
100146,10.889100869869193,15.211633162087267
100147,7.118503664054335,10.972611373082092
100148,-40.8339263877262,-36.933438665829634
100149,7.415871857102596,10.49854008161677
10015,7.236433049487385,12.9302889771469
100150,6.487134137688147,11.095044910536046
100151,-9.84511255694447,-5.7480225429868
100152,-37.49741867519885,-34.24593149967128
100153,3.868185749749293,7.705564473675686
100154,3.6254427522579538,7.424053748467637
100155,6.6809610337788445,9.099509024481607
100156,2.182916103917549,4.446830060703112
100157,1.0568587265749076,5.061137227316765
100158,2.5705966424443245,6.757412514442973
100159,3.426353456426571,7.850606385354811
10016,5.533614123174106,11.139593317170876
100160,-12.37493437174226,-9.179099159341524
100161,5.0842740491046605,8.039457624819498
100162,0.4903728709434195,4.482635882283501
100163,7.39419630080235,10.408477667179898
100164,3.0817618789906893,7.36447060590436
100165,5.9642120379335255,10.363964599955402
100166,3.7755681688680256,7.767657792812998
100167,-41.35527109573015,-38.68670577304036
100168,-3.962800353989121,0.999884367562996
100169,10.74682618321174,13.908789075783451
10017,-23.23925093252452,-16.11034905620069
100170,9.341798509777542,10.062041606076004
100171,-0.7446845421436744,4.1431408483686845
100172,2.479461651303581,6.334682295826194
100173,0.9732281688570286,6.420857999632784
100174,1.7978869446566068,6.067305368348324
100175,0.0195193515373817,6.3959110281986815
100176,4.138142750312169,8.366823067686452
100177,-0.9819538346628868,3.93347391840134
100178,-5.208028303110264,-0.0806493435275471
100179,7.55633893922426,14.356671614497223
10018,6.276346867321495,10.378139920167593
100180,-0.3877708274531865,5.919201061332391
100181,-0.5650528675790227,4.846906742439925
100182,1.3266906454761451,8.348939496339678
100183,-11.281134385024217,-5.466389786311671
100184,-9.829431530403582,-2.969554764702799
100186,15.089844988330752,19.745482272718892
100187,-0.8958969965587178,5.709877987510868
10019,5.036266329544125,10.660186066523792
100190,-4.604722741541012,0.3205444774594899
100191,1.846883375123927,6.973706530559875
100192,-50.07144960628192,-46.73551522417831
100193,7.768568438400267,12.903060577964611
100194,2.3606698623818376,5.327249362471576
100195,6.23537239432515,12.22427431215604
100196,-0.9416559008977652,3.279042011088692
100197,0.6783298713519483,4.558836165200621
100198,0.7293293068579053,3.700888376406265
100199,-2.4373049618192018,2.844371149405676
1002,10.390891145375154,17.045677568473
100200,-18.311889742689157,-14.182683550643544
100201,4.835579953382807,8.121393273687476
100202,-1.341418768436809,3.79756472868232
100203,2.4354930587890995,7.272375066292633
100204,0.6554101956512629,8.307880177197905
100205,7.63328756136592,11.5204880684731
100206,-3.637085529800187,0.1018041596492891
100207,3.558312576562328,9.92094666156502
100208,3.9526728302926166,9.830581167537815
100209,0.94964722030726,6.350179333626848
10021,2.203467035877444,5.5766388922798855
100210,3.6275264848660944,7.596972332182722
100211,7.9236346574064145,11.328836629411736
100212,6.8933135748755685,10.775437571468382
100213,12.350346213507752,16.37827925270245
100214,2.1042297089747444,5.56040536218867
100215,19.72428982340569,27.502206739159742
100216,-4.142477075067752,1.3944828158346008
100217,-3.1954124952138607,0.7509647278026959
100218,-1.6828709730020974,3.229702954797735
100219,5.490155597654058,10.57263059326888
10022,3.054594436829476,8.894405547836213
100220,-1.3635886692754935,3.1245708479728838
100221,-0.7776801022520716,4.841034017573179
100222,0.6025658189053053,5.006888318302445
100223,1.6330461986959135,5.025865979370463
100224,6.164390710080911,11.599965066768602
100225,7.151902759994669,8.922697050755193
100226,1.608759444713329,6.309458520020636
100227,-1.004491570730942,5.98614846020436
100228,0.0286598298206507,5.299010430393464
100229,-4.416068594040325,-2.3687616287587945
10023,11.08880953083398,14.568718305317486
100230,1.7615866237309183,7.22183801748163
100231,-1.916006181515569,2.958095891149393
100232,1.7713962086612047,6.791523495944803
100233,1.7731168865044094,7.077397604226528
100234,9.557244420995314,12.935555723678789
100235,0.7764018291762531,8.104881297844031
100236,0.748102354060578,5.510042297742279
100237,2.617330649096892,8.837124601182067
100238,-10.482099254721746,-4.382750291301897
100239,-1.894867338037687,4.799830797819833
10024,3.5343619282522463,8.3436040549405
100240,-0.2004248912486399,5.905116170014844
100241,-1.6246159517522434,4.671411993764036
100243,5.82591146671672,11.902460724474814
100244,-0.0832172499346313,5.709423627088003
100245,-1.524781098755333,4.442080580326798
100246,-25.15512007030241,-19.10333357265873
100247,-0.0083044764271658,4.602953708454676
100248,-1.3233516803323813,7.121075060250393
10025,10.687809353541596,15.38043882054169
100250,-4.137631861129216,2.391469947720871
100251,2.4185183445466314,7.269655520928384
100252,-1.511560588887334,2.943094142280376
100253,3.6973962306572776,7.60560551565582
100254,12.435320053338634,17.190467571863024
100255,2.9491431352339763,9.173851400477648
100256,3.196858792661443,10.428682168206294
100257,8.450189225271558,12.547543392241735
100258,-2.813623451992859,4.072404835908536
100259,-0.972583286130956,5.602984377491056
10026,19.24544989646208,25.539569098481305
100260,5.256387418267499,10.544633743167813
100261,-6.6241661819555215,-0.6052241731833569
100262,-3.804141887550032,-0.3477213843838354
100263,2.435969489819397,8.231820751403717
100264,2.7524482561136283,8.415784107735647
100265,9.739060835436533,14.380036747442722
100266,-4.057596827613304,0.9774641231972874
100267,-2.86376825631335,2.283948563202086
100268,-3.239568610345404,2.0156836926702693
100269,-2.689521801258687,2.5012894399635166
10027,1.6743409023134292,6.124738682193943
100270,1.514579131221131,4.982999054979506
100271,-0.3595365268824925,3.7163330743635714
100272,-3.3505140295889086,1.6597911535263388
100273,1.1381234604805044,6.219091015929773
100274,8.890519441452073,14.229215940976726
100275,7.364326992791246,12.411349426382603
100276,20.560385485047824,22.82066721342381
100277,-16.252437714234308,-12.33519162731951
100278,-2.5317721581089487,2.118679881707816
100279,-9.116614048149238,-5.3091001706573815
10028,4.56929698357664,9.929807270015608
100280,12.432108488963175,13.567274414710711
100282,-9.992227255744536,-5.508726122382154
100283,-0.051555375197904,5.889053515309878
100284,3.996512385509108,8.017888379313824
100285,-2.9841135085533077,1.9298786116153197
100286,-0.7878101689188078,4.936853198261761
100287,3.87508048640501,9.4748766909088
100288,-2.2676487167047683,1.7250943539960264
100289,1.477601185704036,5.548186199177054
10029,3.5221183016187365,7.997671562652491
100290,2.715175533790455,6.789882642226816
100291,9.585029391438743,13.08448758794351
100292,-2.585473450047974,1.642962039346626
100293,-0.455448147242773,3.6058282779677295
100294,17.43658004528982,22.75777377594762
100295,-2.6004831818146226,1.9122854914712732
100296,13.83624304979299,16.360866981501584
100297,-0.451922418820306,1.5329852924387215
100298,18.24236035455139,22.75639283225001
100299,10.314372367243186,14.640875067384574
1003,6.572338035069247,11.158840478794064
10030,8.723077774416453,13.285020035147538
100300,7.386334706404279,11.315257142976533
100301,1.3067092832033316,5.237583747556617
100302,-2.619646163960641,0.58984818692948
100303,0.0101267834771494,4.385754354842383
100304,10.888396508919945,14.30211022248147
100305,12.660891282718834,15.81278938418562
100307,-0.144783113699927,2.6433430955235773
100308,-0.0280551390936509,4.130815050395499
100309,-3.4887510990309174,1.1785030883235936
10031,-33.04815387209528,-28.145382810037205
100310,4.523260181444583,7.382046616537194
100311,5.565780142294353,8.605780240395994
100312,11.031441892907823,14.131642622332835
100313,2.665099242706716,6.5856521754090105
100314,3.560660662789844,6.541595939667328
100315,-2.2523415417443573,1.708492919190702
100316,-0.3076320991646517,3.8249591292602494
100317,-2.6988312153480374,1.4895709667033237
100318,2.7072485287134334,6.639983620308197
100319,-6.129001522847815,-0.6111322285429922
10032,5.111039370668282,10.012055821647037
100320,-0.7427966761711188,3.616141128378062
100321,-1.050909194961301,4.886882339639836
100322,13.428701341326423,18.381442728529137
100323,1.1172637043829248,5.540057611880958
100324,0.9280092476888104,5.762581040287762
100325,1.1055702332292092,4.956696239105237
100326,-46.780665607996994,-42.39923874472104
100327,3.2061487554469306,9.078421316207132
100328,-5.957319788460499,-0.6608635591444006
100329,6.970843545437662,12.22593672183782
10033,22.194138763586597,27.042510384863277
100330,2.4031972141399778,6.989567981002796
100331,9.582210380168767,13.43661234807734
100332,-1.323800147964272,3.258476816922413
100333,9.507793174958683,15.372312659646973
100334,-11.305710218635,-6.801851104014816
100335,1.35015859100917,5.750350828203892
100336,5.584889104407524,9.958398929600149
100337,2.851607510420177,7.676904195271834
100338,19.563673521003327,23.352101360924067
100339,8.937075136567206,12.340709830775056
10034,-9.14250207423208,-5.454841615737205
100340,12.952608452875037,17.376454045997924
100341,14.206603493262236,17.491648564325082
100342,4.291945994442084,8.867730196596494
100343,-53.550862692046856,-48.6498005183977
100344,6.069341844485355,10.922842446243124
100345,11.885985495928074,17.30236164869836
100346,12.657597756884709,17.595144877404806
100347,7.650183463078241,10.87298406101299
100348,-24.171213670671545,-19.551214697850316
100349,-2.961680348586896,2.274962917463071
10035,0.8374248954247719,5.502352383155423
100350,-0.1383219418403986,5.037355628813394
100351,0.0265762401770039,4.112129812783899
100352,-6.762239526804193,-2.3382567491193207
100353,10.724469010728592,16.445845155353883
100354,-2.840102791777672,2.168924712520356
100355,-27.070228789212116,-23.37323023070234
100356,-2.489191965132979,1.928285847614592
100357,-3.770973074878309,0.8287203137428029
100359,-8.504751899402024,-3.334894752865712
10036,-17.784971081640325,-14.09502298464584
100360,5.016796958935943,10.117327749744298
100362,5.081654121599417,8.908596092768235
100363,-5.21089938284787,0.2400810893613807
100365,-3.136522691921973,1.6954759102907908
100366,7.642022288152957,13.531080146901076
100367,-32.68546557908981,-28.171120466864508
100368,9.44158088496038,13.088052417868417
100369,2.060612957215865,6.339442583433626
100370,1.319216633813192,5.384551649215981
100371,5.664109710151373,11.942662279054629
100372,15.924366784822404,22.023675291716064
100373,8.04503659531885,13.455055611577324
100374,-1.9661560322544032,2.858700484325316
100375,10.524332954128075,15.57255681623842
100376,17.855824397181006,23.078073367357018
100377,31.85968721894766,36.20561500223625
100378,0.9206172518452757,5.11063002622606
100379,3.907355489199415,9.928187965983527
10038,4.791368798133937,8.793178094613024
100380,2.940721054387947,7.481094827952963
100382,2.670975591908862,8.748030164804122
100383,-1.089626087528826,4.441286110797567
100384,0.505036278215202,6.798491007235011
100385,-1.3101413795845642,3.1640112019455247
100386,-5.654291292098487,0.5107364105523032
100387,-35.71384747784245,-31.71680609802417
100388,-2.855050548864311,1.0785323512850178
100389,-5.050424711460065,0.0891956687940472
100390,-0.4526418181504352,3.810257361846816
100391,8.557788047749698,12.74894362664628
100392,1.4852118724217815,7.380528937288841
100393,-2.809744231018438,2.098619172856851
100394,-5.086267952355886,1.5651495392700874
100395,-33.68333615949457,-28.131009488424205
100396,1.6984321387962735,7.849871652583348
100397,-3.165113822024242,1.1461157355548488
100398,-3.635246437120629,1.806551437353839
100399,0.0925694289559048,5.400401805035858
1004,8.072460835525819,12.567656918483117
10040,2.107596623819718,6.936187409787774
100400,0.661552570101536,4.92742477151048
100401,3.208945499069588,8.039454035012449
100402,-12.822509668629962,-7.247559459253221
100403,2.306353341720224,6.67906545528562
100404,9.366927320348022,14.189330619148707
100405,-1.5345892889970698,1.7152334028648129
100406,12.175492704103531,18.6404708959712
100407,2.436327150171578,8.072748295175113
100409,5.933259984191204,12.527317851464666
10041,-0.6676118776151997,4.689739612685762
100411,-1.0649978196211076,6.287588813086767
100412,-32.72593497736333,-27.24716629603695
100413,0.6252874867846193,5.247975118076208
100414,-0.7948890689540208,5.110131661274942
100415,0.1957029455199305,4.087623217647914
100416,-38.5193254354897,-33.32144171793232
100417,-4.374674079376254,1.6355255464464633
100418,-2.495737586775298,3.0297667176155727
100419,9.572070162309576,17.127970050439533
10042,7.199831735225684,11.910247537170996
100420,9.612872965339568,14.653501984251411
100421,-6.656457893618125,-1.5699777790999103
100422,-9.463737630212057,-3.657073613544395
100423,-4.840058116827217,1.4879437278564829
100424,-7.91047500903581,-1.5336301023984351
100425,-0.8946814406651297,4.082699480675197
100426,-3.799308377295623,1.4181503239635365
100427,1.1653185785416666,4.46232329867303
100428,8.167414041038908,12.7477467715643
100429,6.882058046199277,11.66857985425346
10043,6.781164599196451,11.388412091271793
100430,-2.5615701496663266,1.4902527144363873
100431,5.5440167764030335,12.246365572678297
100432,0.1837436407361667,5.353579789469466
100433,-4.941348772698396,-1.1953147656861578
100434,-1.1731837677405568,4.367414245931814
100435,-0.2214969463378391,5.22970082747888
100436,1.874149844167167,7.121630276559124
100437,-1.5146930650765549,2.8897607522018776
100438,18.48298998954388,22.33245837034026
100439,23.95015087040469,29.49775652530092
10044,0.1470494261631783,5.710345477838499
100440,10.398314578996724,16.548633725703493
100441,-10.516470137968566,-5.408100614810738
100442,-7.470956633569274,-4.493619091849641
100443,5.805655370774745,10.89295044169122
100444,2.938935103979195,7.845459395913243
100445,-9.380542966241894,-4.934153589595794
100446,12.861009797918395,17.8018018762949
100447,-0.9536154506616046,5.413810113605046
100448,7.911337985381232,14.832239513357417
100449,2.864198676176034,9.42933629281716
10045,3.3338020689619907,8.026441337733333
100450,-2.4322818319924764,1.8136685662658996
100451,15.109596585830934,19.27407515370141
100452,1.9728363715364543,5.703956455250811
100453,-1.7123756069827571,2.253136070913468
100454,5.8234910440223375,11.0556170078862
100455,1.0381911289555457,5.1652759044077845
100456,-1.2036953711342906,2.9311055878457983
100457,9.211408500580788,14.729750108624096
100458,4.567040603293369,10.78516739162797
100459,1.3964596401079494,6.213495092580899
10046,10.080265684889287,14.839700593582284
100460,3.970531592448632,10.18152501099054
100461,-0.7106457557136874,5.701968917771895
100462,4.939342227790408,10.456758578190822
100463,2.474054845439146,9.213959272222452
100464,-41.36027863515042,-35.51828950088742
100465,6.924818447203749,12.904631439005891
100466,7.963484303600715,14.031893056787922
100467,-6.954433293825299,0.8228990463916306
100468,-5.89460081132651,-0.164033935114279
100469,3.4446727939659145,9.818180187362408
10047,1.3283820241588764,6.058863307857592
100470,0.2129094642759521,6.993057907805869
100471,22.703010788586308,24.139735623875666
100472,-1.2474310652142866,3.712091456089671
100473,13.778502655348722,17.747020071838485
100474,9.077229300230714,14.048714222312997
100475,7.347148435293445,10.796430196797496
100476,-1.940196908730309,3.026117520091057
100477,1.136467493189732,6.437035134226225
100478,-58.52602654141975,-52.96953238929572
100479,18.81812614647748,22.070705410936775
10048,8.524438419949751,12.757286214668042
100482,9.6782968626557,13.352665379116068
100483,-0.2029993764479825,4.872094444394298
100484,1.7785094840951736,7.371164352459416
100485,-7.680433196753668,-2.727223337162837
100486,0.2767657078350928,6.433905335981698
100489,1.981467665367082,7.455790591102526
10049,-1.501478683134746,3.7305578016494794
100490,-0.7089044989734121,4.698121174654819
100491,2.229245386078301,6.4872664820031405
100492,7.305859197998967,11.496113228387278
100493,4.522607307402811,9.273357071592462
100494,0.5923339228529632,5.951954513924181
100495,2.082005542267062,6.767160295337496
100496,-2.206952122290845,3.700253038771678
100497,-1.1546546925854335,5.023339725283403
100498,-1.5096884491517717,4.623223273735079
100499,2.6023462354574782,7.468450938546884
1005,23.93778301575881,28.401839276092534
10050,0.5289607904185649,6.890448731785653
100500,1.9789650119785036,6.7561322427178245
100501,-4.385921708336851,0.3938612143348973
100502,1.834757891665696,8.075877891528663
100503,1.1469372580469237,7.241206137696137
100504,3.482885709583885,8.838855099915525
100505,-1.811225713555343,3.316142797206244
100506,1.6399164627409524,6.916815178416656
100507,-1.187398133667645,5.190897469643097
