id,dG_orca_kcal
PDSNPQYPZZVXBJ-OQRDJCCKSA-N__RLTNSYDXJNKKKX-ONEXVHNNSA-N,14.439608013252082
RLTNSYDXJNKKKX-ONEXVHNNSA-N__PDSNPQYPZZVXBJ-OQRDJCCKSA-N,8.291883647280963
WDFPNKKEOXMBHU-ISKFKSNPSA-N__YMGAAERJVJBNLM-UHFFFAOYSA-N,-3.219245346844944
YMGAAERJVJBNLM-UHFFFAOYSA-N__WDFPNKKEOXMBHU-ISKFKSNPSA-N,-4.011709822664791
CCUDDGILZHGIKO-UHFFFAOYSA-N__AMBXEXQOFSWBOL-WDEREUQCSA-N,6.417992434158405
AMBXEXQOFSWBOL-WDEREUQCSA-N__CCUDDGILZHGIKO-UHFFFAOYSA-N,9.226564875394672
XROVQIBADZWZNW-DBVGBIOKSA-N__RCHOPSHIJGFBNF-UHFFFAOYSA-N,-0.0504547887962446
RCHOPSHIJGFBNF-UHFFFAOYSA-N__XROVQIBADZWZNW-DBVGBIOKSA-N,4.011811513651636
YMLIMMRAIOJFDV-UHFFFAOYSA-N__INCHBXPFPMUWBW-YMNIQAILSA-N,-5.685282625121452
INCHBXPFPMUWBW-YMNIQAILSA-N__YMLIMMRAIOJFDV-UHFFFAOYSA-N,1.4681597534641966
LXYBYKHVFFODSA-WPWDOAJASA-N__MSEOFRDSJJIVPJ-NSHDSACASA-N,-0.2722615919120113
MSEOFRDSJJIVPJ-NSHDSACASA-N__LXYBYKHVFFODSA-WPWDOAJASA-N,6.790937553256208
MUBFOXTUIAINJP-UHFFFAOYSA-N__DZEALIWBOBCCQH-UHFFFAOYSA-N,89.31996618165036
DZEALIWBOBCCQH-UHFFFAOYSA-N__MUBFOXTUIAINJP-UHFFFAOYSA-N,76.24830579969175
JXXRRYOSDXIZTA-RNFRBKRXSA-N__YFGYQBRIQWTSDF-USZNOCQGSA-N,-1.0680536982310804
YFGYQBRIQWTSDF-USZNOCQGSA-N__JXXRRYOSDXIZTA-RNFRBKRXSA-N,-0.6613740588133133
