index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
174578,C1CCOC(C1)OCOCCC=O,134987354,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000000_174578.xyz,188.223,188.104859,1.0927,46.176,44.76,0,4,6,0,0,1,1,4,0.888889,131.576391,7.737441,4.678304,10.629681,7.001778,78.155115,1,1,0.121789,-0.303308,0.159939,-0.354855,-43.686268343315,-11.0147,-7.3912,3.6235,8.3081,-1.8428,-3.23265,5.07545,1.029468,2.253,0.212822,-0.315163,0.170362,0.004936,0.087649,0.165426,1.926901,121.6667,6871.67,7.3707,41.3227,10.9193,1.9919,6.4398,404.6076,15.9636,-11.014718,-7.391237,3.623481,0.090237,-0.303111,0.268468,0.030839,0.107998,0.404982,-0.001526,0.158553
179712,CC1=C2[C@H](C#C/C=C\C#C[C@@H]([C@@H]2C=O)C(=C1)OC)NC3=C4C(=C(C=C3)O)C(=O)C5=CC=CC=C5C4=O,170459455,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000001_179712.xyz,475.5,475.141973,3.8164,134.3525,92.7,2,6,4,2,0,3,5,6,0.166667,1551.003468,19.58576,11.354715,22.956362,9.092249,207.911811,3,1,0.128461,-0.302658,0.29313,-0.507156,-98.046133564903,-9.813,-8.7056,1.1074,6.7751,1.8002,-4.28765,2.48745,3.695339,4.742,0.215107,-0.323399,0.004586,-0.00121,0.001688,0.005796,1.921126,335.0234,45442.11,69.5222,59.4233,8.5539,3.387,10.7368,678.4802,21.7909,-9.812957,-8.705641,1.107316,0.1013,-0.311756,0.004489,0.002318,0.038287,0.403202,0.014804,0.14643
45617,C(C1=NC(NC(N1CC(F)(F)F)(N)N(CC(F)(F)F)COCO)C=O)O,57083388,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000002_45617.xyz,397.276,397.118473,-1.2721,72.9867,123.65,4,9,8,0,0,1,1,15,0.818182,516.285498,13.087936,6.902055,22.52085,8.446787,142.544331,2,1,0.158791,-0.29944,0.405637,-0.388457,-91.516657990565,-10.725,-8.0727,2.6523,8.2569,-0.3193,-3.9688,4.2881,1.836638,0.93,0.198208,-0.31431,0.091182,0.006806,0.048994,0.084376,1.933157,195.2227,18200.69,78.2587,50.6488,7.1127,2.0566,8.9781,511.7424,18.2292,-10.725022,-8.072749,2.652273,0.093713,-0.304538,0.141665,0.016777,0.081363,0.403412,0.006581,0.128986
171102,COC1=C(C=C2C(=C1)[C@]34CCN5[C@H]3C([C@@H]6[C@@H]7[C@@H]4N2C(=O)C[C@@H]7OCC=C6C5)C=O)OC,129821634,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000003_171102.xyz,422.481,422.184172,1.5347,111.45,68.31,0,6,3,1,0,6,7,7,0.583333,1052.650408,17.744705,11.221573,18.216412,5.895128,180.459118,7,1,0.124787,-0.302999,0.22942,-0.492856,-90.894006949267,-9.6289,-7.4501,2.1788,6.7231,-0.0255,-3.3488,3.3743,1.661746,3.495,0.215705,-0.318026,0.054637,-0.005612,0.024512,0.060249,1.92066,282.317,34882.01,44.1393,53.4115,9.4875,3.5443,8.2779,591.2476,20.418,-9.62894,-7.450118,2.178822,-0.001623,-0.268236,0.064047,-0.068727,0.044002,0.404699,-0.000522,0.15143
195427,C1CC2=C([C@H]1CC(C=O)N)C3=C(C=CN=C3S2)OC4CCC(CC4)N5C[C@H](O[C@@H](C5)CF)CF,73052740,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000004_195427.xyz,493.62,493.221069,3.9408,128.1944,77.68,1,7,8,2,2,3,5,9,0.68,985.186337,20.151523,13.200296,24.033841,10.518279,202.343951,4,1,0.136199,-0.301643,0.136199,-0.489625,-104.073388368705,-9.6573,-7.4796,2.1777,6.6762,0.1541,-3.41515,3.26105,1.788266,4.259,0.211646,-0.32537,0.054243,-0.001947,0.026148,0.05619,1.920643,325.5112,46517.04,53.9762,56.0409,5.5175,2.6095,10.3217,716.3181,20.2086,-9.657348,-7.47959,2.177758,0.090688,-0.312821,0.08807,-0.003413,0.015802,0.402948,-0.005266,0.13764
5432,C[C@]12CC[C@@H](CC1=CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC=C4C5=C(C=NN5)C=O)C)O,134132742,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000005_5432.xyz,366.505,366.230728,4.5392,105.045,65.98,2,3,2,1,1,4,5,4,0.652174,837.186308,16.371225,10.542823,17.420592,5.906513,160.680733,6,1,0.153335,-0.297748,0.210461,-0.392797,-78.538527879263,-10.4139,-7.5668,2.8471,7.3476,0.1671,-3.75735,3.59025,1.966114,6.626,0.207571,-0.352252,0.039835,0.003474,0.021655,0.036361,1.836656,266.8905,31074.18,60.3341,48.515,9.212,1.8967,12.7033,572.7284,19.834,-10.413872,-7.566754,2.847118,0.087065,-0.335533,0.085658,0.010188,0.099036,0.397672,-0.078793,0.173103
34106,C1=CN=CC(N1)C=O,129777632,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000006_34106.xyz,110.116,110.048013,-0.3009,30.6197,41.46,1,3,1,0,0,1,1,3,0.2,139.364096,4.242213,2.32945,5.025349,2.255093,47.110292,1,1,0.147224,-0.30064,0.160634,-0.375872,-23.612406813073,-9.9054,-7.6878,2.2176,8.2103,-0.3674,-3.92145,4.28885,1.792761,1.53,0.202938,-0.326093,0.066539,0.002025,0.034282,0.064514,1.895931,75.0383,2347.34,36.5436,45.2723,6.3759,1.8541,3.7381,262.0192,15.9196,-9.905417,-7.687801,2.217616,0.079162,-0.302067,0.111062,0.013818,0.092676,0.401812,-0.02061,0.160666
86738,C1COCCN1C2=NC(=CN3C2=NC(N3)C=O)SF,126660758,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000007_86738.xyz,285.304,285.069574,-0.109,68.8707,69.53,1,8,2,0,0,3,3,9,0.5,474.54047,10.768538,6.539513,12.577073,5.272488,113.006154,1,1,0.160292,-0.299375,0.187815,-0.377776,-58.227276518159,-9.5292,-7.8928,1.6364,6.8872,0.652,-3.7696,3.1176,2.278978,3.142,0.201334,-0.314804,0.046498,0.002956,0.024727,0.043542,1.925328,173.5306,12948.64,71.1128,45.136,6.6844,1.8298,8.3448,458.0274,18.8907,-9.529183,-7.89277,1.636413,0.07266,-0.293037,0.129377,0.063427,0.022424,0.402885,0.001929,0.132759
84111,C1CC(CCC1C(C=O)C2=C3C(C=CC=C3C4=CN=CN42)F)(F)F,123168407,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000008_84111.xyz,334.341,334.129298,3.5221,83.574,34.37,0,2,3,2,2,2,4,6,0.444444,860.575267,12.961148,8.148665,15.419591,5.46427,136.405289,2,1,0.128757,-0.302638,0.247728,-0.302638,-71.326391070471,-10.4924,-8.6197,1.8727,7.8791,1.425,-4.65205,3.22705,3.353151,3.83,0.217425,-0.314161,0.018036,-0.003536,0.00725,0.021572,1.927156,210.3472,19123.07,30.347,59.951,7.4594,2.9227,6.8783,504.2187,19.2969,-10.492422,-8.619653,1.872769,-0.055089,-0.242648,-0.034462,-0.050796,0.080714,0.404394,0.01984,0.147654
79653,CCC(C=O)O[C@H]1[C@H]([C@@H](O[C@@]1(CO)CCl)N2C=CC(=NC2=O)N)F,117892516,True,,/scratch-local/schen3.23697408/desc_23697353_3/xyz/000009_79653.xyz,363.773,363.099727,0.025,83.4802,116.67,2,7,7,1,1,1,2,10,0.642857,639.081083,13.726614,7.896325,18.783877,7.558497,141.877321,5,1,0.148262,-0.300465,0.351221,-0.393215,-78.075089984965,-10.3233,-8.1902,2.1331,7.8257,0.4899,-4.1578,3.6679,2.356567,6.027,0.204571,-0.322513,0.076302,0.002354,0.039328,0.073948,1.909868,212.7426,20421.36,37.3479,55.5471,6.1006,3.2202,9.7487,527.6569,19.1979,-10.323258,-8.190172,2.133086,0.083689,-0.296193,0.119228,0.010338,0.040903,0.4012,-0.010929,0.135091
