index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
65644,CCC(C)C1=NC(=C(C(=N1)C(F)(F)F)C)CN(CC)C(=O)C[C@@H](CNCC(CCC=O)(F)F)N,88270967,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000000_65644.xyz,495.537,495.263266,3.58722,117.2751,101.21,2,6,14,1,1,0,1,12,0.727273,819.610389,20.014215,11.253113,29.821456,13.03195,196.239965,2,1,0.119715,-0.303399,0.433247,-0.337012,-110.915251644142,-10.0305,-8.0657,1.9648,7.2967,0.4604,-3.87855,3.41815,2.200481,7.179,0.205703,-0.428937,0.019306,-0.002275,0.008516,0.021581,1.739844,303.5904,41897.48,93.4643,61.0126,5.0302,2.0048,11.8459,725.5261,19.4158,-10.030507,-8.065719,1.964788,-0.005853,-0.409965,0.024503,0.018338,0.115499,0.398373,-0.313766,0.134544
103355,CC(C)N(C)C1=C(C=C2C(=C1)C3=C(N2)C4=NNC(=C4CCC3)C(F)(F)F)C(C)(C)C=O,143412829,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000001_103355.xyz,432.49,432.213696,5.3866,115.5364,64.78,2,3,4,3,2,1,4,8,0.478261,1153.973404,18.36729,10.484065,21.461605,7.138312,178.56802,0,1,0.129544,-0.302417,0.432579,-0.371899,-93.031290496882,-9.2474,-7.1493,2.0981,6.7204,0.3216,-3.521,3.1994,1.937463,1.881,0.22283,-0.326338,0.032139,-0.005759,0.01319,0.037898,1.912476,288.0583,35634.38,101.8217,65.9814,10.2249,2.8873,11.8179,636.4084,19.8746,-9.247421,-7.149266,2.098155,0.025528,-0.277709,0.035285,-0.026917,0.058445,0.403984,0.006312,0.143056
116596,CCC1(CC(C1)CN=C2/C(=C\C=C\N)/CC3=C(N2CC=O)C(=C(C=C3)Cl)SC)F,155300979,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000002_116596.xyz,435.996,435.154739,4.9489,120.9134,58.69,1,4,7,1,0,2,3,7,0.454545,861.858504,18.400721,11.43925,21.907835,9.349363,180.628089,0,1,0.139255,-0.301379,0.155628,-0.404597,-86.206109859365,-9.582,-7.5543,2.0277,6.6805,0.5649,-3.6227,3.0578,2.14598,5.577,0.216133,-0.316175,0.034331,-0.002197,0.016067,0.036528,1.925874,300.9693,37880.31,118.7065,54.7865,8.6232,2.2404,9.4138,654.4203,20.7219,-9.582009,-7.554263,2.027746,0.211343,-0.344762,0.098896,0.059199,0.012455,0.404435,0.011887,0.149392
118303,C(CCNC(=O)CSCC=O)CC(=O)F,156046977,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000003_118303.xyz,235.28,235.067843,0.7011,56.3647,63.24,1,4,9,0,0,0,0,6,0.666667,223.402996,9.147445,5.783892,14.09,9.63763,91.981862,0,1,0.129377,-0.30247,0.301015,-0.355388,-49.504567620907,-10.5721,-8.0101,2.562,8.3514,0.4321,-4.39175,3.95965,2.435502,2.573,0.213528,-0.331232,0.051269,-0.001397,0.024936,0.052666,1.892646,144.2394,9173.41,55.2623,61.2153,4.7813,1.7175,5.9612,401.166,18.2191,-10.572115,-8.010074,2.562041,0.293399,-0.381111,0.11159,0.011225,0.067502,0.401666,-0.018257,0.147875
139739,C1C(=C(C(=C(C1(C=O)F)F)F)OCC(C(C(C(F)F)(F)F)(F)F)(F)F)F,173249806,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000004_139739.xyz,410.154,410.017618,4.8166,58.693,26.3,0,2,7,0,0,1,1,14,0.583333,638.121901,11.920984,6.19277,22.151477,6.684709,135.630069,1,1,0.164337,-0.299268,0.380882,-0.481164,-93.589587198236,-11.7966,-8.932,2.8646,9.5406,1.2443,-5.39245,4.14815,3.504998,4.011,0.212539,-0.267166,0.047984,-0.000152,0.023916,0.048136,1.980321,155.819,12250.56,19.4568,50.8957,10.0079,2.4671,8.6709,491.0823,17.4192,-11.796597,-8.93203,2.864567,0.086737,-0.249876,0.080186,0.018585,0.082034,0.408893,0.06447,0.151085
163011,C[C@@](/C=C/[C@H]1CC=CC(=O)O1)(C=O)OCOC,11379461,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000005_163011.xyz,240.255,240.099774,0.9924,60.207,61.83,0,5,6,0,0,1,1,5,0.5,333.78769,9.919557,5.251898,13.60435,6.318309,100.032257,2,1,0.155129,-0.299768,0.330524,-0.454648,-54.118411923326,-10.9113,-7.614,3.2973,8.2414,0.3801,-4.31075,3.93065,2.363803,7.697,0.209458,-0.301104,0.05077,0.006975,0.028873,0.043795,1.934844,156.7012,10771.32,52.3286,52.7028,7.487,2.7629,8.1112,446.3473,17.7891,-10.911323,-7.614046,3.297277,0.041848,-0.27179,0.123656,0.070157,0.102734,0.406916,-0.011294,0.143714
173346,CCOC(CC(CC=O)N=O)OCC,134886320,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000006_173346.xyz,203.238,203.115758,1.4996,51.921,64.96,0,5,9,0,0,0,0,5,0.888889,156.890944,8.640685,4.772437,13.19,8.773528,83.742132,1,1,0.121757,-0.303314,0.159221,-0.352873,-47.010204395893,-9.7133,-8.3262,1.3871,7.9189,0.0294,-3.97415,3.94475,2.001885,4.135,0.213683,-0.334967,0.050263,0.002892,0.026578,0.047371,1.905119,130.6793,7918.22,60.5035,45.2013,8.8382,1.9772,6.3732,408.9479,16.7241,-9.713254,-8.326183,1.387071,0.096756,-0.320572,0.083937,0.024902,0.092647,0.402463,-0.015676,0.149081
174638,CC[C@H](C=O)[C@@H]1C[C@H]2[C@H]3[C@@]4(C[C@@H](C1[C@H]4O)N2CC(CN(CC)CC)O)C5=CC=CC=C5N3C,134990457,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000007_174638.xyz,455.643,455.314792,2.1241,130.4536,67.25,2,6,9,1,0,4,5,6,0.740741,875.922482,20.599617,13.041492,23.280225,8.633728,198.101354,9,1,0.122849,-0.303078,0.21058,-0.39175,-99.740158341568,-9.2432,-7.0695,2.1737,6.3406,-0.7031,-2.81875,3.52185,1.128008,5.919,0.21248,-0.329086,0.08221,-0.002143,0.040033,0.084353,1.920368,331.0998,48531.28,104.4806,68.9981,4.7965,3.5274,11.068,691.5994,20.178,-9.243201,-7.069495,2.173706,0.115889,-0.315867,0.136074,-0.003872,0.024599,0.402378,-0.00161,0.134305
154155,C1=CC(C(C(=C1)F)C=O)(OCCOCCBr)F,176092058,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000008_154155.xyz,311.122,310.001613,2.3186,62.289,35.53,0,3,7,0,0,1,1,6,0.545455,319.838404,10.659813,6.227247,14.470938,6.980673,106.590866,2,1,0.135474,-0.302366,0.244309,-0.37819,-55.871866678004,-11.0695,-7.9423,3.1272,8.2874,0.449,-4.3682,3.9192,2.43432,4.303,0.220768,-0.285152,0.03999,0.001154,0.020572,0.038836,1.964025,158.3436,11009.32,36.6206,53.0376,6.6816,2.0892,8.6937,449.3986,18.2651,-11.069546,-7.942296,3.12725,0.182963,-0.299683,0.225132,0.09607,0.037792,0.408418,0.042268,0.153527
173514,CC(C)(C)C1=CC2=S(S1)ON=C2C=O,134908569,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000009_173514.xyz,229.326,229.023121,2.5196,62.311,38.66,0,4,1,0,0,2,2,5,0.444444,388.10636,9.8679,6.732654,9.984476,3.238528,89.108894,1,1,0.172681,-0.295976,0.172681,-0.318499,-42.370423902385,-10.6845,-8.9784,1.7061,8.3465,1.664,-5.00525,3.34125,3.748975,6.669,0.205756,-0.294375,0.011619,0.002593,0.007106,0.009026,1.894979,154.0745,9664.72,49.3604,43.9014,6.6845,1.8328,7.8815,394.008,18.9565,-10.684496,-8.978416,1.70608,0.105752,-0.284937,0.019088,0.011557,0.094703,0.403323,-0.016214,0.18418
176706,CCC[C@H]1[C@H]([C@@H]([C@H]([C@@]1(C2=CC=CC=N2)O)C=O)C3=CC=C(C=C3)Br)[N+](=O)[O-],139037158,True,,/scratch-local/schen3.23697413/desc_23697353_8/xyz/000010_176706.xyz,433.302,432.068469,3.7058,103.7512,93.33,1,5,6,2,1,1,3,7,0.4,814.491241,16.450114,9.721199,19.636338,7.860245,165.463072,5,1,0.126769,-0.302925,0.226173,-0.382201,-79.638487902052,-10.6975,-8.3395,2.358,7.9073,1.0352,-4.47125,3.43605,2.909166,3.851,0.222973,-0.330042,0.019106,-0.002549,0.008279,0.021655,1.896892,264.3804,29418.21,56.7393,56.4049,8.3743,4.373,7.1629,591.3801,20.5258,-10.697519,-8.339456,2.358063,-0.061797,-0.244771,0.013458,0.014507,0.042664,0.401473,-0.014816,0.143108
