id,error,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal
117648,,-11.914317912745924,-11.574790008446014,-13.531648087472549,10,10,0.615267242649458,2.3537922234429853
