id,error,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal
113902,,-15.938269504813322,-18.304670479643033,-13.09626571926327,10,10,2.367872964478804,6.474070890792114
