index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
98998,CN(C1=NC2CCC(OC2S1)C=O)C(=O)OF,141421878,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000016_98998.xyz,262.262,262.042356,1.1147,58.125,68.2,0,6,1,0,0,2,2,8,0.666667,364.905016,9.853744,5.948534,12.310689,5.007826,101.041554,3,1,0.148317,-0.300464,0.452519,-0.354164,-54.883703734335,-10.8849,-7.9463,2.9386,8.4382,0.8001,-4.61915,3.81905,2.793436,4.46,0.200743,-0.307673,0.046646,0.002397,0.024522,0.044249,1.92917,149.537,9951.78,51.1544,52.2299,4.8273,1.9114,9.5288,420.2159,18.1429,-10.88487,-7.946338,2.938532,-0.223481,-0.183006,-0.07311,-0.088296,0.143928,,,
177184,CC1=CC=C(C=C1)N/N=C(\C=O)/C2=NC3=C4C=NC=CC4=C(C=C3C2(C)C)Br,139218731,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000017_177184.xyz,435.325,434.074223,5.33642,117.8647,66.71,1,5,4,3,1,1,4,6,0.181818,1147.160539,17.410003,9.726584,18.500847,6.945503,171.278286,0,1,0.171662,-0.296011,0.190063,-0.296011,-76.602923288308,-9.9252,-8.4247,1.5005,6.9686,1.6508,-4.3097,2.6589,3.492706,9.604,0.213516,-0.303429,0.00528,-0.003571,0.000855,0.008851,1.920814,284.4519,32402.1,59.2739,59.0349,8.1256,2.8837,9.6005,620.6531,20.7601,-9.925178,-8.424704,1.500474,-0.275706,-0.149727,0.019038,0.006791,0.024463,0.402518,0.035421,0.159424
284578,CCN(CC)C1=CC=C(C=C1)CC2CNCCN2C3(C=CC(C=C3)C=O)N(CC)CC,18440747,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000018_284578.xyz,424.633,424.320212,3.3283,130.5567,38.82,1,5,10,1,0,2,3,5,0.576923,735.175398,19.757596,12.016828,23.707658,11.074423,188.330262,1,1,0.130123,-0.302381,0.130123,-0.372092,-91.797734219195,-8.9549,-7.2997,1.6552,5.955,-0.3195,-2.81775,3.13725,1.265394,4.961,0.219986,-0.317473,0.059392,-0.000703,0.029344,0.060095,1.925624,328.6667,46090.87,96.8091,52.5415,7.8777,2.1792,13.8541,691.2605,20.1194,-8.954921,-7.299682,1.655239,0.198582,-0.337187,0.114424,-0.003798,0.032576,0.403838,0.03848,0.146433
144771,C1CN(CC1CNCC2=NC3=C(C=C2)SCC(=O)N3)CC4CN5C(C=CC6=C5C4=C(C=C6)F)C=O,174556253,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000019_144771.xyz,493.608,493.194774,2.8745,135.2174,77.57,2,7,7,2,1,4,6,9,0.423077,1204.504884,20.191204,13.155309,22.697457,9.36777,207.700431,3,1,0.145877,-0.300695,0.235421,-0.3568,-100.72082385809,-9.5742,-7.7718,1.8024,6.4159,1.0463,-3.7311,2.6848,2.592578,3.274,0.207953,-0.307393,0.033273,0.00095,0.017111,0.032323,1.93979,340.2404,48491.02,68.9289,49.7228,12.6157,2.2545,12.3315,720.4787,21.0461,-9.574207,-7.771802,1.802405,-0.091912,-0.23294,0.029139,-0.027424,0.054608,0.404963,0.035367,0.145696
273924,C1COC2=C1C=C(C=C2)C3=NC(=NC=C3)NC4=CC=C(C=C4)S(=O)(=O)NCC=O,11690064,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000020_273924.xyz,410.455,410.104876,2.2993,107.6442,110.28,2,7,7,3,1,1,4,9,0.15,1147.397723,16.146988,10.42903,19.035454,7.978505,167.574392,0,1,0.134363,-0.301919,0.240458,-0.492959,-83.208863788773,-10.1219,-7.6022,2.5197,7.1348,0.8621,-3.99845,3.13635,2.548759,9.004,0.21176,-0.312834,0.023013,0.002846,0.01293,0.020167,1.921565,280.1061,31881.36,80.5351,51.9387,11.7079,1.9723,15.2533,643.3786,20.3093,-10.121883,-7.602206,2.519677,0.004545,-0.281735,-0.003961,-0.035276,0.092793,0.407517,-0.068079,0.144508
69329,CC1=C(C(=O)C2=C(C(=C(C3=C2N1C4(CCC4)CCO3)F)F)N=O)C=O,88975255,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000021_69329.xyz,348.305,348.092163,3.46022,85.6405,77.73,0,5,2,2,1,2,4,8,0.411765,1008.590762,13.396233,7.986927,15.862652,5.176017,139.912954,0,1,0.15527,-0.297671,0.204741,-0.488127,-75.021512380246,-9.9286,-8.4264,1.5022,7.3249,1.2893,-4.3071,3.0178,3.073615,10.546,0.201741,-0.35202,0.024924,0.002883,0.013904,0.022041,1.813192,207.3695,18792.18,56.958,48.8172,9.2262,2.4967,6.2268,482.5761,19.8729,-9.928607,-8.426372,1.502235,0.106067,-0.341894,0.008334,0.018891,0.066836,0.397414,-0.110627,0.173031
159599,CC(C=O)C(C)C(C)C(C)C(C)C(CO)C(C)OC1=CC(=C2C(=C1)OC3=C(C2=O)C=C(C=C3)O)O,163184077,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000022_159599.xyz,484.589,484.246103,5.1126,135.8694,117.2,3,7,10,3,1,0,3,7,0.5,1247.501394,21.187294,12.14976,26.543113,10.688236,204.892971,7,1,0.122569,-0.303089,0.293136,-0.507937,-106.825221399701,-10.0147,-7.4163,2.5984,7.0775,0.4833,-3.7804,3.2971,2.167272,6.795,0.221647,-0.350272,0.037616,0.004058,0.020837,0.033558,1.899459,337.7877,49301.75,54.467,69.1349,5.8418,3.2009,9.193,681.5977,21.1075,-10.014731,-7.416251,2.59848,-0.01612,-0.274854,0.030192,-0.039377,0.037426,0.399911,0.013671,0.135833
161842,C[C@H](C1=C(C=NC=C1Cl)Cl)OC2=CC3=C(NN=C3C=C2)CCC4=CN(N=C4)CC=O,122172831,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000023_161842.xyz,444.322,443.09158,4.5853,115.0927,85.69,1,5,8,4,3,0,4,9,0.238095,1167.079987,17.690611,10.179774,20.375924,8.851837,182.522652,1,1,0.140948,-0.301307,0.189679,-0.485898,-86.493374013821,-9.8575,-7.8925,1.965,7.0823,1.0196,-4.05095,3.03135,2.706747,1.296,0.212134,-0.297287,0.049215,0.000443,0.024829,0.048772,1.947958,293.6571,35502.15,39.8286,43.4437,10.6719,2.0392,12.1552,640.7796,21.1093,-9.857477,-7.892546,1.964931,0.087361,-0.291572,0.079481,0.003987,0.042992,0.406367,0.030527,0.156051
178382,C1=C(C=C(C2=C1C(=O)N(C(N2)SCC=O)N)Br)Br,155926344,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000024_178382.xyz,395.076,392.878222,2.1687,78.1316,75.43,2,5,3,1,0,1,2,8,0.2,512.141314,13.010235,7.568548,13.852299,5.599833,124.686312,1,1,0.129512,-0.302467,0.272067,-0.353964,-54.299599919751,-10.79,-8.2537,2.5363,7.9415,1.2079,-4.5747,3.3668,3.107978,4.482,0.215884,-0.329913,0.034907,-0.002839,0.016034,0.037746,1.906194,197.8701,15701.81,55.0028,55.9955,6.0965,1.88,7.5618,437.881,21.2133,-10.789972,-8.253719,2.536253,0.225104,-0.348333,0.097622,0.033296,0.01038,0.401741,0.033237,0.15635
110730,CS(C)(CC(CC#N)C(C=O)C#N)F,146319891,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000025_110730.xyz,216.281,216.073262,1.80366,54.301,64.65,0,3,5,0,0,0,0,5,0.666667,274.007217,9.051649,6.586733,12.93,5.616286,85.125699,2,1,0.136991,-0.301911,0.136991,-0.301911,-43.65040141765,-10.3375,-8.3377,1.9998,8.5517,0.2472,-4.39945,4.15225,2.330683,3.725,0.224089,-0.29414,0.070569,0.001673,0.036121,0.068896,1.950181,138.6559,8425.51,-4.2138,51.5188,8.5636,2.4798,4.9075,382.3882,17.9567,-10.33748,-8.337666,1.999814,0.063413,-0.256187,0.07534,-0.023085,0.103568,0.406487,0.062653,0.153473
155389,CNC=C=C(CBr)/C(=C(\CC(F)(F)F)/F)/SCCC=O,176535371,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000026_155389.xyz,376.213,374.99156,4.0954,76.3947,29.1,1,3,8,0,0,0,0,8,0.5,414.17061,13.09194,7.655018,19.28,10.071583,127.048989,0,1,0.120326,-0.30337,0.394838,-0.387723,-65.997339348843,-9.9223,-7.6226,2.2997,7.3261,0.5107,-3.9184,3.4077,2.252818,4.251,0.220883,-0.334981,0.036382,-0.003361,0.01651,0.039743,1.914152,194.1803,16111.4,73.6492,54.0312,4.6243,1.9762,7.3441,482.9188,19.4239,-9.922339,-7.622609,2.29973,0.093209,-0.310038,0.042927,-0.019336,0.010246,0.402775,0.007644,0.141687
156128,CN(/C=C\C1=C(N=C(C=C1)NC2(CNC2)/C(=C(/C(=C)Cl)\Cl)/C(=C)F)C=O)C3CC3,176997086,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000027_156128.xyz,437.346,436.123295,4.4415,116.7869,57.26,2,5,9,1,1,2,3,8,0.333333,903.942211,17.655169,9.978587,21.556277,8.693841,179.513198,0,1,0.168629,-0.296134,0.168629,-0.377417,-86.155757805556,-9.282,-7.7935,1.4885,6.4953,1.1337,-3.8145,2.6808,2.713819,6.625,0.200608,-0.354934,0.025084,0.00131,0.013197,0.023774,1.830174,290.9805,35329.78,68.4769,52.7645,9.1384,2.6139,9.7075,638.6405,20.5386,-9.281959,-7.793477,1.488482,0.04359,-0.388367,0.042539,0.007284,0.023258,0.395885,-0.066051,0.160247
159595,CC(C)C1=C(C(=C2C(=C1)C(=O)[C@H]3[C@@]4([C@@]2(C=CC(=O)C4(C)C)C=O)O3)OC)OC,100952777,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000028_159595.xyz,384.428,384.157288,2.7629,101.2395,82.2,0,6,4,1,0,3,4,6,0.5,956.263931,16.913591,9.355957,18.873062,5.53611,163.388582,3,1,0.137113,-0.301908,0.194653,-0.492553,-83.698068884101,-10.8406,-8.2855,2.5551,7.8854,1.3505,-4.61795,3.26745,3.263319,4.164,0.219183,-0.310983,0.018793,-0.005691,0.006551,0.024484,1.907998,257.0928,28685.16,48.0424,68.9853,5.6699,4.0193,8.6639,572.487,19.9433,-10.840576,-8.285481,2.555095,0.05318,-0.282223,0.036101,0.025305,0.019085,0.406517,-0.002416,0.149715
162342,CC(C)(OC)OC(CC(CBr)(OC)OC)C=O,10495367,True,,/scratch-local/schen3.23697410/desc_23697353_5/xyz/000029_162342.xyz,313.188,312.057236,1.7271,67.185,53.99,0,5,9,0,0,0,0,6,0.909091,219.637018,12.574117,6.350065,16.99,7.430213,110.871923,1,1,0.148606,-0.300459,0.179631,-0.353731,-58.663884696162,-10.6748,-7.095,3.5798,8.0088,-0.9826,-3.5131,4.4957,1.372631,3.807,0.216461,-0.31128,0.080717,0.002016,0.041367,0.078701,1.923761,173.6975,13682.58,64.0529,60.354,6.3947,2.1291,6.5251,451.6305,17.9499,-10.674767,-7.09496,3.579807,-0.298504,-0.162687,-0.032839,-0.026766,0.109757,0.40706,-0.054209,0.143676
