E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1801.550831254098,-1801.57018220799,-1802.21756669849,97.5033482997873,94.16285168146531,89913,sulfonyl,C1C[C@@H]([C@@H](NC1)COC2CCC(CC2)C3=CC=CC=C3OCC=O)NS(=O)(=O)CF,76.167,,-1802.203539164812,-0.497326434673,-21.336348299787304,3.3404966183219926,-17.99585168146531
-1106.186279682102,-1106.208527249839,-1106.855638973942,105.16404314517212,93.9916881831122,111529,n_oxide,COC1=C(C=C(C(=C1)CCN2C=C3C=CC=CC3=[N+]2[O-])C=O)OC,79.362,,-1106.851195687136,-0.497326434673,-25.80204314517212,11.172354962059913,-14.629688183112208
