E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1321.799020118386,-1321.809690127958,-1322.45887022612,95.736793857829,95.28961250107562,64913,imine,CN(C)C(=NC1(C2CCCCC2OC3=C1C=C(C=C3)C4=C(N=CC=C4)F)C=O)N,77.867,,-1322.448912845401,-0.497326434673,-17.869793857828995,0.4471813567533758,-17.42261250107562
-1305.988333131933,-1305.992563761319,-1306.639188254881,94.18680414493694,93.68594640274787,201711,phosphorus,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=CC=C(C=C3)CCCCC=O,83.011,,-1306.635755793113,-0.497326434673,-11.175804144936947,0.5008577421890692,-10.674946402747878
