E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1661.929333752697,-1661.944409594074,-1662.589383085408,97.1764914537105,92.64992686303715,97108,imine,CN=CC(=CN)CC1(CC(=CN)C(=NC2=CC=C(C=C2)F)C=C1CCSN)C=O,72.801,,-1662.581520783871,-0.497326434673,-24.375491453710495,4.526564590673345,-19.84892686303715
-2352.555256971514,-2352.566507372658,-2353.220891030086,96.95603067466618,98.55489523870375,3526,control,CC1(C2C1[C@@H](N(C2)C(=O)COC3=C(C=C(C=C3)Cl)Cl)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,65.358,,-2353.207092676074,-0.497326434673,-31.598030674666177,-1.5988645640375694,-33.196895238703746
