E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot,error
-1912.620955944016,-1912.628466692267,-1913.272546620708,91.66597364177744,92.08920768206632,78171,imine,CN(CC1=CC=C(C=C1)NSC2=CC=CC=C2F)C(=NC(C=O)(C3=CC=CC=C3)C4=CC=CC=C4)N,66.721,,-1913.264361406082,-0.497326434673,-24.944973641777437,-0.42323404028887524,-25.368207682066313,
-1661.28599576088,,,,,92052,phosphorus,CCC1=C(C=CC(=C1)NC2=NC=CN3C2=NC=C3C4=C(C(=C(CC4)OC)P)F)C=O,74.515,,-1661.946273114836,-0.497326434673,,,,orca_opt_acyl_failed
