E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-3907.909659938327,-3907.920920820891,-3908.544813016551,81.7444654918705,79.42121410334809,19758,selenium,CC1=C[C@@H]([C@](SC1)(C2=CC=C(C=C2)C(F)(F)F)C3=CC=C[Se]3)CC=O,67.274,,-3908.53725447074,-0.497326434673,-14.470465491870499,2.323251388522408,-12.147214103348091
-1589.105613362457,-1589.114052057645,-1589.762231733376,95.46004398569363,94.66183794751967,13586,nitro,CC1=CC(=O)OC2=C1C=CC(=C2C3=NN(C=C3C=O)C4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-])O,69.031,,-1589.755065060478,-0.497326434673,-26.429043985693625,0.7982060381739586,-25.630837947519666
