E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1896.431728065808,-1896.443807064006,-1897.112088381839,108.55662320543888,107.27580880945878,129510,sulfonyl,CCOC1=C(C=CC(=C1)C=O)OCC(CN(CC2=CC(=CC=C2)F)C3CCS(=O)(=O)C3)O,72.981,,-1897.102050491304,-0.497326434673,-35.57562320543889,1.2808143959801015,-34.294808809458786
-2059.615764064084,-2059.622208350944,-2060.268652212476,94.22089776295527,93.5725980922348,89423,phosphorus,CC12CP1C2(C)CC(C=O)NC(C3=CC=C(C=C3)C4=CC=C(C=C4)SC)C(F)(F)F,80.513,,-2060.263241056903,-0.497326434673,-13.70789776295527,0.6482996707204762,-13.059598092234793
