E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot,error
-3326.752468591936,-3326.756391677643,-3327.403472219066,94.08675710510427,93.97212075584208,120033,selenium,COC(=O)[C@@]1(CCCC[C@@H]1C[Se]C2=CC=CC=C2)CCC=O,83.251,,-3327.39973181801,-0.497326434673,-10.835757105104264,0.11463634926218447,-10.72112075584208,
-1300.097404594761,,,,,111780,n_oxide,CC1=CC=C(C=C1)C2=[N+](N(C(=C2)C3=CC=CC=C3C=O)CC4=CC=C(C=C4)OC)[O-],77.058,,-1300.753851519353,-0.497326434673,,,,orca_opt_acyl_failed
