E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot,error
-3100.094793046918,-3100.097776903514,-3100.747151957142,95.71807025437046,95.41194890270451,209528,selenium,CCCCCCCCC(C=O)[Se]C1=CC=CC=C1,87.699,,-3100.744655935972,-0.497326434673,-8.019070254370462,0.30612135166595067,-7.712948902704511,
-1472.574396530751,,,,,206338,n_oxide,COC1=CC=C(C=C1)COC2=C(C=C([N+](=C2)[O-])C=O)OC(C3=CC=CC=C3)C4=CC=CC=C4,72.732,,-1473.236977431197,-0.497326434673,,,,orca_opt_acyl_failed
