bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
54.072,-2058.949891568746,-1099.486765651985,-959.376957157548,,TUCNMNAVUDETIB-UHFFFAOYSA-N__ZKTLLQZEGPAYNW-UHFFFAOYSA-N
44.063,-4559.277320226588,-750.693746630027,-3808.513355365558,,JCVQGJPVOORMTF-UHFFFAOYSA-N__DLQUHKBRWFILGE-UHFFFAOYSA-N
53.748,-3978.180043021935,-3149.185431883418,-828.90895758342,,SRPBPSYCOIWMDT-UHFFFAOYSA-N__MWAUCGIHCVHTBD-UHFFFAOYSA-N
44.961,-3978.174745911252,-827.69414833422,-3150.408947902809,,MWAUCGIHCVHTBD-UHFFFAOYSA-N__SRPBPSYCOIWMDT-UHFFFAOYSA-N
53.249,-1978.636833952,-1078.284498803493,-900.267477672802,,MSRPQMNUDDTJPW-UHFFFAOYSA-N__XGEWIQRNRNXSSM-UHFFFAOYSA-N
63.613,-1978.638631025227,-899.036593389281,-1079.500663805873,,XGEWIQRNRNXSSM-UHFFFAOYSA-N__MSRPQMNUDDTJPW-UHFFFAOYSA-N
45.756,-1917.5198350730361,-822.140599230102,-1095.30631947131,,JACBODVIWMJOBH-UHFFFAOYSA-N__DLMVJJCWMSXYCI-UHFFFAOYSA-N
49.803,-1870.406857941588,-813.812018634976,-1056.515473691776,,INTOIXBEBUTKEX-UHFFFAOYSA-N__DUZKJWUXBYGGKN-CCEZHUSRSA-N
30.675,-1903.424455059864,-968.659016303854,-934.716555101733,,BJRHAPBHHFXICI-QMMMGPOBSA-N__RWPNBGVQEDAQDL-UHFFFAOYSA-N
44.246,-4605.606061191453,-1189.148256595545,-3416.387293363233,,HADNSTMRSMNSBM-UHFFFAOYSA-N__QDEVSMUIJCDXFV-UHFFFAOYSA-N
48.86,-4605.608858572749,-3415.164622941335,-1190.366372582172,,QDEVSMUIJCDXFV-UHFFFAOYSA-N__HADNSTMRSMNSBM-UHFFFAOYSA-N
51.18,-2302.506529651555,-1150.781381082031,-1151.643587361933,,ZSORANDOPPKLTE-UHFFFAOYSA-N__WEFMHADIXVXOFG-UHFFFAOYSA-N
47.214,-2705.650883637999,-1644.625938422615,-1060.949704521332,,QLJPLBOELQNRGH-UHFFFAOYSA-N__VMCYLUXVUIMCFJ-UHFFFAOYSA-N
38.543,-2370.3978797206073,-1027.603251644841,-1342.733206561879,,IVCDMASKMKECSE-UHFFFAOYSA-N__GJNVFYZNZHJXEK-UHFFFAOYSA-N
40.752,-2370.387939949502,-1341.507859709217,-1028.815137923398,,GJNVFYZNZHJXEK-UHFFFAOYSA-N__IVCDMASKMKECSE-UHFFFAOYSA-N
28.472,-2526.4009592620087,-1458.713068661249,-1067.642517134033,,NDDUMJIEVFXHLH-UHFFFAOYSA-N__BHWLIKHTLOLPIS-UHFFFAOYSA-N
36.231,-2526.408833319631,-1066.427107327359,-1459.923988688033,,BHWLIKHTLOLPIS-UHFFFAOYSA-N__NDDUMJIEVFXHLH-UHFFFAOYSA-N
40.232,-3037.565152875779,-1468.14331026971,-1569.357728797278,,HCFGRJZSSQGPKJ-UHFFFAOYSA-N__ZFXFKHXTIOETOW-UHFFFAOYSA-N
31.07,-3037.555976017616,-1568.143876896711,-1469.362585716486,,ZFXFKHXTIOETOW-UHFFFAOYSA-N__HCFGRJZSSQGPKJ-UHFFFAOYSA-N
47.864,-1762.8527405027428,-1027.390718793362,-735.385746184675,,PUEPARWIJODYLL-UHFFFAOYSA-N__QSRUMKCKTHANBI-UHFFFAOYSA-N
48.896,-1762.8634365064609,-734.175961495865,-1028.609553800526,,QSRUMKCKTHANBI-UHFFFAOYSA-N__PUEPARWIJODYLL-UHFFFAOYSA-N
53.95,-1994.632538151484,-747.828480830754,-1246.718082197126,,BOMBCOHSUJFBSR-UHFFFAOYSA-N__HABWEADJWCXILS-UHFFFAOYSA-N
59.851,-1994.6284191004781,-1245.492564602989,-749.040476246585,,HABWEADJWCXILS-UHFFFAOYSA-N__BOMBCOHSUJFBSR-UHFFFAOYSA-N
54.721,-2094.3931292621037,-1181.973897395784,-912.332027633626,,MPHCIEWNLMARJI-UHFFFAOYSA-N__NIMGURNZEPZDCY-UHFFFAOYSA-N
54.327,-2170.558400781277,-637.334385394972,-1533.13744034851,,LIXILKVFHBVPBV-UHFFFAOYSA-N__QLSCCLPCQYODBK-UHFFFAOYSA-N
54.094,-2094.3966966182306,-911.113333521022,-1183.197158283712,,NIMGURNZEPZDCY-UHFFFAOYSA-N__MPHCIEWNLMARJI-UHFFFAOYSA-N
54.314,-2170.5620768821113,-1531.923385994623,-638.552136500485,,QLSCCLPCQYODBK-UHFFFAOYSA-N__LIXILKVFHBVPBV-UHFFFAOYSA-N
45.909,-1857.5362208263239,-927.104804832169,-930.358255652308,,WJEALBCKVGIDFY-UHFFFAOYSA-N__NSDUFQHSWHVOEM-UHFFFAOYSA-N
44.488,-1857.5368601585,-929.141364818347,-928.324599903382,,NSDUFQHSWHVOEM-UHFFFAOYSA-N__WJEALBCKVGIDFY-UHFFFAOYSA-N
54.337,-4466.646562201044,-972.880924186571,-3493.679046766799,,QHAYIAVNBIRCIC-UHFFFAOYSA-N__JUDGICQPFOAWBS-UHFFFAOYSA-N
52.19,-4466.642000247963,-3492.459090163065,-974.099739288611,,JUDGICQPFOAWBS-UHFFFAOYSA-N__QHAYIAVNBIRCIC-UHFFFAOYSA-N
57.819,-1615.59008060184,-551.456915260678,-1064.04102427115,,LUYRUQPYHUYINP-UHFFFAOYSA-N__YIRBRSFDEDSLQB-UHFFFAOYSA-N
31.68,-4238.134305564857,-3230.313044797772,-1007.770776196389,,CZBYONPLYABQSU-UHFFFAOYSA-N__NYSFTVZCSRRPNA-RMKNXTFCSA-N
55.584,-4238.152442121563,-1006.54232737933,-3231.521535260237,,NYSFTVZCSRRPNA-RMKNXTFCSA-N__CZBYONPLYABQSU-UHFFFAOYSA-N
51.513,-4253.328753936443,-708.968985204626,-3544.277677067648,,QEPMBAJQANORGR-UHFFFAOYSA-N__ZUMBRHWDSMYXBJ-UHFFFAOYSA-N
39.715,-2461.4854499525513,-994.872724260875,-1466.549436537433,,XTXJDRNJQMXESV-UHFFFAOYSA-N__YCWJXKRCBZLEPZ-UHFFFAOYSA-N
36.471,-2461.477090456498,-1465.32692393806,-996.092045774816,,YCWJXKRCBZLEPZ-UHFFFAOYSA-N__XTXJDRNJQMXESV-UHFFFAOYSA-N
