bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
47.332,-4604.217324516364,-3092.847118343581,-1511.2947779056,,ZRHLLMSWDNTUGV-UHFFFAOYSA-N__KPMLRYKECGYVLU-UHFFFAOYSA-N
50.098,-2656.8874904461127,-1150.675344373884,-1506.132309632879,,GQMJHMQIBXIFQJ-UHFFFAOYSA-N__CURWKVPQIJPEAY-UHFFFAOYSA-N
43.149,-1868.842748234368,-920.97714502516,-947.79684112709,,WDSUPVWLAMBDCQ-UHFFFAOYSA-N__NHGITWZXSXRUKQ-UHFFFAOYSA-N
52.897,-1305.425791819493,-668.408373117316,-636.93312203929,,AGBIEAWNTVTYFT-UHFFFAOYSA-N__MFKVXHCZIQDYKQ-UHFFFAOYSA-N
47.355,-1305.42481763152,-635.714783130077,-669.634569699945,,MFKVXHCZIQDYKQ-UHFFFAOYSA-N__AGBIEAWNTVTYFT-UHFFFAOYSA-N
50.739,-2532.2153592810223,-1779.060822111521,-753.073679205528,,BAXDMQSTUWWZCD-UHFFFAOYSA-N__URVFLWSCBNEHIX-UHFFFAOYSA-N
51.367,-2532.21784222764,-751.85881811298,-1780.277165065454,,URVFLWSCBNEHIX-UHFFFAOYSA-N__BAXDMQSTUWWZCD-UHFFFAOYSA-N
46.878,-6387.128749660966,-3624.813990360304,-2762.240055044352,,IGNIHFDNBVSBNO-UHFFFAOYSA-N__HVRCSCKXNBCUPW-UHFFFAOYSA-N
43.875,-6387.131725043853,-2761.015886268614,-3626.045919748042,,HVRCSCKXNBCUPW-UHFFFAOYSA-N__IGNIHFDNBVSBNO-UHFFFAOYSA-N
54.648,-1745.5605408171139,-1249.370670328921,-496.102783797886,,DUTSNMFHHKFVRZ-UHFFFAOYSA-N__XBSKTLJNGYGCGY-UHFFFAOYSA-N
64.028,-1745.5664310140103,-494.875361412103,-1250.58903520854,,XBSKTLJNGYGCGY-UHFFFAOYSA-N__DUTSNMFHHKFVRZ-UHFFFAOYSA-N
