bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
48.628,-2161.7776438238297,-950.419104284168,-1211.281046113836,,JNXKYPKVRNLBMZ-UHFFFAOYSA-N__QYICJXIAMSBHHA-UHFFFAOYSA-N
38.756,-1968.970372679785,-1218.188083089546,-750.720527813687,,FCSGFMKTZNUHKM-UHFFFAOYSA-N__VNIIVWIYSIARNA-UHFFFAOYSA-N
49.637,-2161.7794234549897,-1210.064191368286,-951.636130694236,,QYICJXIAMSBHHA-UHFFFAOYSA-N__JNXKYPKVRNLBMZ-UHFFFAOYSA-N
48.189,-1584.4349065625588,-680.024032866559,-904.334079191091,,CDRZKIWHQQFZPT-UHFFFAOYSA-N__LCKGAZXFRDZMES-UHFFFAOYSA-N
34.199,-1968.975575844442,-749.516251628026,-1219.404824509427,,VNIIVWIYSIARNA-UHFFFAOYSA-N__FCSGFMKTZNUHKM-UHFFFAOYSA-N
59.714,-1313.637867021472,-519.42639799024,-794.116308915284,,FDUBQNUDZOGOFE-UHFFFAOYSA-N__LPTUIPKITNOBRE-UHFFFAOYSA-N
54.809,-1313.630997256369,-792.896277989432,-520.647375879475,,LPTUIPKITNOBRE-UHFFFAOYSA-N__FDUBQNUDZOGOFE-UHFFFAOYSA-N
50.713,-1584.4398457322582,-903.115470212535,-681.24355963455,,LCKGAZXFRDZMES-UHFFFAOYSA-N__CDRZKIWHQQFZPT-UHFFFAOYSA-N
32.778,-2184.287660466167,-730.058524121252,-1454.17690123871,,CEMKFRKKGZICMS-UHFFFAOYSA-N__KQOHFNRFRYSFJT-UHFFFAOYSA-N
26.511,-2184.282586647494,-1452.967257756149,-731.273081363445,,KQOHFNRFRYSFJT-UHFFFAOYSA-N__CEMKFRKKGZICMS-UHFFFAOYSA-N
45.955,-1767.873167057081,-993.109214280582,-774.690719218278,,SFUYZWNPBIRDCM-UHFFFAOYSA-N__XTSICOZQZTVDSG-UHFFFAOYSA-N
44.434,-1767.874517457757,-773.480476972272,-994.323230259348,,XTSICOZQZTVDSG-UHFFFAOYSA-N__SFUYZWNPBIRDCM-UHFFFAOYSA-N
40.686,-2620.2409717075348,-1251.851823579207,-1368.324310957147,,KJQHLHVYHMLKQO-RQZCQDPDSA-N__CZCQNGRUSJVBGH-UHFFFAOYSA-N
40.084,-2620.2403768320873,-1367.108299377409,-1253.068199126491,,CZCQNGRUSJVBGH-UHFFFAOYSA-N__KJQHLHVYHMLKQO-RQZCQDPDSA-N
32.177,-2788.185723901644,-1900.333793171361,-887.800652846963,,IOYGLXQCXTWXEH-UHFFFAOYSA-N__SEJHSGRTEIURNH-UHFFFAOYSA-N
-12.553,-2788.173736389911,-886.649786792755,-1901.543954848405,,SEJHSGRTEIURNH-UHFFFAOYSA-N__IOYGLXQCXTWXEH-UHFFFAOYSA-N
,-1621.4405007462299,,,determine_bonds_failed,MGIDYGYXTDXIGD-UHFFFAOYSA-N__LJCJXNUNFHRMIN-UHFFFAOYSA-N
,-1621.449365301932,,,determine_bonds_failed,LJCJXNUNFHRMIN-UHFFFAOYSA-N__MGIDYGYXTDXIGD-UHFFFAOYSA-N
53.901,-2363.718091573509,-1244.816888968317,-1118.815306131423,,ZDCVLUIEVWIGTQ-UHFFFAOYSA-N__FRNLODWJIKMPDY-UHFFFAOYSA-N
53.001,-2363.715516307277,-1117.598860461724,-1246.032192606611,,FRNLODWJIKMPDY-UHFFFAOYSA-N__ZDCVLUIEVWIGTQ-UHFFFAOYSA-N
46.342,-4926.747798204016,-3783.481278563738,-1143.192669203735,,FMFSXTKTFOXUSI-UHFFFAOYSA-N__MZYMVDXZQXWBHS-UHFFFAOYSA-N
44.507,-4926.754922203801,-1141.982635990439,-3784.701359350957,,MZYMVDXZQXWBHS-UHFFFAOYSA-N__FMFSXTKTFOXUSI-UHFFFAOYSA-N
56.858,-1325.981870780989,-558.735518016264,-767.15574404741,,LLHKBQUZWJJWHH-UHFFFAOYSA-N__RQWLAXJONIJDES-UHFFFAOYSA-N
51.728,-1325.975511708596,-765.936395147451,-559.956683183252,,RQWLAXJONIJDES-UHFFFAOYSA-N__LLHKBQUZWJJWHH-UHFFFAOYSA-N
50.468,-2237.2091255132,-1156.890453549063,-1080.238245898491,,HRNMUQCAGGUNSY-UHFFFAOYSA-N__VRYLLWPAONTYJM-UHFFFAOYSA-N
55.474,-2252.306609747724,-910.380084838792,-1341.83812168007,,UJZLENVBAYKTOQ-UHFFFAOYSA-N__NWTNZLQNVWLILE-UHFFFAOYSA-N
46.327,-2237.2015404439558,-1079.019283367133,-1158.108429852773,,VRYLLWPAONTYJM-UHFFFAOYSA-N__HRNMUQCAGGUNSY-UHFFFAOYSA-N
46.405,-2252.2878081486792,-1340.615578123491,-911.598278510099,,NWTNZLQNVWLILE-UHFFFAOYSA-N__UJZLENVBAYKTOQ-UHFFFAOYSA-N
39.93,-1848.31759428964,-839.273901937922,-1008.980059473074,,RLZYWUBJSOCZOT-UHFFFAOYSA-N__DHLVRGWXYYNZSQ-UHFFFAOYSA-N
46.502,-1848.328312608456,-1007.766127609966,-840.488078858355,,DHLVRGWXYYNZSQ-UHFFFAOYSA-N__RLZYWUBJSOCZOT-UHFFFAOYSA-N
35.325,-2155.656233007587,-961.142939181937,-1194.456999284854,,MLBYAQZGUMBMMO-UHFFFAOYSA-N__BEGXFLYQJBGKJO-QMMMGPOBSA-N
34.08,-2155.657135361024,-1193.234563635003,-962.368262102177,,BEGXFLYQJBGKJO-QMMMGPOBSA-N__MLBYAQZGUMBMMO-UHFFFAOYSA-N
