bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
,-2053.7657087417247,,,determine_bonds_failed,IVQQMYMUNSTZIM-UHFFFAOYSA-N__OJULSZUVOTZMGI-UHFFFAOYSA-N
60.113,-2645.781242508682,-2051.262539586251,-594.42290683618,,RWLRXRMMFPVNOV-UHFFFAOYSA-N__UZVBKBMDTBCSRM-UHFFFAOYSA-N
56.613,-2645.776905400999,-593.203598633525,-2052.483088765747,,UZVBKBMDTBCSRM-UHFFFAOYSA-N__RWLRXRMMFPVNOV-UHFFFAOYSA-N
47.558,-6904.6263883799675,-1157.678130177816,-5746.872469818727,,PDEUGQKLMSYXIO-UHFFFAOYSA-N__CABGTIPMKUJMQQ-UHFFFAOYSA-N
42.993,-6904.623722043553,-5745.660411547748,-1158.894796037591,,CABGTIPMKUJMQQ-UHFFFAOYSA-N__PDEUGQKLMSYXIO-UHFFFAOYSA-N
41.394,-1898.831254781186,-730.596626234386,-1168.168663281329,,LJJVWGRMMLIHBF-UHFFFAOYSA-N__SUHUOQHLEMFCES-UHFFFAOYSA-N
45.943,-1898.8274725882718,-1166.93777936625,-731.816477879334,,SUHUOQHLEMFCES-UHFFFAOYSA-N__LJJVWGRMMLIHBF-UHFFFAOYSA-N
49.137,-4722.905765306671,-3672.204808553027,-1050.622651345128,,ACPSRSQWULACNL-UHFFFAOYSA-N__MZFKKXOVOJMARL-UHFFFAOYSA-N
64.454,-4489.744540996959,-3702.24062335692,-787.401204322652,,KLAQVSYRHXUTIR-UHFFFAOYSA-N__NVXDKTKWLSOESR-UHFFFAOYSA-N
52.121,-4722.902786961886,-1049.392906780445,-3673.426820093599,,MZFKKXOVOJMARL-UHFFFAOYSA-N__ACPSRSQWULACNL-UHFFFAOYSA-N
,-4222.384840200874,,,determine_bonds_failed,XCHPEKOIGNYXTJ-UHFFFAOYSA-N__PPOHBKXHMLFEQL-UHFFFAOYSA-N
51.25,-4489.747308923005,-786.189610046344,-3703.476027247069,,NVXDKTKWLSOESR-UHFFFAOYSA-N__KLAQVSYRHXUTIR-UHFFFAOYSA-N
,-4222.382938731277,,,determine_bonds_failed,PPOHBKXHMLFEQL-UHFFFAOYSA-N__XCHPEKOIGNYXTJ-UHFFFAOYSA-N
38.005,-2022.3759269965897,-835.391896819952,-1186.923465869781,,BEDLZTHJABCULR-UHFFFAOYSA-N__ZQNGYUQZKORANV-UHFFFAOYSA-N
36.754,-1520.961366868195,-705.135026250685,-815.767769671642,,BWNYOOVIBNVTND-UHFFFAOYSA-N__PZJCTBBOBMZMOW-UHFFFAOYSA-N
38.787,-1520.960693505957,-814.542814171819,-706.356068344567,,PZJCTBBOBMZMOW-UHFFFAOYSA-N__BWNYOOVIBNVTND-UHFFFAOYSA-N
37.433,-2022.38636483487,-1185.715461717833,-836.611249827204,,ZQNGYUQZKORANV-UHFFFAOYSA-N__BEDLZTHJABCULR-UHFFFAOYSA-N
60.501,-4454.90206342301,-1557.312474804855,-2897.493174849255,,ICSQKUQCFSHSKU-UHFFFAOYSA-N__YPHTZOJAYSPYBS-UHFFFAOYSA-N
64.011,-4454.908240374549,-2896.266021788623,-1558.540210017415,,YPHTZOJAYSPYBS-UHFFFAOYSA-N__ICSQKUQCFSHSKU-UHFFFAOYSA-N
46.096,-1882.810029938417,-699.28764580475,-1183.44892500066,,HPJCUHHPIADRPZ-UHFFFAOYSA-N__KZENAOCEZDOWHQ-UHFFFAOYSA-N
53.232,-2067.329876574919,-1260.206440881757,-807.038604932307,,ZQKQECWUYJEJSZ-UHFFFAOYSA-N__OTPUSFLFYIUCCX-UHFFFAOYSA-N
48.812,-1882.822398796302,-1182.226759818072,-700.517851766992,,KZENAOCEZDOWHQ-UHFFFAOYSA-N__HPJCUHHPIADRPZ-UHFFFAOYSA-N
48.046,-2067.332205195724,-805.822113066485,-1261.433526569328,,OTPUSFLFYIUCCX-UHFFFAOYSA-N__ZQKQECWUYJEJSZ-UHFFFAOYSA-N
47.512,-2232.964947342448,-1157.688013978372,-1075.201217686686,,FROFOUQSQVCCKK-UHFFFAOYSA-N__ADBYFNZZIXXIRW-UHFFFAOYSA-N
44.038,-2232.968716503792,-1073.992347744203,-1158.906189434539,,ADBYFNZZIXXIRW-UHFFFAOYSA-N__FROFOUQSQVCCKK-UHFFFAOYSA-N
42.834,-2054.040016107759,-1348.419806027003,-705.55194966711,,AOXPBPRUXMVUQZ-UHFFFAOYSA-N__URPLDQSNOHMLIP-UHFFFAOYSA-N
44.034,-1841.4413196016872,-705.135833600386,-1136.235313071488,,BWNYOOVIBNVTND-UHFFFAOYSA-N__JVDJNUMFDQMOJR-UHFFFAOYSA-N
39.354,-1841.44512917766,-1135.028482676378,-706.353932492457,,JVDJNUMFDQMOJR-UHFFFAOYSA-N__BWNYOOVIBNVTND-UHFFFAOYSA-N
46.43,-2054.032047596182,-704.321494677799,-1349.636562031515,,URPLDQSNOHMLIP-UHFFFAOYSA-N__AOXPBPRUXMVUQZ-UHFFFAOYSA-N
35.148,-4934.233579844778,-3957.74327521226,-976.434292756297,,AAVRILHDRLWNQQ-UHFFFAOYSA-N__UJIAAZCZCIVWFS-UHFFFAOYSA-N
35.994,-4934.237528696327,-975.217120574499,-3958.963048170704,,UJIAAZCZCIVWFS-UHFFFAOYSA-N__AAVRILHDRLWNQQ-UHFFFAOYSA-N
38.618,-1967.884337295318,-706.774364440691,-1261.048430496694,,NWEVXIRVWFPGMJ-VOTSOKGWSA-N__VXYRNGDPMFEWPC-PXLXIMEGSA-N
33.779,-1967.874377114842,-1259.825217413269,-707.995328941598,,VXYRNGDPMFEWPC-PXLXIMEGSA-N__NWEVXIRVWFPGMJ-VOTSOKGWSA-N
45.328,-2105.879454472385,-1557.319663410417,-548.487555914177,,WFBHFIOVEHPGMM-UHFFFAOYSA-N__ZHBVTFWXCLZIEG-UHFFFAOYSA-N
,-2105.880776731187,,,determine_bonds_failed,ZHBVTFWXCLZIEG-UHFFFAOYSA-N__WFBHFIOVEHPGMM-UHFFFAOYSA-N
49.037,-1567.5390649512942,-997.220045738046,-570.240874426989,,FQNBLAJWQGQLGI-UHFFFAOYSA-N__SSXGDEUEONGPAF-UHFFFAOYSA-N
49.298,-1567.536779727501,-569.019110250975,-998.439108851251,,SSXGDEUEONGPAF-UHFFFAOYSA-N__FQNBLAJWQGQLGI-UHFFFAOYSA-N
57.935,-4022.059642271256,-3172.231527927367,-849.735788911075,,HWJVRSGGBJIBHH-UHFFFAOYSA-N__OEJXYUFRIWRLSG-UHFFFAOYSA-N
45.751,-2696.642461098823,-1815.95059049698,-880.618962532979,,IZXNRXDSEUCGBS-UHFFFAOYSA-N__PZKBTRXTOKZKGE-UHFFFAOYSA-N
49.524,-2696.6390752032917,-879.39280932239,-1817.167344440991,,PZKBTRXTOKZKGE-UHFFFAOYSA-N__IZXNRXDSEUCGBS-UHFFFAOYSA-N
51.862,-2731.864057267318,-1840.568508797483,-891.212901435176,,VXWHEMLZIWLTHN-UHFFFAOYSA-N__MJCPNMJZNHGCJR-UHFFFAOYSA-N
58.249,-2093.9594462180007,-1041.023887323336,-1052.842733168167,,LOBOUMKJJJORHM-UHFFFAOYSA-N__DZGDAGLYKGRTIQ-UHFFFAOYSA-N
47.765,-2093.953235514034,-1051.629207294593,-1042.247910150885,,DZGDAGLYKGRTIQ-UHFFFAOYSA-N__LOBOUMKJJJORHM-UHFFFAOYSA-N
40.733,-2731.849053066281,-890.004379531542,-1841.7797614081,,MJCPNMJZNHGCJR-UHFFFAOYSA-N__VXWHEMLZIWLTHN-UHFFFAOYSA-N
50.628,-4022.062627292014,-848.528854473306,-3173.453091968328,,OEJXYUFRIWRLSG-UHFFFAOYSA-N__HWJVRSGGBJIBHH-UHFFFAOYSA-N
49.348,-1807.815713218263,-1097.995197527763,-709.74187456817,,MAFKGCZPNPOPGS-UHFFFAOYSA-N__KVYFBAXWXGSDPO-UHFFFAOYSA-N
57.931,-1807.8014839336308,-708.510284325703,-1099.198880087353,,KVYFBAXWXGSDPO-UHFFFAOYSA-N__MAFKGCZPNPOPGS-UHFFFAOYSA-N
55.371,-4662.009247571471,-1152.058939694258,-3509.862068676699,,LDPMAHZNGAUSIX-UHFFFAOYSA-N__ZJRMDULUCVLYKM-UHFFFAOYSA-N
43.163,-4662.002231808893,-3508.646431085901,-1153.28701646834,,ZJRMDULUCVLYKM-UHFFFAOYSA-N__LDPMAHZNGAUSIX-UHFFFAOYSA-N
,-4446.263897346944,,,determine_bonds_failed,YCLCAPPCOXIWGG-UHFFFAOYSA-N__GEIJMCYQONBFEL-UHFFFAOYSA-N
