bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
50.454,-2523.491675333481,-1198.789852851208,-1324.621418218937,,UVDQXOQVJNBSPJ-UHFFFAOYSA-N__ZDHMDXIRPZVEFN-UHFFFAOYSA-N
56.574,-1459.93803622655,-769.107391371453,-690.74048802128,,ZCVFCBHKERWGRT-UHFFFAOYSA-N__NLBUMAZKSZAWIE-QPJJXVBHSA-N
38.488,-1891.471571668349,-720.314628827394,-1171.09560887069,,LBWOFXMZANNOTC-UHFFFAOYSA-N__QEEFWAFWXNPGMW-UHFFFAOYSA-N
56.212,-1975.4591920093528,-632.525811142451,-1342.843801194595,,VDSBYCKQQBUKLD-LBPRGKRZSA-N__CHLWZHGONNDZTE-UHFFFAOYSA-N
64.456,-1891.4797519926499,-1169.874332716367,-721.502702144759,,QEEFWAFWXNPGMW-UHFFFAOYSA-N__LBWOFXMZANNOTC-UHFFFAOYSA-N
69.17,-1975.4636125232428,-1341.630135914029,-633.723247076608,,CHLWZHGONNDZTE-UHFFFAOYSA-N__VDSBYCKQQBUKLD-LBPRGKRZSA-N
53.724,-1833.419813518315,-538.060621640298,-1295.273576592231,,MENQANRYVCXWHY-UHFFFAOYSA-N__DTYWEGNGNXIYAP-INIZCTEOSA-N
55.933,-1833.398582161803,-1294.053890661067,-539.255556959531,,DTYWEGNGNXIYAP-INIZCTEOSA-N__MENQANRYVCXWHY-UHFFFAOYSA-N
52.76,-2321.03769913685,-1039.288129944302,-1281.665490623436,,AWIUDUIIXLLQOQ-UHFFFAOYSA-N__LTERNVGNTSNDBL-UHFFFAOYSA-N
52.946,-2321.026474260058,-1280.452517379137,-1040.489582632126,,LTERNVGNTSNDBL-UHFFFAOYSA-N__AWIUDUIIXLLQOQ-UHFFFAOYSA-N
55.311,-1606.5934075299142,-841.006877764539,-765.498386034786,,OTRSVURRECHLJL-UHFFFAOYSA-N__AGYMVALXEUFXDC-UHFFFAOYSA-N
35.496,-1606.583963838014,-764.301765250263,-842.225632606393,,AGYMVALXEUFXDC-UHFFFAOYSA-N__OTRSVURRECHLJL-UHFFFAOYSA-N
69.106,-1446.2647584726908,-729.636524775791,-716.51810631881,,KQWVPZDDAOYNDE-UHFFFAOYSA-N__KSZNHOVVBZEACD-UHFFFAOYSA-N
58.105,-1446.262732756131,-715.314802070768,-730.855334203157,,KSZNHOVVBZEACD-UHFFFAOYSA-N__KQWVPZDDAOYNDE-UHFFFAOYSA-N
54.9,-1754.9464841014028,-914.490895400098,-840.368100741251,,IVCPOOLUGXAGSM-UHFFFAOYSA-N__ABZZTSCHRYSVLK-UHFFFAOYSA-N
43.876,-1427.455575649773,-635.370175772485,-792.01547877508,,SQTFKIKSQNCWGJ-BXKVDMCESA-N__GVTMKQCMNWHXFD-UHFFFAOYSA-N
66.642,-1505.3480813334131,-886.608152575201,-618.633727888972,,PCRPAVKGSWAMBT-UHFFFAOYSA-N__QZZYYFFFVWXSHY-UHFFFAOYSA-N
,-6538.562540106497,,,determine_bonds_failed,KBDLJHFMUAELOI-UHFFFAOYSA-N__ZUDOLBHPXQNNTC-UHFFFAOYSA-N
,-6538.566042859423,,,determine_bonds_failed,ZUDOLBHPXQNNTC-UHFFFAOYSA-N__KBDLJHFMUAELOI-UHFFFAOYSA-N
