id,error_x,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal,prod_smiles,ald_smiles,dG_orca_kcal,dG_gxtb_kcal,dG_pred,error_y,boltz_corr,func_shift,dG_boltz,dG_wb97x
60459,,-20.1071869588539,-20.16736399703473,-25.3596988051014,10,10,1.0583253920907283,8.466810206798018,O=C(c1c(OS(=O)(=O)C(F)(F)F)ccc2cccnc12)C(O)c1c(OS(=O)(=O)C(F)(F)F)ccc2cccnc12,C1=CC2=C(C(=C(C=C2)OS(=O)(=O)C(F)(F)F)C=O)N=C1,-1.1740303322757395,-35.4794,-15.503361283239926,14.329330950964186,-0.060177038180828646,-5.252511846247497,-1.2342073704565681,-6.426542178523237
122392,,2.298752261500196,1.0893229892806688,,10,4,2.389439353183067,8.141199774436876,CS(=O)(=O)OCC(OCc1ccccc1)C(OCc1ccccc1)C(OCc1ccccc1)C(=O)C(O)C(OCc1ccccc1)C(OCc1ccccc1)C(COS(C)(=O)=O)OCc1ccccc1,CS(=O)(=O)OC[C@H]([C@H]([C@H](C=O)OCC1=CC=CC=C1)OCC2=CC=CC=C2)OCC3=CC=CC=C3,45.11185606158718,11.0887,30.81684639617937,14.295009665407813,-1.2094292722195272,,43.90242678936765,
47990,,-27.77612386396508,-28.69637637634033,,10,10,2.5189284787451656,5.132233141047494,Cc1c(Cl)c(C(F)(F)F)nn1C(C(=O)C(O)C(N1CC2CN(S(=O)(=O)c3ccc(F)cc3)CC2C1)n1nc(C(F)(F)F)c(Cl)c1C)N1CC2CN(S(=O)(=O)c3ccc(F)cc3)CC2C1,CC1=C(C(=NN1C(C=O)N2CC3CN(CC3C2)S(=O)(=O)C4=CC=C(C=C4)F)C(F)(F)F)Cl,-13.35980864884326,-5.6475,0.2875793521384162,13.647388000981676,-0.9202525123752494,,-14.280061161218509,
113902,,-15.938269504813322,-18.304670479643036,-13.09626571926327,10,10,2.367872964478804,6.474070890792114,CC(OP(=O)(O)O)C(NC(=O)C(N)CO)C(=O)C(O)C(NC(=O)C(N)CO)C(C)OP(=O)(O)O,C[C@H]([C@@H](C=O)NC(=O)[C@H](CO)N)OP(=O)(O)O,20.93305762214821,21.6788,34.48974731633352,13.556689694185312,-2.3664009748297143,2.8420037855500517,18.566656647318496,23.77506140769826
29498,,-21.126760140429205,-25.098585922410575,,10,4,1.699992929810481,5.39955758986775,Cc1ccc(F)cc1S(=O)(=O)Nc1cccn(CC(=O)NC(CCCN=C(N)N)C(=O)C(O)C(CCCN=C(N)N)NC(=O)Cn2cccc(NS(=O)(=O)c3cc(F)ccc3C)c2=O)c1=O,CC1=C(C=C(C=C1)F)S(=O)(=O)NC2=CC=CN(C2=O)CC(=O)N[C@@H](CCCN=C(N)N)C=O,29.52931462208309,10.6533,16.004727562340094,13.524587059742997,-3.9718257819813694,,25.55748884010172,
53484,,-8.607614319035896,-9.143895943597204,,10,10,2.8191354350543683,4.257978692541832,CC(C(N)=O)=C(Nc1cccc(CC(=O)C(O)Cc2cccc(NC(SC(C)c3c(F)cc(C(C)(C)O)cc3F)=C(C)C(N)=O)n2)n1)SC(C)c1c(F)cc(C(C)(C)O)cc1F,CC(C1=C(C=C(C=C1F)C(C)(C)O)F)S/C(=C(\C)/C(=O)N)/NC2=CC=CC(=N2)CC=O,-3.940725102636586,9.6038,9.359593574798655,13.300318677435245,-0.5362816245613082,,-4.477006727197894,
20572,,-12.901364127453448,-12.838929772372383,,10,10,0.9434141705908357,2.056394317940383,CC(=O)NCCCC(=O)N1CCN(c2cccc(C(=O)C(O)c3cccc(N4CCN(C(=O)CCCNC(C)=O)CC4=O)c3)c2)C(=O)C1,CC(=O)NCCCC(=O)N1CCN(C(=O)C1)C2=CC=CC(=C2)C=O,0.0069939217689046,6.3072,12.81827661814062,12.811282696371716,0.06243435508106465,,0.06942827684996924,
32211,,-7.66670567395193,-8.302258377011531,,10,10,2.076866555228331,4.113576573009758,CC(=O)NC(Cc1cc(F)cc(F)c1)C(O)CNC1(c2cccc(-c3ccc(C(=O)C(O)c4ccc(-c5cccc(C6(NCC(O)C(Cc7cc(F)cc(F)c7)NC(C)=O)CC6)c5)s4)s3)c2)CC1,CC(=O)NC(CC1=CC(=CC(=C1)F)F)C(CNC2(CC2)C3=CC=CC(=C3)C4=CC=C(S4)C=O)O,5.918390606460856,19.295,18.68231271813567,12.763922111674812,-0.6355527030596013,,5.282837903401255,
107445,,-20.55389772685959,-18.06003296321833,,10,10,4.207388060929416,4.212438271793068,CNC(=O)CCC(C(=O)C(O)C(CCC(=O)NC)n1nc(Cl)c2cc(N3CCNCC3)c(C(F)F)cc21)n1nc(Cl)c2cc(N3CCNCC3)c(C(F)F)cc21,CNC(=O)CCC(C=O)N1C2=CC(=C(C=C2C(=N1)Cl)N3CCNCC3)C(F)F,-8.239905142125444,1.1902,4.482195597619145,12.72210073974459,2.493864763641259,,-5.746040378484185,
54241,,-14.003834135289006,-15.146600609002686,,10,10,1.2881947941916998,3.252345804279156,CC(NC(=O)c1ccc(F)c(F)c1)C(=O)N1CCCC1C(=O)NC(CC(=O)O)C(=O)C(O)C(CC(=O)O)NC(=O)C1CCCN1C(=O)C(C)NC(=O)c1ccc(F)c(F)c1,CC(C(=O)N1CCC[C@H]1C(=O)NC(CC(=O)O)C=O)NC(=O)C2=CC(=C(C=C2)F)F,19.01607005073497,-6.3365,6.753955453621294,12.26211459711368,-1.1427664737136798,,17.87330357702129,
36417,,43.463641736648256,36.94179445965639,,10,10,2.764258523432405,13.843747157676242,CC(C)(C)c1cc(C(=O)C(O)c2ccc(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O)c(C(C)(C)C)c2)ccc1OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O,CC(C)(C)C1=C(C=CC(=C1)C=O)OS(=O)(=O)C(C(C(F)(F)S(=O)(=O)O)(F)F)(F)F,37.5208316182105,4.6378,25.268342993547336,12.252488624663163,-6.521847276991863,,30.998984341218637,
187015,,-15.46557750344196,-15.56054214781715,,10,10,2.3530519593713057,4.497770198385881,NC(=O)C(Oc1cccc(B(O)O)c1C(=O)C(O)c1c(OC(C(N)=O)c2ccc(F)cc2)cccc1B(O)O)c1ccc(F)cc1,B(C1=C(C(=CC=C1)OC(C2=CC=C(C=C2)F)C(=O)N)C=O)(O)O,11.391138321724256,7.1743,23.549063956462508,12.157925634738252,-0.09496464437519059,,11.296173677349065,
70774,,-1.2291769075181294,-1.375865484792396,,10,10,4.485298333797714,7.915217972515798,CCN(CC)c1ccc(C(=O)C(O)c2ccc(N(CC)CC)cc2OS(=O)(=O)C(F)(F)F)c(OS(=O)(=O)C(F)(F)F)c1,CCN(CC)C1=CC(=C(C=C1)C=O)OS(=O)(=O)C(F)(F)F,56.53072410953504,63.5082,68.67702770382839,12.146303594293345,-0.14668857727426654,,56.384035532260775,
117158,,-9.240764864185527,-9.241901026416736,-6.055570705511633,10,10,3.155591740196568,4.5906202636521725,O=C(C(O)C(OP(=O)(O)O)C(O)C(O)COP(=O)(O)O)C(OP(=O)(O)O)C(O)C(O)COP(=O)(O)O,C([C@H]([C@H]([C@H](C=O)OP(=O)(O)O)O)O)OP(=O)(O)O,0.2036145523792915,8.8748,12.34746038243446,12.143845830055168,-0.001136162231208715,3.1851941586738945,0.20247839014808278,3.388808711053186
67988,,-17.203133801094328,-18.032526405713693,,10,4,1.0235823915288764,1.496105626335572,Cc1nc(C)n(CCC(NC(=O)c2ncn(Cc3ccccc3F)n2)C(=O)C(O)C(CCn2c(C)nc(C)c2N(C)C)NC(=O)c2ncn(Cc3ccccc3F)n2)c1N(C)C,CC1=C(N(C(=N1)C)CCC(C=O)NC(=O)C2=NN(C=N2)CC3=CC=CC=C3F)N(C)C,-17.615048633356885,-0.5605,-5.613300325350908,12.001748308005975,-0.8293926046193647,,-18.44444123797625,
12635,,-44.02161059065842,-41.823141185071,,10,10,6.173246897152555,5.52021129865582,O=C(c1cccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O)C(O)c1cccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,C1=CN(C(=C1)C=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,50.82884439361722,12.0613,38.91263761024662,11.916206783370598,2.198469405587417,,53.027313799204634,
213099,,-17.10852338592343,-17.121763964038543,,10,10,1.764267692781925,3.466340590745173,O=C(c1c(I)ccc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2)C(O)c1c(I)ccc2c1CCC(NS(=O)(=O)c1ccc(Cl)cc1)C2,C1CC2=C(CC1NS(=O)(=O)C3=CC=C(C=C3)Cl)C=CC(=C2C=O)I,18.59108772557441,-7.8849,6.766579274704677,11.824508450869734,-0.013240578115112811,,18.5778471474593,
90675,,1.273308714971638,1.1461032672806666,,10,10,2.5141963373450382,4.2370721941642415,COC(C(F)C(O)COP(O)O)n1cc(C(=O)C(O)c2cn(C(OC)C(F)C(O)COP(O)O)c(=O)nc2NO)c(NO)nc1=O,COC(C(C(COP(O)O)O)F)N1C=C(C(=NC1=O)NO)C=O,34.18091323428626,15.8287,22.47663651459595,11.70427671969031,-0.12720544769097142,,34.05370778659529,
54464,,-21.232417884027186,-21.055026993721363,,10,10,2.250882958929634,7.557637461835006,CC(=O)NC1C(O)C(F)C(O)(C(=O)C(O)C2(O)OC(C(O)C(O)CO)C(NC(C)=O)C(O)C2F)OC1C(O)C(O)CO,CC(=O)N[C@@H]1C(C([C@@](OC1[C@@H]([C@@H](CO)O)O)(C=O)O)F)O,-0.4821855700416357,6.3074,11.0755962344079,11.557781804449537,0.17739089030582278,,-0.3047946797358129,
5606,,-26.0420666676692,-28.333047692041823,-23.814778895662403,10,10,2.381223440894697,2.881254083806544,O=C(C(O)C(F)C(O)C(O)C(O)COP(=O)(O)O)C(F)C(O)C(O)C(O)COP(=O)(O)O,C([C@H]([C@H]([C@@H]([C@H](C=O)F)O)O)O)OP(=O)(O)O,22.270092558880325,3.9836,10.768547091132206,11.50154546774812,-2.2909810243726234,2.2272877720067967,19.9791115345077,24.497380330887122
91095,,-7.861847024387397,-7.842694908400905,,10,10,2.0054127683439207,3.584494695500746,O=C(c1c(N2CCN(C(=O)C(F)(F)F)CC2)cccc1S(=O)(=O)c1cccc(Cl)c1)C(O)c1c(N2CCN(C(=O)C(F)(F)F)CC2)cccc1S(=O)(=O)c1cccc(Cl)c1,C1CN(CCN1C2=C(C(=CC=C2)S(=O)(=O)C3=CC(=CC=C3)Cl)C=O)C(=O)C(F)(F)F,26.29391587567559,0.8749,14.807001940302284,11.486913935373307,0.01915211598649158,,26.31306799166208,
215108,,-17.852727548459576,-17.94639233083641,-17.832172792986277,10,10,0.875115244872868,1.7823749598865568,O=C(CCOS(=O)(=O)O)C(O)CCOS(=O)(=O)O,C(COS(=O)(=O)O)C=O,29.3389946561534,15.4198,17.900918620222164,11.438076035931235,-0.09366478237683395,0.02055475547329877,29.245329873776566,29.3595494116267
96853,,-14.628798232188192,-14.720281975642772,,10,10,2.2965071531915293,5.129902367067682,O=C(c1cn(C2CCC(F)(COP(=O)(O)O)O2)c(=S)[nH]c1=O)C(O)c1cn(C2CCC(F)(COP(=O)(O)O)O2)c(=S)[nH]c1=O,C1C[C@](O[C@H]1N2C=C(C(=O)NC2=S)C=O)(COP(=O)(O)O)F,21.647765559288025,2.3247,10.278726874280697,11.369038685007329,-0.09148374345457988,,21.556281815833444,
12864,,-8.71138460315437,-7.744510014200886,,10,10,3.252831845866229,5.78793127476969,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CCCN)C(=O)C(O)C(CCCN)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,CC(C)C[C@@H](C(=O)N[C@@H](CCCN)C=O)NC(=O)[C@H](CC(C)C)NC(=O)OCC1=CC=CC=C1,6.70247098468939,5.6644,18.06325302031556,11.360782035626167,0.966874588953484,,7.669345573642874,
104471,,-17.107218268196437,-20.70024602894901,,10,10,1.1870413373322657,3.202336609935972,O=C(CCCCC(=O)OCC(=O)C(O)COC(=O)CCCCC(=O)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,C1=CN(C(=O)N=C1NC(=O)CCCCC(=O)OCC=O)[C@H]2C([C@@H]([C@H](O2)CO)O)(F)F,16.360549845162822,-10.903,5.078896954877177,11.281652890285644,-3.593027760752573,,12.767522084410249,
