index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
20524,CC(CSC1=CC=CC=C1)C=O,11073998,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000000_20524.xyz,180.272,180.060886,2.6137,52.394,17.07,0,2,4,1,0,0,1,2,0.3,232.853712,7.881552,4.943716,9.328968,4.987328,77.175804,1,1,0.123129,-0.303067,0.123129,-0.303067,-34.803574987146,-10.0531,-7.2969,2.7562,7.7856,-0.3343,-3.72565,4.05995,1.709438,3.255,0.212403,-0.315891,0.057676,0.000495,0.029086,0.057181,1.935501,135.7245,7358.57,40.1324,51.5147,6.4083,2.6372,7.2832,371.8102,18.0949,-10.053098,-7.296872,2.756226,0.044139,-0.276072,0.10656,0.026188,0.110476,0.403931,0.033369,0.147356
138777,CCOC(=O)/C=C/OC1=C(C=CC(=C1)C(F)(F)F)C=O,172392936,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000001_138777.xyz,288.221,288.060943,2.9735,63.2325,52.6,0,4,5,1,0,0,1,7,0.230769,520.83782,10.438095,5.545223,15.746529,6.740002,112.343136,0,1,0.1533,-0.297746,0.416046,-0.463963,-63.88897203553,-11.454,-8.839,2.615,8.7159,1.5521,-5.134,3.5819,3.679326,3.161,0.210087,-0.311875,0.034963,0.006562,0.020762,0.028401,1.888477,165.1377,11721.03,38.8358,45.3853,8.1476,2.0852,11.4446,506.0165,17.5115,-11.453972,-8.839029,2.614943,0.05261,-0.293662,0.050874,-0.015269,0.135036,0.401335,-0.038856,0.160278
36337,CCOC1=C(C=CC(=C1)C=O)OC(=O)C(F)(F)F,39199906,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000002_36337.xyz,262.183,262.045293,2.3655,54.6885,52.6,0,4,4,1,0,0,1,7,0.272727,454.091814,9.283394,4.891636,14.012696,5.523626,100.302855,0,1,0.14969,-0.297894,0.490873,-0.489939,-58.586772084266,-11.4139,-8.6029,2.811,8.9743,1.2244,-5.09935,3.87495,3.355317,2.931,0.209161,-0.318679,0.041196,0.006084,0.02364,0.035112,1.884961,143.0967,8960.45,37.1427,43.591,10.3651,2.0498,6.3538,442.2263,17.5353,-11.413853,-8.602941,2.810912,0.102537,-0.355059,0.068343,0.027838,0.122591,0.401106,-0.040113,0.159475
276852,CSC1=C2C=CC=CC2=C(C3=CC=CC=C31)C=O,13375392,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000003_276852.xyz,252.338,252.060886,4.5274,78.6225,17.07,0,2,2,3,0,0,3,2,0.0625,689.506226,10.829146,7.016195,11.299505,4.464961,109.809249,0,1,0.150802,-0.297848,0.150802,-0.297848,-47.656511649729,-9.9725,-8.5154,1.4571,7.4391,1.498,-4.46855,2.97055,3.360984,3.392,0.208812,-0.344007,0.01856,-0.001136,0.008712,0.019696,1.848937,192.3477,14190.42,64.142,50.629,8.5171,1.9716,5.7168,431.1618,20.4317,-9.972487,-8.515416,1.457071,0.086379,-0.327035,0.044191,0.007857,0.077582,,,
203149,CN1C=C(N=C1C=O)C2=CC=C(C=C2)F,84672147,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000004_203149.xyz,204.204,204.069891,2.0387,53.9895,34.89,0,2,2,2,1,0,2,4,0.090909,487.789071,8.144742,4.449635,9.579886,3.647999,86.184219,0,1,0.185086,-0.294432,0.185086,-0.331177,-42.787130739408,-10.6675,-8.0559,2.6116,8.1607,0.4477,-4.3042,3.8565,2.401937,3.958,0.195118,-0.353384,0.056143,0.007151,0.031647,0.048992,1.815886,137.7058,7697.44,50.3075,44.2101,9.5116,1.8688,6.0843,389.6904,17.8951,-10.667454,-8.055875,2.611579,0.088245,-0.347471,0.095136,0.026796,0.112059,0.39641,-0.132519,0.167428
239290,CCOC(=O)CC1=C(C=C(C=C1C#N)SC(F)(F)F)C=O,134653901,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000005_239290.xyz,317.288,317.033349,3.08828,68.7935,67.16,0,5,5,1,0,0,1,8,0.307692,593.549886,11.676861,6.555513,17.042659,7.12873,122.434883,0,1,0.149929,-0.297884,0.445923,-0.465725,-65.453223053545,-11.539,-8.9227,2.6163,8.7314,1.5468,-5.1391,3.5923,3.675966,3.172,0.216518,-0.31942,0.036882,0.004388,0.020635,0.032494,1.882718,182.3921,14123.95,62.0969,52.6014,7.1806,1.8587,7.5122,502.8565,18.7275,-11.538954,-8.922743,2.616211,0.283962,-0.339947,0.143209,0.023734,0.104641,0.400426,-0.010967,0.154196
78340,COC(=O)COC1=C(C=C(C=C1)C=O)F,103850154,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000006_78340.xyz,212.176,212.048487,1.19,49.2985,52.6,0,4,4,1,0,0,1,5,0.2,375.68518,8.027465,4.114243,11.166394,5.091025,85.606842,0,1,0.149658,-0.297895,0.343383,-0.478831,-46.97493593294,-11.118,-8.1763,2.9417,8.7057,0.6282,-4.66695,4.03875,2.696431,2.297,0.207449,-0.329702,0.047178,0.007259,0.027218,0.039919,1.866425,128.0258,6991.71,46.0341,43.4029,8.9345,1.7806,5.7033,394.6271,17.3682,-11.117983,-8.17632,2.941663,0.104781,-0.319309,0.087519,0.039714,0.148599,0.399984,-0.057946,0.16569
151059,CN1CC2=C(C=CC(=C2C1C=O)NC3=NC(=NC=C3)C(F)(F)F)C4CCC(CC4)O,175285069,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000007_151059.xyz,420.435,420.177311,3.9429,104.2465,78.35,2,6,4,2,1,2,4,9,0.47619,942.334098,16.485332,9.94143,20.740669,7.957646,171.692552,1,1,0.141253,-0.301232,0.451101,-0.393131,-90.759042162772,-9.9696,-8.0507,1.9189,7.2809,0.8207,-4.0508,3.2301,2.540011,7.172,0.207423,-0.34783,0.050296,0.003781,0.027039,0.046515,1.878027,267.5955,31036.56,64.1803,56.593,7.8833,2.6321,10.1071,633.1373,19.664,-9.969614,-8.05067,1.918944,-0.05646,-0.269288,0.062426,0.005608,0.055563,0.398289,-0.02568,0.129711
192274,CN1C(=NN=N1)SC2=C(C=C(C=C2)F)C=O,63802517,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000008_192274.xyz,238.247,238.03246,1.3129,54.7085,60.67,0,5,3,2,1,0,2,7,0.111111,527.977579,9.109213,5.170566,10.747712,4.396851,94.651986,0,1,0.150796,-0.29785,0.213382,-0.29785,-46.518086220387,-10.6789,-8.7863,1.8926,8.284,1.236,-4.76,3.524,3.214756,4.367,0.218496,-0.333326,0.04599,-0.002827,0.021581,0.048817,1.858466,148.9989,9011.35,81.7709,54.0655,6.8365,1.8924,6.2541,387.0792,18.9097,-10.678924,-8.786283,1.892641,0.117435,-0.346052,0.089029,-0.080898,0.112966,0.398729,-0.039321,0.154062
162845,C/C=C(\C)/C[C@H](C)C=O,11228800,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000009_162845.xyz,126.199,126.104465,2.1777,39.276,17.07,0,1,3,0,0,0,0,1,0.625,113.736043,6.347406,3.274213,8.41,4.304694,56.765765,1,1,0.122612,-0.303088,0.122612,-0.303088,-28.295619070825,-10.2782,-7.1162,3.162,8.0934,-1.3621,-3.36565,4.72775,1.197991,3.17,0.212411,-0.323707,0.097809,0.003872,0.05084,0.093937,1.926926,99.1653,4258.96,42.1294,47.7713,8.0168,2.0305,3.9681,330.2395,15.9176,-10.278241,-7.11619,3.162051,0.078931,-0.300585,0.184198,0.024958,0.126819,0.403328,0.025529,0.146617
272328,C[C@@H]1CC[C@H](N1C(=O)OCC2=CC=CC=C2)C=O,11032197,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000010_272328.xyz,247.294,247.120843,2.375,67.014,46.61,0,3,3,1,0,1,2,4,0.428571,418.307098,10.412081,6.164047,12.612617,5.66694,106.541532,2,1,0.142158,-0.301064,0.410449,-0.44452,-53.794979501124,-10.5938,-7.4641,3.1297,8.0089,-0.283,-3.86295,4.14595,1.799634,4.261,0.210823,-0.304691,0.076562,0.008281,0.042422,0.068281,1.945101,173.1338,12781.28,74.97,51.4647,8.8565,1.9873,7.1658,455.5296,18.4701,-10.593778,-7.464085,3.129693,0.058612,-0.280641,0.115934,0.017892,0.122709,0.405176,0.008947,0.138361
7490,C1=C(OC(=C1)C(F)(F)F)C=O,7537665,True,,/scratch-local/schen3.23693489/sdesc_23693489_002/xyz/000011_7490.xyz,164.082,164.008514,2.1109,29.0975,30.21,0,2,1,1,1,0,1,5,0.166667,261.036266,5.182441,2.660256,7.842669,2.409896,59.613745,0,1,0.184826,-0.294412,0.449041,-0.448714,-36.674337318503,-11.8047,-8.8712,2.9335,10.3273,0.8664,-5.59685,4.73045,3.310967,4.934,0.20279,-0.287802,0.061231,0.016832,0.039031,0.044399,1.885814,78.9425,2753.87,31.0994,40.5732,7.566,1.9293,4.422,304.9267,15.5019,-11.804734,-8.871166,2.933568,0.094198,-0.286003,0.10763,0.072446,0.252547,0.404084,-0.062615,0.188529
