index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
93146,CN1C(=CC(=N1)C(=O)NCC=O)C2=CC3=C(N2)C=CC(C3)F,136472482,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000010_93146.xyz,302.309,302.117904,1.2513,79.0259,79.78,2,3,4,2,2,1,3,7,0.266667,759.680644,11.967203,6.886117,14.246241,5.590551,125.567436,1,1,0.138653,-0.301403,0.271658,-0.353546,-64.323685869245,-10.0093,-7.3925,2.6168,7.2667,0.66,-3.96335,3.30335,2.377608,8.307,0.209281,-0.31115,0.040767,0.004072,0.022419,0.036695,1.931107,199.3658,16669.71,44.8968,41.558,10.4517,2.012,12.466,534.9482,18.5264,-10.009334,-7.392453,2.616881,0.08976,-0.304722,0.064537,0.015848,0.080962,0.404835,0.00763,0.152366
195465,C1=CC(=C(C=C1S(F)(F)(F)(F)F)C=O)Cl,73995187,False,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000011_195465.xyz,266.618,265.959155,4.8099,48.2365,17.07,0,1,2,1,0,0,1,8,0.0,425.864887,8.46611,5.756281,12.250522,2.646739,86.561579,0,1,0.151095,-0.297838,0.309965,-0.297838,684205.0719152961,22.3545,22.3791,0.0246,-24.22,-30.0855,27.15275,2.93275,125.696332,322.151,-0.241088,-1.28106,-0.010868,-0.018287,-0.014578,0.007419,0.92664,351.0843,50643.14,148779.3568,50.5725,6.8737,3.3804,4.7725,370.0262,20.876,22.379151,22.398932,0.019781,-0.595591,-1.203647,0.001339,-0.004484,0.018868,,,
97012,C1=CC=C(C(=C1)C=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,140201506,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000012_97012.xyz,324.142,324.019669,4.4238,51.6725,17.07,0,1,4,1,0,0,1,10,0.363636,532.740595,9.69668,5.052568,17.311921,4.917426,110.907454,0,1,0.150053,-0.297881,0.459659,-0.297881,-72.702265925995,-11.5772,-8.6311,2.9461,9.7503,0.8914,-5.32085,4.42945,3.195819,6.995,0.214058,-0.287002,0.048358,0.01532,0.031839,0.033038,1.930174,137.9149,8882.29,33.5572,50.6773,6.8212,2.0475,8.3144,413.2859,17.4162,-11.577236,-8.631101,2.946135,0.169601,-0.290119,0.064186,0.043005,0.205827,0.403797,0.041996,0.171998
238714,C1=CC(=C(C(=C1C(F)(F)F)C=O)S(=O)(=O)Cl)C(F)(F)F,134638758,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000013_238714.xyz,340.628,339.939562,3.4642,54.8723,51.21,0,3,2,1,0,0,1,11,0.222222,646.872335,10.583221,6.820057,16.763447,4.917892,112.113432,0,1,0.151542,-0.297831,0.417241,-0.297831,-69.171264773688,-12.2185,-9.4773,2.7412,10.1612,1.9507,-6.05595,4.10525,4.466784,5.203,0.214425,-0.275067,0.001978,0.00962,0.005799,-0.007642,1.940173,155.0779,10593.32,43.2243,62.875,7.4594,2.5157,5.3232,409.8937,19.2987,-12.218529,-9.477275,2.741254,0.123856,-0.283921,-0.020907,-0.004781,0.201185,0.408822,-0.050734,0.165883
196996,C1=CC(=NC=C1C=O)OC2=CC(=CC(=C2)F)F,80631633,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000014_196996.xyz,235.189,235.044485,2.9646,56.0565,39.19,0,3,3,2,1,0,2,5,0.0,520.451934,8.561091,4.723805,11.193326,4.692546,95.679226,0,1,0.151104,-0.297835,0.21871,-0.438836,-49.761937333011,-10.9053,-8.4305,2.4748,8.4699,1.1186,-4.79425,3.67565,3.126635,4.186,0.207124,-0.324537,0.039177,0.005931,0.022554,0.033246,1.874823,144.9939,8557.36,44.7391,43.2631,11.7026,1.8475,6.2651,416.329,18.2206,-10.905269,-8.430455,2.474814,0.104842,-0.31222,0.074449,0.033564,0.124154,0.400263,-0.034833,0.167209
275066,CSC1=CC(=C(C=C1)O)C=O,12433397,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000015_275066.xyz,168.217,168.0245,1.9266,45.2753,37.3,1,3,2,1,0,0,1,3,0.125,270.79461,6.889608,4.323135,8.139602,3.436571,69.240153,0,1,0.153309,-0.297746,0.293129,-0.507209,-32.56289069287,-10.0092,-8.1968,1.8124,7.758,0.5131,-4.13555,3.62245,2.360664,3.66,0.205392,-0.372401,0.059558,-4e-06,0.029777,0.059562,1.780767,117.0744,5424.94,44.4199,45.5099,8.174,1.7291,4.6093,333.7189,17.9468,-10.009185,-8.196785,1.8124,0.100856,-0.331984,0.106911,0.009573,0.076251,0.390416,-0.132244,0.155036
211291,COCCSC1=CC(=CC(=C1)F)C=O,106533621,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000016_211291.xyz,214.261,214.046379,2.3767,54.3875,26.3,0,3,5,1,0,0,1,4,0.3,314.99035,8.642821,5.120732,11.206161,5.775404,86.454884,0,1,0.149694,-0.297894,0.149694,-0.38382,-43.089168224454,-10.2913,-8.3146,1.9767,7.9619,0.6324,-4.29715,3.66475,2.519339,2.679,0.209403,-0.324586,0.05481,0.001959,0.028385,0.052851,1.880637,141.4603,8221.92,41.1582,43.4879,7.6564,1.7512,8.7848,415.8587,17.5396,-10.291278,-8.314596,1.976682,0.109845,-0.313752,0.103512,0.018491,0.082498,0.400475,-0.0384,0.157988
40340,CC1=C(C(=C(C=C1C=O)F)SC)C,20628688,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000017_40340.xyz,198.262,198.051464,2.97694,53.0425,17.07,0,2,2,1,0,0,1,3,0.3,347.268249,8.665658,5.127827,10.252169,3.918813,81.341339,0,1,0.149932,-0.297883,0.149932,-0.297883,-39.041444659591,-10.2018,-8.0177,2.1841,7.8769,0.5637,-4.2203,3.6566,2.43545,4.199,0.206328,-0.341027,0.047693,0.0058,0.026746,0.041893,1.853404,135.8978,7509.99,57.1264,46.8232,8.9642,1.9263,4.3299,368.8896,18.2211,-10.201784,-8.017658,2.184126,0.081381,-0.323112,0.107652,0.032555,0.117445,0.398141,-0.063989,0.168962
227625,C1=C(C(=C(C(=N1)I)C=O)C(F)F)I,118829975,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000018_227625.xyz,408.911,408.827216,3.0409,60.0155,29.96,0,2,2,1,1,0,1,6,0.142857,343.509582,10.414367,5.305432,11.216104,4.578408,100.397204,0,1,0.152731,-0.297777,0.265215,-0.297777,-40.557381298746,-11.4449,-9.4143,2.0306,9.0232,1.8998,-5.4615,3.5617,4.187324,3.76,0.213836,-0.270705,0.037067,0.004451,0.020759,0.032616,1.91288,151.6964,8790.02,26.2252,55.2169,7.2445,2.2794,5.072,370.4717,21.1238,-11.444851,-9.414271,2.03058,0.015684,-0.209939,0.080905,0.008724,0.110933,0.403364,0.028629,0.170253
193923,C1=C(SC(=C1)C2=C(C=C(C=C2F)F)F)C=O,65656470,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000019_193923.xyz,242.221,242.00132,3.6449,55.0165,17.07,0,2,2,2,1,0,2,5,0.0,524.907858,8.653638,5.131453,10.883246,4.094277,93.151931,0,1,0.159516,-0.296991,0.159516,-0.296991,-47.578251709128,-11.1598,-8.6152,2.5446,8.6521,1.4716,-5.06185,3.59025,3.568321,3.846,0.205119,-0.335218,0.027688,0.005767,0.016727,0.021921,1.835901,142.8373,8161.67,51.955,42.9638,10.6023,1.9066,5.4828,390.1084,18.806,-11.159842,-8.615212,2.54463,0.083467,-0.329743,0.047038,-0.048607,0.109525,0.399124,-0.078625,0.178819
94883,CONC1=C(C=C(C=C1)OCC=O)F,138699263,True,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000020_94883.xyz,199.181,199.064471,1.3767,48.5907,47.56,1,4,5,1,0,0,1,5,0.222222,316.925418,7.619217,3.926138,10.460775,5.183514,80.584278,0,1,0.156941,-0.299546,0.195384,-0.486042,-44.141697070569,-10.0752,-7.7115,2.3637,7.7779,-0.3289,-3.7245,4.0534,1.711144,3.474,0.205941,-0.306631,0.075173,0.000154,0.037664,0.075019,1.938309,123.7204,6511.58,6.6087,46.8954,5.532,1.8772,9.9261,388.6376,16.876,-10.075168,-7.711454,2.363714,0.076946,-0.297212,0.118013,0.007205,0.092368,0.405315,0.016201,0.149295
110738,COC1=C(C=CC(=C1)S(F)(F)(F)(F)F)C=O,146322672,False,,/scratch-local/schen3.23693487/sdesc_23693487_000/xyz/000021_110738.xyz,262.199,262.008692,4.1651,49.7785,26.3,0,2,3,1,0,0,1,8,0.125,438.667595,8.740465,5.801706,12.758074,2.875284,87.7368,0,1,0.153278,-0.297746,0.310075,-0.495964,356428.4666663531,13.5597,13.6473,0.0876,-16.0018,-20.9172,18.4595,2.4577,69.323583,83.658,-0.346594,-1.273497,-0.019419,-0.015698,-0.017558,-0.003721,0.939244,333.8839,46353.89,-431790.5525,53.7149,7.3898,2.6506,5.6028,395.5368,19.15,13.559656,13.647311,0.087655,-0.66077,-1.171621,-0.005348,-0.003996,0.010872,,,
