donor_id,acceptor_id,donor_smiles,acceptor_smiles
KVAUEULSCCYPPN-UHFFFAOYSA-N,RKDRKAVGBBJYJG-UHFFFAOYSA-N,CN(CC(C)(C)O)c1ccc(C=O)cc1C(F)(F)F,COc1cc(OC)c(C=O)cc1I
KUAHWMZCJTVBQY-UHFFFAOYSA-N,KCZYDCLRUDSWRA-UHFFFAOYSA-N,O=Cc1cc(C2CC2)c(-c2ccccc2F)cc1OC1COC1,O=Cc1cc([N+](=O)[O-])cc(S(=O)(=O)Cl)c1C(F)(F)F
KCZYDCLRUDSWRA-UHFFFAOYSA-N,KUAHWMZCJTVBQY-UHFFFAOYSA-N,O=Cc1cc([N+](=O)[O-])cc(S(=O)(=O)Cl)c1C(F)(F)F,O=Cc1cc(C2CC2)c(-c2ccccc2F)cc1OC1COC1
YJNUKMZHZBQFRJ-UHFFFAOYSA-N,GUFUWTAYNUYYFJ-UHFFFAOYSA-N,COc1ccc2ccc(C=O)cc2c1OC,CC1CN(c2c(F)cc(C#C[Si](C)(C)C)cc2C=O)CC(C)O1
GUFUWTAYNUYYFJ-UHFFFAOYSA-N,YJNUKMZHZBQFRJ-UHFFFAOYSA-N,CC1CN(c2c(F)cc(C#C[Si](C)(C)C)cc2C=O)CC(C)O1,COc1ccc2ccc(C=O)cc2c1OC
RYEFXECQBSHNGV-UHFFFAOYSA-N,ZQBWNCWWXBDBLN-UHFFFAOYSA-N,N#Cc1ccc(Oc2ccc(C=O)cc2F)cc1,CC1(C)OB(C(=Cc2ccc(C(F)(F)F)cc2C=O)CN)OC1(C)C
ZQBWNCWWXBDBLN-UHFFFAOYSA-N,RYEFXECQBSHNGV-UHFFFAOYSA-N,CC1(C)OB(C(=Cc2ccc(C(F)(F)F)cc2C=O)CN)OC1(C)C,N#Cc1ccc(Oc2ccc(C=O)cc2F)cc1
UGENGCWBCDNMCN-UHFFFAOYSA-N,MZHDMPFPVYDUQZ-UHFFFAOYSA-N,COc1nccnc1-c1cc(F)ccc1C=O,CNC(=O)c1cc(F)c(C=O)c(F)c1
MZHDMPFPVYDUQZ-UHFFFAOYSA-N,UGENGCWBCDNMCN-UHFFFAOYSA-N,CNC(=O)c1cc(F)c(C=O)c(F)c1,COc1nccnc1-c1cc(F)ccc1C=O
KAUOPDDEPAPCCM-UHFFFAOYSA-N,BGUONRYBGXOYKY-UHFFFAOYSA-N,Cc1ccc(OCc2cc(F)cc(F)c2)c(C=O)c1,CC(C)(C)OC(=O)c1cc(F)ccc1Sc1c(Cl)cccc1C=O
BGUONRYBGXOYKY-UHFFFAOYSA-N,KAUOPDDEPAPCCM-UHFFFAOYSA-N,CC(C)(C)OC(=O)c1cc(F)ccc1Sc1c(Cl)cccc1C=O,Cc1ccc(OCc2cc(F)cc(F)c2)c(C=O)c1
VEVUZCITDVOHQG-UHFFFAOYSA-N,RRSVQPHGAJLUGQ-UHFFFAOYSA-N,C=COCCOc1ccc(C=O)cc1OC,COc1ccc(-c2cccc(-c3ccccc3)c2C=O)cc1
RRSVQPHGAJLUGQ-UHFFFAOYSA-N,VEVUZCITDVOHQG-UHFFFAOYSA-N,COc1ccc(-c2cccc(-c3ccccc3)c2C=O)cc1,C=COCCOc1ccc(C=O)cc1OC
LGOLMLQWRYFRHP-UHFFFAOYSA-N,IPOOOMSWFYGFLQ-UHFFFAOYSA-N,Cc1cccc(C=O)c1Cl,CCCc1cc(OC)cc(F)c1C=O
IPOOOMSWFYGFLQ-UHFFFAOYSA-N,LGOLMLQWRYFRHP-UHFFFAOYSA-N,CCCc1cc(OC)cc(F)c1C=O,Cc1cccc(C=O)c1Cl
RRUSAKPUKVCMGT-UHFFFAOYSA-N,LVNRVLZBDFTANG-UHFFFAOYSA-N,CNC(=O)c1ccn(-c2c(F)cccc2C=O)n1,Nc1cc(Br)c(F)c(-c2cccc(C=O)c2)c1
LVNRVLZBDFTANG-UHFFFAOYSA-N,RRUSAKPUKVCMGT-UHFFFAOYSA-N,Nc1cc(Br)c(F)c(-c2cccc(C=O)c2)c1,CNC(=O)c1ccn(-c2c(F)cccc2C=O)n1
SICGWGFKFXKUSM-UHFFFAOYSA-N,QIPBUORAZAUNLL-UHFFFAOYSA-N,O=Cc1c(Br)ccc(F)c1C(F)(F)F,CCCCCCCCOc1ccc(C=O)c(O)c1
QIPBUORAZAUNLL-UHFFFAOYSA-N,SICGWGFKFXKUSM-UHFFFAOYSA-N,CCCCCCCCOc1ccc(C=O)c(O)c1,O=Cc1c(Br)ccc(F)c1C(F)(F)F
LTGFTKBCNUZVLS-UHFFFAOYSA-N,GCODIFVBUUULSW-UHFFFAOYSA-N,NC(N)=Nc1ccc(O)c(C=O)c1,CCCCCOc1ccc(C=O)c(C(F)(F)F)c1
GCODIFVBUUULSW-UHFFFAOYSA-N,LTGFTKBCNUZVLS-UHFFFAOYSA-N,CCCCCOc1ccc(C=O)c(C(F)(F)F)c1,NC(N)=Nc1ccc(O)c(C=O)c1
CJHCCPUWEAMWIH-UHFFFAOYSA-N,IXMHHWOGUWIWNY-UHFFFAOYSA-N,O=Cc1cc([N+](=O)[O-])c(OC(F)F)cc1C(=O)O,CCCCCCCCOC(=O)C(C)(C)C(=O)Oc1c(Cl)cc(Cl)cc1C=O
IXMHHWOGUWIWNY-UHFFFAOYSA-N,CJHCCPUWEAMWIH-UHFFFAOYSA-N,CCCCCCCCOC(=O)C(C)(C)C(=O)Oc1c(Cl)cc(Cl)cc1C=O,O=Cc1cc([N+](=O)[O-])c(OC(F)F)cc1C(=O)O
DMJMSYQZKJSKKK-UHFFFAOYSA-N,IVYGXGSRPQHLDO-UHFFFAOYSA-N,CCOc1nc(C(CSC)N(C)C(=O)c2c(F)ccc(NC(=O)COC)c2C=O)ccc1OC,Cc1cc(C2(C(F)(F)F)CCCO2)c(C=O)cc1N=CN(C)C(C)C
IVYGXGSRPQHLDO-UHFFFAOYSA-N,DMJMSYQZKJSKKK-UHFFFAOYSA-N,Cc1cc(C2(C(F)(F)F)CCCO2)c(C=O)cc1N=CN(C)C(C)C,CCOc1nc(C(CSC)N(C)C(=O)c2c(F)ccc(NC(=O)COC)c2C=O)ccc1OC
MRGUTPCBQJDSDT-UHFFFAOYSA-N,JNRFXBNQVDNXIH-UHFFFAOYSA-N,CCCCCC(CC)(Pc1ccc(F)cc1C=O)c1cc(C(C)(C)C)cc(C)c1O,CC(CO)Sc1cc(F)cc(C=O)c1
JNRFXBNQVDNXIH-UHFFFAOYSA-N,MRGUTPCBQJDSDT-UHFFFAOYSA-N,CC(CO)Sc1cc(F)cc(C=O)c1,CCCCCC(CC)(Pc1ccc(F)cc1C=O)c1cc(C(C)(C)C)cc(C)c1O
XBVNESQLFDHZRH-UHFFFAOYSA-N,KUWHWJOCYQOYDD-UHFFFAOYSA-N,N#Cc1cccc(-c2ccccc2C=O)c1,CCOc1ccc(Br)c(C=O)c1F
KUWHWJOCYQOYDD-UHFFFAOYSA-N,XBVNESQLFDHZRH-UHFFFAOYSA-N,CCOc1ccc(Br)c(C=O)c1F,N#Cc1cccc(-c2ccccc2C=O)c1
FTZGVWWSUYYPOP-UHFFFAOYSA-N,VIHUVJZTVGTDJC-UHFFFAOYSA-N,CCOC(=O)CC1(C(F)(F)Cl)Oc2ccc(C=O)cc2O1,CN(C)C(=O)c1ccc(COc2cc(F)c(C=O)cc2F)cc1
VIHUVJZTVGTDJC-UHFFFAOYSA-N,FTZGVWWSUYYPOP-UHFFFAOYSA-N,CN(C)C(=O)c1ccc(COc2cc(F)c(C=O)cc2F)cc1,CCOC(=O)CC1(C(F)(F)Cl)Oc2ccc(C=O)cc2O1
DLDVTVVWCXENRC-UHFFFAOYSA-N,UGBVUGIMLZYDMK-UHFFFAOYSA-N,COc1c(O)c(C=O)c(OC)c2c1C(=O)c1ccccc1C2=O,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C=O)cc4)cc23)c1F
UGBVUGIMLZYDMK-UHFFFAOYSA-N,DLDVTVVWCXENRC-UHFFFAOYSA-N,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(C=O)cc4)cc23)c1F,COc1c(O)c(C=O)c(OC)c2c1C(=O)c1ccccc1C2=O
LSYRAAOUKBRURK-UHFFFAOYSA-N,PMHOEKBPBZBXMC-UHFFFAOYSA-N,CCOc1ccc(-c2cccc(C=O)c2)c(F)c1F,O=Cc1ccc(OC(F)F)cc1CCCBr
PMHOEKBPBZBXMC-UHFFFAOYSA-N,LSYRAAOUKBRURK-UHFFFAOYSA-N,O=Cc1ccc(OC(F)F)cc1CCCBr,CCOc1ccc(-c2cccc(C=O)c2)c(F)c1F
YFJFZMXPDJYBOR-UHFFFAOYSA-N,BCTZBKOTHAWSNA-UHFFFAOYSA-N,Cc1c(F)ccc(Br)c1C=O,NC(=O)CC#Cc1cccc(F)c1C=O
BCTZBKOTHAWSNA-UHFFFAOYSA-N,YFJFZMXPDJYBOR-UHFFFAOYSA-N,NC(=O)CC#Cc1cccc(F)c1C=O,Cc1c(F)ccc(Br)c1C=O
NAKHESSYGOESPN-UHFFFAOYSA-N,SYQMYCLUEINSRN-ZETCQYMHSA-N,N#Cc1cc(COc2ccc(Br)c(C=O)c2)ccc1F,C[C@H](O)C(=O)c1cccc(C=O)c1
SYQMYCLUEINSRN-ZETCQYMHSA-N,NAKHESSYGOESPN-UHFFFAOYSA-N,C[C@H](O)C(=O)c1cccc(C=O)c1,N#Cc1cc(COc2ccc(Br)c(C=O)c2)ccc1F
FRCWRIHOINCPNL-UHFFFAOYSA-N,VJYMQWDQVCKCPZ-UHFFFAOYSA-N,O=Cc1ccc(OCCNc2ccnc3cc(C(F)(F)F)ccc23)cc1,COc1ccc(C=O)c(-c2ccc(F)c(F)c2)c1
VJYMQWDQVCKCPZ-UHFFFAOYSA-N,FRCWRIHOINCPNL-UHFFFAOYSA-N,COc1ccc(C=O)c(-c2ccc(F)c(F)c2)c1,O=Cc1ccc(OCCNc2ccnc3cc(C(F)(F)F)ccc23)cc1
OWZKHXAUAQRCDM-UHFFFAOYSA-N,XAJUAAWSBUIORP-UHFFFAOYSA-N,O=Cc1ccc(C(F)(F)F)c(O)c1,O=Cc1c(C(F)(F)F)ccc(B(O)O)c1F
XAJUAAWSBUIORP-UHFFFAOYSA-N,OWZKHXAUAQRCDM-UHFFFAOYSA-N,O=Cc1c(C(F)(F)F)ccc(B(O)O)c1F,O=Cc1ccc(C(F)(F)F)c(O)c1
HVAPEDLOBBYFNJ-UHFFFAOYSA-N,HFXWFSWEAKFHNL-UHFFFAOYSA-N,CC(NC(=O)OC(C)(C)C)c1ccc(F)c(C=O)c1,CCCCC(Oc1ccc(C=O)c(Cl)c1)c1cccc(-c2ccc(C(F)(F)F)cc2)n1
HFXWFSWEAKFHNL-UHFFFAOYSA-N,HVAPEDLOBBYFNJ-UHFFFAOYSA-N,CCCCC(Oc1ccc(C=O)c(Cl)c1)c1cccc(-c2ccc(C(F)(F)F)cc2)n1,CC(NC(=O)OC(C)(C)C)c1ccc(F)c(C=O)c1
WHKYCUYKXJENKZ-UHFFFAOYSA-N,PWURRSONASUCBS-UHFFFAOYSA-N,O=Cc1cc(F)c(Sc2ccccn2)c(F)c1,Cc1c(C)c(C)c(-c2ccc(C=O)cc2F)c(C)c1C
PWURRSONASUCBS-UHFFFAOYSA-N,WHKYCUYKXJENKZ-UHFFFAOYSA-N,Cc1c(C)c(C)c(-c2ccc(C=O)cc2F)c(C)c1C,O=Cc1cc(F)c(Sc2ccccn2)c(F)c1
JQRZSGFOALGMTP-UHFFFAOYSA-N,CGGSDUVYXCMYHX-BTDLBPIBSA-N,CN1CCN(c2ccc(-c3ncnc4ccc(C=O)cc34)cc2F)CC1,COc1cc([C@H]2Oc3c(OC)cc(C=O)cc3[C@@H]2C)ccc1O
CGGSDUVYXCMYHX-BTDLBPIBSA-N,JQRZSGFOALGMTP-UHFFFAOYSA-N,COc1cc([C@H]2Oc3c(OC)cc(C=O)cc3[C@@H]2C)ccc1O,CN1CCN(c2ccc(-c3ncnc4ccc(C=O)cc34)cc2F)CC1
DBWLWMUKKBJGTI-UHFFFAOYSA-N,LVCXIQFWZUGTEG-UHFFFAOYSA-N,COc1ccc(-c2cc(I)cc(C=O)c2)cc1OC,COc1ccc(C)cc1COc1cc(F)cc(C=O)c1
LVCXIQFWZUGTEG-UHFFFAOYSA-N,DBWLWMUKKBJGTI-UHFFFAOYSA-N,COc1ccc(C)cc1COc1cc(F)cc(C=O)c1,COc1ccc(-c2cc(I)cc(C=O)c2)cc1OC
FRNJVXURSXHGMB-UHFFFAOYSA-N,RETVFMBRHIGZRY-UHFFFAOYSA-N,CN(OC(CF)c1cc(=O)c(O)cn1O)C(=O)c1ccccc1C=O,CCCCCOc1c(OC)cc(C=O)cc1OC
RETVFMBRHIGZRY-UHFFFAOYSA-N,FRNJVXURSXHGMB-UHFFFAOYSA-N,CCCCCOc1c(OC)cc(C=O)cc1OC,CN(OC(CF)c1cc(=O)c(O)cn1O)C(=O)c1ccccc1C=O
MDYAZKNBNVDPRF-UHFFFAOYSA-N,GUHOJIDJRLUFIN-UHFFFAOYSA-N,CCN(CC)C(=O)c1cccc(-c2ccc3c(C=O)c(O)ccc3c2)n1,O=Cc1cc(C(F)(F)F)ccc1N1CCC(F)(F)CC1
GUHOJIDJRLUFIN-UHFFFAOYSA-N,MDYAZKNBNVDPRF-UHFFFAOYSA-N,O=Cc1cc(C(F)(F)F)ccc1N1CCC(F)(F)CC1,CCN(CC)C(=O)c1cccc(-c2ccc3c(C=O)c(O)ccc3c2)n1
DYKUHRUAZBUTSP-UHFFFAOYSA-N,NRIAVNXAZBMQPZ-UHFFFAOYSA-N,Cn1ccc2c(-c3cccc(C=O)c3)cc3c(c21)C1CCC3O1,O=Cc1cc(F)ccc1OCc1cc(Cl)cc2c1OCC2
NRIAVNXAZBMQPZ-UHFFFAOYSA-N,DYKUHRUAZBUTSP-UHFFFAOYSA-N,O=Cc1cc(F)ccc1OCc1cc(Cl)cc2c1OCC2,Cn1ccc2c(-c3cccc(C=O)c3)cc3c(c21)C1CCC3O1
OHWHCGZFUAVDRR-UHFFFAOYSA-N,WRZMRULTEWRDMY-UHFFFAOYSA-N,COc1c(OCCCCc2ccc(F)cc2)cc2c(c1C=O)CC(O)OC2=O,O=Cc1ccccc1OCc1c(F)cc(F)cc1F
WRZMRULTEWRDMY-UHFFFAOYSA-N,OHWHCGZFUAVDRR-UHFFFAOYSA-N,O=Cc1ccccc1OCc1c(F)cc(F)cc1F,COc1c(OCCCCc2ccc(F)cc2)cc2c(c1C=O)CC(O)OC2=O
VZWXAAUHNBAVGU-UHFFFAOYSA-N,QLCPHMAZOHRZPE-UHFFFAOYSA-N,COc1ccc(Cl)cc1-c1ccccc1C=O,COC(=O)C(C)(O)COc1cc(F)cc(C=O)c1
QLCPHMAZOHRZPE-UHFFFAOYSA-N,VZWXAAUHNBAVGU-UHFFFAOYSA-N,COC(=O)C(C)(O)COc1cc(F)cc(C=O)c1,COc1ccc(Cl)cc1-c1ccccc1C=O
MUKUTYOJPSRORB-UHFFFAOYSA-N,LISBROQBHTXNCV-UHFFFAOYSA-N,N#CC1(c2ccc(-c3ccc(F)cc3C=O)s2)CC1,Cc1ccc2[nH]c(=O)cc(-n3cc(OCc4ccc(C=O)cc4)nn3)c2c1
LISBROQBHTXNCV-UHFFFAOYSA-N,MUKUTYOJPSRORB-UHFFFAOYSA-N,Cc1ccc2[nH]c(=O)cc(-n3cc(OCc4ccc(C=O)cc4)nn3)c2c1,N#CC1(c2ccc(-c3ccc(F)cc3C=O)s2)CC1
AHYKJWXDDFXXFT-UHFFFAOYSA-N,CILWKPXRZNELLP-UHFFFAOYSA-N,CCOC(=O)c1cc(C#N)cc(C=O)c1SC(F)(F)F,O=Cc1c(Cl)ccc(-c2c(F)c(Br)c3ccccn23)c1Cl
CILWKPXRZNELLP-UHFFFAOYSA-N,AHYKJWXDDFXXFT-UHFFFAOYSA-N,O=Cc1c(Cl)ccc(-c2c(F)c(Br)c3ccccn23)c1Cl,CCOC(=O)c1cc(C#N)cc(C=O)c1SC(F)(F)F
TUARGVGDKUCDQA-UHFFFAOYSA-N,KNQIGADWTMTQHQ-UHFFFAOYSA-N,COc1cc(C=O)ccc1OCc1nnnn1-c1cccc(C(F)(F)F)c1,O=Cc1cc(F)c2nc(Cc3ccccc3)[nH]c2c1
KNQIGADWTMTQHQ-UHFFFAOYSA-N,TUARGVGDKUCDQA-UHFFFAOYSA-N,O=Cc1cc(F)c2nc(Cc3ccccc3)[nH]c2c1,COc1cc(C=O)ccc1OCc1nnnn1-c1cccc(C(F)(F)F)c1
IKOVMVKKHJYVCK-UHFFFAOYSA-N,CLOPMEVLZNSPME-UHFFFAOYSA-N,COc1cc(C=O)ccc1OCCCOc1ccc(F)cc1,COC(=O)c1ccc(C(F)(F)F)c(C=O)c1
CLOPMEVLZNSPME-UHFFFAOYSA-N,IKOVMVKKHJYVCK-UHFFFAOYSA-N,COC(=O)c1ccc(C(F)(F)F)c(C=O)c1,COc1cc(C=O)ccc1OCCCOc1ccc(F)cc1
OJQIQDAYROAPBE-UHFFFAOYSA-N,WIFMIURQPURGNR-UHFFFAOYSA-N,CC(C)(C)OC(=O)N1CCC=C(c2cc(Cl)c(C=O)c(F)c2F)C1,O=Cc1cccc2cccc(F)c12
WIFMIURQPURGNR-UHFFFAOYSA-N,OJQIQDAYROAPBE-UHFFFAOYSA-N,O=Cc1cccc2cccc(F)c12,CC(C)(C)OC(=O)N1CCC=C(c2cc(Cl)c(C=O)c(F)c2F)C1
AIEFDYARXLVTTH-UHFFFAOYSA-N,OTFBULFCWWTHRL-UHFFFAOYSA-N,COC(=O)COc1ccc(-c2ccc(F)cc2)cc1C=O,Cc1cc(C(=O)N2CCOCC2)sc1-c1ccc2c(C=O)c(O)ccc2c1
OTFBULFCWWTHRL-UHFFFAOYSA-N,AIEFDYARXLVTTH-UHFFFAOYSA-N,Cc1cc(C(=O)N2CCOCC2)sc1-c1ccc2c(C=O)c(O)ccc2c1,COC(=O)COc1ccc(-c2ccc(F)cc2)cc1C=O
CDRZKIWHQQFZPT-UHFFFAOYSA-N,UZJSLFRHZXRGBI-UHFFFAOYSA-N,CC(C)(C)CCc1ccc(F)c(C=O)c1,CN(C)CCSc1cc(F)cc(C=O)c1
UZJSLFRHZXRGBI-UHFFFAOYSA-N,CDRZKIWHQQFZPT-UHFFFAOYSA-N,CN(C)CCSc1cc(F)cc(C=O)c1,CC(C)(C)CCc1ccc(F)c(C=O)c1
ZZCIICFNFMALRM-UHFFFAOYSA-N,ZRIGQMWTMWKDHR-NVMNQCDNSA-N,COc1ccc(C#Cc2ccccc2C=O)c(C)c1,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C=O)ccc2n1C/C(F)=C/CNC(=O)O
ZRIGQMWTMWKDHR-NVMNQCDNSA-N,ZZCIICFNFMALRM-UHFFFAOYSA-N,Cc1c(-c2cccc(S(=O)(=O)N(C)C)c2)c2cc(C=O)ccc2n1C/C(F)=C/CNC(=O)O,COc1ccc(C#Cc2ccccc2C=O)c(C)c1
JVMHPSBLALMLDS-UHFFFAOYSA-N,CVPXEOGVAGQUSX-UHFFFAOYSA-N,COc1cc(C=O)c(Br)c(F)c1O,O=Cc1cccc(Oc2c(Cl)cc(C(F)(F)F)cc2Cl)c1[N+](=O)[O-]
CVPXEOGVAGQUSX-UHFFFAOYSA-N,JVMHPSBLALMLDS-UHFFFAOYSA-N,O=Cc1cccc(Oc2c(Cl)cc(C(F)(F)F)cc2Cl)c1[N+](=O)[O-],COc1cc(C=O)c(Br)c(F)c1O
GGEZIDOGECHZQM-UHFFFAOYSA-N,QBSJXJRQODYTDC-UHFFFAOYSA-N,O=Cc1c(F)cccc1C(O)C(O)CCCl,COC(=O)Cc1cc(C=O)ccc1OC(F)(F)F
QBSJXJRQODYTDC-UHFFFAOYSA-N,GGEZIDOGECHZQM-UHFFFAOYSA-N,COC(=O)Cc1cc(C=O)ccc1OC(F)(F)F,O=Cc1c(F)cccc1C(O)C(O)CCCl
