id,mordred_PNSA1,mordred_PNSA2,mordred_PNSA3,mordred_PNSA4,mordred_PNSA5,mordred_PPSA1,mordred_PPSA2,mordred_PPSA3,mordred_PPSA4,mordred_PPSA5,mordred_DPSA1,mordred_DPSA2,mordred_DPSA3,mordred_DPSA4,mordred_DPSA5,mordred_FNSA1,mordred_FNSA2,mordred_FNSA3,mordred_FNSA4,mordred_FNSA5,mordred_FPSA1,mordred_FPSA2,mordred_FPSA3,mordred_FPSA4,mordred_FPSA5,mordred_WNSA1,mordred_WNSA2,mordred_WNSA3,mordred_WNSA4,mordred_WNSA5,mordred_WPSA1,mordred_WPSA2,mordred_WPSA3,mordred_WPSA4,mordred_WPSA5,mordred_RNCG,mordred_RPCG,mordred_RNCS,mordred_RPCS,mordred_TASA,mordred_TPSA,mordred_RASA,mordred_RPSA,mordred_GeomDiameter,mordred_GeomRadius,mordred_GeomShapeIndex,mordred_GeomPetitjeanIndex,mordred_VMcGowan,mordred_Mor01,mordred_Mor02,mordred_Mor03,mordred_Mor04,mordred_Mor05,mordred_Mor06,mordred_Mor07,mordred_Mor08,mordred_Mor09,mordred_Mor10,mordred_Mor11,mordred_Mor12,mordred_Mor13,mordred_Mor14,mordred_Mor15,mordred_Mor16,mordred_Mor17,mordred_Mor18,mordred_Mor19,mordred_Mor20,mordred_Mor21,mordred_Mor22,mordred_Mor23,mordred_Mor24,mordred_Mor25,mordred_Mor26,mordred_Mor27,mordred_Mor28,mordred_Mor29,mordred_Mor30,mordred_Mor31,mordred_Mor32,mordred_Mor01m,mordred_Mor02m,mordred_Mor03m,mordred_Mor04m,mordred_Mor05m,mordred_Mor06m,mordred_Mor07m,mordred_Mor08m,mordred_Mor09m,mordred_Mor10m,mordred_Mor11m,mordred_Mor12m,mordred_Mor13m,mordred_Mor14m,mordred_Mor15m,mordred_Mor16m,mordred_Mor17m,mordred_Mor18m,mordred_Mor19m,mordred_Mor20m,mordred_Mor21m,mordred_Mor22m,mordred_Mor23m,mordred_Mor24m,mordred_Mor25m,mordred_Mor26m,mordred_Mor27m,mordred_Mor28m,mordred_Mor29m,mordred_Mor30m,mordred_Mor31m,mordred_Mor32m,mordred_Mor01v,mordred_Mor02v,mordred_Mor03v,mordred_Mor04v,mordred_Mor05v,mordred_Mor06v,mordred_Mor07v,mordred_Mor08v,mordred_Mor09v,mordred_Mor10v,mordred_Mor11v,mordred_Mor12v,mordred_Mor13v,mordred_Mor14v,mordred_Mor15v,mordred_Mor16v,mordred_Mor17v,mordred_Mor18v,mordred_Mor19v,mordred_Mor20v,mordred_Mor21v,mordred_Mor22v,mordred_Mor23v,mordred_Mor24v,mordred_Mor25v,mordred_Mor26v,mordred_Mor27v,mordred_Mor28v,mordred_Mor29v,mordred_Mor30v,mordred_Mor31v,mordred_Mor32v,mordred_Mor01se,mordred_Mor02se,mordred_Mor03se,mordred_Mor04se,mordred_Mor05se,mordred_Mor06se,mordred_Mor07se,mordred_Mor08se,mordred_Mor09se,mordred_Mor10se,mordred_Mor11se,mordred_Mor12se,mordred_Mor13se,mordred_Mor14se,mordred_Mor15se,mordred_Mor16se,mordred_Mor17se,mordred_Mor18se,mordred_Mor19se,mordred_Mor20se,mordred_Mor21se,mordred_Mor22se,mordred_Mor23se,mordred_Mor24se,mordred_Mor25se,mordred_Mor26se,mordred_Mor27se,mordred_Mor28se,mordred_Mor29se,mordred_Mor30se,mordred_Mor31se,mordred_Mor32se,mordred_Mor01p,mordred_Mor02p,mordred_Mor03p,mordred_Mor04p,mordred_Mor05p,mordred_Mor06p,mordred_Mor07p,mordred_Mor08p,mordred_Mor09p,mordred_Mor10p,mordred_Mor11p,mordred_Mor12p,mordred_Mor13p,mordred_Mor14p,mordred_Mor15p,mordred_Mor16p,mordred_Mor17p,mordred_Mor18p,mordred_Mor19p,mordred_Mor20p,mordred_Mor21p,mordred_Mor22p,mordred_Mor23p,mordred_Mor24p,mordred_Mor25p,mordred_Mor26p,mordred_Mor27p,mordred_Mor28p,mordred_Mor29p,mordred_Mor30p,mordred_Mor31p,mordred_Mor32p,mordred_MOMI-X,mordred_MOMI-Y,mordred_MOMI-Z,mordred_PBF,mordred_apol,mordred_bpol,mordred_TopoPSA(NO),mordred_TopoPSA,mordred_Vabc,mordred_MW,mordred_AMW
KZPPJJDZYATJFM-UHFFFAOYSA-N__QJFADSYDYKLSTF-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OXJGMEOVYSMWFL-UHFFFAOYSA-N__SKHIAAAAGMRNOO-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJFADSYDYKLSTF-UHFFFAOYSA-N__KZPPJJDZYATJFM-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XKBXLRSSGGNXTN-QUCCMNQESA-N__WFJBZIKTNAYKSQ-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKHIAAAAGMRNOO-UHFFFAOYSA-N__OXJGMEOVYSMWFL-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GFPYSRHDFPNFPK-UHFFFAOYSA-N__ZSHOFJBZBZVUEN-UHFFFAOYSA-N,303.95554867379195,-863.0068301679046,-79.04296374927858,-19.613791594725107,-57.53378867786031,270.9922704993739,769.415729977865,22.993510127126207,17.48672113586057,26.531576895788447,-32.963278174418065,1632.4225601457697,102.03647387640478,37.10051273058568,84.06536557364876,0.5286663215992562,-1.5010176600182554,-0.13747849998448639,-0.034114037727687625,-0.10006784400121703,0.4713336784007436,1.3382357569150605,0.03999234254022085,0.03041444902079683,0.04614606058327794,174.75857983557978,-496.18389493658356,-45.445579628631336,-11.276906703104174,-33.07892632910557,155.8064149363997,442.373895988303,13.220068502727319,10.053952181552342,15.254272275458723,0.17854289424815184,0.10324379509543723,191.82013989668508,53.42315402814896,284.7905977446196,290.1572214285462,0.49533294717802,0.5046670528219798,11.328742688346544,6.352806327679969,0.7832658677135805,0.4392311218953835,257.0800000000001,946.0,31.588788453049446,-6.446913862660033,2.621036697976447,-6.209768126652447,-2.4636159071250794,3.8493703841042928,0.19684558753278236,0.019709371696038838,0.22331664794848177,-0.4732851940035836,-0.9243045015573916,-0.48080968551661024,0.3692467133625888,0.8263635006206096,0.3302197104169038,-0.7557274061261277,-1.3118370992219988,0.11529006442904761,1.731909481918862,-0.2896641174574555,-0.22115132069038362,-0.21606202462911928,-0.28875070307742823,0.2655184905680703,0.2313266632258544,-0.3569425991041504,0.07021368390145226,-0.27031451598147693,0.007747736967508346,0.5559648348214375,-0.23426158925274218,486.458193224075,21.790903793577744,-5.933273055560783,0.41241279391850977,-5.666469125618727,1.3385041464469676,5.042488680884008,-2.047198021716429,-1.2424342244094573,1.348796311726732,0.5037488064288711,0.8086127740844811,-0.8447332408311439,-0.9234388239555398,0.8782794850248328,0.06785850805753076,0.03825362634453609,-0.5658076377978655,-0.10837807305335176,0.6125357930336854,-0.24953033238092678,-0.18209605548791286,0.013242522983033793,0.06507132769004642,0.1075228507861918,-0.06671017622218423,-0.4584566604727846,0.3989743323907399,0.04018752144926316,0.019340393618567105,0.14248947477107668,-0.4694125185584902,401.5005544480738,16.834145818496147,-4.212668701046178,0.5163024559012791,-4.6672794054215165,1.010363381970964,3.4398989716387467,-1.4469874170261505,-0.8635410998488743,0.8909784451246824,0.5110661611426301,0.2203175834899674,-0.8423562314285793,-0.312351786735711,0.8258708925900065,0.0668517896978663,-0.29212793693770106,-0.6890749685887374,0.10583928694578343,0.7447763158006656,-0.22171466282780689,-0.2205689832266847,-0.09817778775439844,0.04704082665009266,0.15601484326160991,-0.061522685416436504,-0.33723664793150787,0.17113429720393997,0.06077604312175121,-0.026608605732834852,0.22856319269613692,-0.2886468104000221,1038.0779946624348,35.47976973174055,-7.546669622739868,3.0224870764048495,-7.0330824444703035,-2.7252844813391226,4.495610044156548,0.1022441888340649,-0.12360294057859843,0.3290532950063236,-0.46855855734912966,-0.76903166295604,-0.5789496283787885,0.24360263940947366,0.859732226839917,0.36486503906818757,-0.5776409080880092,-1.3216372172369972,-0.043073147176107815,1.6673362319262635,-0.23981328352060133,-0.1785346851705379,-0.14922072156784547,-0.31275631355686095,0.14692512825249165,0.29301864866365174,-0.4218927851372783,0.22327316990189913,-0.27641482361935654,0.026218300557499147,0.49725675501311845,-0.33677498963552477,404.44911671033856,16.18298864436778,-3.825747951123844,0.6048925971040954,-4.408538001663331,0.6119430312208531,2.9789247931005933,-1.0967097582361833,-0.7047079088213998,0.6656143465117333,0.49403485795827234,-0.09977198858507022,-0.7467233614986033,-0.06630759335217758,0.7746189776692859,0.0969272629556635,-0.4620404361160949,-0.7734990527207096,0.21830059165986168,0.8550670653787362,-0.23396131137825446,-0.22281765032716264,-0.16730776759191493,0.016304433457901092,0.22581453778128627,-0.0456851214745502,-0.31291464805327224,0.08851797584601552,0.02712870687451951,-0.05579299412493444,0.30034842364854086,-0.23226434553022435,,,,1.4740416176627753,48.149481,21.884518999999997,139.58,139.58,324.0601527341256,381.1136270840004,8.661673342818192
PNPIIMVESYTGIH-UHFFFAOYSA-N__LKKHIICDQXMOCG-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZSHOFJBZBZVUEN-UHFFFAOYSA-N__GFPYSRHDFPNFPK-UHFFFAOYSA-N,288.7834164812876,-817.1708520072477,-71.16538034351771,-18.572064818346536,-58.36934657194625,266.39748229563065,753.8253416092961,24.39562149275087,17.132394127483998,25.127511386976526,-22.385934185656936,1570.9961936165437,95.56100183626859,35.70445894583054,83.49685795892277,0.5201609369441328,-1.471900156881301,-0.12818412971393175,-0.033452276292756836,-0.10513572549152148,0.47983906305586704,1.357801291921242,0.043941752222555246,0.030859120270937318,0.04526004306404139,160.32703671395038,-453.6776480716839,-39.509659820915395,-10.310855637992814,-32.40554629083456,147.89879365279643,418.50943067546643,13.543983066566932,9.511577969896964,13.950314355848876,0.17927320539105576,0.10358584185942116,60.09418602808529,179.9117123627706,269.93388809170324,285.24701068521495,0.48620888918616695,0.5137911108138329,11.569429972717717,6.172348500584621,0.8743967505434771,0.46649502048589647,257.0800000000001,946.0,16.236602450263124,-2.0212957215590692,2.2224979816521637,-7.1631269920743925,-2.324301802676338,3.8595264725919303,0.8430035451145581,1.1769818818594922,-0.925494778438885,-0.03453931316207183,-0.9596285914281484,-0.15021268659489037,0.1937292940170241,1.1663993332661224,-0.06398085911751233,-0.6123021754065456,-1.078242651023591,-0.2966359253247271,2.004898814177129,-0.665395550509124,-0.5851157404308035,-0.4851580127777906,-0.17443677980411706,0.7852969760776695,-0.08623257895769952,-0.29074221802177524,0.019336664418331904,-0.07560337502709141,-0.0004538767163261015,0.5269997077725345,-0.2983480947709621,486.458193224075,14.355774182058756,-2.431306115469954,-0.9528382745093211,-6.04129771621061,-0.014417961706457936,4.817879291979234,-1.7461971584257385,-0.8537932451573464,0.4823291140411957,0.4363356343958056,1.0609445977885792,-1.099253370360331,-0.91311633184515,1.0747261913937136,-0.11542830726039047,-0.09013090674998561,-0.40404456857544335,-0.318977898431551,1.1176237939361693,-0.4157776542832465,-0.023273712728087814,-0.2004782370099669,-0.006951297452934263,0.3884964328366673,-0.35921363262980693,-0.49305464537560995,0.357253117941263,0.15403225417619135,0.1673107017231294,0.17105668520753706,-0.550695300943351,401.5005544480738,11.947253593827435,-1.2137264024464394,-0.4582692516761089,-4.679237685520104,0.10221396299224887,3.3715296714570187,-1.307500384897936,-0.36167886658560117,0.23292705106188433,0.3888060358403054,0.2540703105692922,-0.9426420866244307,-0.27760954717456454,1.050908613335977,-0.08269096404189961,-0.25946501834831587,-0.5531753430813733,-0.051572357636396414,0.976467933485396,-0.3682594218038474,-0.239829434206545,-0.308728290330996,0.01272879099232296,0.4167566444748655,-0.20496354957883808,-0.3056555223535602,0.10963030227861091,0.09629197072377824,0.005123658969322853,0.22261959516791346,-0.3401369453238694,1038.0779946624348,18.043480129416576,-2.623706646484468,2.305098384151036,-8.305655088002771,-3.0037677812886376,4.596938312748651,0.8328620816423324,1.1152096224733423,-0.9609301038336732,0.03985054989738756,-0.6920170624933469,-0.38436699310658395,0.024163925142018462,1.1973785832226318,-0.07337750069765231,-0.5020012413743434,-1.0614954069317069,-0.5434858609929876,2.1169281828774085,-0.6936329951151757,-0.4914490861572788,-0.41771390781276174,-0.19802235196940826,0.7388397770562206,-0.1753255839468828,-0.39205756661154095,0.17446848149299427,-0.04008595362947398,0.088112302840252,0.47138323110362235,-0.41243382129739425,404.44911671033856,11.701401082438489,-0.8297514106883289,-0.22714225987140907,-4.388120260565106,-0.05410180039407558,2.9297861966734446,-0.9660840278014958,-0.15256977210670528,0.038226654537852865,0.37074911356311097,-0.130881324484724,-0.7420859252121847,-0.02535801312031592,1.0241535784752474,-0.060795543595038415,-0.3562498283866574,-0.6428007497028645,0.07818864275425269,1.0048547982359912,-0.38752406180894966,-0.3185318768149281,-0.36802396090144057,0.009876274184520167,0.47929358804472505,-0.13480190892790855,-0.2506843498558795,0.020454564680323185,0.05647872658660392,-0.06544245667309422,0.28876873483382576,-0.2621843071855382,,,,1.1115152721919705,48.149481,21.884518999999997,139.58,139.58,324.0601527341256,381.1136270840004,8.661673342818192
GRPNAYGQWRHKDA-UHFFFAOYSA-N__YXBTUCOXLJTMOF-UHFFFAOYSA-N,275.75817496194003,-814.091123666493,-48.718466803138234,-16.28182247332986,-45.227284648138486,369.62546025582697,1091.2053878980814,27.551862053902305,21.824107757961627,34.100168371815045,93.86728529388694,1905.2965115645743,76.27032885704054,38.10593023129149,79.32745301995354,0.4272779164425094,-1.261406517368232,-0.07548760790424988,-0.025228130347364642,-0.07007813985379065,0.5727220835574905,1.6907856480276016,0.04269067350089483,0.033815712960552025,0.05283705150086255,177.96981339795389,-525.4010887903979,-31.44210120764546,-10.50802177580796,-29.188949377244324,238.55022320894588,704.2461000108774,17.781520889365922,14.084922000217546,22.00769062533992,0.16804430465020745,0.09143498418223685,61.73992857657793,46.24694438317385,491.152699199039,154.23093601872807,0.7610244084254056,0.23897559157459433,11.734208130700413,8.004109922732638,0.46602286125204817,0.3178823970412331,307.50000000000006,1225.0,52.63317615044533,-6.6524662746557555,2.5601357626896166,-7.877942019598258,-2.854194844742565,3.3061874628948105,-0.2325328971486546,-0.8492745234301754,0.0741899603834677,-0.9089211307176658,0.752144936684114,-0.5585526008151958,-0.7375042573698334,2.5563718557032997,-0.20485016216590055,-0.30210325199840277,-1.7064528762959295,-0.02285899069234137,3.0775608364573315,-1.0514600406109036,-0.28689310905191623,-0.5051125104630372,-0.4214945811991064,1.6541944576957457,0.28801786420507014,-0.17134546624008729,-0.5307734290207377,-0.09557326026232989,0.06497777923850466,0.5928733116440503,-0.28104264332292095,700.4156905412344,26.08869372206985,-5.332035182105541,1.1909736989497386,-7.071085649561331,2.194525769958415,4.082743153752803,-2.4094202854690208,-1.3938141703076419,1.869839927426694,-0.8516552431444456,2.6685958819000266,-2.1144098870031045,-1.4160961003776094,2.111797519453519,-0.1509600701130574,0.503466922186468,-1.2209544659555764,-0.6899291351039367,1.794412238940907,-0.17641326748852895,-0.2730330291360287,-0.14453239147648278,-0.057007131315846796,1.1703870734372817,-0.4459287280867008,-0.36199402918827356,0.2460036005254607,0.1792119414995823,0.21354729700099434,-0.07916817442297289,-0.5804751656265428,587.3598902433305,27.75687642690627,-3.2032711130651297,0.615085145150091,-5.627031529039788,0.767184212953001,3.6435370259558155,-1.7540290878499418,-1.2417620667821418,1.1113627027291577,-0.3387262773865921,1.584701730686393,-1.5489823398834581,-1.005453670014141,1.996691258472932,-0.29340473934896916,0.21741062625035742,-1.1006935950091816,-0.3072277939699883,1.6945493055889538,-0.4627715876835815,-0.051874097108273044,-0.3640690818777616,0.004454465632428604,1.0793977004708248,-0.22331411656666295,-0.26718693398481536,0.027005881486109985,0.0678616749205653,0.17961406362629428,0.07758751990191565,-0.3761429091044461,1308.885831685789,54.78798631098287,-8.279243891147539,3.0018298404561317,-8.458920664681735,-2.9082423390918715,3.663456402242277,-0.27024027485737523,-1.2207179012552565,0.2817227568732202,-1.0000668075580665,1.1876253254236955,-0.8825352164731122,-0.8694001968134986,2.7403885520068476,-0.2815558418991248,-0.11856042564846311,-1.709915995097137,-0.2694432782025874,3.173492839417184,-0.9326240725445787,-0.41712112396213596,-0.39102721077764124,-0.4445427347122345,1.7135914651685802,0.17192904012940077,-0.21012555200485877,-0.47560160318753913,-0.030442914807688685,0.08620802422190611,0.4786773926025893,-0.3786345587840859,616.8519861808948,28.231270615837175,-2.7433661259578535,0.9003690453078821,-5.540358324570724,0.3589148986899688,3.2386805084427412,-1.387339575964914,-0.9932643413402789,0.8295644023022287,-0.2585459433271948,1.089620154586007,-1.2513387936045801,-0.792221075488309,1.9178818228460435,-0.2406692825538909,0.007325768835097712,-1.173969587569788,-0.11526581273417189,1.8061508046702264,-0.5839060193206994,0.0015540727960688346,-0.4686148446010971,-0.034623406578785654,1.0941793608264303,-0.10818400930396511,-0.22166786142827796,-0.06196981260251099,0.0010675710162795506,0.13446275448090417,0.22409517681896407,-0.2912232125174563,,,,1.4713848800138216,59.359274,27.738726,90.13000000000001,90.13000000000001,371.5605178169391,456.0888275760005,9.121776551520009
ZWYJQNHDIIYRJV-UHFFFAOYSA-N__BSNBDTBGQFLPAQ-UHFFFAOYSA-N,277.8837637686658,-859.2811089447955,-66.77175915364485,-20.958075827921846,-66.09854684190734,302.1232290162049,934.2351627392943,27.914927170539283,22.786223481446207,33.365541526403376,24.2394652475391,1793.5162716840898,94.68668632418414,43.74429930936805,99.46408836831071,0.47910416120057897,-1.481501291594789,-0.11512233470331801,-0.036134177843775345,-0.11396163781498374,0.5208958387994208,1.6107308607670692,0.04812860451303757,0.03928611855529438,0.05752610217025249,161.1745261672053,-498.38905195591985,-38.72808722966122,-12.155830535510242,-38.33761938122459,175.23358551214383,541.8629272943025,16.190852961993173,13.216168958397624,19.35224740336795,0.15554001678373813,0.0844351287164093,124.37820397926306,122.2645837777121,384.77936014899456,195.2276326358762,0.6634046915563866,0.33659530844361335,13.216574353660478,7.175083668524704,0.8420097889085645,0.45711472000779957,258.2700000000001,820.0,25.76568042726272,-3.0422155862358617,0.8253741971679048,-6.530663494430999,-1.2381215796254346,5.326513792980127,-0.31041673372616685,-2.2138260439012387,-0.07349167171099845,-0.28507445275999865,0.4288031113400911,-0.8635541240903089,-0.7990509849103008,1.165485622699019,0.7084885604293301,0.14528843567022134,-0.9305376937790633,-0.6997048064905144,1.4631351122796976,0.23989012667088253,-0.34309361810911554,-0.41214855145862694,-0.611159770397103,0.8218122542120743,0.25100482838746835,-0.2845054364402889,-0.30845050109905686,-0.13814442264520438,0.0022461546587876444,0.40977951508550475,-0.42551324044223915,632.9315987244324,20.47682550728262,-3.6161046146892923,-0.40313675477870137,-6.8203548789968105,1.8465460694885831,6.4720248852554825,-1.778010844432373,-3.6718798875780574,0.8905972619408682,-0.37826205174281435,2.671895620933234,-1.413859561790646,-1.9964769343609903,1.4933851449766684,0.7030724021208361,0.5940931560851728,-0.8320638333850235,-1.152663198740728,1.027909881359153,0.4527638501238664,-0.3265417701036245,-0.40761437617820456,-0.5436625946645838,0.7009002293350062,0.13516740165056335,-0.45016111093392897,-0.3091307000937794,0.19423027869698162,0.10001118935837353,0.1720049703170618,-0.392095927951615,442.735692564212,17.52279761025181,-2.561775115642936,-0.3997685536766678,-4.828398862606405,0.7873061991031287,4.615650601774545,-1.4407713797511645,-2.2241747961242457,0.42531153459826593,-0.04349067067967851,1.1848167353621153,-1.129883185953505,-1.0858190885798926,1.1296401183692746,0.48933057185798684,0.16034979577453712,-0.6838405022662968,-0.5411686774586527,0.9376163809751867,0.167732269766383,-0.31568700791370474,-0.2978013319019739,-0.25498379408893823,0.46337066419069833,0.04987142668052304,-0.3216935865999956,-0.12079490536749171,0.11959294773313629,0.0942307301009449,0.07011125677581088,-0.2865579186295496,954.1906909288433,27.78643999915732,-3.8974138660661297,1.2215314998139468,-7.6489249408962126,-1.002907445150007,6.137731660288574,-0.3806349382403114,-2.967641051670249,0.05220054728711544,-0.34687755232805034,0.9484737363595926,-1.0433113212118041,-1.1204824381467795,1.3039079150652835,0.8374889275288897,0.35769674049184375,-1.014406501546774,-1.0460172169044264,1.5067413478481302,0.39813311733077844,-0.34209465141606976,-0.462319947146539,-0.7348668777268463,0.9417135465968277,0.30732267667904833,-0.3484836241648456,-0.4118299183542595,-0.07960789177479509,-0.008858082463913688,0.448664868464081,-0.4519066043315028,405.2534981886068,16.803918975128358,-2.2147890385467988,-0.2950829775986154,-4.303773941635441,0.4239304450839525,4.001512795805907,-1.188929226834076,-1.718989848234101,0.25513021760008353,0.05988377703061842,0.6375495815116204,-0.9760792017366112,-0.7659801560575845,0.9959372434041314,0.4687190737821096,-0.040240369374992084,-0.6174835508130911,-0.3481457910027763,0.9478885620300167,0.08000894491014765,-0.31369746107565105,-0.29143256818295327,-0.188677619298345,0.4362976537917958,0.03056357966412709,-0.25244885514070114,-0.09039069469360837,0.07774881261609833,0.07718145824881432,0.06899871765920536,-0.2524378304787973,,,,1.0279403333911035,48.23393,22.244069999999997,111.23,111.23,318.5714799969763,434.06381768000034,10.586922382439033
