id,donor_id,acceptor_id,pair_key,reaction_type,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_pred_correction_mean,dG_pred_correction_std,dG_pred
VDYRMZAMOUBBQF-UHFFFAOYSA-N__YUNPQAOWKVWRNR-JMSVASOKSA-N,VDYRMZAMOUBBQF-UHFFFAOYSA-N,YUNPQAOWKVWRNR-JMSVASOKSA-N,VDYRMZAMOUBBQF-UHFFFAOYSA-N__YUNPQAOWKVWRNR-JMSVASOKSA-N,carbo-hetero,CCC1=CC(=NN1C2=C(C=CC(=N2)Cl)CC=O)C(F)F,CC1=C(N[C@@H](SC1)[C@@H](C=O)NC(=O)[C@@H](C2=CC=CC=C2)N)C(=O)O,CCc1cc(C(F)F)nn1-c1nc(Cl)ccc1CC(=O)C(O)C(NC(=O)C(N)c1ccccc1)C1NC(C(=O)O)=C(C)CS1,-14.4876,-0.8379,1.427940132468939,0.595399337995062,0.5900401324689389
ZGAWPJWNILKACK-VKWHMPGMSA-N__PYNYBPYBPJROQR-UHFFFAOYSA-N,ZGAWPJWNILKACK-VKWHMPGMSA-N,PYNYBPYBPJROQR-UHFFFAOYSA-N,PYNYBPYBPJROQR-UHFFFAOYSA-N__ZGAWPJWNILKACK-VKWHMPGMSA-N,carbo-hetero,CC/C(=C\1/NC(=CC=N1)N2CCO[C@@H](C2)C)/C(=O)NC3=CN(N=C3C(F)F)C4=CC=C(C=C4)C=O,C1=CC(=C(C(=C1)F)C=O)C(C(CN)O)O,CCC(C(=O)Nc1cn(-c2ccc(C(=O)C(O)c3c(F)cccc3C(O)C(O)CN)cc2)nc1C(F)F)=C1N=CC=C(N2CCOC(C)C2)N1,-7.5981,6.7957,2.470605877041817,0.5946199638257481,9.266305877041816
IZGKBOYNQXDICV-UHFFFAOYSA-N__WQMDKGPJHZBLLT-UHFFFAOYSA-N,IZGKBOYNQXDICV-UHFFFAOYSA-N,WQMDKGPJHZBLLT-UHFFFAOYSA-N,IZGKBOYNQXDICV-UHFFFAOYSA-N__WQMDKGPJHZBLLT-UHFFFAOYSA-N,carbo-carbo,C1=CC(=C(C(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)C=O)[N+](=O)[O-],C1=C(C(=C(C(=C1C#N)F)F)F)C=O,N#Cc1cc(C(O)C(=O)c2c(Oc3ccc(C(F)(F)F)cc3Cl)cccc2[N+](=O)[O-])c(F)c(F)c1F,-17.3742,1.9959,-1.0941366529092194,0.5944636309440327,0.9017633470907807
OLNZPFQQOQESJH-UHFFFAOYSA-N__DTUVRIPRGRUBNR-UHFFFAOYSA-N,OLNZPFQQOQESJH-UHFFFAOYSA-N,DTUVRIPRGRUBNR-UHFFFAOYSA-N,DTUVRIPRGRUBNR-UHFFFAOYSA-N__OLNZPFQQOQESJH-UHFFFAOYSA-N,carbo-hetero,C1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C=C(C=C3)C=O,CCOC(C#CC1=C(C=CC(=C1C=O)F)C2=C3C(=CC(=N2)C(OCC)OCC)C=CC=C3F)OCC,CCOC(C#Cc1c(-c2nc(C(OCC)OCC)cc3cccc(F)c23)ccc(F)c1C(O)C(=O)c1ccc2c(c1)C(=O)N(c1ccccc1)C2=O)OCC,-13.2774,0.9144,5.280603301525116,0.5942755376679729,6.195003301525116
DVZYLWSTYLISCW-KEKNWZKVSA-N__GJCQTWCYJCUWNM-UHFFFAOYSA-N,DVZYLWSTYLISCW-KEKNWZKVSA-N,GJCQTWCYJCUWNM-UHFFFAOYSA-N,DVZYLWSTYLISCW-KEKNWZKVSA-N__GJCQTWCYJCUWNM-UHFFFAOYSA-N,carbo-hetero,CC(C)CC(C=O)N([C@@H](CC1=CC=CC=C1)NC(=O)CCC2=CC=CC=C2)F,C1=CC(=C(C=C1F)N2C(=C(C(=N2)Cl)C=O)Cl)Cl,CC(C)CC(C(=O)C(O)c1c(Cl)nn(-c2cc(F)ccc2Cl)c1Cl)N(F)C(Cc1ccccc1)NC(=O)CCc1ccccc1,-11.1904,0.4494,3.926432567834854,0.5940780673149281,4.375832567834854
CXYFOLYGACPTJO-UHFFFAOYSA-N__DSWUJEOJRVGAOW-VKHMYHEASA-N,CXYFOLYGACPTJO-UHFFFAOYSA-N,DSWUJEOJRVGAOW-VKHMYHEASA-N,CXYFOLYGACPTJO-UHFFFAOYSA-N__DSWUJEOJRVGAOW-VKHMYHEASA-N,aliph-carbo,C1=C(C=C(C=C1C(F)(F)F)Cl)CCC=O,C[C@@H](C=O)NC(=O)C(F)(F)F,CC(NC(=O)C(F)(F)F)C(O)C(=O)CCc1cc(Cl)cc(C(F)(F)F)c1,-14.6713,-1.438,-1.1286232255399227,0.5940211294890959,-2.5666232255399226
GCWBTUWFUJGQCI-LSDHHAIUSA-N__ZNZYKNKBJPZETN-LFAXUSOYSA-N,GCWBTUWFUJGQCI-LSDHHAIUSA-N,ZNZYKNKBJPZETN-LFAXUSOYSA-N,GCWBTUWFUJGQCI-LSDHHAIUSA-N__ZNZYKNKBJPZETN-LFAXUSOYSA-N,hetero-hetero,CCCC[C@@H](C=O)[C@@H](C1=CN=CC=C1)NC(=O)OC(C)(C)C,COC(=O)/C(=C\O)/[C@@H](C[C@H]1C2=C(CCN1)C3=CC=CC=C3N2)[C@H](C=C)C=O,C=CC(C(O)C(=O)C(CCCC)C(NC(=O)OC(C)(C)C)c1cccnc1)C(CC1NCCc2c1[nH]c1ccccc21)C(=CO)C(=O)OC,-6.1213,0.5436,5.889933931827545,0.5939501646073498,6.433533931827545
KOXBYTGXLUFVLP-UHFFFAOYSA-N__MREOWQNMQOMJGD-VIFPVBQESA-N,KOXBYTGXLUFVLP-UHFFFAOYSA-N,MREOWQNMQOMJGD-VIFPVBQESA-N,KOXBYTGXLUFVLP-UHFFFAOYSA-N__MREOWQNMQOMJGD-VIFPVBQESA-N,aliph-hetero,C1=CC=C(C(=C1)C2=CC(=CN2S(=O)(=O)C3=CC=CC(=C3)OCCCOC(=O)N)C=O)F,CC[C@](C=O)(C(=O)OCC)OCOC,CCOC(=O)C(CC)(OCOC)C(O)C(=O)c1cc(-c2ccccc2F)n(S(=O)(=O)c2cccc(OCCCOC(N)=O)c2)c1,-13.7363,3.3974,0.5416105920448899,0.5938653049325696,3.93901059204489
JQAOVDABBORYGW-UHFFFAOYSA-N__KDOZFOMLKAZAQD-UHFFFAOYSA-N,JQAOVDABBORYGW-UHFFFAOYSA-N,KDOZFOMLKAZAQD-UHFFFAOYSA-N,JQAOVDABBORYGW-UHFFFAOYSA-N__KDOZFOMLKAZAQD-UHFFFAOYSA-N,carbo-carbo,CC1=C(C=CC(=C1)CC2(N=CNN2C3=CC=C(C=C3)F)C=O)[N+](=O)[O-],CC(C)CCN(C1CCN(CC1)CC(C)CC(C=O)N)C2=CC=C(C=C2)OCC3=CC=C(C=C3)F,Cc1cc(CC2(C(=O)C(O)C(N)CC(C)CN3CCC(N(CCC(C)C)c4ccc(OCc5ccc(F)cc5)cc4)CC3)N=CNN2c2ccc(F)cc2)ccc1[N+](=O)[O-],-8.0147,5.1213,0.340236612316221,0.5936551480562062,5.461536612316221
PJBDVSKHJWDNRX-UHFFFAOYSA-N__LGUNYXAWOHIWSE-UHFFFAOYSA-N,PJBDVSKHJWDNRX-UHFFFAOYSA-N,LGUNYXAWOHIWSE-UHFFFAOYSA-N,LGUNYXAWOHIWSE-UHFFFAOYSA-N__PJBDVSKHJWDNRX-UHFFFAOYSA-N,hetero-hetero,C1=C(C(=NC(=C1C(F)F)I)C(F)(F)F)C=O,C1CN(C1)C2=C(C=CC(=N2)C(F)(F)F)C=O,O=C(c1cc(C(F)F)c(I)nc1C(F)(F)F)C(O)c1ccc(C(F)(F)F)nc1N1CCC1,-11.1659,8.3868,0.6267951232381165,0.5935742186293026,9.013595123238115
