donor_id,acceptor_id,donor_smiles,acceptor_smiles
MAHJHFQMSNGYHY-UHFFFAOYSA-N,KVEYWSBOFZPRSO-UHFFFAOYSA-N,CCc1ccccc1C1=C(C(C)C)C(F)C(C=O)(C(O)(C(F)(F)F)C(F)(F)F)C=C1F,O=CC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-]
IBMUVEJDKFTUOV-UHFFFAOYSA-N,NIKKSXPLNKTMPF-UHFFFAOYSA-N,O=CCC1(O)NNC=CC1=O,O=Cc1ccc(Sc2ccc(Br)cc2)c([N+](=O)[O-])c1
NIKKSXPLNKTMPF-UHFFFAOYSA-N,IBMUVEJDKFTUOV-UHFFFAOYSA-N,O=Cc1ccc(Sc2ccc(Br)cc2)c([N+](=O)[O-])c1,O=CCC1(O)NNC=CC1=O
DWKCIXIGPTUFJU-UHFFFAOYSA-N,JMTVCVJCIPCHEX-WYJDJGQOSA-N,C=CC1(F)C(N)OC2(C=O)C(C(F)(F)F)C(O)(C(C)=O)C12,C=C(S/C=C\C)C1=NC(c2ccc(F)c(F)c2)C(C2=CC=N2)=C2C[C@@](N)(CCC=O)CN12
JMTVCVJCIPCHEX-WYJDJGQOSA-N,DWKCIXIGPTUFJU-UHFFFAOYSA-N,C=C(S/C=C\C)C1=NC(c2ccc(F)c(F)c2)C(C2=CC=N2)=C2C[C@@](N)(CCC=O)CN12,C=CC1(F)C(N)OC2(C=O)C(C(F)(F)F)C(O)(C(C)=O)C12
KTHICFMPBJZFGT-UHFFFAOYSA-N,KPNXMUYQVQRXGM-DXNGBFLNSA-N,CN(C)C(=S)SC(C)(C)C=O,C=C(C)/C=C(\C1=CC(=C)C(CC2=CC(C)C(C=O)C=C2)=C=CC=C1)c1ccc(OC)c(F)c1F
KPNXMUYQVQRXGM-DXNGBFLNSA-N,KTHICFMPBJZFGT-UHFFFAOYSA-N,C=C(C)/C=C(\C1=CC(=C)C(CC2=CC(C)C(C=O)C=C2)=C=CC=C1)c1ccc(OC)c(F)c1F,CN(C)C(=S)SC(C)(C)C=O
IOWJNHDBXZLAMJ-UHFFFAOYSA-N,QQRVXERPSXZBIF-UHFFFAOYSA-N,CCC(C=O)(CC)CN(CCO)CC(F)F,CC(C)(C)OC(=O)C1CCC(c2ccccc2F)N1c1c(C(=O)O)ccc(NC(N)=O)c1CC=O
QQRVXERPSXZBIF-UHFFFAOYSA-N,IOWJNHDBXZLAMJ-UHFFFAOYSA-N,CC(C)(C)OC(=O)C1CCC(c2ccccc2F)N1c1c(C(=O)O)ccc(NC(N)=O)c1CC=O,CCC(C=O)(CC)CN(CCO)CC(F)F
JIMCDCCEGWBAPQ-UHFFFAOYSA-N,PSJHTRWXAMBNAW-LMSMQVJYSA-N,O=CC1(CC(F)(F)F)NC=CS1,C=C1CC(C)(CCC(C)(F)F)C(C=O)(N=C(N)N(C)C)/C1=C/C(=C\C)c1cccc(C#N)c1
PSJHTRWXAMBNAW-LMSMQVJYSA-N,JIMCDCCEGWBAPQ-UHFFFAOYSA-N,C=C1CC(C)(CCC(C)(F)F)C(C=O)(N=C(N)N(C)C)/C1=C/C(=C\C)c1cccc(C#N)c1,O=CC1(CC(F)(F)F)NC=CS1
GBQVNBJMPLZXDH-SKDRFNHKSA-N,DOFYZGQGRVMWGW-UHFFFAOYSA-N,C[C@H](CC=O)[C@@H]1COCCC1=C(C#N)C#N,O=CCc1cc2c(c3c1CCC3=O)COC2
DOFYZGQGRVMWGW-UHFFFAOYSA-N,GBQVNBJMPLZXDH-SKDRFNHKSA-N,O=CCc1cc2c(c3c1CCC3=O)COC2,C[C@H](CC=O)[C@@H]1COCCC1=C(C#N)C#N
BNGVAPYDCACDMV-UHFFFAOYSA-N,XJJCXWQRAKFORD-UHFFFAOYSA-N,CC(C)(C)C(C=O)C1CC1(F)C(N)=O,COc1cc(C2CCCC3NNCC32)cc(C=O)c1OCC(=O)N(C)C
XJJCXWQRAKFORD-UHFFFAOYSA-N,BNGVAPYDCACDMV-UHFFFAOYSA-N,COc1cc(C2CCCC3NNCC32)cc(C=O)c1OCC(=O)N(C)C,CC(C)(C)C(C=O)C1CC1(F)C(N)=O
GOKZIBGKTXDTDE-NSHDSACASA-N,JEQVROBWRLQFGU-UHFFFAOYSA-N,CC1=CC[C@@H](CCOCC=O)C1(C)C,CC(C)(C)C1(C(=O)N(CC=O)c2ccc(Br)cc2)CC(F)(F)CN1C(=O)O
JEQVROBWRLQFGU-UHFFFAOYSA-N,GOKZIBGKTXDTDE-NSHDSACASA-N,CC(C)(C)C1(C(=O)N(CC=O)c2ccc(Br)cc2)CC(F)(F)CN1C(=O)O,CC1=CC[C@@H](CCOCC=O)C1(C)C
GVNFXQOXAUXDSF-UHFFFAOYSA-N,MHZIXCWOTFCYBZ-UHFFFAOYSA-N,O=CC(F)(F)C(=O)OC1C2OC(=O)C3CC4CC41C32,CCOC(=O)CCN=C1NC(c2ccc(-c3ccccc3C=O)cc2)=NC2C=CC=C(F)C=C12
MHZIXCWOTFCYBZ-UHFFFAOYSA-N,GVNFXQOXAUXDSF-UHFFFAOYSA-N,CCOC(=O)CCN=C1NC(c2ccc(-c3ccccc3C=O)cc2)=NC2C=CC=C(F)C=C12,O=CC(F)(F)C(=O)OC1C2OC(=O)C3CC4CC41C32
DTNGNMONWHWWTD-ABXWURQFSA-N,QEXJQNNCFMEOBU-CQYVNPLVSA-N,C=C(Cl)/C=C\C=C(/F)C(C=O)C[C@H](CO)NC,C=CC(=C)C([C@H](C=O)C/C=C(/CO)c1ccc(F)cc1)N(C)/C(C)=C/C
QEXJQNNCFMEOBU-CQYVNPLVSA-N,DTNGNMONWHWWTD-ABXWURQFSA-N,C=CC(=C)C([C@H](C=O)C/C=C(/CO)c1ccc(F)cc1)N(C)/C(C)=C/C,C=C(Cl)/C=C\C=C(/F)C(C=O)C[C@H](CO)NC
QUXDHKSUTIXIIA-HPWUZBQLSA-N,WAMMOVBDHIVFFM-JWWCTGECSA-N,C=C(OCC=O)/C(F)=C(/F)C[C@@H](F)CF,O=C[C@@H]1C2CCC(C2)C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1
WAMMOVBDHIVFFM-JWWCTGECSA-N,QUXDHKSUTIXIIA-HPWUZBQLSA-N,O=C[C@@H]1C2CCC(C2)C[C@@H]1OC(c1ccc(F)cc1)c1ccc(F)cc1,C=C(OCC=O)/C(F)=C(/F)C[C@@H](F)CF
HMMZJNIGHBOTCB-UHFFFAOYSA-N,JERQKJRGNCNVDS-UHFFFAOYSA-N,CCC(=O)S(CC=O)(C(C)=O)(C(=O)C(F)(F)F)(S(C)(=O)=O)S(N)(=O)=O,O=CC(c1cc(F)c(Cl)cc1Cl)N1CCC(c2ccc(O)cc2)=N1
JERQKJRGNCNVDS-UHFFFAOYSA-N,HMMZJNIGHBOTCB-UHFFFAOYSA-N,O=CC(c1cc(F)c(Cl)cc1Cl)N1CCC(c2ccc(O)cc2)=N1,CCC(=O)S(CC=O)(C(C)=O)(C(=O)C(F)(F)F)(S(C)(=O)=O)S(N)(=O)=O
ZFDQNOPSXJVTPB-UHFFFAOYSA-N,IVVZAHKUUSHJNO-UHFFFAOYSA-N,CC1OC(C2(C=O)OC(C)O2)O1,CNc1c(-c2ccc3c(c2)C(=O)NCC3)cc(NSc2ccc(F)cc2F)cc1C1(C=O)CCC1
IVVZAHKUUSHJNO-UHFFFAOYSA-N,ZFDQNOPSXJVTPB-UHFFFAOYSA-N,CNc1c(-c2ccc3c(c2)C(=O)NCC3)cc(NSc2ccc(F)cc2F)cc1C1(C=O)CCC1,CC1OC(C2(C=O)OC(C)O2)O1
DKWCWWJCCRAKCC-UHFFFAOYSA-N,GKCCKEYHHYQRCN-DHDCSXOGSA-N,O=CC(CO)C(N1COCC=CC1=O)C(F)(F)F,CN=C1NC(C#Cc2ccc(N(C)CC=O)cc2)=C/C1=C/CF
GKCCKEYHHYQRCN-DHDCSXOGSA-N,DKWCWWJCCRAKCC-UHFFFAOYSA-N,CN=C1NC(C#Cc2ccc(N(C)CC=O)cc2)=C/C1=C/CF,O=CC(CO)C(N1COCC=CC1=O)C(F)(F)F
LIMPWPYBGFQKFJ-VXGBXAGGSA-N,VVFWRCJFQWVKOQ-UHFFFAOYSA-N,N#CC[C@@]1(C=O)CCC[C@]12CCCCO2,CCOC(=O)c1c(CC2(C=O)c3ccccc3C=CN2C(=O)c2ccccc2)cccc1OC
VVFWRCJFQWVKOQ-UHFFFAOYSA-N,LIMPWPYBGFQKFJ-VXGBXAGGSA-N,CCOC(=O)c1c(CC2(C=O)c3ccccc3C=CN2C(=O)c2ccccc2)cccc1OC,N#CC[C@@]1(C=O)CCC[C@]12CCCCO2
AMEVQRVGRWXODV-GQCTYLIASA-N,PICQLHIHOFJMDD-UHFFFAOYSA-N,O=CC1(O)C=C/C(=C\O)C(=O)C1,C=CCCc1ccc(-c2ccc(C3C=Cc4cc(CCC)ccc4C3(F)C=O)cc2)cc1
PICQLHIHOFJMDD-UHFFFAOYSA-N,AMEVQRVGRWXODV-GQCTYLIASA-N,C=CCCc1ccc(-c2ccc(C3C=Cc4cc(CCC)ccc4C3(F)C=O)cc2)cc1,O=CC1(O)C=C/C(=C\O)C(=O)C1
OULZOFHKIRPNNU-UHFFFAOYSA-N,XFTUNPSTTWJLTJ-UHFFFAOYSA-N,COC1(OC)C2(Br)CC(C=O)C1(Br)C(Br)=C2Br,Cc1cc(C(C)NCC2C(Cl)=NC=CC2C=O)ccc1OCC(F)F
XFTUNPSTTWJLTJ-UHFFFAOYSA-N,OULZOFHKIRPNNU-UHFFFAOYSA-N,Cc1cc(C(C)NCC2C(Cl)=NC=CC2C=O)ccc1OCC(F)F,COC1(OC)C2(Br)CC(C=O)C1(Br)C(Br)=C2Br
PEQYHLCHMUGMKI-UHFFFAOYSA-N,ZBBMLWAODQRSIU-ALWYRERHSA-N,C#CCC(COC)(COC)CC(C)C=O,C=C/C=C(\C=C/CC=O)C1C=C(CCCOC)C=NC(c2cc(F)c(OC)c(F)c2)C1
ZBBMLWAODQRSIU-ALWYRERHSA-N,PEQYHLCHMUGMKI-UHFFFAOYSA-N,C=C/C=C(\C=C/CC=O)C1C=C(CCCOC)C=NC(c2cc(F)c(OC)c(F)c2)C1,C#CCC(COC)(COC)CC(C)C=O
RDBFBINCAIVNEG-UHFFFAOYSA-N,DOZJUGMRKXLMBX-FWQHRTSZSA-N,O=CC1COP(=O)(N(CCCl)CCCl)N1,C/C(=C\c1cc(F)cc(N2CCN(CC=O)CC2)c1)[C@H]1OC(=O)C[C@H](O)CC[C@H](C)C/C=C/[C@@H]1C
DOZJUGMRKXLMBX-FWQHRTSZSA-N,RDBFBINCAIVNEG-UHFFFAOYSA-N,C/C(=C\c1cc(F)cc(N2CCN(CC=O)CC2)c1)[C@H]1OC(=O)C[C@H](O)CC[C@H](C)C/C=C/[C@@H]1C,O=CC1COP(=O)(N(CCCl)CCCl)N1
VXENNCPYUUNOTB-UHFFFAOYSA-N,YEQCIDATVZBHDY-BOGNRJJQSA-N,CC1(/C=S(\F)I)CCC=CC1C=O,COCCN1CCC(N)=C(C=NC/C(=C/F)CN(C)C(=O)c2ccccc2C=O)C1=O
YEQCIDATVZBHDY-BOGNRJJQSA-N,VXENNCPYUUNOTB-UHFFFAOYSA-N,COCCN1CCC(N)=C(C=NC/C(=C/F)CN(C)C(=O)c2ccccc2C=O)C1=O,CC1(/C=S(\F)I)CCC=CC1C=O
YGCXTXDUVDUXIG-UHFFFAOYSA-N,GXCAOGSACVBTSY-UHFFFAOYSA-N,CC1=NN(C(F)F)C(C=O)N1C(F)F,O=Cc1cc(Br)cc2c1OC(F)(F)S2
GXCAOGSACVBTSY-UHFFFAOYSA-N,YGCXTXDUVDUXIG-UHFFFAOYSA-N,O=Cc1cc(Br)cc2c1OC(F)(F)S2,CC1=NN(C(F)F)C(C=O)N1C(F)F
GBJQPSBGSKNYHV-YVMONPNESA-N,YBRIFDNKHOIUMV-UHFFFAOYSA-N,C=CC(C=O)C1(O)CCOC(=O)/C1=C/N,C=CC1=C(Nc2ccc(F)cc2)C=C2CCN(Nc3cccc(C)c3)CC2(C=O)C1
YBRIFDNKHOIUMV-UHFFFAOYSA-N,GBJQPSBGSKNYHV-YVMONPNESA-N,C=CC1=C(Nc2ccc(F)cc2)C=C2CCN(Nc3cccc(C)c3)CC2(C=O)C1,C=CC(C=O)C1(O)CCOC(=O)/C1=C/N
SAUXNXJPLASOMO-UHFFFAOYSA-N,LDGAPDXDBVKJMZ-MDZDMXLPSA-N,O=CCCCCS(=O)CCCC(F)(F)C(F)(F)F,CCC(C=O)C(=O)Nc1cc(CS(=O)(=O)/C=C/c2c(OC)cc(OC)cc2OC)ccc1OC
LDGAPDXDBVKJMZ-MDZDMXLPSA-N,SAUXNXJPLASOMO-UHFFFAOYSA-N,CCC(C=O)C(=O)Nc1cc(CS(=O)(=O)/C=C/c2c(OC)cc(OC)cc2OC)ccc1OC,O=CCCCCS(=O)CCCC(F)(F)C(F)(F)F
SXAPGWIHIJTHIO-UHFFFAOYSA-N,QNNZFQQBGDNWQV-VDGNBWHHSA-N,C#CC1(C=O)CC(OC)(OC)C1,CC(F)C(=O)c1cc2c(cc1C=O)N\C(=C/C=C/C=C/C1=Nc3ccccc3C1(C)C)C2(C)C
QNNZFQQBGDNWQV-VDGNBWHHSA-N,SXAPGWIHIJTHIO-UHFFFAOYSA-N,CC(F)C(=O)c1cc2c(cc1C=O)N\C(=C/C=C/C=C/C1=Nc3ccccc3C1(C)C)C2(C)C,C#CC1(C=O)CC(OC)(OC)C1
ZDDQKSVIRKNDAS-UHFFFAOYSA-N,YXLIFRMTKBWEQE-UHFFFAOYSA-N,O=CC1C=C2CCCC(OC(=O)C(F)(F)S(=O)(=O)O)(C2)C1,O=CC(CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)(c1ccccc1)c1ccccc1
YXLIFRMTKBWEQE-UHFFFAOYSA-N,ZDDQKSVIRKNDAS-UHFFFAOYSA-N,O=CC(CCN1CCC2(CC1)C(=O)NCN2c1ccccc1)(c1ccccc1)c1ccccc1,O=CC1C=C2CCCC(OC(=O)C(F)(F)S(=O)(=O)O)(C2)C1
RUUYSDTWYQEVBU-UHFFFAOYSA-N,VXPMUVHYLQVXBN-UHFFFAOYSA-N,O=CC(Cl)C1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O,Cc1ccc(S(N)(=O)=O)c(-c2cc3ccc(F)cc3c(Br)c2C=O)c1
VXPMUVHYLQVXBN-UHFFFAOYSA-N,RUUYSDTWYQEVBU-UHFFFAOYSA-N,Cc1ccc(S(N)(=O)=O)c(-c2cc3ccc(F)cc3c(Br)c2C=O)c1,O=CC(Cl)C1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O
UORCQYVELURZCK-RNFRBKRXSA-N,JMRSNPNPWBKPKL-YQAGWJQESA-N,CC1=C(O)[C@H](C=O)[C@@H](COP(=O)(O)O)C=N1,C=C=C(Cc1ccc2c(c1)C(C)(C)C1=C2CC(C)=CC=C1)N1C[C@@](F)(CF)CC1C=O
JMRSNPNPWBKPKL-YQAGWJQESA-N,UORCQYVELURZCK-RNFRBKRXSA-N,C=C=C(Cc1ccc2c(c1)C(C)(C)C1=C2CC(C)=CC=C1)N1C[C@@](F)(CF)CC1C=O,CC1=C(O)[C@H](C=O)[C@@H](COP(=O)(O)O)C=N1
UQLNHDYBGCTZNJ-UHFFFAOYSA-N,MFARKXSXFPPMPV-UHFFFAOYSA-N,CC(C)C12C=CC(C=O)C1C2,CCC(C)(C)C(C=O)CCC1CCCC(N2Cc3ccc(C(=N)NC(=O)C(F)(F)F)cc3C2=O)C1
MFARKXSXFPPMPV-UHFFFAOYSA-N,UQLNHDYBGCTZNJ-UHFFFAOYSA-N,CCC(C)(C)C(C=O)CCC1CCCC(N2Cc3ccc(C(=N)NC(=O)C(F)(F)F)cc3C2=O)C1,CC(C)C12C=CC(C=O)C1C2
XTHAPSCVTBOJFU-FTYOSLGDSA-N,HCRJYAQJFBVRRX-KBDFUZQTSA-N,CNC(=O)[C@H]1C[C@@H]1[C@@](N)(C=O)N1CC[C@H](F)C1,CN1CCCC1=Nc1c(C=O)cc(N2CCOC(/C(C=NC3CC3)=C/N)C2)c(F)c1Br
HCRJYAQJFBVRRX-KBDFUZQTSA-N,XTHAPSCVTBOJFU-FTYOSLGDSA-N,CN1CCCC1=Nc1c(C=O)cc(N2CCOC(/C(C=NC3CC3)=C/N)C2)c(F)c1Br,CNC(=O)[C@H]1C[C@@H]1[C@@](N)(C=O)N1CC[C@H](F)C1
SNAOQRMZXLJYCJ-UHFFFAOYSA-N,FALJEPRYCYVGED-DAZKTRTLSA-N,O=CCNC1C2CC3CC(C2)CC1C3,CCCC[C@@H](C=O)[C@@H](O)c1c(F)c(F)c(F)c(F)c1F
FALJEPRYCYVGED-DAZKTRTLSA-N,SNAOQRMZXLJYCJ-UHFFFAOYSA-N,CCCC[C@@H](C=O)[C@@H](O)c1c(F)c(F)c(F)c(F)c1F,O=CCNC1C2CC3CC(C2)CC1C3
KEUMIIYHAIQVEC-UHFFFAOYSA-N,CXOYJCOONOHMJI-UHFFFAOYSA-N,C=C=CCN(CC=O)C(=O)O,O=Cc1cc2c3c(cccc3c1)CC2
CXOYJCOONOHMJI-UHFFFAOYSA-N,KEUMIIYHAIQVEC-UHFFFAOYSA-N,O=Cc1cc2c3c(cccc3c1)CC2,C=C=CCN(CC=O)C(=O)O
MFJBYAFUKRQAQN-UHFFFAOYSA-N,IDIPEATZXGZBFX-UHFFFAOYSA-N,O=CCCC12C=CC=CC1C(=O)NC2=O,O=CC1C=CC(C2CC=NC=C2Nc2ccc(F)cc2)=CC1
IDIPEATZXGZBFX-UHFFFAOYSA-N,MFJBYAFUKRQAQN-UHFFFAOYSA-N,O=CC1C=CC(C2CC=NC=C2Nc2ccc(F)cc2)=CC1,O=CCCC12C=CC=CC1C(=O)NC2=O
YRCISTVRBQNBMU-UHFFFAOYSA-N,QBZUUNTVVUCABT-UHFFFAOYSA-N,C=CCC1=COC(C=O)(CC=C)CC1,O=CC(CCNc1ccc(S(=O)O)cc1)OC1=CCCC(C(F)(F)F)=C1Cl
QBZUUNTVVUCABT-UHFFFAOYSA-N,YRCISTVRBQNBMU-UHFFFAOYSA-N,O=CC(CCNc1ccc(S(=O)O)cc1)OC1=CCCC(C(F)(F)F)=C1Cl,C=CCC1=COC(C=O)(CC=C)CC1
BOZHGDPBRDLSNG-UHFFFAOYSA-N,NHKHRHHQGUBSGS-OYUWMTPXSA-N,CN(CCCN)CCN(C)CCCNCC=O,Cc1ccc(-c2ccc(CO[C@@H]3CC[C@@H](N4CCCCC4)[C@@H]3CCC=O)cc2)cc1
NHKHRHHQGUBSGS-OYUWMTPXSA-N,BOZHGDPBRDLSNG-UHFFFAOYSA-N,Cc1ccc(-c2ccc(CO[C@@H]3CC[C@@H](N4CCCCC4)[C@@H]3CCC=O)cc2)cc1,CN(CCCN)CCN(C)CCCNCC=O
AKYQNKFCBYNIMA-UHFFFAOYSA-N,GOTVZLCAAOTCQW-UHFFFAOYSA-N,O=CC(C(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,CC(C=O)c1ccccc1C1(C(C)C)OOC(c2ccccc2)(C(F)(F)F)O1
GOTVZLCAAOTCQW-UHFFFAOYSA-N,AKYQNKFCBYNIMA-UHFFFAOYSA-N,CC(C=O)c1ccccc1C1(C(C)C)OOC(c2ccccc2)(C(F)(F)F)O1,O=CC(C(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O
XPXHSUOIQNJEQI-GJMOJQLCSA-N,GVEXSPLQOBFUPX-UHFFFAOYSA-N,C[C@H]1OC=C2C(=O)OCC[C@H]2[C@@H]1C=O,CC(C=O)NNC1=Nc2ccc(Cl)cc2C(c2ccccc2F)=NC1
GVEXSPLQOBFUPX-UHFFFAOYSA-N,XPXHSUOIQNJEQI-GJMOJQLCSA-N,CC(C=O)NNC1=Nc2ccc(Cl)cc2C(c2ccccc2F)=NC1,C[C@H]1OC=C2C(=O)OCC[C@H]2[C@@H]1C=O
FOHPBABQIGOBJO-HXFLIBJXSA-N,FBPNUZLMODFKHD-UHFFFAOYSA-N,C[C@](O)(C=O)[C@@](C)(O)[C@H](O)[C@](C)(O)CO,Cc1c(C=O)c(C)c(OS(=O)(=O)F)c(C)c1CS(=O)(=O)Cl
FBPNUZLMODFKHD-UHFFFAOYSA-N,FOHPBABQIGOBJO-HXFLIBJXSA-N,Cc1c(C=O)c(C)c(OS(=O)(=O)F)c(C)c1CS(=O)(=O)Cl,C[C@](O)(C=O)[C@@](C)(O)[C@H](O)[C@](C)(O)CO
HFFLGKNGCAIQMO-UHFFFAOYSA-N,JCCIWHOBMXZBSS-UHFFFAOYSA-N,O=CC(Cl)(Cl)Cl,NNC(=O)C1=Cc2ccc(F)cc2/S1=C(/CC=O)C(F)(F)F
JCCIWHOBMXZBSS-UHFFFAOYSA-N,HFFLGKNGCAIQMO-UHFFFAOYSA-N,NNC(=O)C1=Cc2ccc(F)cc2/S1=C(/CC=O)C(F)(F)F,O=CC(Cl)(Cl)Cl
UNUZPWBMYHRIPW-UHFFFAOYSA-N,IWQXBPYTLIWHGQ-UHFFFAOYSA-N,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF,O=CC(c1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1)C(F)(F)F
IWQXBPYTLIWHGQ-UHFFFAOYSA-N,UNUZPWBMYHRIPW-UHFFFAOYSA-N,O=CC(c1ccc(C(F)(F)C(F)(F)C(F)(F)F)cc1)C(F)(F)F,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF
ZXTIZPQCGHYQHG-UHFFFAOYSA-N,QSRNPAPEDNCYCM-BYHBIXDJSA-N,O=CC1C(=O)NC(=O)N1CCCCCCC(=O)O,CN1C(=O)COc2c1ccc([C@@]1(C)CN=CC3=C1C(Cl)CCC3NC(=O)CC=O)c2F
QSRNPAPEDNCYCM-BYHBIXDJSA-N,ZXTIZPQCGHYQHG-UHFFFAOYSA-N,CN1C(=O)COc2c1ccc([C@@]1(C)CN=CC3=C1C(Cl)CCC3NC(=O)CC=O)c2F,O=CC1C(=O)NC(=O)N1CCCCCCC(=O)O
LSAXXPJBSLNBBZ-UHFFFAOYSA-N,WWKMSEXGFDPZSX-UHFFFAOYSA-N,NC1NC(=O)C2NC(C=O)CN=C2N1,O=CC1CCC(C2CCC(C3CC=C(c4cc(F)c(F)c(F)c4)CC3)CC2)OC1
WWKMSEXGFDPZSX-UHFFFAOYSA-N,LSAXXPJBSLNBBZ-UHFFFAOYSA-N,O=CC1CCC(C2CCC(C3CC=C(c4cc(F)c(F)c(F)c4)CC3)CC2)OC1,NC1NC(=O)C2NC(C=O)CN=C2N1
AKFKKUJDPAUTAW-UHFFFAOYSA-N,MFTXIWJAKACWDM-UHFFFAOYSA-N,O=CC12C=CC=C([N+](=O)[O-])C1(F)O2,O=Cc1ccc(C=C2SC(=S)N(c3ccc(Cl)c(C(F)(F)F)c3)C2=O)cc1
MFTXIWJAKACWDM-UHFFFAOYSA-N,AKFKKUJDPAUTAW-UHFFFAOYSA-N,O=Cc1ccc(C=C2SC(=S)N(c3ccc(Cl)c(C(F)(F)F)c3)C2=O)cc1,O=CC12C=CC=C([N+](=O)[O-])C1(F)O2
YRVQPOVHEZAYEH-UHFFFAOYSA-N,AOQXFHPQRITEKN-UHFFFAOYSA-N,CS(C)(F)CC(CC#N)C(C#N)C=O,CN(C=O)C(C=O)CN1c2ccccc2Sc2ccccc21
AOQXFHPQRITEKN-UHFFFAOYSA-N,YRVQPOVHEZAYEH-UHFFFAOYSA-N,CN(C=O)C(C=O)CN1c2ccccc2Sc2ccccc21,CS(C)(F)CC(CC#N)C(C#N)C=O
YDWBNYBLXSTQDZ-PHSHQRSZSA-N,CZZNMNMZPLJFSO-UHFFFAOYSA-N,C=CC(C=O)/C=C\C(F)=C(/C)[N+](=O)[O-],COc1cc2cc3c(c(-c4cc5c(cc4C=O)OCO5)c2cc1OC)COC3=O
CZZNMNMZPLJFSO-UHFFFAOYSA-N,YDWBNYBLXSTQDZ-PHSHQRSZSA-N,COc1cc2cc3c(c(-c4cc5c(cc4C=O)OCO5)c2cc1OC)COC3=O,C=CC(C=O)/C=C\C(F)=C(/C)[N+](=O)[O-]
VASFSHSYJIDJMO-ONGXEEELSA-N,HQQFMTARTALSCK-UHFFFAOYSA-N,CC(C)=CC1=C[C@H](C)C[C@H]1C=O,CN1CCNc2cc(C(C)(F)F)c(C3=CNC(C=O)C=C3)cc21
HQQFMTARTALSCK-UHFFFAOYSA-N,VASFSHSYJIDJMO-ONGXEEELSA-N,CN1CCNc2cc(C(C)(F)F)c(C3=CNC(C=O)C=C3)cc21,CC(C)=CC1=C[C@H](C)C[C@H]1C=O
PGSRMYBYPCGDLK-JAMMHHFISA-N,VNBBYDFLCKYBKQ-UHFFFAOYSA-N,CSSCCC(N(C)[C@@H](C)C=O)C(F)(F)F,COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)CC2CC=O)cc1
VNBBYDFLCKYBKQ-UHFFFAOYSA-N,PGSRMYBYPCGDLK-JAMMHHFISA-N,COc1ccc(C2Cc3c(cccc3C(F)(F)F)N(CCN(C)C)CC2CC=O)cc1,CSSCCC(N(C)[C@@H](C)C=O)C(F)(F)F
KCPBRZSTCIPDLY-UHFFFAOYSA-N,QATUCQWCECKWGC-YQLNASGTSA-N,CCC(C=O)P1(=O)OC(C)(C)CN1C(C)(C)C,CC/C=C1/NC(=NCc2ccc(F)c(C#N)c2)C=C2N1CC(CNC)N2CC=O
QATUCQWCECKWGC-YQLNASGTSA-N,KCPBRZSTCIPDLY-UHFFFAOYSA-N,CC/C=C1/NC(=NCc2ccc(F)c(C#N)c2)C=C2N1CC(CNC)N2CC=O,CCC(C=O)P1(=O)OC(C)(C)CN1C(C)(C)C
IWGBQISNGZYGDQ-UHFFFAOYSA-N,AMNRWNSUWXPRPE-UHFFFAOYSA-N,CNC(C=O)C(F)I,CC(C)C(CC(=O)N1c2ccccc2Nc2ccccc21)C(=O)NC(CC=O)C(=O)CF
AMNRWNSUWXPRPE-UHFFFAOYSA-N,IWGBQISNGZYGDQ-UHFFFAOYSA-N,CC(C)C(CC(=O)N1c2ccccc2Nc2ccccc21)C(=O)NC(CC=O)C(=O)CF,CNC(C=O)C(F)I
HCTWZIFNBBCVGM-UHFFFAOYSA-N,ZHADYNPBMGOIPG-UHFFFAOYSA-N,O=CC1CC2C3C1C1(Cl)C(Cl)(Cl)C3(Cl)C3(Cl)C2C13Cl,O=CCC(=O)Cc1ccc(Cl)cc1
ZHADYNPBMGOIPG-UHFFFAOYSA-N,HCTWZIFNBBCVGM-UHFFFAOYSA-N,O=CCC(=O)Cc1ccc(Cl)cc1,O=CC1CC2C3C1C1(Cl)C(Cl)(Cl)C3(Cl)C3(Cl)C2C13Cl
GCWRXGURCHLGFM-UHFFFAOYSA-N,LDFKULXKYPZSIU-UHFFFAOYSA-N,CCC(CC)(CC=O)C1OCCO1,C=C1c2cc(F)c(C=O)c3c2=C(C(F)CC=3C(C)=O)C(O)N1C
LDFKULXKYPZSIU-UHFFFAOYSA-N,GCWRXGURCHLGFM-UHFFFAOYSA-N,C=C1c2cc(F)c(C=O)c3c2=C(C(F)CC=3C(C)=O)C(O)N1C,CCC(CC)(CC=O)C1OCCO1
