id,donor_id,acceptor_id,pair_key,reaction_type,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_pred_correction_mean,dG_pred_correction_std,dG_pred
FAWMWUIOVGHDBC-UHFFFAOYSA-N__PJUNMTHNNQPMQB-MQRVUQIVSA-N,FAWMWUIOVGHDBC-UHFFFAOYSA-N,PJUNMTHNNQPMQB-MQRVUQIVSA-N,FAWMWUIOVGHDBC-UHFFFAOYSA-N__PJUNMTHNNQPMQB-MQRVUQIVSA-N,carbo-carbo,O=CC(CC(S(=O)(=O)c1ccccc1)S(=O)(=O)c1ccccc1)C1OCCc2ccccc21,CC(C)=CCC[C@]1(C)Oc2cc(CO)c(C=O)c3c2[C@H]2[C@@H](O3)[C@@](C)(O)CC[C@H]21,CC(C)=CCCC1(C)Oc2cc(CO)c(C(O)C(=O)C(CC(S(=O)(=O)c3ccccc3)S(=O)(=O)c3ccccc3)C3OCCc4ccccc43)c3c2C2C(O3)C(C)(O)CCC21,-8.0608,6.1239,8.680275225639344,1.745778206787583,14.804175225639344
DAXSZMAYIASEDH-UHFFFAOYSA-N__ANVVEFIQWWJFOF-CIDVGWMPSA-N,DAXSZMAYIASEDH-UHFFFAOYSA-N,ANVVEFIQWWJFOF-CIDVGWMPSA-N,ANVVEFIQWWJFOF-CIDVGWMPSA-N__DAXSZMAYIASEDH-UHFFFAOYSA-N,carbo-carbo,CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)N2CC(O)C2)cc2c1OC(N1CCOCC1)=CC2C=O,CNC(=O)c1cc2c(c(F)c1-c1c(Cl)c(F)cc3c1C[C@@](C=O)(c1ccccc1)O3)OC1CC21,CNC(=O)c1cc2c(c(F)c1-c1c(Cl)c(F)cc3c1CC(c1ccccc1)(C(O)C(=O)C1C=C(N4CCOCC4)Oc4c(C(C)Nc5cc(F)cc(F)c5)cc(C(=O)N5CC(O)C5)cc41)O3)OC1CC21,-11.7031,-1.9114,8.279041516780854,1.7201601131504654,6.3676415167808536
IBTZXFAZAQVJIR-UHFFFAOYSA-N__GJUFHCJNOKQGIP-MHXFLEJISA-N,IBTZXFAZAQVJIR-UHFFFAOYSA-N,GJUFHCJNOKQGIP-MHXFLEJISA-N,GJUFHCJNOKQGIP-MHXFLEJISA-N__IBTZXFAZAQVJIR-UHFFFAOYSA-N,hetero-hetero,COc1ccc(CNc2nc(C=O)cc(OSC(F)(F)F)c2C(=N)C2CCC2)c(OC)c1,C=C(/C=C\C(F)=C/C)[C@H]1Nc2cc(F)cc(C=O)c2/C(=N\NC)C1c1ncnn1C,C=C(C=CC(F)=CC)C1Nc2cc(F)cc(C(O)C(=O)c3cc(OSC(F)(F)F)c(C(=N)C4CCC4)c(NCc4ccc(OC)cc4OC)n3)c2C(=NNC)C1c1ncnn1C,-10.2595,0.3174,8.425744879245759,1.7191302928067635,8.743144879245758
UGADGQDYUVBKEO-UHFFFAOYSA-N__POAOBAZVADLAIR-UHFFFAOYSA-N,UGADGQDYUVBKEO-UHFFFAOYSA-N,POAOBAZVADLAIR-UHFFFAOYSA-N,POAOBAZVADLAIR-UHFFFAOYSA-N__UGADGQDYUVBKEO-UHFFFAOYSA-N,carbo-hetero,C#Cc1ccc(N2NC(c3c(F)cccc3Cl)=NC2C=O)cc1,C=CC(=Cc1cccc(Cl)c1)C1=Cc2ccccc2C(C=O)N1c1ccc(C(F)(F)F)cn1,C#Cc1ccc(N2NC(c3c(F)cccc3Cl)=NC2C(=O)C(O)C2c3ccccc3C=C(C(C=C)=Cc3cccc(Cl)c3)N2c2ccc(C(F)(F)F)cn2)cc1,-13.7981,1.182,6.461514443159103,1.7181534456668186,7.643514443159104
MYGGMSJWDPRUIT-MMTVBGGISA-N__AOSSCAHOEAOSPB-NEWCVIGMSA-N,MYGGMSJWDPRUIT-MMTVBGGISA-N,AOSSCAHOEAOSPB-NEWCVIGMSA-N,AOSSCAHOEAOSPB-NEWCVIGMSA-N__MYGGMSJWDPRUIT-MMTVBGGISA-N,carbo-carbo,COc1ccc(C2=C(CN(C)[C@@H](C)[C@H](OC=O)c3cc(C)cc(CF)c3)CCCC2)c(C=O)c1,C=C(C)/C(=C(N)\N=C(/C)C1=Nc2cc(F)ccc21)C(C)(C=O)C(=C)O/C=C(\C)CCC(C)(C)C(=O)O,C=C(C)C(=C(N)N=C(C)C1=Nc2cc(F)ccc21)C(C)(C(=C)OC=C(C)CCC(C)(C)C(=O)O)C(O)C(=O)c1cc(OC)ccc1C1=C(CN(C)C(C)C(OC=O)c2cc(C)cc(CF)c2)CCCC1,-4.8311,6.4338,9.625191247463226,1.7167841828156927,16.058991247463226
XIPMTSOVYJBUHZ-ZATQCSDWSA-N__WATZAEVQIWITCK-OAQYLSRUSA-N,XIPMTSOVYJBUHZ-ZATQCSDWSA-N,WATZAEVQIWITCK-OAQYLSRUSA-N,WATZAEVQIWITCK-OAQYLSRUSA-N__XIPMTSOVYJBUHZ-ZATQCSDWSA-N,hetero-hetero,CNc1cnc2ccc(SC(=N)N(F)/C=C(\C=C/C=N)c3cnn(C)c3)cc2c1OCC=O,C[Si](C)(C)CCOCn1ccc2c(-c3cnn([C@H](CC=O)C4CCCC4)c3)ncnc21,CNc1cnc2ccc(SC(=N)N(F)C=C(C=CC=N)c3cnn(C)c3)cc2c1OCC(=O)C(O)CC(C1CCCC1)n1cc(-c2ncnc3c2ccn3COCC[Si](C)(C)C)cn1,-12.2663,-8.0858,9.329115021228791,1.7130301904084388,1.2433150212287902
UCKSNGSIFWQHDC-UHFFFAOYSA-N__LIACHHAMDVIFGQ-UHFFFAOYSA-N,UCKSNGSIFWQHDC-UHFFFAOYSA-N,LIACHHAMDVIFGQ-UHFFFAOYSA-N,LIACHHAMDVIFGQ-UHFFFAOYSA-N__UCKSNGSIFWQHDC-UHFFFAOYSA-N,hetero-hetero,CN(C)c1cc(-c2ccnc(Nc3ccnn3C)c2)cc2nnc(C(CC=O)Cc3ccc(F)cc3)n12,Cc1nc(C(C=O)c2nc3c(Br)c(-c4ccc(F)cc4)nc(N)n3n2)cs1,Cc1nc(C(c2nc3c(Br)c(-c4ccc(F)cc4)nc(N)n3n2)C(O)C(=O)CC(Cc2ccc(F)cc2)c2nnc3cc(-c4ccnc(Nc5ccnn5C)c4)cc(N(C)C)n23)cs1,-15.9267,-0.071,7.397756630182267,1.711359501177519,7.326756630182267
DKQFLEXGPUVPLB-UWJYYQICSA-N__GYWRWPVHLJWHRE-UHFFFAOYSA-N,DKQFLEXGPUVPLB-UWJYYQICSA-N,GYWRWPVHLJWHRE-UHFFFAOYSA-N,DKQFLEXGPUVPLB-UWJYYQICSA-N__GYWRWPVHLJWHRE-UHFFFAOYSA-N,hetero-hetero,C=CC(=O)N[C@H]1CCCN(C(=O)[C@@H](C=O)c2ccc3c(-c4ccc(F)cc4Cl)cc(=O)oc3c2)C1,NC=C1CC(C=O)(Cc2ccc(N3CCCC3)nc2)C(CCNS)=CC1=Nc1ccc(F)cc1,C=CC(=O)NC1CCCN(C(=O)C(C(=O)C(O)C2(Cc3ccc(N4CCCC4)nc3)CC(=CN)C(=Nc3ccc(F)cc3)C=C2CCNS)c2ccc3c(-c4ccc(F)cc4Cl)cc(=O)oc3c2)C1,-4.7709,2.4594,9.365393447875977,1.7053272721154382,11.824793447875978
USUMJKDFXOSIPG-UHFFFAOYSA-N__PXHNPQBYUFRCFS-LEOYJEJDSA-N,USUMJKDFXOSIPG-UHFFFAOYSA-N,PXHNPQBYUFRCFS-LEOYJEJDSA-N,PXHNPQBYUFRCFS-LEOYJEJDSA-N__USUMJKDFXOSIPG-UHFFFAOYSA-N,carbo-hetero,CC1=C=CN2C(=C1)CCC(C)C=CC2=NC(C=O)C(=O)c1ccccc1OC(F)(F)F,C=CC/C=C(\C(=C/CCl)CC)c1noc(-c2cnn(/C(C)=C/C/C=C\CCF)c2C)c1C=O,C=CCC=C(C(=CCCl)CC)c1noc(-c2cnn(C(C)=CCC=CCCF)c2C)c1C(O)C(=O)C(N=C1C=CC(C)CCC2=CC(C)=C=CN21)C(=O)c1ccccc1OC(F)(F)F,-7.9865,-6.0098,9.549346542358398,1.7045780462230022,3.539546542358398
OVTPNKAZQOHMAD-UHFFFAOYSA-N__UHOHBKSVBCURTQ-UHFFFAOYSA-N,OVTPNKAZQOHMAD-UHFFFAOYSA-N,UHOHBKSVBCURTQ-UHFFFAOYSA-N,OVTPNKAZQOHMAD-UHFFFAOYSA-N__UHOHBKSVBCURTQ-UHFFFAOYSA-N,carbo-hetero,COC(=O)n1c2c(c3ccccc31)CCNC1C(C(C)F)=CC(C=O)CC21C(=O)OC,CC(C)OC(=O)NN(C(=O)OC(C)C)C(C)(C=O)c1ccc2ccccc2c1,COC(=O)n1c2c(c3ccccc31)CCNC1C(C(C)F)=CC(C(=O)C(O)C(C)(c3ccc4ccccc4c3)N(NC(=O)OC(C)C)C(=O)OC(C)C)CC21C(=O)OC,-7.5026,7.1465,7.003544175624848,1.6967890029280754,14.150044175624847
YEWKYTNHFPESFT-RAWMCFOBSA-N__KVQCRAUYBOSVGL-UHFFFAOYSA-N,YEWKYTNHFPESFT-RAWMCFOBSA-N,KVQCRAUYBOSVGL-UHFFFAOYSA-N,KVQCRAUYBOSVGL-UHFFFAOYSA-N__YEWKYTNHFPESFT-RAWMCFOBSA-N,carbo-carbo,CCC/C=C(/NC(=O)C1=C(C)CCCC1)N1CCC2(CCCc3cc(OCC=O)cc(F)c32)CC1,Cc1cc(C=O)cc2c1Oc1c(Cl)cc(N3CCNCC3)cc1CS2(=O)=O,CCCC=C(NC(=O)C1=C(C)CCCC1)N1CCC2(CCCc3cc(OCC(=O)C(O)c4cc(C)c5c(c4)S(=O)(=O)Cc4cc(N6CCNCC6)cc(Cl)c4O5)cc(F)c32)CC1,-8.2308,1.9521,8.679769062995911,1.683640675768243,10.63186906299591
HWFXXOGUXJLBOV-ODLFYWEKSA-N__QOVKWGYQYADLAB-UHFFFAOYSA-N,HWFXXOGUXJLBOV-ODLFYWEKSA-N,QOVKWGYQYADLAB-UHFFFAOYSA-N,HWFXXOGUXJLBOV-ODLFYWEKSA-N__QOVKWGYQYADLAB-UHFFFAOYSA-N,hetero-hetero,CCN(C)C1(Cn2cc(/C(N)=C/NCC3=C(F)C=C(F)CC3)c(=O)c(O)c2C=O)CCC1,O=Cc1ccc(OCC(O)CN(Cc2ccc(-c3ccc(F)cc3)o2)C2CCS(=O)(=O)C2)cc1,CCN(C)C1(Cn2cc(C(N)=CNCC3=C(F)C=C(F)CC3)c(=O)c(O)c2C(=O)C(O)c2ccc(OCC(O)CN(Cc3ccc(-c4ccc(F)cc4)o3)C3CCS(=O)(=O)C3)cc2)CCC1,0.3766,8.6635,5.7663037300109865,1.6801146105883267,14.429803730010988
MYWJKGQVHAXGGL-UHFFFAOYSA-N__HASZLUJLAQXGBC-UHFFFAOYSA-N,MYWJKGQVHAXGGL-UHFFFAOYSA-N,HASZLUJLAQXGBC-UHFFFAOYSA-N,HASZLUJLAQXGBC-UHFFFAOYSA-N__MYWJKGQVHAXGGL-UHFFFAOYSA-N,hetero-hetero,Cc1cnc(N=C(N)C=CC(N)=c2ccc3c(c2)CCC(CC=O)(CC(F)(F)F)C=3O)s1,CC1=C(CC=O)C(C)(c2cccc(F)c2)c2c(sc(C(=O)c3ccc(Cl)c(Cl)c3)c2N)N1,CC1=C(CC(O)C(=O)CC2(CC(F)(F)F)CCc3cc(=C(N)C=CC(N)=Nc4ncc(C)s4)ccc3=C2O)C(C)(c2cccc(F)c2)c2c(sc(C(=O)c3ccc(Cl)c(Cl)c3)c2N)N1,-7.4144,5.9992,8.820791053771973,1.6770937634145915,14.819991053771973
XMXMNUJOMRPEQS-UHFFFAOYSA-N__JIORHNILSCVUTF-BJTSRKKDSA-N,XMXMNUJOMRPEQS-UHFFFAOYSA-N,JIORHNILSCVUTF-BJTSRKKDSA-N,JIORHNILSCVUTF-BJTSRKKDSA-N__XMXMNUJOMRPEQS-UHFFFAOYSA-N,carbo-carbo,CN(C(=S)N(C1=CC(F)C(O)C=C1)C(C)(C)C=O)c1ccc(C#N)c(C(F)(F)F)c1,CC(C)CC(Cc1cc(F)c(F)cc1F)CC(C=O)N1CC[C@H]2CN(C(=O)C3(C#N)CC3)C[C@H]21,CC(C)CC(Cc1cc(F)c(F)cc1F)CC(C(O)C(=O)C(C)(C)N(C(=S)N(C)c1ccc(C#N)c(C(F)(F)F)c1)C1=CC(F)C(O)C=C1)N1CCC2CN(C(=O)C3(C#N)CC3)CC21,-4.5443,6.477,7.723429191112518,1.6720238380242305,14.20042919111252
KHXWBRBPYHSXTH-CKIVDRAYSA-N__VBUQVCNUAFTHCE-RAZAXZTQSA-N,KHXWBRBPYHSXTH-CKIVDRAYSA-N,VBUQVCNUAFTHCE-RAZAXZTQSA-N,KHXWBRBPYHSXTH-CKIVDRAYSA-N__VBUQVCNUAFTHCE-RAZAXZTQSA-N,carbo-hetero,O=C[C@H]1NCC(=S)C1C(=O)[C@H]1NCC(=S)C1C(=O)CC1=Cc2ccccc2C1,Cn1ccc(NC(=O)[C@@H]2CCN2S(=O)(=O)C2CC(C=O)CC3C(F)NNC32)cc1=O,Cn1ccc(NC(=O)C2CCN2S(=O)(=O)C2CC(C(O)C(=O)C3NCC(=S)C3C(=O)C3NCC(=S)C3C(=O)CC3=Cc4ccccc4C3)CC3C(F)NNC32)cc1=O,-11.3095,-4.122,8.015865635871886,1.6717837802889775,3.8938656358718866
GMABTRNMZXLVKQ-UHFFFAOYSA-N__XGLOTTBXNSTUNL-UHFFFAOYSA-N,GMABTRNMZXLVKQ-UHFFFAOYSA-N,XGLOTTBXNSTUNL-UHFFFAOYSA-N,GMABTRNMZXLVKQ-UHFFFAOYSA-N__XGLOTTBXNSTUNL-UHFFFAOYSA-N,carbo-hetero,O=CC1C(F)C(F)CN1c1ccc(-c2ccccc2)cc1N(c1ccccc1)c1ccccc1,O=Cc1cc2ccc(C(=O)NC3CC4CNC3C4)cc2o1,O=C(NC1CC2CNC1C2)c1ccc2cc(C(O)C(=O)C3C(F)C(F)CN3c3ccc(-c4ccccc4)cc3N(c3ccccc3)c3ccccc3)oc2c1,-9.4226,-5.7951,8.088881105184555,1.6696005639834688,2.2937811051845554
FGRHCESPPFHLRD-UHFFFAOYSA-N__GIRHGLFKNXHLNO-RDRPBHBLSA-N,FGRHCESPPFHLRD-UHFFFAOYSA-N,GIRHGLFKNXHLNO-RDRPBHBLSA-N,FGRHCESPPFHLRD-UHFFFAOYSA-N__GIRHGLFKNXHLNO-RDRPBHBLSA-N,hetero-hetero,COC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CC1(C=O)CC1c1c(OC(F)(F)F)cccc1-3,Cc1c[nH]c2c(-c3c(F)cc4c(c3F)/C(=N/OC(C)(C)C=O)CC(C)(C)N4)cccc12,COC(=O)c1ccc2c(C3CCCCC3)c3n(c2c1)CC1(C(=O)C(O)C(C)(C)ON=C2CC(C)(C)Nc4cc(F)c(-c5cccc6c(C)c[nH]c56)c(F)c42)CC1c1c(OC(F)(F)F)cccc1-3,-8.9706,-0.7053,7.186411702632904,1.6667841440181286,6.481111702632904
SQLAYJSJMLUPSQ-XCBNKYQSSA-N__IZBJOVRIVXBCMG-UHFFFAOYSA-N,SQLAYJSJMLUPSQ-XCBNKYQSSA-N,IZBJOVRIVXBCMG-UHFFFAOYSA-N,IZBJOVRIVXBCMG-UHFFFAOYSA-N__SQLAYJSJMLUPSQ-XCBNKYQSSA-N,hetero-hetero,O=Cc1cn([C@H]2CC[C@@](F)(COP(=O)(O)OP(=O)(O)O)O2)c(=S)[nH]c1=O,NS(=O)c1ccc(-n2nc(COCCCCOCC=O)cc2-c2ccc(F)cc2)cc1,NS(=O)c1ccc(-n2nc(COCCCCOCC(O)C(=O)c3cn(C4CCC(F)(COP(=O)(O)OP(=O)(O)O)O4)c(=S)[nH]c3=O)cc2-c2ccc(F)cc2)cc1,-9.5043,-3.4658,8.07018984556198,1.6637989435386937,4.604389845561981
HASZLUJLAQXGBC-UHFFFAOYSA-N__HLCJJKOWYJSGHH-ZGLOBFPOSA-N,HASZLUJLAQXGBC-UHFFFAOYSA-N,HLCJJKOWYJSGHH-ZGLOBFPOSA-N,HASZLUJLAQXGBC-UHFFFAOYSA-N__HLCJJKOWYJSGHH-ZGLOBFPOSA-N,hetero-hetero,CC1=C(CC=O)C(C)(c2cccc(F)c2)c2c(sc(C(=O)c3ccc(Cl)c(Cl)c3)c2N)N1,O=C[C@H]1C2C=CC(C2)[C@H]1NC(=O)c1nn(C2CCCCC2)c2c1CCCCC2Cc1cccc(F)c1,CC1=C(CC(=O)C(O)C2C3C=CC(C3)C2NC(=O)c2nn(C3CCCCC3)c3c2CCCCC3Cc2cccc(F)c2)C(C)(c2cccc(F)c2)c2c(sc(C(=O)c3ccc(Cl)c(Cl)c3)c2N)N1,-11.9132,0.0351,7.92219854593277,1.6620198550174081,7.95729854593277
HNUAKUMIUQBLQG-OMOCHNIRSA-N__HEWKRXBEFZRQOD-DCIOMXRHSA-N,HNUAKUMIUQBLQG-OMOCHNIRSA-N,HEWKRXBEFZRQOD-DCIOMXRHSA-N,HEWKRXBEFZRQOD-DCIOMXRHSA-N__HNUAKUMIUQBLQG-OMOCHNIRSA-N,carbo-hetero,CCCCCCC(C=O)CN[C@H](CC(N)=O)C(=O)NCCCC(=O)OCn1cc(F)c(=O)[nH]c1=O,C=CCOC(=O)N(COC)[C@]1(C=O)[C@@H]2[C@@H](CC(=O)O)[C@@H]2C[C@H]1OCc1ccc(F)cc1,C=CCOC(=O)N(COC)C1(C(O)C(=O)C(CCCCCC)CNC(CC(N)=O)C(=O)NCCCC(=O)OCn2cc(F)c(=O)[nH]c2=O)C(OCc2ccc(F)cc2)CC2C(CC(=O)O)C21,3.219,6.4675,8.985220170021057,1.6562233250073264,15.452720170021056
