bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
46.312,-1509.31633629021,-557.55509879123,-951.687434592807,,VODKVIOMLQADMZ-UHFFFAOYSA-N__VXUJPGMSONPJCS-OWOJBTEDSA-N
46.164,-2198.298987412395,-655.581682669663,-1542.643737210424,,IBOIDZDXJWSUML-UHFFFAOYSA-N__QJRRCCQSGRSPIZ-UHFFFAOYSA-N
54.232,-5096.115790312312,-4174.660439930558,-921.368926074041,,YCDLTTXSUXJQCP-UHFFFAOYSA-N__UKCYYLQSWXQEOW-UHFFFAOYSA-N
56.199,-5096.110341711468,-920.150100868647,-4175.870681276068,,UKCYYLQSWXQEOW-UHFFFAOYSA-N__YCDLTTXSUXJQCP-UHFFFAOYSA-N
42.751,-2198.2983616296497,-1541.428936930455,-656.801296007925,,QJRRCCQSGRSPIZ-UHFFFAOYSA-N__IBOIDZDXJWSUML-UHFFFAOYSA-N
36.576,-2471.317879493779,-1032.056980314141,-1439.202612270413,,SZEXMQLTBHNKAZ-UHFFFAOYSA-N__BIYWRMKBMHNBRC-UHFFFAOYSA-N
44.814,-2471.326889844417,-1437.984710522212,-1033.270764441468,,BIYWRMKBMHNBRC-UHFFFAOYSA-N__SZEXMQLTBHNKAZ-UHFFFAOYSA-N
,-1924.131714395521,,,determine_bonds_failed,XNYZREOCKUKFCP-UHFFFAOYSA-N__QIUAXHKFAWJKFU-UHFFFAOYSA-N
,-1924.124706493058,,,determine_bonds_failed,QIUAXHKFAWJKFU-UHFFFAOYSA-N__XNYZREOCKUKFCP-UHFFFAOYSA-N
42.716,-2336.767993932759,-1407.123937262493,-929.575984290618,,DVYYMFJYXZXIOB-UHFFFAOYSA-N__UDOJSDMGTOUISJ-UHFFFAOYSA-N
46.837,-2336.7702828918736,-928.357058069573,-1408.338584754166,,UDOJSDMGTOUISJ-UHFFFAOYSA-N__DVYYMFJYXZXIOB-UHFFFAOYSA-N
49.72,-1783.021881149848,-708.771092809214,-1074.171553871318,,PZARMSPNMHMYAO-UHFFFAOYSA-N__CFFGSJVKXIZGNK-UHFFFAOYSA-N
45.6,-1783.016729627802,-1072.954532082752,-709.989529935983,,CFFGSJVKXIZGNK-UHFFFAOYSA-N__PZARMSPNMHMYAO-UHFFFAOYSA-N
40.791,-3050.472685785379,-1671.83923264351,-1378.568448591264,,QKTZHKKFECZBDJ-UHFFFAOYSA-N__XRFOUGMWWRSUPZ-DTQAZKPQSA-N
38.193,-3050.458709073216,-1377.344013199655,-1673.053832183908,,XRFOUGMWWRSUPZ-DTQAZKPQSA-N__QKTZHKKFECZBDJ-UHFFFAOYSA-N
41.213,-2761.0487204928663,-1372.869223663633,-1388.113820500163,,ADIWWKBBVFUVPX-UHFFFAOYSA-N__XVAPARZPPLJYEV-UHFFFAOYSA-N
22.744,-1856.940647521617,-898.328939274703,-958.575464120975,,BYCNEZYBLQTYSZ-UHFFFAOYSA-N__XAJUAAWSBUIORP-UHFFFAOYSA-N
38.121,-2761.047144601268,-1386.901917413834,-1374.084478150456,,XVAPARZPPLJYEV-UHFFFAOYSA-N__ADIWWKBBVFUVPX-UHFFFAOYSA-N
45.699,-1900.62752294026,-736.596425468743,-1163.95827215213,,IZXGSHYSRQSCHS-UHFFFAOYSA-N__KADBUWWSSKFGJS-UHFFFAOYSA-N
43.909,-1900.627787592186,-1162.743121320341,-737.814692935969,,KADBUWWSSKFGJS-UHFFFAOYSA-N__IZXGSHYSRQSCHS-UHFFFAOYSA-N
52.917,-1639.887673092059,-763.877913349908,-875.925431530601,,MPIOMBMRURRGDH-UHFFFAOYSA-N__ONDKHNPTMVQBTF-UHFFFAOYSA-N
21.697,-1856.922894277436,-957.359916895056,-899.528401792905,,XAJUAAWSBUIORP-UHFFFAOYSA-N__BYCNEZYBLQTYSZ-UHFFFAOYSA-N
51.659,-1639.88720803348,-874.70751888753,-765.097364552255,,ONDKHNPTMVQBTF-UHFFFAOYSA-N__MPIOMBMRURRGDH-UHFFFAOYSA-N
45.807,-2030.461670663106,-1298.580771729318,-731.807901572058,,IHCODBBVPNTKOW-UHFFFAOYSA-N__XGKAYEFHFDGQOK-UHFFFAOYSA-N
40.242,-2030.452890608254,-730.590437208693,-1299.798323617244,,XGKAYEFHFDGQOK-UHFFFAOYSA-N__IHCODBBVPNTKOW-UHFFFAOYSA-N
54.609,-4236.877692124401,-3386.066679038459,-850.723987877158,,PLNRNIBBUKKGHV-UHFFFAOYSA-N__GXSHWXGLRZOPRI-UHFFFAOYSA-N
52.562,-4236.872285856403,-849.504097441069,-3387.284424833824,,GXSHWXGLRZOPRI-UHFFFAOYSA-N__PLNRNIBBUKKGHV-UHFFFAOYSA-N
42.173,-3133.826271096296,-1880.98764497471,-1252.771419533217,,KZADANCMYOJRMH-UHFFFAOYSA-N__GSUJSNHWNTVRGB-UHFFFAOYSA-N
43.24,-3133.81615963606,-1251.554229128413,-1882.193023294539,,GSUJSNHWNTVRGB-UHFFFAOYSA-N__KZADANCMYOJRMH-UHFFFAOYSA-N
51.316,-2738.8275674975202,-830.017856410309,-1908.727934121457,,PGCHETHDSATSCZ-UHFFFAOYSA-N__HOFSDYOAWLJBAI-UHFFFAOYSA-N
48.471,-2738.8313120301736,-1907.515981438103,-831.238086767502,,HOFSDYOAWLJBAI-UHFFFAOYSA-N__PGCHETHDSATSCZ-UHFFFAOYSA-N
,-5400.074882572839,,,determine_bonds_failed,MFWMEUAGWAMAHW-UHFFFAOYSA-N__HJYBXBVTBHEZPB-UHFFFAOYSA-N
31.465,-3166.358376762799,-1400.397004897603,-1765.911229781106,,ISMYCGDNVZCNMD-UHFFFAOYSA-N__LOEMIELOOUQOSY-UHFFFAOYSA-N
,-5400.0793517870125,,,determine_bonds_failed,HJYBXBVTBHEZPB-UHFFFAOYSA-N__MFWMEUAGWAMAHW-UHFFFAOYSA-N
50.168,-1579.379901796664,-687.357339825151,-891.942614391446,,XCFMYCGEMTTZPL-UHFFFAOYSA-N__ZEJIETRQSDGDEI-UHFFFAOYSA-N
43.114,-1579.376846535476,-890.731863191843,-688.576276566753,,ZEJIETRQSDGDEI-UHFFFAOYSA-N__XCFMYCGEMTTZPL-UHFFFAOYSA-N
32.337,-3166.3600708689,-1764.694994407588,-1401.613543542789,,LOEMIELOOUQOSY-UHFFFAOYSA-N__ISMYCGDNVZCNMD-UHFFFAOYSA-N
1.019,-1976.41095960603,-1090.532948451117,-885.876386487961,,OCMWEECDLVKVBX-UHFFFAOYSA-N__XZCMXBOHIZGEAN-UHFFFAOYSA-N
34.51,-1976.404773394787,-884.658795305076,-1091.690983434606,,XZCMXBOHIZGEAN-UHFFFAOYSA-N__OCMWEECDLVKVBX-UHFFFAOYSA-N
34.797,-2782.304925588836,-1570.949764159197,-1211.299708306027,,MFYDOXUEXDQIBE-RXDLHWJPSA-N__JZCGGBGYYJKDRN-UHFFFAOYSA-N
40.46,-2782.3069118410117,-1210.075938886247,-1572.166496543742,,JZCGGBGYYJKDRN-UHFFFAOYSA-N__MFYDOXUEXDQIBE-RXDLHWJPSA-N
34.831,-2342.7784273112316,-1387.515444489217,-955.207476657357,,VXKCFTGFPXIXFA-UHFFFAOYSA-N__SJNVDRMYNJDFHS-UHFFFAOYSA-N
54.585,-1893.3968818447559,-1119.540592281523,-773.769303052059,,KUDLXSWPJTYBOX-UHFFFAOYSA-N__PBLVSQQMYOHHKK-UHFFFAOYSA-N
,-2342.787401435245,,,determine_bonds_failed,SJNVDRMYNJDFHS-UHFFFAOYSA-N__VXKCFTGFPXIXFA-UHFFFAOYSA-N
59.125,-1893.405948361822,-772.55241370939,-1120.75931280752,,PBLVSQQMYOHHKK-UHFFFAOYSA-N__KUDLXSWPJTYBOX-UHFFFAOYSA-N
47.654,-1739.3146519451482,-925.240247312886,-813.99846266626,,JRBLWOFNZMWDON-UHFFFAOYSA-N__ZAZFVSHDDWKYSO-UHFFFAOYSA-N
43.082,-1739.3090492184879,-812.784648574382,-926.455745189022,,ZAZFVSHDDWKYSO-UHFFFAOYSA-N__JRBLWOFNZMWDON-UHFFFAOYSA-N
47.145,-1788.137242647752,-1060.421137194461,-727.640974611822,,RWEATMKEPYBPJE-UHFFFAOYSA-N__JGADTJRHGIFPNG-UHFFFAOYSA-N
26.943,-1788.1188974414752,-726.436940389915,-1061.639020039873,,JGADTJRHGIFPNG-UHFFFAOYSA-N__RWEATMKEPYBPJE-UHFFFAOYSA-N
45.289,-2177.256495575283,-905.708746892635,-1271.475575302646,,DALWQIFXSZAJET-UHFFFAOYSA-N__ZSQQUUYGLSQZSG-UHFFFAOYSA-N
53.975,-1602.138261152398,-594.178340167029,-1007.873905565769,,CWXYAAPFPRHTQR-UHFFFAOYSA-N__UWTCJBOYBRMDPQ-UHFFFAOYSA-N
10.817,-2177.25659010967,-1270.307820360503,-906.931532398368,,ZSQQUUYGLSQZSG-UHFFFAOYSA-N__DALWQIFXSZAJET-UHFFFAOYSA-N
52.806,-1602.134959899584,-1006.655214835505,-595.395593174391,,UWTCJBOYBRMDPQ-UHFFFAOYSA-N__CWXYAAPFPRHTQR-UHFFFAOYSA-N
39.04,-3167.3936554136153,-1683.79716998826,-1483.534271040175,,REIPAYRJIRSRFN-BZPMIXESSA-N__ZYEATCXZMQMQSY-UHFFFAOYSA-N
40.303,-3167.395340629602,-1482.318549176229,-1685.012564944441,,ZYEATCXZMQMQSY-UHFFFAOYSA-N__REIPAYRJIRSRFN-BZPMIXESSA-N
50.372,-4392.120142392607,-3561.744741715802,-830.295128397156,,CSONUHUSJLQVIQ-UHFFFAOYSA-N__GVKHBOSBQACSGW-UHFFFAOYSA-N
53.48,-4392.123381016693,-829.078754294781,-3562.959400793124,,GVKHBOSBQACSGW-UHFFFAOYSA-N__CSONUHUSJLQVIQ-UHFFFAOYSA-N
42.958,-1928.117357925529,-826.442795314264,-1101.606104318493,,FOHVMODHPNAKED-UHFFFAOYSA-N__QPXRNYJHZQCTPT-UHFFFAOYSA-N
42.382,-2225.634079111322,-697.286602712145,-1528.279936205716,,BZHGEEWRLKAHBR-UHFFFAOYSA-N__FTWSKWVNIQAUCJ-UHFFFAOYSA-N
44.317,-2225.631470160396,-1527.059982656878,-698.500864010424,,FTWSKWVNIQAUCJ-UHFFFAOYSA-N__BZHGEEWRLKAHBR-UHFFFAOYSA-N
42.951,-1928.118010463333,-1100.388598142666,-827.660965302088,,QPXRNYJHZQCTPT-UHFFFAOYSA-N__FOHVMODHPNAKED-UHFFFAOYSA-N
37.284,-2267.033417374429,-957.819327551443,-1309.154674486904,,MOLWLGNHTGRSFO-UHFFFAOYSA-N__MOCFTCJPRXSUGH-UHFFFAOYSA-N
41.136,-2044.3908584650317,-1373.865628714319,-670.459675107928,,RTBWTKSYAWUMTQ-UHFFFAOYSA-N__STOMJWTYJQKCAH-UHFFFAOYSA-N
17.16,-2267.020701951485,-1307.968939205698,-959.024416226569,,MOCFTCJPRXSUGH-UHFFFAOYSA-N__MOLWLGNHTGRSFO-UHFFFAOYSA-N
39.69,-4657.465883895551,-3111.490393492134,-1545.912240061294,,GRLHVQABEZCTRD-UHFFFAOYSA-N__VISLZDSAIDJZEE-UHFFFAOYSA-N
52.678,-2044.4068997988106,-669.241052431462,-1375.081900151421,,STOMJWTYJQKCAH-UHFFFAOYSA-N__RTBWTKSYAWUMTQ-UHFFFAOYSA-N
36.991,-1537.5067688542001,-770.282113614046,-767.165706313486,,DJCNUNUWHBAFMB-UHFFFAOYSA-N__ZZWHWGZFHPVYFV-PHTUBKJSSA-N
40.395,-1537.5035852803,-765.953920791974,-771.485291705091,,ZZWHWGZFHPVYFV-PHTUBKJSSA-N__DJCNUNUWHBAFMB-UHFFFAOYSA-N
33.023,-4657.470191303947,-1544.709523842877,-3112.708041690545,,VISLZDSAIDJZEE-UHFFFAOYSA-N__GRLHVQABEZCTRD-UHFFFAOYSA-N
52.558,-1683.23809649074,-1066.935071463824,-616.219269299949,,PJFKXHCHKBBYIE-UHFFFAOYSA-N__RSVFZQXQUZQGAX-UHFFFAOYSA-N
53.528,-1683.2446002642191,-615.005902159701,-1068.15339519347,,RSVFZQXQUZQGAX-UHFFFAOYSA-N__PJFKXHCHKBBYIE-UHFFFAOYSA-N
42.888,-1505.0077506790678,-773.712543553085,-731.226861288734,,DQWHCWPQAFWBOQ-UHFFFAOYSA-N__CKJCGNYKNJFKLA-UHFFFAOYSA-N
51.221,-1505.0032960259468,-730.006791038047,-774.91487868155,,CKJCGNYKNJFKLA-UHFFFAOYSA-N__DQWHCWPQAFWBOQ-UHFFFAOYSA-N
48.056,-2114.5880356706093,-1096.07909654383,-1018.432357805245,,OGBLAEHMSCCWLT-UHFFFAOYSA-N__QHSVKXWXYPIGGD-CMDGGOBGSA-N
39.594,-2114.571118697939,-1017.215798929056,-1097.292222366926,,QHSVKXWXYPIGGD-CMDGGOBGSA-N__OGBLAEHMSCCWLT-UHFFFAOYSA-N
47.474,-2341.9585109148343,-1421.100242763763,-920.782612733976,,YZUKDKHTADNXKU-UHFFFAOYSA-N__YHMXRPWCVSRREV-UHFFFAOYSA-N
45.679,-2341.954334782005,-919.563923001711,-1422.317617732799,,YHMXRPWCVSRREV-UHFFFAOYSA-N__YZUKDKHTADNXKU-UHFFFAOYSA-N
31.12,-2673.759781597314,-1035.525732251908,-1638.184456700539,,BKOMYEMJCFDDFR-UHFFFAOYSA-N__YTDHZFHAHNXDER-UHFFFAOYSA-N
38.822,-2673.770477629125,-1636.96659284294,-1036.742018581249,,YTDHZFHAHNXDER-UHFFFAOYSA-N__BKOMYEMJCFDDFR-UHFFFAOYSA-N
29.009,-2118.970347073396,-1108.901630645039,-1010.02248740873,,JRCZQHVYXQNMTB-UHFFFAOYSA-N__CLLCZMANKXGPAI-UHFFFAOYSA-N
40.941,-1847.797420776615,-848.707477761403,-999.024699200405,,XQHNCOKWIRXUFL-UHFFFAOYSA-N__UMJPAXLMBLDQOX-UHFFFAOYSA-N
49.312,-1847.8092690280039,-997.804305369651,-849.926380242496,,UMJPAXLMBLDQOX-UHFFFAOYSA-N__XQHNCOKWIRXUFL-UHFFFAOYSA-N
18.801,-2118.983397443571,-1008.834370320378,-1110.119065141417,,CLLCZMANKXGPAI-UHFFFAOYSA-N__JRCZQHVYXQNMTB-UHFFFAOYSA-N
