bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
67.897,-1062.9459787799951,-538.840729484371,-523.997047938544,,XHCFEWZKYTXYPL-UHFFFAOYSA-N__MKSOCUYGQXPVJE-VIFPVBQESA-N
59.796,-1062.946296143694,-522.791655059897,-540.059350615929,,MKSOCUYGQXPVJE-VIFPVBQESA-N__XHCFEWZKYTXYPL-UHFFFAOYSA-N
71.004,-1507.794575097689,-988.30188296697,-519.379540017219,,PWZXFJKEOKUICY-UHFFFAOYSA-N__ZAUHYCQWGRMTEO-UHFFFAOYSA-N
59.834,-1507.7977008321432,-518.182793227475,-989.519556764889,,ZAUHYCQWGRMTEO-UHFFFAOYSA-N__PWZXFJKEOKUICY-UHFFFAOYSA-N
,-1665.1765213829779,,,determine_bonds_failed,DINHNXJQZFUCLY-UHFFFAOYSA-N__QLSISNAUPNVIMW-UHFFFAOYSA-N
49.311,-1398.3220213387372,-608.223026943309,-790.020411997358,,ROPVFIIARWCNCH-UHFFFAOYSA-N__IFVUSFKCPCNQRR-UHFFFAOYSA-N
,-1665.191992211585,,,determine_bonds_failed,QLSISNAUPNVIMW-UHFFFAOYSA-N__DINHNXJQZFUCLY-UHFFFAOYSA-N
44.206,-2196.1552350536913,-1369.572118508464,-826.512670163137,,AJOFDOPDGVAVCQ-UHFFFAOYSA-N__MORZEEBKGBYWFE-UHFFFAOYSA-N
52.123,-2196.15025564959,-825.316191270734,-1370.751001552349,,MORZEEBKGBYWFE-UHFFFAOYSA-N__AJOFDOPDGVAVCQ-UHFFFAOYSA-N
61.462,-1398.3238912102972,-788.807974159689,-609.417971223244,,IFVUSFKCPCNQRR-UHFFFAOYSA-N__ROPVFIIARWCNCH-UHFFFAOYSA-N
42.817,-2297.4760377297366,-846.125233910412,-1451.282570895785,,FAPXSDIPJWCUAQ-UHFFFAOYSA-N__SGWRFBPBSVKWLD-UHFFFAOYSA-N
61.573,-1934.0317245603212,-734.179460526076,-1199.754141096043,,ALEXAMMIBYTCML-UHFFFAOYSA-N__FWQJGUYMZJXVIY-UHFFFAOYSA-N
59.271,-2297.49561349731,-1450.059242300162,-847.34191733871,,SGWRFBPBSVKWLD-UHFFFAOYSA-N__FAPXSDIPJWCUAQ-UHFFFAOYSA-N
51.876,-1934.0365833533172,-1198.555747313325,-735.3981656993,,FWQJGUYMZJXVIY-UHFFFAOYSA-N__ALEXAMMIBYTCML-UHFFFAOYSA-N
57.697,-2161.8341612550516,-1306.417743448081,-855.324472218781,,GRAKLMPVHMKWHV-UHFFFAOYSA-N__HPOCIYPPGQDTTR-UHFFFAOYSA-N
45.988,-2161.8321755529378,-854.126894573926,-1307.631994032115,,HPOCIYPPGQDTTR-UHFFFAOYSA-N__GRAKLMPVHMKWHV-UHFFFAOYSA-N
44.387,-2715.332573307014,-1340.965780554556,-1374.29605835046,,QHICRTDEWBPICE-UHFFFAOYSA-N__KAGLWQUWUNBAOO-KURKYZTESA-N
62.977,-2901.565471163517,-1845.666284859196,-1055.798826079196,,SSUZAJVJRVCRBO-UHFFFAOYSA-N__CCYFIZIEAFRYKT-UHFFFAOYSA-N
47.707,-2770.065016702393,-1189.382045258996,-1580.606944780933,,ATFRBSSEGZOVEE-UHFFFAOYSA-N__QVTICWMFHXPYIM-UHFFFAOYSA-N
37.112,-2770.068087975602,-1579.410387223173,-1190.598558725225,,QVTICWMFHXPYIM-UHFFFAOYSA-N__ATFRBSSEGZOVEE-UHFFFAOYSA-N
20.047,-2715.319117934142,-1373.096278623901,-1342.190891904907,,KAGLWQUWUNBAOO-KURKYZTESA-N__QHICRTDEWBPICE-UHFFFAOYSA-N
52.802,-2901.570459713823,-1054.597788891706,-1846.88852523925,,CCYFIZIEAFRYKT-UHFFFAOYSA-N__SSUZAJVJRVCRBO-UHFFFAOYSA-N
,-2491.492229062289,,,determine_bonds_failed,FNHUXNNJYYIILU-DENIHFKCSA-N__IYQOPSVTDFHAQY-UHFFFAOYSA-N
,-2491.479970801155,,,determine_bonds_failed,IYQOPSVTDFHAQY-UHFFFAOYSA-N__FNHUXNNJYYIILU-DENIHFKCSA-N
63.714,-2769.146851425463,-1372.266040391525,-1396.779276710366,,RVVPDRRUDDNRSF-UHFFFAOYSA-N__LWBCMIIUSLPQCM-UHFFFAOYSA-N
57.231,-3001.030918906828,-1436.675734522926,-1564.263980221361,,FCVWWVOUDOQNOC-UHFFFAOYSA-N__SEVDOWNVZQSLDX-DYXWJJEUSA-N
45.404,-2769.138792060118,-1395.58385745637,-1373.482578044217,,LWBCMIIUSLPQCM-UHFFFAOYSA-N__RVVPDRRUDDNRSF-UHFFFAOYSA-N
39.695,-3001.024175884515,-1563.064773219684,-1437.896143916563,,SEVDOWNVZQSLDX-DYXWJJEUSA-N__FCVWWVOUDOQNOC-UHFFFAOYSA-N
46.69,-2008.0947969605809,-523.786163313697,-1484.234228152244,,QMVXXBYNRQSGCK-BYPYZUCNSA-N__RDSVEPUEDPWBJQ-UHFFFAOYSA-N
54.177,-2008.1058184053047,-1483.030453643718,-524.989028895181,,RDSVEPUEDPWBJQ-UHFFFAOYSA-N__QMVXXBYNRQSGCK-BYPYZUCNSA-N
46.632,-3945.043268810535,-3307.596764042604,-637.37219122385,,AQPCISPPFIFBPM-UHFFFAOYSA-N__CCQPUNNPHLLCDZ-UHFFFAOYSA-N
58.61,-3945.0418393825257,-636.159533441249,-3308.788904987987,,CCQPUNNPHLLCDZ-UHFFFAOYSA-N__AQPCISPPFIFBPM-UHFFFAOYSA-N
42.424,-2548.28473424843,-1441.406120571788,-1106.811006656435,,OATORNJPDQEGCU-UHFFFAOYSA-N__YLSOZUBKLOZEGH-UHFFFAOYSA-N
55.552,-2548.280598071723,-1105.592120899757,-1442.599948971489,,YLSOZUBKLOZEGH-UHFFFAOYSA-N__OATORNJPDQEGCU-UHFFFAOYSA-N
41.288,-1909.410548441776,-835.878364048009,-1073.466387070334,,SOVUIUSBSLCWAJ-UHFFFAOYSA-N__VNGHBMBBMAWYRL-UHFFFAOYSA-N
61.562,-1909.422841727539,-1072.247841397508,-837.076894454911,,VNGHBMBBMAWYRL-UHFFFAOYSA-N__SOVUIUSBSLCWAJ-UHFFFAOYSA-N
64.614,-4533.559448642629,-3414.190333137987,-1119.266146662748,,CXNIVXNXALFJFS-UHFFFAOYSA-N__RZXAQPPSMOVUBA-SFTDATJTSA-N
42.784,-1829.055802955897,-750.704019365958,-1078.283602541369,,ANBVRAIOMHSDDL-UHFFFAOYSA-N__QOHKQLXRJIFSAZ-UHFFFAOYSA-N
47.075,-4533.550957726795,-1118.067832138912,-3415.408106945662,,RZXAQPPSMOVUBA-SFTDATJTSA-N__CXNIVXNXALFJFS-UHFFFAOYSA-N
63.497,-1829.059941839975,-1077.062404171375,-751.8963492112,,QOHKQLXRJIFSAZ-UHFFFAOYSA-N__ANBVRAIOMHSDDL-UHFFFAOYSA-N
70.759,-2132.16372107309,-1087.599186508828,-1044.451772190826,,DNSHCKPPNHTWAT-UHFFFAOYSA-N__ZFXKYSGJMJDSOG-UHFFFAOYSA-N
57.987,-1388.06352947221,-482.468708379882,-905.502412379873,,NQCIDPPGMMMYBU-UHFFFAOYSA-N__OGGRHZGUUUPAQC-UHFFFAOYSA-N
,-1532.031817964091,,,determine_bonds_failed,GTFREQOGNNVGDY-UHFFFAOYSA-N__DMPXVHNVFKQPLW-UHFFFAOYSA-N
,-1532.03334481076,,,determine_bonds_failed,DMPXVHNVFKQPLW-UHFFFAOYSA-N__GTFREQOGNNVGDY-UHFFFAOYSA-N
69.119,-1388.0631634659562,-904.284636634935,-483.668379371121,,OGGRHZGUUUPAQC-UHFFFAOYSA-N__NQCIDPPGMMMYBU-UHFFFAOYSA-N
58.751,-2017.742888802027,-1439.494179164138,-578.155084150593,,OSOXJYPGZAGWFL-NSHDSACASA-N__ZIQSIXWDQLOMHR-UHFFFAOYSA-N
64.02,-2133.170377865244,-1190.127187003907,-942.94116894629,,ZASPGOBTEBAAJK-UHFFFAOYSA-N__HOFCHNFZMGEBCW-UHFFFAOYSA-N
58.945,-2133.187449321851,-941.744391104268,-1191.349123618016,,HOFCHNFZMGEBCW-UHFFFAOYSA-N__ZASPGOBTEBAAJK-UHFFFAOYSA-N
52.574,-2132.146899654296,-1043.249345423956,-1088.81377143521,,ZFXKYSGJMJDSOG-UHFFFAOYSA-N__DNSHCKPPNHTWAT-UHFFFAOYSA-N
45.241,-2017.7443792749339,-576.955555377494,-1440.71672737195,,ZIQSIXWDQLOMHR-UHFFFAOYSA-N__OSOXJYPGZAGWFL-NSHDSACASA-N
68.773,-1314.597438993143,-619.608822359605,-694.879019588611,,DBHVPEXMJXAGBN-UHFFFAOYSA-N__MGNXRFOAPPKDDR-UHFFFAOYSA-N
61.742,-1314.601482751605,-693.677160618995,-620.825929991484,,MGNXRFOAPPKDDR-UHFFFAOYSA-N__DBHVPEXMJXAGBN-UHFFFAOYSA-N
67.798,-6554.179081571473,-3402.494840192674,-3151.57619814688,,KLUFVBFIFBIUDQ-UHFFFAOYSA-N__PJOPVAJZDOUWCN-UHFFFAOYSA-N
58.295,-1440.1244301457239,-825.940023087003,-614.091507602964,,PKDSASZWZAXXAY-UHFFFAOYSA-N__WOKQZBHFSMLIRD-UHFFFAOYSA-N
46.881,-6554.1680629241655,-3150.379076288026,-3403.714277572846,,PJOPVAJZDOUWCN-UHFFFAOYSA-N__KLUFVBFIFBIUDQ-UHFFFAOYSA-N
53.719,-1440.126191464743,-612.887445041138,-827.153139695882,,WOKQZBHFSMLIRD-UHFFFAOYSA-N__PKDSASZWZAXXAY-UHFFFAOYSA-N
68.032,-1370.339612876529,-790.69549723265,-579.535700020346,,PDLAWXJVFBDJBJ-UHFFFAOYSA-N__QGUFFPZAGRGVCU-UHFFFAOYSA-N
61.009,-2282.772854256672,-1260.98610787865,-1021.689522173905,,HPWJCPXSBAMFCR-UHFFFAOYSA-N__CHYNGFCZQNAUBM-UHFFFAOYSA-N
56.548,-2282.775328954899,-1020.480649860614,-1262.204564916723,,CHYNGFCZQNAUBM-UHFFFAOYSA-N__HPWJCPXSBAMFCR-UHFFFAOYSA-N
50.838,-1370.3215462410742,-578.329934228619,-791.910596816734,,QGUFFPZAGRGVCU-UHFFFAOYSA-N__PDLAWXJVFBDJBJ-UHFFFAOYSA-N
47.124,-4965.973215651259,-1257.565544966893,-3708.332573349783,,OZPDPDZGHDIICT-UHFFFAOYSA-N__VDQMOEGKAWKJQN-UHFFFAOYSA-N
37.379,-4092.284385462345,-1055.993066819465,-3036.231751946498,,FXFYIEHNUISHHY-UHFFFAOYSA-N__QPUOVWMSNKRPBF-APPZFPTMSA-N
56.815,-4965.973804316934,-3707.113642396195,-1258.769621969036,,VDQMOEGKAWKJQN-UHFFFAOYSA-N__OZPDPDZGHDIICT-UHFFFAOYSA-N
56.085,-4092.292934909598,-3035.030460912408,-1057.173096922907,,QPUOVWMSNKRPBF-APPZFPTMSA-N__FXFYIEHNUISHHY-UHFFFAOYSA-N
31.195,-1867.61138587856,-541.451654957875,-1326.110017943519,,FMJROFGYZAZGGL-UHFFFAOYSA-N__JIVODGWHPUTKRM-UHFFFAOYSA-N
57.955,-2982.572225298727,-1698.607657367879,-1283.872210985798,,ROCUJJMDHGWISB-UHFFFAOYSA-N__UCWAIKHCWZUZQW-UHFFFAOYSA-N
43.815,-1867.61467038265,-1324.897346581615,-542.647499773708,,JIVODGWHPUTKRM-UHFFFAOYSA-N__FMJROFGYZAZGGL-UHFFFAOYSA-N
69.197,-2982.580045378004,-1282.654729656028,-1699.815042582954,,UCWAIKHCWZUZQW-UHFFFAOYSA-N__ROCUJJMDHGWISB-UHFFFAOYSA-N
55.923,-6548.027472627146,-5874.457261076726,-673.481092001832,,KVHAVQPECGTEFX-AATRIKPKSA-N__JUJWZUXFWXFHJZ-UHFFFAOYSA-N
44.878,-1602.7953275136708,-692.809097808738,-909.914712475335,,HWLYQPSWBNRKAF-UHFFFAOYSA-N__UDMWAILROHOLKN-UHFFFAOYSA-N
42.831,-6548.0247432532915,-672.281638088781,-5875.674849826391,,JUJWZUXFWXFHJZ-UHFFFAOYSA-N__KVHAVQPECGTEFX-AATRIKPKSA-N
61.225,-1602.7995252522,-908.69775979901,-694.004196448233,,UDMWAILROHOLKN-UHFFFAOYSA-N__HWLYQPSWBNRKAF-UHFFFAOYSA-N
65.825,-2007.273432782414,-1074.022515785338,-933.146018083208,,MEUOLHAMTCYRBZ-STQOEXPVSA-N__DRYCCXOXAWGGJQ-KBPBESRZSA-N
51.466,-2007.272678990651,-931.950902246913,-1075.239760122679,,DRYCCXOXAWGGJQ-KBPBESRZSA-N__MEUOLHAMTCYRBZ-STQOEXPVSA-N
60.651,-1412.734972659316,-615.062952390483,-797.575366787033,,HVIITKOOSDTGAC-UHFFFAOYSA-N__LDPXDCKNUUKQKJ-UHFFFAOYSA-N
57.551,-1895.298724040915,-1002.596837701899,-892.610172285008,,XPQUSSXWUTYYJX-UHFFFAOYSA-N__QPURYCKWBVEZHC-UHFFFAOYSA-N
67.706,-1412.7254196410731,-796.357262466319,-616.260260715123,,LDPXDCKNUUKQKJ-UHFFFAOYSA-N__HVIITKOOSDTGAC-UHFFFAOYSA-N
61.917,-1560.826707964272,-577.137801331731,-983.590236338556,,YZNATRYHDXGWLW-UHFFFAOYSA-N__QSSXSIHCSRHAAQ-UHFFFAOYSA-N
60.315,-1560.8382998363552,-982.393717453318,-578.348464586601,,QSSXSIHCSRHAAQ-UHFFFAOYSA-N__YZNATRYHDXGWLW-UHFFFAOYSA-N
59.063,-1895.2965102384878,-891.392541786726,-1003.809846129679,,QPURYCKWBVEZHC-UHFFFAOYSA-N__XPQUSSXWUTYYJX-UHFFFAOYSA-N
62.117,-2118.392492395084,-787.151444875984,-1331.14205715352,,WKTMNZJADJUDRT-UHFFFAOYSA-N__PIYFCGIWRNSBRX-HWBMXIPRSA-N
46.477,-2118.3872763354157,-1329.944440539039,-788.368769465577,,PIYFCGIWRNSBRX-HWBMXIPRSA-N__WKTMNZJADJUDRT-UHFFFAOYSA-N
64.725,-1289.870209763128,-802.889424612471,-486.877639896331,,KCZYFSGCRGWJHZ-UHFFFAOYSA-N__QQNTWRFVRYIQRO-UHFFFAOYSA-N
47.365,-1289.862293617985,-485.682393578286,-804.104419022288,,QQNTWRFVRYIQRO-UHFFFAOYSA-N__KCZYFSGCRGWJHZ-UHFFFAOYSA-N
59.814,-1864.408439567274,-1019.611612438473,-844.701507765275,,UYUUFRBHCLPHLS-UHFFFAOYSA-N__NNECLYTWEYNWSS-CKYFFXLPSA-N
49.568,-1864.404443916752,-843.494246522984,-1020.831205113646,,NNECLYTWEYNWSS-CKYFFXLPSA-N__UYUUFRBHCLPHLS-UHFFFAOYSA-N
41.641,-4928.863496619899,-4049.029609719214,-879.76752695261,,HWCCREFCPZCVAY-UHFFFAOYSA-N__JCIHFZPWASAXBS-UHFFFAOYSA-N
34.911,-4928.86443483411,-878.569202775294,-4050.239597145557,,JCIHFZPWASAXBS-UHFFFAOYSA-N__HWCCREFCPZCVAY-UHFFFAOYSA-N
55.03,-2294.793997308814,-1307.389382231906,-987.316919879141,,OSAFDLLORPBBMX-UHFFFAOYSA-N__YKGLXPKVYAXNHK-UHFFFAOYSA-N
31.403,-1958.006004053223,-883.479090475898,-1074.476868960394,,HFPJTKDXGBESMU-ZDUSSCGKSA-N__SYYAOFKGRFPPSI-UHFFFAOYSA-N
42.274,-2294.7978532864813,-986.115086164761,-1308.615399270929,,YKGLXPKVYAXNHK-UHFFFAOYSA-N__OSAFDLLORPBBMX-UHFFFAOYSA-N
30.301,-1958.015971910544,-1073.283779034415,-884.683905329032,,SYYAOFKGRFPPSI-UHFFFAOYSA-N__HFPJTKDXGBESMU-ZDUSSCGKSA-N
66.341,-1803.8349077866221,-1220.775684534534,-582.953502635281,,FZMSTGPTFQNQFA-UHFFFAOYSA-N__MDMDAAPWHDIFCR-XWKBEBHTSA-N
50.241,-1803.833907393503,-581.759724565389,-1221.994117916733,,MDMDAAPWHDIFCR-XWKBEBHTSA-N__FZMSTGPTFQNQFA-UHFFFAOYSA-N
