bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
,-1477.683294423412,,,determine_bonds_failed,LOYSFIZWBVRRSZ-UHFFFAOYSA-N__BDTOLKAJAXBBKG-UHFFFAOYSA-N
54.425,-5491.892677937552,-1858.749606584257,-3633.056339874203,,KVQSJYWQFRMBBB-UHFFFAOYSA-N__NHFQTLATETWJAC-UHFFFAOYSA-N
56.031,-5491.896322758293,-3631.828276074987,-1859.978754978604,,NHFQTLATETWJAC-UHFFFAOYSA-N__KVQSJYWQFRMBBB-UHFFFAOYSA-N
61.614,-2731.612168219496,-1729.353508335622,-1002.16047240017,,GWRCADOCWHYNBB-UHFFFAOYSA-N__QFUYUWMARRPKNS-UHFFFAOYSA-N
57.783,-2731.607954329087,-1000.941709546168,-1730.574161228726,,QFUYUWMARRPKNS-UHFFFAOYSA-N__GWRCADOCWHYNBB-UHFFFAOYSA-N
53.621,-2646.536909208577,-1712.792895868757,-933.658562202198,,UUVYTPDBTWUYCZ-UHFFFAOYSA-N__YCJOTWCAJTZPNS-UHFFFAOYSA-N
26.749,-2609.942765976733,-1336.222441251032,-1273.677696999205,,JIJFGUJFHYZJKW-UHFFFAOYSA-N__NYCMHXWZWFVGNG-UHFFFAOYSA-N
20.506,-3342.943402967086,-1773.787704304066,-1569.123020780444,,FLPSCPCWGWCLAX-UHFFFAOYSA-N__KWBZVELXKKRELJ-UHFFFAOYSA-N
46.975,-2646.5354241821296,-932.440509939586,-1714.020055103796,,YCJOTWCAJTZPNS-UHFFFAOYSA-N__UUVYTPDBTWUYCZ-UHFFFAOYSA-N
23.914,-3342.955156631848,-1567.911568034495,-1775.00547972644,,KWBZVELXKKRELJ-UHFFFAOYSA-N__FLPSCPCWGWCLAX-UHFFFAOYSA-N
37.141,-2609.9541359642812,-1272.449177478327,-1337.445771282534,,NYCMHXWZWFVGNG-UHFFFAOYSA-N__JIJFGUJFHYZJKW-UHFFFAOYSA-N
34.247,-4019.0399047474953,-3427.737781072468,-591.247547272173,,UREDOEQKTBTCRT-UHFFFAOYSA-N__WJPFKYRAVTUOIZ-UHFFFAOYSA-N
40.576,-4019.046875309471,-590.029376856557,-3428.952836190536,,WJPFKYRAVTUOIZ-UHFFFAOYSA-N__UREDOEQKTBTCRT-UHFFFAOYSA-N
53.01,-2798.2489107680162,-1305.49727762214,-1492.667155782385,,PBAALMIIFLZICB-UHFFFAOYSA-N__KHCGCTJALUNPIY-UHFFFAOYSA-N
51.317,-2798.23844518878,-1491.437983117804,-1306.718682858679,,KHCGCTJALUNPIY-UHFFFAOYSA-N__PBAALMIIFLZICB-UHFFFAOYSA-N
34.672,-2264.5351825072357,-1397.474609489809,-867.005320364018,,KKDNAIZVEQQYAR-UHFFFAOYSA-N__BDXIGXZBUZZVMX-UHFFFAOYSA-N
54.889,-2117.343800681429,-1217.987871571733,-899.268457144091,,PEUCJPGUYQZFHM-UHFFFAOYSA-N__UDIJFWHOMHSXRS-UHFFFAOYSA-N
56.409,-2591.8983255088347,-1345.026785794405,-1246.781646121132,,JUNMPOZAQPWALL-UHFFFAOYSA-N__XSUIXPVXXBLQHX-UHFFFAOYSA-N
51.018,-2117.349069899211,-898.052574360097,-1219.215193138258,,UDIJFWHOMHSXRS-UHFFFAOYSA-N__PEUCJPGUYQZFHM-UHFFFAOYSA-N
50.633,-2591.898590192019,-1245.569403481012,-1346.248497622556,,XSUIXPVXXBLQHX-UHFFFAOYSA-N__JUNMPOZAQPWALL-UHFFFAOYSA-N
41.234,-2264.543358452509,-865.782503535758,-1398.69514462994,,BDXIGXZBUZZVMX-UHFFFAOYSA-N__KKDNAIZVEQQYAR-UHFFFAOYSA-N
59.433,-2095.21442229117,-1168.194664136331,-926.925045025171,,CFUOVWKEDROTBI-UHFFFAOYSA-N__FSKAXMHGKCYIIZ-UHFFFAOYSA-N
36.616,-1959.715409043108,-1013.635556488798,-946.021501697496,,QVBLMRDKPGTUQZ-UHFFFAOYSA-N__PEWIQPZAUFGSRF-UHFFFAOYSA-N
49.738,-3131.5965253218033,-1712.793271572605,-1418.723991876329,,GTXMHVHUVUQRIY-UHFFFAOYSA-N__OWYUCTVERTZANN-UHFFFAOYSA-N
47.795,-1959.716276824456,-944.794141317582,-1014.845969809663,,PEWIQPZAUFGSRF-UHFFFAOYSA-N__QVBLMRDKPGTUQZ-UHFFFAOYSA-N
57.579,-2095.211007177022,-925.694732609878,-1169.424516806607,,FSKAXMHGKCYIIZ-UHFFFAOYSA-N__CFUOVWKEDROTBI-UHFFFAOYSA-N
58.224,-2182.0640684046657,-766.505098375226,-1415.466184107083,,XDQWNUYBLHQCLJ-UHFFFAOYSA-N__YFWRAADDPCQMPB-UHFFFAOYSA-N
47.347,-1645.851139900326,-959.289947356155,-686.485740794675,,MPDQEZFKWIBDMK-UHFFFAOYSA-N__WFLKLGREBMCSQY-UHFFFAOYSA-N
