bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
39.051,-4453.24407528552,-3485.344727270783,-967.8371163106,,LCFFZVQWSGFFPM-UHFFFAOYSA-N__URIMPWMBVPNFDM-UHFFFAOYSA-N
55.184,-1622.9059970470942,-1044.666575147425,-578.151480166163,,DUZUXZPRJOYPKK-UHFFFAOYSA-N__OYLVZGKOBVQWLK-UHFFFAOYSA-N
54.233,-1622.897874329221,-576.932335197235,-1045.879113146589,,OYLVZGKOBVQWLK-UHFFFAOYSA-N__DUZUXZPRJOYPKK-UHFFFAOYSA-N
30.146,-4218.391579014532,-3607.178221276451,-611.165317517719,,LBBCFNBLYUPQQK-UHFFFAOYSA-N__WINMHOHYPKKTEM-UHFFFAOYSA-N
46.715,-4218.393327126212,-609.932416775107,-3608.386464879559,,WINMHOHYPKKTEM-UHFFFAOYSA-N__LBBCFNBLYUPQQK-UHFFFAOYSA-N
59.307,-1831.532786262218,-970.195155004392,-861.243118992638,,WCOGYYHDBZMKKR-UHFFFAOYSA-N__LRQOPNIEJQNQPO-UHFFFAOYSA-N
43.068,-1831.515678742612,-860.02107343458,-971.425972877437,,LRQOPNIEJQNQPO-UHFFFAOYSA-N__WCOGYYHDBZMKKR-UHFFFAOYSA-N
54.603,-4421.746730260677,-1133.667359622036,-3287.992355440764,,WYOQFXQAEXHBNN-UHFFFAOYSA-N__XUYSYAXINCFRPT-UHFFFAOYSA-N
49.936,-4421.744699346371,-3286.776011165682,-1134.889110789276,,XUYSYAXINCFRPT-UHFFFAOYSA-N__WYOQFXQAEXHBNN-UHFFFAOYSA-N
46.525,-1959.979730446846,-1157.68602716693,-802.219560253751,,GRIZQJSNRJEPFD-UHFFFAOYSA-N__PJENXXJRQNNCAJ-UHFFFAOYSA-N
54.917,-1566.1971486889552,-508.561436759107,-1057.548196099479,,JDKQVARUFORQMC-UHFFFAOYSA-N__QYNSDXUJWVIJLJ-UHFFFAOYSA-N
51.006,-4595.229214939698,-773.338247615794,-3821.809683622818,,KSEUMJSRUCGTHH-UHFFFAOYSA-N__QLOGOIARALDCDH-UHFFFAOYSA-N
52.622,-1566.20074276666,-1056.318894979759,-509.797990084937,,QYNSDXUJWVIJLJ-UHFFFAOYSA-N__JDKQVARUFORQMC-UHFFFAOYSA-N
55.285,-4595.22256645244,-3820.578798801508,-774.555664606994,,QLOGOIARALDCDH-UHFFFAOYSA-N__KSEUMJSRUCGTHH-UHFFFAOYSA-N
57.419,-1959.9952802388898,-801.007758403854,-1158.896018068478,,PJENXXJRQNNCAJ-UHFFFAOYSA-N__GRIZQJSNRJEPFD-UHFFFAOYSA-N
63.312,-4756.436453894564,-1415.192649529826,-3341.142910389327,,SFWUPGXNYSEXNF-UHFFFAOYSA-N__FMLJFBJNQIMYKU-UHFFFAOYSA-N
49.959,-4756.426280292551,-3339.923354528008,-1416.423311219037,,FMLJFBJNQIMYKU-UHFFFAOYSA-N__SFWUPGXNYSEXNF-UHFFFAOYSA-N
44.934,-2752.808079635984,-1465.900334620973,-1286.83613843954,,AVVFFIQIFISNJW-UHFFFAOYSA-N__JBWBQCOFGPPOCU-UHFFFAOYSA-N
48.753,-2752.81449887622,-1285.608750089353,-1467.128056548954,,JBWBQCOFGPPOCU-UHFFFAOYSA-N__AVVFFIQIFISNJW-UHFFFAOYSA-N
,-2854.893200451307,,,determine_bonds_failed,KXWKKWDDSFYTNO-UHFFFAOYSA-N__MBHJKBBHHILCTK-UHFFFAOYSA-N
,-2854.900674769105,,,determine_bonds_failed,MBHJKBBHHILCTK-UHFFFAOYSA-N__KXWKKWDDSFYTNO-UHFFFAOYSA-N
55.338,-4211.206521688328,-923.103926090449,-3288.014408451802,,HEUSGOIIJCDQBN-UHFFFAOYSA-N__IJPYBGRWSAUYOQ-UHFFFAOYSA-N
51.145,-1603.762577577412,-590.07047195888,-1013.610600442849,,ROUNLRWTOQLFSX-UHFFFAOYSA-N__KFOFQXONMAZWEP-UHFFFAOYSA-N
37.773,-1603.7571246076711,-1012.400595432003,-591.296333514542,,KFOFQXONMAZWEP-UHFFFAOYSA-N__ROUNLRWTOQLFSX-UHFFFAOYSA-N
