bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
58.396,-1572.551948497805,-952.370333830906,-620.088554545999,,MUUIXONMHVGOAA-UHFFFAOYSA-N__UVLLGXVXVJVDLR-UHFFFAOYSA-N
62.972,-1572.546810553899,-618.879616056068,-953.566842700513,,UVLLGXVXVJVDLR-UHFFFAOYSA-N__MUUIXONMHVGOAA-UHFFFAOYSA-N
63.601,-2069.331602073813,-1430.705180073473,-638.525067355157,,AZPBVNIEIPFLQZ-UHFFFAOYSA-N__PCLGTVQZZCCOPH-UHFFFAOYSA-N
46.342,-2069.322883223217,-637.322535481653,-1431.926496747646,,PCLGTVQZZCCOPH-UHFFFAOYSA-N__AZPBVNIEIPFLQZ-UHFFFAOYSA-N
39.239,-2551.7002294856193,-1316.48047531077,-1235.157223392331,,KQADOZIIVOSHMR-UHFFFAOYSA-N__BWKXUCCTDZYOCU-UHFFFAOYSA-N
34.958,-2551.696035057831,-1233.951022713509,-1317.689302632913,,BWKXUCCTDZYOCU-UHFFFAOYSA-N__KQADOZIIVOSHMR-UHFFFAOYSA-N
60.237,-2426.5577924809677,-1119.521603274779,-1306.940195199666,,CGQBMMQGZFGECZ-UHFFFAOYSA-N__NZQYVXALCDVFDH-UHFFFAOYSA-N
68.55,-2426.556789347763,-1305.723151449484,-1120.724396760078,,NZQYVXALCDVFDH-UHFFFAOYSA-N__CGQBMMQGZFGECZ-UHFFFAOYSA-N
,-3763.670898842711,,,determine_bonds_failed,RIXFBLZCMDXVRE-UHFFFAOYSA-N__HRGRELLHQVYOLA-UHFFFAOYSA-N
,-3763.678549620905,,,determine_bonds_failed,HRGRELLHQVYOLA-UHFFFAOYSA-N__RIXFBLZCMDXVRE-UHFFFAOYSA-N
67.754,-1630.1208673714261,-576.168045985563,-1053.844848145751,,WOLCLYQJUZHGFM-UHFFFAOYSA-N__LVIROJKIQPNSIT-ZDUSSCGKSA-N
52.863,-1458.748597285397,-653.784588945675,-804.879766094548,,ZRXFEZJLAWOIIH-AATRIKPKSA-N__SDKBZBXXOQXGHM-UHFFFAOYSA-N
57.429,-1458.742075934259,-803.66309458005,-654.98746283456,,SDKBZBXXOQXGHM-UHFFFAOYSA-N__ZRXFEZJLAWOIIH-AATRIKPKSA-N
51.51,-1630.1157795593128,-1052.641910115955,-577.391782472584,,LVIROJKIQPNSIT-ZDUSSCGKSA-N__WOLCLYQJUZHGFM-UHFFFAOYSA-N
,-3249.944495773718,,,determine_bonds_failed,AXZCUMPAFGMBKY-GFCCVEGCSA-N__NUORCANSQZEFTK-UHFFFAOYSA-N
