id,nconf_ok,error,dG_std_kcal,dG_range_kcal,single_minus_boltz_kcal
215541,5,,2.2777789458789637,6.4010781100951135,-0.23795961133744656
80196,5,,1.7330691363453417,4.509482462424785,-0.022195681629385143
