id,nconf_ok,error,dG_std_kcal,dG_range_kcal,single_minus_boltz_kcal
54406,5,,1.211909599370893,3.0007583268452436,-0.005366067644746756
52423,5,,3.9749442247553746,11.801859896164387,-0.2337023986715508
