id,nconf_ok,error,dG_std_kcal,dG_range_kcal,single_minus_boltz_kcal
25397,5,,9.801944114339715,30.131461644079536,-0.005315328611971252
160397,5,,1.6986357498203735,3.9941675066947937,-0.32718938593676566
