id,nconf_ok,error,dG_std_kcal,dG_range_kcal,single_minus_boltz_kcal
116402,5,,3.5148803097518173,10.046148015419021,-1.02047043644535
622,5,,0.9172413535924161,2.5568676635157317,-0.25585288987425847
