pid,grp,new_scaffold_split,label_stored,gxtb_stored,dG_r2scan_kcal,dG_b973c_kcal,dG_gxtb_kcal,resid_gxtb,resid_b973c,repro_r2scan,repro_gxtb,gxtb_mode,error
explore_186358_10409,cross_explore_20260920,,,,1.1335905229013656,6.591517350459879,3.382446123643522,-2.2488556007421563,-5.457926827558513,,,cosmo,
explore_93667_68345,cross_explore_20260920,,,,2.022113955459981,7.826335880597338,4.052315490519554,-2.030201535059573,-5.804221925137357,,,cosmo,
explore_215113_144637,cross_explore_20260920,,,,7.568967550928836,12.230467735899802,8.426772563836327,-0.857805012907491,-4.661500184970967,,,cosmo,
explore_111241_110932,cross_explore_20260920,,,,-5.183429105840533,0.1071357613281403,-4.1282479863789465,-1.0551811194615863,-5.290564867168674,,,cosmo,
explore_201829_112450,cross_explore_20260920,,,,-2.1375716306379853,2.8326620973341825,-1.8189851465488984,-0.3185864840890868,-4.970233727972168,,,cosmo,
explore_105160_54497,cross_explore_20260920,,,,-0.8556109341823485,4.696909352772619,1.8431803417226635,-2.698791275905012,-5.552520286954968,,,cosmo,
explore_30336_154947,cross_explore_20260920,,,,1.156284291228904,5.872812635653883,4.672597825342844,-3.5163135341139404,-4.71652834442498,,,cosmo,
explore_64915_61659,cross_explore_20260920,,,,0.186685135176592,5.121283770961779,1.860818995699502,-1.67413386052291,-4.9345986357851865,,,cosmo,
explore_130596_126040,cross_explore_20260920,,,,5.675303584462344,10.375049662547362,6.719673661276662,-1.0443700768143185,-4.699746078085018,,,cosmo,
explore_60310_20726,cross_explore_20260920,,,,4.604482218155873,9.66656302303554,6.063219174412753,-1.45873695625688,-5.062080804879669,,,cosmo,
explore_16286_202631,cross_explore_20260920,,,,-3.2882573651611144,2.4097213957170096,-0.7460309916584665,-2.542226373502648,-5.697978760878124,,,cosmo,
explore_3205_105165,cross_explore_20260920,,,,0.310867070734423,5.880827230452624,3.699487677268909,-3.3886206065344857,-5.569960159718201,,,cosmo,
explore_93586_143278,cross_explore_20260920,,,,4.711955075563702,9.279390029046358,5.917244153900624,-1.2052890783369223,-4.567434953482656,,,cosmo,
explore_216637_129489,cross_explore_20260920,,,,8.68295641148626,15.39288572786832,12.979669891836815,-4.296713480350558,-6.709929316382061,,,cosmo,
explore_206231_63211,cross_explore_20260920,,,,2.261535697260457,7.5172130157807455,3.836164533514418,-1.5746288362539609,-5.255677318520288,,,cosmo,
explore_151078_77612,cross_explore_20260920,,,,2.2253584191151985,8.077688232408724,3.4234261380793494,-1.1980677189641509,-5.852329813293525,,,cosmo,
explore_129279_198066,cross_explore_20260920,,,,2.665540049913143,8.688995425460517,0.11039394325721,2.5551461066559327,-6.023455375547374,,,cosmo,
explore_107903_128830,cross_explore_20260920,,,,-0.3591769888367709,3.96487732577577,2.1900415472360075,-2.5492185360727784,-4.324054314612541,,,cosmo,
explore_26651_157138,cross_explore_20260920,,,,-0.569112418800737,4.9330043314206735,2.107748781203593,-2.67686120000433,-5.50211675022141,,,cosmo,
explore_125673_25812,cross_explore_20260920,,,,0.7566866239823377,6.012926691520588,4.0592697593661295,-3.302583135383792,-5.25624006753825,,,cosmo,
explore_117532_175843,cross_explore_20260920,,,,-4.243289307253174,-0.0121609917280999,-1.9009674697131975,-2.342321837539976,-4.231128315525074,,,cosmo,
explore_179611_115228,cross_explore_20260920,,,,3.167670188081639,7.795540076277522,1.4562763700281594,1.7113938180534796,-4.627869888195884,,,cosmo,
explore_61957_77423,cross_explore_20260920,,,,6.3831951987599,11.345943875307428,3.19230657928078,3.19088861947912,-4.962748676547529,,,cosmo,
explore_71088_37771,cross_explore_20260920,,,,-3.4041021433869445,2.5516408071751178,1.6299116907345843,-5.034013834121529,-5.955742950562062,,,cosmo,
explore_160389_166317,cross_explore_20260920,,,,0.6283232684757991,5.6487621337416165,2.345384473576177,-1.717061205100378,-5.020438865265818,,,cosmo,
explore_97007_135912,cross_explore_20260920,,,,5.126422884157853,9.73947140023279,0.35939277990021,4.767030104257644,-4.613048516074936,,,cosmo,
explore_28128_170527,cross_explore_20260920,,,,1.2985678776258034,5.895194371917425,4.739408813894438,-3.4408409362686347,-4.5966264942916215,,,cosmo,
explore_44557_160370,cross_explore_20260920,,,,-0.0980372558231492,5.0956906785633,4.505548990866592,-4.6035862466897415,-5.193727934386449,,,cosmo,
explore_216123_42099,cross_explore_20260920,,,,4.0448117195566695,6.673565021702651,6.466323372675093,-2.421511653118423,-2.6287533021459817,,,cosmo,
explore_190589_34465,cross_explore_20260920,,,,-4.548208333519217,0.2727602303516043,-2.416670707426712,-2.131537626092505,-4.820968563870822,,,cosmo,
explore_71499_107005,cross_explore_20260920,,,,4.959776593536809,10.531335470685184,4.482563832721663,0.4772127608151457,-5.571558877148375,,,cosmo,
explore_205685_198512,cross_explore_20260920,,,,-5.508513914579303,-0.5313749344641568,-4.280087566658344,-1.2284263479209585,-4.9771389801151456,,,cosmo,
explore_153751_39531,cross_explore_20260920,,,,0.80381968762136,6.215662146896277,0.9975419035778444,-0.1937222159564843,-5.411842459274918,,,cosmo,
explore_129304_72437,cross_explore_20260920,,,,-2.859359986167461,2.945481957216983,-1.90326752115469,-0.9560924650127708,-5.804841943384444,,,cosmo,
explore_149035_219624,cross_explore_20260920,,,,2.975820819834399,7.493224035153855,0.8895108333141384,2.086309986520261,-4.517403215319456,,,cosmo,
explore_143149_80132,cross_explore_20260920,,,,-0.0072564223422783,4.918449818864071,1.065205231816563,-1.0724616541588414,-4.925706241206349,,,cosmo,
explore_208419_137313,cross_explore_20260920,,,,-2.398107341626106,3.109462535454547,-0.6928647821526712,-1.7052425594734348,-5.507569877080654,,,cosmo,
explore_44016_63114,cross_explore_20260920,,,,6.093816908489095,12.599457836694103,2.5006788853006263,3.5931380231884686,-6.5056409282050085,,,cosmo,
explore_122737_5303,cross_explore_20260920,,,,-0.0170601027095751,7.025790366596571,0.8130219349117391,-0.8300820376213143,-7.0428504693061456,,,cosmo,
explore_36081_139115,cross_explore_20260920,,,,3.953011513922277,9.077026185438369,3.2350082692434943,0.7180032446787825,-5.12401467151609,,,cosmo,
explore_174312_42719,cross_explore_20260920,,,,7.88654350904214,13.208842028251684,9.844910945912996,-1.9583674368708568,-5.322298519209545,,,cosmo,
explore_147319_122981,cross_explore_20260920,,,,1.2142000609395125,6.284613662127736,2.849033992584243,-1.634833931644731,-5.070413601188224,,,cosmo,
explore_123183_172615,cross_explore_20260920,,,,-7.950424975555109,-2.107878196743959,-5.204729322700136,-2.7456956528549723,-5.842546778811149,,,cosmo,
explore_2682_29741,cross_explore_20260920,,,,0.4721968135279447,5.5112964017738015,1.1403671062509035,-0.6681702927229588,-5.039099588245857,,,cosmo,
explore_89879_158300,cross_explore_20260920,,,,2.481454308003032,7.318335753863146,3.071208256302969,-0.5897539482999372,-4.836881445860115,,,cosmo,
explore_142684_163802,cross_explore_20260920,,,,7.27977602978656,12.69888543869841,7.539747006376548,-0.2599709765899884,-5.41910940891185,,,cosmo,
explore_66296_16280,cross_explore_20260920,,,,-1.2614484521950815,3.458485129691568,-1.7118472800971234,0.4503988279020416,-4.71993358188665,,,cosmo,
explore_54420_26709,cross_explore_20260920,,,,3.580731268575675,9.182210334324637,5.349205257766321,-1.7684739891906456,-5.60147906574896,,,cosmo,
explore_134749_87059,cross_explore_20260920,,,,7.290601767528709,10.959024320126408,13.1334549429347,-5.842853175405993,-3.668422552597698,,,cosmo,
explore_219096_167463,cross_explore_20260920,,,,1.1130373158533822,6.965761640737503,13.519993525990348,-12.406956210136965,-5.852724324884121,,,cosmo,
explore_33572_14985,cross_explore_20260920,,,,9.609331148164898,15.126247205321636,10.29818126404023,-0.6888501158753311,-5.516916057156736,,,cosmo,
explore_130297_153611,cross_explore_20260920,,,,2.972723065255168,7.953196397269255,4.452801547191652,-1.4800784819364838,-4.980473332014087,,,cosmo,
explore_30156_200204,cross_explore_20260920,,,,-4.263649328677888,0.8988888485296448,-0.0351724377903458,-4.228476890887542,-5.162538177207533,,,cosmo,
explore_69039_37045,cross_explore_20260920,,,,3.280345621508928,9.34800293116222,3.678597617266485,-0.3982519957575565,-6.06765730965329,,,cosmo,
explore_199017_90992,cross_explore_20260920,,,,5.7828333981682825,10.582624055869635,8.917361707407297,-3.1345283092390144,-4.7997906577013545,,,cosmo,
explore_66015_75476,cross_explore_20260920,,,,-0.5810842509540723,4.058274103088818,-1.370376909658641,0.7892926587045686,-4.639358354042891,,,cosmo,
explore_181500_185656,cross_explore_20260920,,,,2.513914571233541,7.704276571409053,4.509606241729426,-1.9956916704958845,-5.190362000175512,,,cosmo,
explore_194033_129198,cross_explore_20260920,,,,2.450130079876621,7.559892297557195,0.5007481269457359,1.949381952930885,-5.109762217680575,,,cosmo,
explore_56573_199323,cross_explore_20260920,,,,0.4447750370357054,4.718173227401587,-2.415222347267014,2.8599973843027198,-4.2733981903658815,,,cosmo,
explore_139467_16047,cross_explore_20260920,,,,0.804312674781793,6.073515956083791,2.037552352241404,-1.2332396774596108,-5.269203281301998,,,cosmo,
explore_128091_39313,cross_explore_20260920,,,,-3.5975901855001746,0.7494780242619726,0.5392542678729935,-4.136844453373168,-4.347068209762147,,,cosmo,
explore_42208_113227,cross_explore_20260920,,,,0.0686809027064731,6.49266250452439,4.07134310911548,-4.002662206409007,-6.423981601817918,,,cosmo,
explore_217153_23737,cross_explore_20260920,,,,5.957780419174956,11.264434602070237,7.760939597407664,-1.8031591782327083,-5.306654182895279,,,cosmo,
explore_102869_99847,cross_explore_20260920,,,,-1.2908805558049703,5.181005302934996,1.5139530448921308,-2.8048336006971013,-6.471885858739967,,,cosmo,
explore_184829_51308,cross_explore_20260920,,,,-1.292226022050044,3.312658178875336,-5.139424258276789,3.8471982362267454,-4.60488420092538,,,cosmo,
explore_165368_91522,cross_explore_20260920,,,,3.40417552512115,8.41269682645683,4.438556908748461,-1.0343813836273106,-5.00852130133568,,,cosmo,
explore_160290_26160,cross_explore_20260920,,,,-2.713915553405036,2.692794716535554,0.3524190677041349,-3.066334621109171,-5.40671026994059,,,cosmo,
explore_65240_18288,cross_explore_20260920,,,,0.9052720553724488,6.776035672965459,-0.9233628283542286,1.8286348837266773,-5.87076361759301,,,cosmo,
explore_142378_114809,cross_explore_20260920,,,,7.170718196590114,11.792073503204278,6.278077990928984,0.89264020566113,-4.621355306614165,,,cosmo,
explore_195835_94244,cross_explore_20260920,,,,-5.521483488515203,1.14878394313848,-0.8064933892516917,-4.714990099263511,-6.670267431653683,,,cosmo,
explore_42852_71783,cross_explore_20260920,,,,0.2970313188760667,5.538511857815577,2.184848701933587,-1.88781738305752,-5.241480538939511,,,cosmo,
explore_29865_208716,cross_explore_20260920,,,,8.944105360715959,11.29862461125891,5.031305282755659,3.9128000779603,-2.3545192505429515,,,cosmo,
explore_188183_90140,cross_explore_20260920,,,,3.053909252076985,8.211032663351657,5.01234391764433,-1.9584346655673444,-5.157123411274672,,,cosmo,
explore_172146_181575,cross_explore_20260920,,,,2.259810669487283,6.924100454064973,3.7557435448123737,-1.495932875325091,-4.66428978457769,,,cosmo,
explore_9470_103093,cross_explore_20260920,,,,-3.004756273639108,0.6406495737434116,1.293915415637793,-4.2986716892769,-3.645405847382519,,,cosmo,
explore_181987_34999,cross_explore_20260920,,,,-0.3048776684357591,3.3419650141992903,0.2535924730222064,-0.5584701414579655,-3.646842682635049,,,cosmo,
explore_122554_184846,cross_explore_20260920,,,,-8.452633498858393,-3.4916014939377917,-8.53386813944328,0.0812346405848867,-4.961032004920602,,,cosmo,
explore_167321_188819,cross_explore_20260920,,,,3.83626992174569,10.75705326269023,9.167907763872066,-5.331637842126376,-6.920783340944539,,,cosmo,
explore_87101_201638,cross_explore_20260920,,,,11.082314326888731,16.13242520209866,9.839211242541287,1.2431030843474424,-5.050110875209928,,,cosmo,
explore_22709_181723,cross_explore_20260920,,,,2.254474891793918,7.04294892233268,4.044952848412002,-1.7904779566180844,-4.788474030538762,,,cosmo,
explore_120865_165252,cross_explore_20260920,,,,1.684336198879159,6.302616695716586,2.711067923340331,-1.0267317244611722,-4.618280496837427,,,cosmo,
explore_190013_19144,cross_explore_20260920,,,,-4.446178236832063,-0.7990070061670111,-9.891810769686384,5.445632532854322,-3.647171230665052,,,cosmo,
explore_209869_87626,cross_explore_20260920,,,,5.424188921965432,11.808230321428637,7.421882745134597,-1.9976938231691648,-6.384041399463203,,,cosmo,
explore_44650_75732,cross_explore_20260920,,,,0.5922885683778516,6.808195456362195,-0.2710854901964269,0.8633740585742786,-6.215906887984343,,,cosmo,
explore_20932_217483,cross_explore_20260920,,,,-1.3127309329240633,3.3751927221039,2.639593072737802,-3.9523240056618656,-4.687923655027963,,,cosmo,
explore_206464_1082,cross_explore_20260920,,,,2.734360893885164,8.251777434492771,1.3210409258251488,1.4133199680600157,-5.517416540607608,,,cosmo,
explore_117227_218814,cross_explore_20260920,,,,2.3946646169337376,6.47358994485437,2.429062094997238,-0.0343974780635005,-4.078925327920633,,,cosmo,
explore_58460_82467,cross_explore_20260920,,,,-0.7400625064064221,2.77169493456057,-1.811129726840894,1.0710672204344718,-3.511757440966992,,,cosmo,
explore_109217_38233,cross_explore_20260920,,,,7.598444869556758,12.720587266220331,4.698693149011604,2.899751720545153,-5.122142396663575,,,cosmo,
explore_129506_171517,cross_explore_20260920,,,,10.811577582452063,14.797511784395088,15.07996344080602,-4.268385858353955,-3.985934201943023,,,cosmo,
explore_135014_158248,cross_explore_20260920,,,,-4.628618281281721,0.4954652808574278,-2.2352702571871266,-2.3933480240945944,-5.124083562139148,,,cosmo,
explore_216553_118551,cross_explore_20260920,,,,0.5099552455871585,5.756531896371497,3.879837599510912,-3.369882353923754,-5.2465766507843385,,,cosmo,
explore_217178_147688,cross_explore_20260920,,,,2.76566124351682,7.925498051255445,3.579109623678523,-0.8134483801617027,-5.159836807738625,,,cosmo,
explore_184868_61353,cross_explore_20260920,,,,9.841037633852682,15.442885974677472,12.117755193698224,-2.276717559845542,-5.601848340824789,,,cosmo,
explore_196230_24654,cross_explore_20260920,,,,11.568055600906243,16.534997285373827,10.264464180255445,1.3035914206508004,-4.9669416844675816,,,cosmo,
explore_31196_139469,cross_explore_20260920,,,,3.1808402752845093,7.192709809573891,6.111844876826341,-2.931004601541832,-4.0118695342893815,,,cosmo,
explore_21172_116675,cross_explore_20260920,,,,6.474984755394337,11.892766449200394,10.629478293088525,-4.154493537694187,-5.417781693806057,,,cosmo,
explore_50024_59388,cross_explore_20260920,,,,2.651640420605833,8.99887001342263,4.8435539915790775,-2.1919135709732447,-6.347229592816797,,,cosmo,
explore_37563_41639,cross_explore_20260920,,,,5.98512539270134,11.398311968548049,6.657099767855929,-0.6719743751545888,-5.413186575846709,,,cosmo,
explore_127478_111247,cross_explore_20260920,,,,-4.155687091323529,0.1565218029948822,-5.589481912971507,1.4337948216479788,-4.3122088943184105,,,cosmo,
explore_148395_6050,cross_explore_20260920,,,,10.150214571350718,14.57621551032672,12.881584989885845,-2.731370418535126,-4.426000938976001,,,cosmo,
explore_184042_167959,cross_explore_20260920,,,,1.358188853125332,7.058206147609087,7.1283780414314695,-5.770189188306137,-5.700017294483756,,,cosmo,
explore_138023_65104,cross_explore_20260920,,,,3.197799589738141,8.07725360294087,4.79300538947284,-1.595205799734699,-4.879454013202729,,,cosmo,
explore_91425_77324,cross_explore_20260920,,,,-0.2163967951530733,3.960861069339464,1.5590715477668562,-1.7754683429199296,-4.177257864492537,,,cosmo,
explore_153272_164251,cross_explore_20260920,,,,4.145894735755913,9.079039297296044,4.138018224397697,0.0078765113582166,-4.93314456154013,,,cosmo,
explore_129307_177112,cross_explore_20260920,,,,0.3085972278188713,5.510144759213092,-0.7324964449432686,1.0410936727621398,-5.201547531394221,,,cosmo,
explore_174025_114852,cross_explore_20260920,,,,1.891275730829865,6.359760786892427,2.0516954536842182,-0.1604197228543531,-4.468485056062562,,,cosmo,
explore_135272_102228,cross_explore_20260920,,,,-0.4589953382707207,4.5057773245674735,1.925476904161515,-2.384472242432236,-4.964772662838194,,,cosmo,
explore_101514_50610,cross_explore_20260920,,,,7.77048379472192,11.0171235983906,3.655055116537064,4.115428678184856,-3.246639803668681,,,cosmo,
explore_153563_173467,cross_explore_20260920,,,,6.76026493613498,10.879289090010536,6.407951081666157,0.3523138544688224,-4.119024153875556,,,cosmo,
explore_43174_38512,cross_explore_20260920,,,,5.337080027992812,11.03967547966588,4.537301968653685,0.7997780593391273,-5.702595451673069,,,cosmo,
explore_214638_6148,cross_explore_20260920,,,,-4.483148545088015,0.967150391146664,-3.0189287446902155,-1.464219800397799,-5.450298936234678,,,cosmo,
explore_117323_64956,cross_explore_20260920,,,,3.495963624716256,8.930104038138948,3.4182392157445403,0.0777244089717155,-5.434140413422693,,,cosmo,
explore_192765_185780,cross_explore_20260920,,,,3.793245327640196,8.587475508056224,3.704049804387836,0.0891955232523598,-4.794230180416028,,,cosmo,
explore_172241_105116,cross_explore_20260920,,,,-3.614019088983551,1.5324658940033875,-0.0906361825910793,-3.5233829063924715,-5.146484982986939,,,cosmo,
explore_70286_57041,cross_explore_20260920,,,,-1.6319316922823546,4.09754525879316,1.4523975631089794,-3.084329255391334,-5.729476951075514,,,cosmo,
explore_100297_157167,cross_explore_20260920,,,,-7.98457979421913,-4.348645521041625,-4.860223832752805,-3.1243559614663257,-3.635934273177505,,,cosmo,
explore_186428_42163,cross_explore_20260920,,,,0.5222163864400151,5.420492348547744,1.57128150740229,-1.0490651209622748,-4.8982759621077285,,,cosmo,
explore_81457_59681,cross_explore_20260920,,,,-0.7548547738385608,3.7910487864871945,0.9766153418295112,-1.731470115668072,-4.545903560325756,,,cosmo,
explore_127152_129919,cross_explore_20260920,,,,6.430411482287556,10.275210812689869,1.8974309795746127,4.532980502712944,-3.8447993304023127,,,cosmo,
explore_14333_206849,cross_explore_20260920,,,,1.8959007516964468,6.730231777191184,3.192344806160116,-1.296444054463669,-4.834331025494738,,,cosmo,
explore_126250_85620,cross_explore_20260920,,,,3.7690454479180455,8.355723804068788,4.589314513193365,-0.8202690652753195,-4.586678356150742,,,cosmo,
explore_140191_193678,cross_explore_20260920,,,,1.863526283070911,6.690144334891086,4.291641513810467,-2.4281152307395564,-4.826618051820175,,,cosmo,
explore_12174_197607,cross_explore_20260920,,,,1.952256494206709,6.653516285559339,3.9833692317301255,-2.031112737523416,-4.701259791352629,,,cosmo,
explore_43779_162744,cross_explore_20260920,,,,3.398380485049247,8.895749823385588,3.522085649429769,-0.1237051643805222,-5.497369338336341,,,cosmo,
explore_140528_13176,cross_explore_20260920,,,,3.549298681567052,8.213117920058114,4.31555255959792,-0.7662538780308683,-4.663819238491062,,,cosmo,
explore_39516_133993,cross_explore_20260920,,,,8.246967460874394,13.540284104980447,9.471452166127587,-1.224484705253193,-5.293316644106053,,,cosmo,
explore_88579_42314,cross_explore_20260920,,,,2.468337713918956,6.827579683337,3.96413493384571,-1.4957972199267542,-4.359241969418044,,,cosmo,
explore_111748_216648,cross_explore_20260920,,,,0.329979851153357,5.12596714124555,2.0168563443883087,-1.6868764932349518,-4.795987290092192,,,cosmo,
explore_163367_180111,cross_explore_20260920,,,,2.469649631162829,7.555625565758369,4.249880392031884,-1.7802307608690549,-5.08597593459554,,,cosmo,
explore_74860_16593,cross_explore_20260920,,,,-1.1755619179845211,2.279953254401427,-0.3827429591425444,-0.7928189588419767,-3.4555151723859483,,,cosmo,
explore_11684_121702,cross_explore_20260920,,,,0.1497499578767544,3.954390021658865,2.125491238745885,-1.9757412808691304,-3.804640063782111,,,cosmo,
explore_100398_14891,cross_explore_20260920,,,,-5.027283335205337,1.534655373680616,-3.11265744446616,-1.914625890739177,-6.561938708885953,,,cosmo,
explore_170781_156755,cross_explore_20260920,,,,3.1013715535996305,8.581750083631407,6.361662048937484,-3.2602904953378538,-5.480378530031777,,,cosmo,
explore_87975_176920,cross_explore_20260920,,,,0.3081784274596657,6.261520805776331,0.9193473520874356,-0.6111689246277697,-5.953342378316665,,,cosmo,
explore_37582_64949,cross_explore_20260920,,,,7.916448581145019,15.60520598878804,10.508083709584334,-2.5916351284393144,-7.688757407643022,,,cosmo,
explore_159737_79723,cross_explore_20260920,,,,6.586596625158849,12.522878906687124,4.850649305849362,1.7359473193094876,-5.936282281528275,,,cosmo,
explore_127414_146927,cross_explore_20260920,,,,-2.5919704883279437,1.8671527946838584,0.6653303046954293,-3.2573007930233726,-4.4591232830118015,,,cosmo,
explore_176048_78482,cross_explore_20260920,,,,-3.27255985679178,2.342653899257708,-1.201351189913909,-2.07120866687787,-5.615213756049489,,,cosmo,
explore_140779_191246,cross_explore_20260920,,,,4.229717881334414,9.031811290965258,5.777514492496707,-1.5477966111622925,-4.802093409630844,,,cosmo,
explore_123300_132085,cross_explore_20260920,,,,9.16994939957179,12.504250516011956,7.867707513518932,1.3022418860528582,-3.334301116440166,,,cosmo,
explore_85537_68908,cross_explore_20260920,,,,-0.2087621324914881,5.882153504356467,1.1562822426418766,-1.3650443751333647,-6.090915636847956,,,cosmo,
explore_130727_69787,cross_explore_20260920,,,,-0.288664783731722,4.875413514297192,0.4125827717350236,-0.7012475554667457,-5.164078298028914,,,cosmo,
explore_111978_75163,cross_explore_20260920,,,,1.2210848451541196,6.3481660953589625,3.004976324958853,-1.7838914798047332,-5.127081250204843,,,cosmo,
explore_47815_120533,cross_explore_20260920,,,,6.054232614886119,9.62978438529312,10.265754767325262,-4.211522152439144,-3.5755517704070003,,,cosmo,
explore_135240_136274,cross_explore_20260920,,,,6.9946726844963365,12.275233720863785,5.672876326296183,1.321796358200154,-5.280561036367448,,,cosmo,
explore_84553_194806,cross_explore_20260920,,,,6.653592037836041,12.40091683275895,5.292993588652049,1.3605984491839918,-5.74732479492291,,,cosmo,
explore_124955_123343,cross_explore_20260920,,,,-5.569502052612623,-0.7416041947007871,-4.037140034727029,-1.5323620178855937,-4.827897857911836,,,cosmo,
explore_94533_39732,cross_explore_20260920,,,,0.8878334323357635,4.84076207393578,3.309199953521689,-2.421366521185925,-3.9529286416000167,,,cosmo,
explore_122218_186186,cross_explore_20260920,,,,-0.265013844005755,3.7241106335866343,0.9016029792204288,-1.1666168232261838,-3.98912447759239,,,cosmo,
explore_193302_40894,cross_explore_20260920,,,,3.293060423157464,10.045230613847291,6.556380962835978,-3.263320539678514,-6.752170190689828,,,cosmo,
explore_20293_207983,cross_explore_20260920,,,,0.417158980713906,4.521998078739228,3.978218277093221,-3.5610592963793146,-4.104839098025322,,,cosmo,
explore_2672_120891,cross_explore_20260920,,,,1.7259548584302191,7.465632599258316,5.532454842870871,-3.806499984440652,-5.739677740828097,,,cosmo,
explore_52522_106676,cross_explore_20260920,,,,6.657874930329825,11.29175991255692,6.080720798848501,0.5771541314813247,-4.633884982227096,,,cosmo,
explore_204665_214593,cross_explore_20260920,,,,2.27702248827208,5.6268398121665895,-4.441330952691098,6.718353440963178,-3.3498173238945093,,,cosmo,
explore_198263_107356,cross_explore_20260920,,,,-2.7106993234935106,3.206977456089189,-0.4847288575431853,-2.225970465950325,-5.917676779582699,,,cosmo,
explore_133370_9551,cross_explore_20260920,,,,5.594941144286223,10.615507559063332,6.032821365622663,-0.4378802213364405,-5.020566414777109,,,cosmo,
explore_113777_195138,cross_explore_20260920,,,,-0.5784826707731425,5.412598999054033,-0.4469422855201371,-0.1315403852530053,-5.991081669827176,,,cosmo,
explore_144077_47213,cross_explore_20260920,,,,-9.483654903059826,-3.2848720697125207,-5.024067448151774,-4.459587454908052,-6.198782833347305,,,cosmo,
explore_54895_94289,cross_explore_20260920,,,,4.895072733261707,10.053752046026844,4.809518017572293,0.0855547156894145,-5.158679312765137,,,cosmo,
explore_97111_148227,cross_explore_20260920,,,,4.56580371056006,9.177054955921134,4.227775679009564,0.338028031550496,-4.611251245361075,,,cosmo,
explore_170846_130440,cross_explore_20260920,,,,3.401141312908924,9.10673918017816,4.878359900795613,-1.4772185878866892,-5.705597867269238,,,cosmo,
explore_144429_40495,cross_explore_20260920,,,,-2.7263448625928874,2.486873131516486,-0.6082023679366648,-2.1181424946562224,-5.213217994109373,,,cosmo,
explore_65357_105640,cross_explore_20260920,,,,1.144641313580354,6.663519413380464,4.129071172366979,-2.9844298587866254,-5.51887809980011,,,cosmo,
explore_31583_38632,cross_explore_20260920,,,,0.0252440941679883,5.620910008797644,4.299486863118081,-4.274242768950093,-5.595665914629656,,,cosmo,
explore_133477_3034,cross_explore_20260920,,,,0.1961164256398532,5.112161576653943,2.5410926081739067,-2.3449761825340536,-4.91604515101409,,,cosmo,
explore_168338_52793,cross_explore_20260920,,,,-0.4526113448378427,4.317996671166243,1.4154413558319865,-1.868052700669829,-4.770608016004086,,,cosmo,
explore_46293_135641,cross_explore_20260920,,,,4.903664447970624,10.317330895840293,8.820314887196222,-3.916650439225598,-5.4136664478696686,,,cosmo,
explore_138359_158409,cross_explore_20260920,,,,3.056509569761585,7.493131882195889,2.5965543264315394,0.4599552433300458,-4.436622312434304,,,cosmo,
explore_107008_55591,cross_explore_20260920,,,,0.820619091508981,7.5043420707947535,6.384698290635968,-5.5640791991269865,-6.683722979285772,,,cosmo,
explore_171393_201239,cross_explore_20260920,,,,0.6781620799070192,5.202656881148271,-0.214106391532043,0.8922684714390622,-4.524494801241252,,,cosmo,
explore_127794_183451,cross_explore_20260920,,,,6.756228876191367,11.063379366263572,7.714142665408714,-0.957913789217347,-4.307150490072205,,,cosmo,
explore_172532_33635,cross_explore_20260920,,,,0.69691953991163,6.633981290469487,6.981557315455318,-6.284637775543688,-5.937061750557857,,,cosmo,
explore_16303_44017,cross_explore_20260920,,,,3.5764907358764035,7.734084395624716,1.3849765793055475,2.191514156570856,-4.157593659748313,,,cosmo,
explore_113112_98714,cross_explore_20260920,,,,-2.739209250901888,2.886831552113496,2.5503121797789343,-5.289521430680822,-5.626040803015384,,,cosmo,
explore_42981_18147,cross_explore_20260920,,,,1.480999540960365,6.357004538105586,2.873498465412672,-1.392498924452307,-4.8760049971452215,,,cosmo,
explore_191800_10938,cross_explore_20260920,,,,5.507296513987295,10.382040524133464,5.205485935031592,0.3018105789557026,-4.874744010146171,,,cosmo,
explore_69792_74379,cross_explore_20260920,,,,-3.137702661040787,1.4447398785268286,-5.963954548150324,2.826251887109537,-4.582442539567616,,,cosmo,
explore_131272_80679,cross_explore_20260920,,,,4.070192386906534,9.109829324038287,11.692219333031934,-7.6220269461254,-5.039636937131753,,,cosmo,
explore_218552_159542,cross_explore_20260920,,,,3.766877881687179,8.529010860628876,5.0568645919451365,-1.2899867102579576,-4.762132978941697,,,cosmo,
explore_62032_26362,cross_explore_20260920,,,,-7.787942165977747,-1.9990522965436048,-2.378687769819162,-5.409254396158586,-5.788889869434143,,,cosmo,
explore_161382_160207,cross_explore_20260920,,,,4.088023597577013,7.289487100337299,1.076130903523332,3.0118926940536817,-3.2014635027602854,,,cosmo,
explore_219324_198761,cross_explore_20260920,,,,4.835066204209764,10.128098027588502,3.1054885183202248,1.7295776858895393,-5.293031823378738,,,cosmo,
explore_122332_98913,cross_explore_20260920,,,,-2.1459692655178206,3.8554225333994983,2.3758493906415645,-4.521818656159385,-6.00139179891732,,,cosmo,
explore_62353_67694,cross_explore_20260920,,,,-8.889795000944877,-5.381295513477658,-6.666697525348173,-2.2230974755967043,-3.508499487467219,,,cosmo,
explore_51100_32374,cross_explore_20260920,,,,-0.7785094022482173,4.010055534304208,3.0450068912891948,-3.823516293537412,-4.788564936552425,,,cosmo,
explore_58458_118705,cross_explore_20260920,,,,-6.786267490400568,-1.9920758294274423,-5.105093985795757,-1.6811735046048106,-4.794191660973126,,,cosmo,
explore_8983_190440,cross_explore_20260920,,,,1.3849858469574532,6.01194667537341,4.748997176750346,-3.364011329792893,-4.626960828415957,,,cosmo,
