,mean_abs_shap
acceptor_ald_mordred_RNCG,0.011015120350048181
acceptor_ald_mordred_Mor07m,0.01094939493481322
acceptor_sterimol_L,0.010921539685541845
donor_ald_mordred_WNSA4,0.010845990096422339
acceptor_ald_mordred_WNSA4,0.010784720009210748
acceptor_ald_mordred_TPSA,0.010549756240762008
acceptor_ald_mordred_WNSA3,0.010430951875367831
acceptor_ald_mordred_Mor24m,0.01025000848839492
donor_sterimol_L,0.010209565867715204
product_mordred_WPSA5,0.010194661235415405
acceptor_ald_mordred_Mor17m,0.010094645953486131
product_mordred_Mor19p,0.009973162739928498
product_FractionCSP3,0.00948840790468915
acceptor_ald_mordred_Mor25m,0.009418885891596875
donor_ald_mordred_RNCG,0.009399282991816893
donor_ald_mordred_MOMI-Z,0.009364434687876995
donor_LogP,0.009301604756244594
acceptor_MW,0.009242224857859959
donor_ald_mordred_FNSA3,0.009144967347331704
product_mordred_Mor21se,0.009136078296459736
sterimol_B1,0.00909497848998087
product_mordred_Mor16m,0.008823816877487936
acceptor_ald_mordred_Mor26m,0.008642431975086884
product_mordred_PNSA2,0.008533925566166792
acceptor_HBD,0.008478815065358837
product_mordred_Mor31m,0.008170693260334762
acceptor_ald_mordred_Mor11m,0.008166242218644142
product_BertzCT,0.008091746658143507
fukui_plus_carbC,0.008013949518146215
acceptor_ald_mordred_MOMI-Z,0.007934783815704963
donor_ald_mordred_Mor04m,0.007903547494016767
product_mordred_Mor02se,0.00787637417630541
product_mordred_Mor32se,0.007831509291736776
product_mordred_Mor04se,0.007741942509990465
acceptor_ald_mordred_Mor04m,0.007733700718266242
product_mordred_Mor08se,0.007561329098902128
product_mordred_AMW,0.007470027511053081
donor_ald_mordred_Mor13se,0.007354415821992131
acceptor_ald_mordred_Mor17,0.007277294298615951
product_mordred_Mor06se,0.00727323677593364
acceptor_ald_mordred_Mor12v,0.0072652947049658785
product_mordred_FNSA3,0.007248745221296194
donor_ald_mordred_Mor13m,0.00721173503345724
product_mordred_Mor19se,0.0070017322707893945
product_mordred_RNCS,0.006886541823494885
product_mordred_RASA,0.0068406851206203635
xtb_omega,0.006822163942730955
dual_carbC,0.006735043851794218
donor_xtb_mu,0.006687537894807988
donor_ald_mordred_PPSA5,0.006674894549241441
acceptor_ald_mordred_WPSA1,0.00662888610511522
acceptor_ald_mordred_Mor11,0.006625931062048399
acceptor_ald_mordred_Mor12m,0.006543434364359552
donor_ald_mordred_Mor30se,0.006526070473828401
donor_ald_mordred_Mor22p,0.006454720661934736
product_mordred_Mor18m,0.0063535804311445655
donor_ald_mordred_Mor32,0.006230030288955327
product_mordred_Mor30m,0.00622967037669652
product_mordred_Mor18,0.006213691348589799
donor_ald_mordred_Mor22m,0.0061238672147504855
donor_MW,0.0058735827926266315
donor_ald_mordred_Mor08m,0.005838076411900132
acceptor_ald_mordred_Mor07,0.005816415005282221
product_mordred_DPSA5,0.0057557138574709545
donor_ald_mordred_Mor09,0.00575449389500033
acceptor_ald_mordred_Mor32,0.005491595068340702
product_mordred_Mor21m,0.0054157057511392825
product_mordred_Mor20p,0.005371076422806982
acceptor_ald_mordred_Mor26p,0.005186376758817207
donor_vbur_CHO_C,0.005181505007970148
donor_ald_mordred_Mor10v,0.0051804586842709045
acceptor_ald_mordred_Mor28se,0.0051717230303357595
acceptor_ald_mordred_Mor11v,0.005137825181964357
product_mordred_Mor28se,0.005133597913496705
acceptor_ald_mordred_Mor30p,0.005094393527765972
donor_ald_mordred_Mor18m,0.0050867920290562805
acceptor_ald_mordred_GeomShapeIndex,0.005036817464159056
product_mordred_RNCG,0.005027746154565048
donor_ald_mordred_bpol,0.005022037296257532
donor_ald_mordred_Mor29v,0.005009261781612039
product_mordred_Mor27,0.004992173624326839
acceptor_ald_mordred_Mor24,0.004985049941911613
product_Rings,0.004873084277383268
donor_xtb_energy,0.004838833294692472
donor_ald_mordred_Mor24m,0.004787189741863096
donor_sterimol_B1,0.004785992287741426
acceptor_ald_mordred_Mor22m,0.004763181877304181
product_mordred_Mor29,0.0047607833060382
donor_ald_mordred_Mor09p,0.0046626097361819425
acceptor_xtb_IP,0.004662383057633689
donor_ald_mordred_Mor28se,0.0045747852809793705
product_mordred_Mor24m,0.004521526893831329
acceptor_ald_mordred_Mor15se,0.004490051742819375
acceptor_ald_mordred_Mor10v,0.004419228696761775
donor_ald_mordred_Mor16m,0.0043786262340700585
product_mordred_Mor22p,0.004301459774404423
acceptor_xtb_EA,0.0042231606301328115
product_mordred_GeomShapeIndex,0.004124516169888569
acceptor_Kappa2,0.004003686932557686
product_mordred_Mor28,0.0040029431107969
donor_ald_mordred_TASA,0.003953544299950165
acceptor_Heteroatoms,0.003927075068023324
product_mordred_Mor24se,0.003899109085485018
xtb_EA,0.0038675594128830763
product_mordred_FNSA4,0.0038671547253368442
product_mordred_Mor23m,0.0038147627610208433
product_mordred_TASA,0.003807980338337539
product_mordred_Mor14se,0.003786708529089016
product_mordred_Mor07p,0.003779488774694575
product_mordred_Mor32m,0.003629782221537775
product_mordred_Mor09p,0.003622528553786631
donor_HBA,0.0036193067272492605
donor_fukui_minus_CHO_C,0.0035840133430925197
donor_ald_mordred_Mor11v,0.0035664114072665935
acceptor_ald_mordred_Mor06v,0.003531382022741925
acceptor_ald_mordred_Mor24p,0.003528803921791872
donor_ald_mordred_Mor20v,0.0034431457583004904
product_mordred_FNSA5,0.003440856311408188
product_mordred_Mor19v,0.0033935517113004416
acceptor_ald_mordred_Mor06m,0.003333119898509971
fukui_0_carbC,0.0032271908260362594
donor_Heteroatoms,0.003181761609275161
product_mordred_Mor11m,0.003157564457967112
fukui_minus_carbC,0.0031215772433477573
acceptor_ald_mordred_Mor15m,0.0030839525143098083
acceptor_xtb_omega,0.00306527887519845
acceptor_ald_mordred_Mor16m,0.0030571151684237806
product_mordred_Mor17p,0.003024492965441449
product_mordred_Mor26p,0.002997390214260982
donor_ald_mordred_Mor27m,0.002974255723905903
product_mordred_Mor13se,0.002911937478676572
product_mordred_Mor26m,0.0029069629031982696
acceptor_ald_mordred_Mor19se,0.002904539588205949
donor_ald_mordred_Mor17v,0.0028772396535195733
donor_ald_mordred_Mor10m,0.0028735074337246837
product_mordred_Mor22m,0.002850149812344127
acceptor_xtb_gap,0.0028462250598037713
product_mordred_Mor10p,0.0028453267609736973
acceptor_ald_mordred_Mor23p,0.002811613551440459
donor_RotBonds,0.002774424075781968
donor_ald_mordred_PNSA5,0.0027599842740828793
product_mordred_PPSA2,0.002724500800751549
donor_ald_mordred_Mor25se,0.0026614137593231934
product_mordred_Mor31v,0.002661135680702211
dih_core,0.002642314394176329
acceptor_ald_mordred_Mor10,0.0025887565360069808
acceptor_BertzCT,0.002551875220559715
product_mordred_RPCG,0.002496733243179216
product_mordred_Mor26v,0.002484534508021947
product_mordred_Mor32,0.0024681773274296526
product_mordred_Mor12m,0.0024435267721809126
product_mordred_Mor25p,0.002382510236166068
acceptor_xtb_mu,0.002350939043942281
product_mordred_Mor18v,0.0023424724294596536
product_mordred_Mor30p,0.0023173677764282627
acceptor_ald_mordred_Mor16v,0.0022113162307702146
product_mordred_Mor17v,0.0021511443145481625
donor_ald_mordred_Mor15m,0.002126168050597556
product_mordred_Mor21,0.002091983221475788
product_mordred_Mor09v,0.0020909028614450294
product_mordred_Mor26,0.002089528226478959
acceptor_ald_mordred_Mor32v,0.002083033672918144
product_mordred_Mor14,0.002069866658043796
acceptor_ald_mordred_Mor26se,0.002040429564405344
donor_ald_mordred_PBF,0.0020285205498961918
acceptor_ald_mordred_Mor29v,0.0020145675522790724
acceptor_ald_mordred_bpol,0.0020104033701773528
acceptor_ald_mordred_Mor06se,0.001988349469957217
product_mordred_Mor22,0.001965102393605096
product_mordred_Mor23se,0.001958914934544469
acceptor_ald_mordred_Mor31p,0.0019485596189030235
donor_xtb_gap,0.0019403734663681847
donor_xtb_EA,0.0018662378664300202
acceptor_ald_mordred_Mor25se,0.0018658177481084889
product_mordred_Mor32p,0.001863943135854119
donor_ald_mordred_Mor30p,0.0018486394172407376
product_mordred_Mor24,0.0018400298687311978
donor_HBD,0.0018052490016386808
acceptor_ald_mordred_Mor16,0.001802904495053929
acceptor_ald_mordred_Mor15p,0.0017917278763810644
acceptor_ald_mordred_FPSA3,0.0016734379775985274
acceptor_AlRings,0.0016210846064738914
acceptor_FractionCSP3,0.0015716568400667595
donor_ald_mordred_Mor19se,0.0015376451738467586
product_ArRings,0.001522216717780379
donor_G_gxtb,0.0014864788968387773
donor_ald_mordred_Mor24p,0.0014727501003885355
donor_ald_mordred_Mor31m,0.0014529862828299414
acceptor_ald_mordred_Mor19m,0.0014490754305999695
acceptor_RotBonds,0.001432254110300268
acceptor_G_xtb,0.001388857428052292
product_mordred_Mor28m,0.0013594588409584732
product_mordred_Mor19m,0.0012669696805691249
product_Heteroatoms,0.0012075884103937894
acceptor_ald_mordred_Mor31m,0.0011968656350559979
product_mordred_Mor14v,0.0011646329245566381
donor_ald_mordred_Mor17m,0.0011455491189166908
product_mordred_WNSA3,0.00112819792286869
product_mordred_Mor23,0.0011121194154856055
product_mordred_PPSA4,0.001105258760892488
acceptor_ald_mordred_Mor29m,0.0010633926504355136
acceptor_ald_mordred_Mor27m,0.0010523541292392707
product_mordred_Mor08m,0.0010448656450070953
product_mordred_Mor16,0.0010395725876798185
product_mordred_Mor05p,0.001038831656003005
acceptor_ald_mordred_Mor13se,0.001016493788386868
donor_ald_mordred_Mor26se,0.001013819843168961
donor_ald_mordred_Mor11,0.0009893106692515912
product_mordred_Mor25m,0.00098666550592498
donor_ald_mordred_Mor28m,0.000978448401227842
xtb_mu,0.0009557511372021911
product_mordred_Mor10m,0.0009499365522309215
acceptor_ald_mordred_Mor22p,0.0009417700143802426
product_mordred_Mor32v,0.0009353699125349701
product_mordred_Mor15m,0.0009324266278971676
product_mordred_PPSA5,0.0009178082432996493
acceptor_ald_mordred_AMW,0.0009010166044265289
acceptor_ald_mordred_FNSA3,0.0008946906362425152
product_mordred_Mor31se,0.0008693959173493234
donor_ald_mordred_Mor32v,0.0008191202444485534
xtb_LUMO,0.00081344208268687
acceptor_ald_mordred_RPCS,0.0007713804312990928
product_mordred_Mor15,0.0007620835439256878
donor_ald_mordred_Mor32m,0.0007446512279001368
donor_ald_mordred_Mor19m,0.0007113982505951679
donor_FractionCSP3,0.0006929539032823042
product_mordred_Mor05,0.0006714837144364098
product_mordred_TPSA,0.0006014262827348388
product_HBA,0.0005981887486600589
product_mordred_Mor21v,0.0005844629404035562
product_mordred_Mor30v,0.0005842819386568753
product_mordred_Mor04,0.0005634832541702373
product_mordred_Mor19,0.0005356321359071231
product_mordred_DPSA2,0.0005341023441711511
product_mordred_Mor20v,0.0005132470708521345
donor_ald_mordred_Mor22se,0.000511441227247552
fukui_minus_ketC,0.0005050193723562375
donor_ald_mordred_Mor05p,0.0005038020566865396
donor_ald_mordred_Mor14se,0.0004997482781741293
donor_G_xtb,0.0004943228011512308
product_mordred_Mor28p,0.0004937179056674404
mulliken_hydO,0.00048049348977944814
product_mordred_Mor29p,0.0004657333977000554
donor_ald_mordred_Mor20se,0.0004452826035236141
product_mordred_Mor06m,0.0004371484197965475
acceptor_ald_mordred_Mor23se,0.00041143768865758973
donor_ald_mordred_RPCS,0.00040284179814738263
acceptor_HBA,0.0004002613713874401
donor_ald_mordred_Mor29m,0.00039759168893245225
acceptor_ald_mordred_Mor30m,0.00036480839010689714
product_mordred_Mor27se,0.00034226466831299083
product_mordred_Mor08,0.0002810273488748432
product_mordred_Mor24v,0.00025546475621482834
product_mordred_Mor31p,0.00016915234561684045
donor_ald_mordred_Mor29se,0.00013629120995869266
donor_xtb_omega,0.00011959215059641365
acceptor_xtb_eta,0.00011066485608665688
acceptor_ald_mordred_Mor28v,0.0
product_ArHetRings,0.0
product_mordred_Mor16se,0.0
product_mordred_Mor18se,0.0
acceptor_ald_mordred_Mor25v,0.0
product_mordred_Mor20se,0.0
donor_ald_mordred_Mor15p,0.0
product_mordred_Mor22se,0.0
acceptor_ald_mordred_Mor20v,0.0
product_MW,0.0
product_mordred_Mor25se,0.0
product_mordred_Mor26se,0.0
product_mordred_Mor15se,0.0
product_mordred_Mor10se,0.0
donor_ald_mordred_Mor08p,0.0
product_mordred_Mor12se,0.0
product_mordred_Mor25v,0.0
product_mordred_Mor27v,0.0
product_mordred_Mor28v,0.0
product_mordred_Mor29v,0.0
acceptor_ald_mordred_Mor22se,0.0
acceptor_ald_mordred_Mor21se,0.0
acceptor_ald_mordred_Mor20se,0.0
product_mordred_Mor01se,0.0
donor_ArRings,0.0
product_mordred_Mor03se,0.0
product_mordred_Mor05se,0.0
acceptor_ald_mordred_Mor14se,0.0
product_mordred_Mor07se,0.0
product_n_CHO,0.0
product_mordred_Mor09se,0.0
product_mordred_Mor29se,0.0
product_mordred_Mor11se,0.0
acceptor_ald_mordred_Mor17v,0.0
donor_ald_mordred_Mor07m,0.0
product_mordred_Mor30se,0.0
product_mordred_MOMI-X,0.0
product_mordred_Mor23p,0.0
product_mordred_Mor24p,0.0
acceptor_ald_mordred_Mor23m,0.0
acceptor_ald_mordred_FPSA5,0.0
product_mordred_Mor27p,0.0
acceptor_ald_mordred_RNCS,0.0
acceptor_ald_mordred_TASA,0.0
product_mordred_MOMI-Y,0.0
product_mordred_Mor21p,0.0
product_mordred_MOMI-Z,0.0
acceptor_G_gxtb,0.0
product_mordred_apol,0.0
acceptor_ald_mordred_Mor08,0.0
acceptor_ald_mordred_Mor09,0.0
product_mordred_Vabc,0.0
acceptor_ald_mordred_Mor10m,0.0
acceptor_xtb_energy,0.0
acceptor_ald_mordred_PNSA5,0.0
donor_ald_mordred_Mor18p,0.0
product_mordred_Mor08p,0.0
sterimol_B5,0.0
donor_ald_mordred_Mor23p,0.0
product_mordred_Mor23v,0.0
donor_ald_mordred_Mor31p,0.0
acceptor_ald_mordred_Mor32m,0.0
product_mordred_Mor06p,0.0
xtb_HOMO,0.0
product_mordred_Mor11p,0.0
donor_ald_mordred_AMW,0.0
product_mordred_Mor12p,0.0
product_mordred_Mor13p,0.0
product_mordred_Mor14p,0.0
product_mordred_Mor15p,0.0
product_mordred_Mor16p,0.0
acceptor_ald_mordred_Mor28m,0.0
product_mordred_Mor18p,0.0
donor_ald_mordred_Mor26p,0.0
acceptor_ald_mordred_Mor29se,0.0
product_mordred_Mor22v,0.0
product_mordred_Mor30,0.0
donor_ald_mordred_Mor26m,0.0
product_mordred_WNSA2,0.0
donor_ald_mordred_Mor30m,0.0
product_mordred_Mor25,0.0
donor_ald_mordred_Mor06v,0.0
acceptor_ald_mordred_Mor08m,0.0
donor_ald_mordred_WPSA1,0.0
donor_ald_mordred_FPSA5,0.0
product_mordred_Mor31,0.0
donor_ald_mordred_Mor27se,0.0
donor_ald_mordred_Mor12v,0.0
donor_ald_mordred_Mor13v,0.0
acceptor_n_CHO,0.0
acceptor_NumStereocenters,0.0
donor_ald_mordred_Mor16v,0.0
product_mordred_Mor05m,0.0
product_mordred_Mor07m,0.0
product_mordred_FNSA2,0.0
product_mordred_Mor20,0.0
product_mordred_WPSA1,0.0
donor_ald_mordred_Mor08,0.0
product_mordred_WPSA2,0.0
donor_ald_mordred_Mor17,0.0
product_mordred_GeomPetitjeanIndex,0.0
product_mordred_VMcGowan,0.0
product_mordred_Mor01,0.0
product_mordred_Mor02,0.0
product_mordred_Mor03,0.0
product_mordred_RPSA,0.0
donor_ald_mordred_Mor11m,0.0
product_mordred_Mor06,0.0
product_mordred_Mor07,0.0
donor_ald_mordred_Mor23m,0.0
product_mordred_Mor10,0.0
product_mordred_Mor11,0.0
product_mordred_Mor12,0.0
donor_ald_mordred_Mor10,0.0
product_mordred_WPSA4,0.0
donor_ald_mordred_Mor25m,0.0
product_mordred_FNSA1,0.0
donor_ald_mordred_Mor25v,0.0
donor_ald_mordred_Mor28v,0.0
donor_ald_mordred_Mor23se,0.0
donor_AlRings,0.0
product_mordred_Mor05v,0.0
product_mordred_Mor06v,0.0
product_mordred_Mor07v,0.0
product_mordred_Mor08v,0.0
acceptor_ald_mordred_Mor18p,0.0
product_mordred_Mor10v,0.0
product_mordred_Mor11v,0.0
product_mordred_Mor12v,0.0
product_mordred_Mor13v,0.0
acceptor_ald_mordred_Mor09p,0.0
product_mordred_Mor15v,0.0
product_mordred_Mor16v,0.0
acceptor_ald_mordred_Mor05p,0.0
acceptor_ald_mordred_Mor30se,0.0
donor_ArHetRings,0.0
donor_ald_mordred_Mor24,0.0
donor_Rings,0.0
product_mordred_Mor01v,0.0
product_mordred_DPSA1,0.0
donor_BertzCT,0.0
product_mordred_Mor13m,0.0
product_mordred_Mor14m,0.0
product_mordred_PPSA1,0.0
acceptor_ArHetRings,0.0
product_mordred_Mor17m,0.0
acceptor_ArRings,0.0
product_mordred_PNSA5,0.0
donor_ald_mordred_Mor06se,0.0
donor_ald_mordred_Mor15se,0.0
acceptor_LogP,0.0
donor_n_CHO,0.0
acceptor_ald_mordred_PBF,0.0
product_mordred_Mor27m,0.0
donor_ald_mordred_Mor21se,0.0
product_mordred_Mor29m,0.0
donor_NumStereocenters,0.0
donor_Kappa2,0.0
donor_ald_mordred_WPSA3,0.0
