id,dG_orca_kcal
BZBKGZKEBCPCLT-UHFFFAOYSA-N__XNTGGGQCYBRHIO-UHFFFAOYSA-N,-0.3619292241672658
XNTGGGQCYBRHIO-UHFFFAOYSA-N__BZBKGZKEBCPCLT-UHFFFAOYSA-N,0.6994167854743553
QQNHIFLMLGAXSF-UHFFFAOYSA-N__YIIMVLONRTXFPF-SLQPCKNISA-N,7.12742011940142
IPAJOZPEGTWFLH-UHFFFAOYSA-N__AXUXZLOEQAPFLI-BENRWUELSA-N,3.6600596254633366
GTXQCQYMTNKKLA-NXHRZFHOSA-N__ACALSWRHTCVTTN-GMAHTHKFSA-N,-0.5870547200758486
YRXVYGMMTVBOBQ-UHFFFAOYSA-N__HWLYQPSWBNRKAF-UHFFFAOYSA-N,-1.7816327337954183
HWLYQPSWBNRKAF-UHFFFAOYSA-N__YRXVYGMMTVBOBQ-UHFFFAOYSA-N,5.9049340121332765
USKFGWASVHWLIX-UHFFFAOYSA-N__KSRNDLKFDMNJSF-UHFFFAOYSA-N,-1.324374833697115
KSRNDLKFDMNJSF-UHFFFAOYSA-N__USKFGWASVHWLIX-UHFFFAOYSA-N,3.517374077827132
KFBRCQLNSXBCKL-UHFFFAOYSA-N__CGGIDADJIQOPCU-UHFFFAOYSA-N,-4.032365255391746
NDDSHRHAGSUVLN-UHFFFAOYSA-N__HEJACNASMIOUOL-UHFFFAOYSA-N,-2.760664218257471
SAPPLCWKMFMURQ-ARQDHWQXSA-N__PJBRXXRCDCDWOG-BWISWHFNSA-N,8.309153221654125
PJBRXXRCDCDWOG-BWISWHFNSA-N__SAPPLCWKMFMURQ-ARQDHWQXSA-N,10.00694586685795
IOFAPHDUDGJVSV-UHFFFAOYSA-N__ODFRKSSNTDPPAD-UHFFFAOYSA-N,6.0603396513909225
BFVXCIXYNIOUSP-UHFFFAOYSA-N__RLERXJZYUDKYIO-GQCTYLIASA-N,3.94222167635918
FHYFOEYJVAVBOF-UHFFFAOYSA-N__GKANXGVUZCLWDZ-DTWKUNHWSA-N,-1.0434878368217753
JNGTVGAUNWOLHE-UHFFFAOYSA-N__TYJRXMZXDBSURR-UWVGGRQHSA-N,1.309419325744789
CFEVRHMKXOYAGW-UHFFFAOYSA-N__ABINVHURJSXGOJ-UHFFFAOYSA-N,10.366656292212216
