id,dG_orca_kcal
AHKVYNGYMYYIPI-UHFFFAOYSA-N__OMPXSRHXBOJJNB-UHFFFAOYSA-N,-3.13792312045304
OMPXSRHXBOJJNB-UHFFFAOYSA-N__AHKVYNGYMYYIPI-UHFFFAOYSA-N,0.0446965991774781
VPFZNMBIEBYLCT-BSYVCWPDSA-N__ACJINRWHOBJLNS-UHFFFAOYSA-N,3.88988732958242
YCOYMKOMXJTBMK-UHFFFAOYSA-N__QLTQRLUTLFDCOB-ARQDHWQXSA-N,3.7374384557318434
AHLQCSUZPCONHF-RXMQYKEDSA-N__XRXFKEILBVBZIC-LROBGIAVSA-N,4.578925062169631
XRXFKEILBVBZIC-LROBGIAVSA-N__AHLQCSUZPCONHF-RXMQYKEDSA-N,4.681878123798911
ICBNRDCOMTXUJD-UHFFFAOYSA-N__QSFTUDMNQSXEMV-UHFFFAOYSA-N,3.3485752435730824
ZVVOLAIHDHHWGV-UHFFFAOYSA-N__DYYICJAZACKVER-UHFFFAOYSA-N,2.1232325045419493
XNMXOKYPDVTNLO-HHHXNRCGSA-N__TUKANODGLOKJPS-HLTSFMKQSA-N,7.777623069322944
GWSBKBWEDHRHBX-UHFFFAOYSA-N__GXNWSCMDKKEYFC-UHFFFAOYSA-N,1.7952879936951849
BNMZOZSVBKIOIW-LURJTMIESA-N__AOJWEMFTDBQELV-CXDXLJMYSA-N,1.1931039363589488
AOJWEMFTDBQELV-CXDXLJMYSA-N__BNMZOZSVBKIOIW-LURJTMIESA-N,-7.197677126114932
GRIFZKIMZVKTCO-UHFFFAOYSA-N__LAHYBNPJULUTBE-UHFFFAOYSA-N,-2.4336201711295087
LAHYBNPJULUTBE-UHFFFAOYSA-N__GRIFZKIMZVKTCO-UHFFFAOYSA-N,8.007990743094009
HJXNEIJOJKVFML-UHFFFAOYSA-N__MEHIGMLPKIJWEA-UHFFFAOYSA-N,2.7843698934475185
ACAONXZDXPNIAX-UHFFFAOYSA-N__OXOOWXZSVLMKRI-UHFFFAOYSA-N,4.483087737118068
OXOOWXZSVLMKRI-UHFFFAOYSA-N__ACAONXZDXPNIAX-UHFFFAOYSA-N,0.6695244603224342
NIEJUAWTRIVLJF-UHFFFAOYSA-N__XMTCKNXTTXDPJX-UWTATZPHSA-N,-2.246452592547756
XMTCKNXTTXDPJX-UWTATZPHSA-N__NIEJUAWTRIVLJF-UHFFFAOYSA-N,2.5562280918789364
ZHEMSQCNBDPOPG-NJSLBKSFSA-N__IRFYWISBBXJWMK-UHFFFAOYSA-N,-1.2976594629573968
IRFYWISBBXJWMK-UHFFFAOYSA-N__ZHEMSQCNBDPOPG-NJSLBKSFSA-N,5.959982528695176
FBWRAIMEARSGFX-UHFFFAOYSA-N__HNIZDEUYJONYJM-CVMIBEPCSA-N,-0.0324219926946182
BKWWGNDKMSPYIS-UHFFFAOYSA-N__HJJKSYLCLLWMEA-OPHFCASCSA-N,13.1342591884468
HJJKSYLCLLWMEA-OPHFCASCSA-N__BKWWGNDKMSPYIS-UHFFFAOYSA-N,22.70095693170503
JBMJPISJSJXZSN-KUXBLMNESA-N__XJHNNGSUOWYPGE-UHFFFAOYSA-N,12.904393479029071
XJHNNGSUOWYPGE-UHFFFAOYSA-N__JBMJPISJSJXZSN-KUXBLMNESA-N,7.998709377154472
COVMOKSENHORPG-UHFFFAOYSA-N__UCJPSRDLGQEVPQ-UHFFFAOYSA-N,-8.143834598752774
UCJPSRDLGQEVPQ-UHFFFAOYSA-N__COVMOKSENHORPG-UHFFFAOYSA-N,5.051540267257243
HEULCALJCJPBRS-UHFFFAOYSA-N__RFBVVKBLTPZXFO-UHFFFAOYSA-N,-2.934085852684833
