id,mordred_PNSA1,mordred_PNSA2,mordred_PNSA3,mordred_PNSA4,mordred_PNSA5,mordred_PPSA1,mordred_PPSA2,mordred_PPSA3,mordred_PPSA4,mordred_PPSA5,mordred_DPSA1,mordred_DPSA2,mordred_DPSA3,mordred_DPSA4,mordred_DPSA5,mordred_FNSA1,mordred_FNSA2,mordred_FNSA3,mordred_FNSA4,mordred_FNSA5,mordred_FPSA1,mordred_FPSA2,mordred_FPSA3,mordred_FPSA4,mordred_FPSA5,mordred_WNSA1,mordred_WNSA2,mordred_WNSA3,mordred_WNSA4,mordred_WNSA5,mordred_WPSA1,mordred_WPSA2,mordred_WPSA3,mordred_WPSA4,mordred_WPSA5,mordred_RNCG,mordred_RPCG,mordred_RNCS,mordred_RPCS,mordred_TASA,mordred_TPSA,mordred_RASA,mordred_RPSA,mordred_GeomDiameter,mordred_GeomRadius,mordred_GeomShapeIndex,mordred_GeomPetitjeanIndex,mordred_VMcGowan,mordred_Mor01,mordred_Mor02,mordred_Mor03,mordred_Mor04,mordred_Mor05,mordred_Mor06,mordred_Mor07,mordred_Mor08,mordred_Mor09,mordred_Mor10,mordred_Mor11,mordred_Mor12,mordred_Mor13,mordred_Mor14,mordred_Mor15,mordred_Mor16,mordred_Mor17,mordred_Mor18,mordred_Mor19,mordred_Mor20,mordred_Mor21,mordred_Mor22,mordred_Mor23,mordred_Mor24,mordred_Mor25,mordred_Mor26,mordred_Mor27,mordred_Mor28,mordred_Mor29,mordred_Mor30,mordred_Mor31,mordred_Mor32,mordred_Mor01m,mordred_Mor02m,mordred_Mor03m,mordred_Mor04m,mordred_Mor05m,mordred_Mor06m,mordred_Mor07m,mordred_Mor08m,mordred_Mor09m,mordred_Mor10m,mordred_Mor11m,mordred_Mor12m,mordred_Mor13m,mordred_Mor14m,mordred_Mor15m,mordred_Mor16m,mordred_Mor17m,mordred_Mor18m,mordred_Mor19m,mordred_Mor20m,mordred_Mor21m,mordred_Mor22m,mordred_Mor23m,mordred_Mor24m,mordred_Mor25m,mordred_Mor26m,mordred_Mor27m,mordred_Mor28m,mordred_Mor29m,mordred_Mor30m,mordred_Mor31m,mordred_Mor32m,mordred_Mor01v,mordred_Mor02v,mordred_Mor03v,mordred_Mor04v,mordred_Mor05v,mordred_Mor06v,mordred_Mor07v,mordred_Mor08v,mordred_Mor09v,mordred_Mor10v,mordred_Mor11v,mordred_Mor12v,mordred_Mor13v,mordred_Mor14v,mordred_Mor15v,mordred_Mor16v,mordred_Mor17v,mordred_Mor18v,mordred_Mor19v,mordred_Mor20v,mordred_Mor21v,mordred_Mor22v,mordred_Mor23v,mordred_Mor24v,mordred_Mor25v,mordred_Mor26v,mordred_Mor27v,mordred_Mor28v,mordred_Mor29v,mordred_Mor30v,mordred_Mor31v,mordred_Mor32v,mordred_Mor01se,mordred_Mor02se,mordred_Mor03se,mordred_Mor04se,mordred_Mor05se,mordred_Mor06se,mordred_Mor07se,mordred_Mor08se,mordred_Mor09se,mordred_Mor10se,mordred_Mor11se,mordred_Mor12se,mordred_Mor13se,mordred_Mor14se,mordred_Mor15se,mordred_Mor16se,mordred_Mor17se,mordred_Mor18se,mordred_Mor19se,mordred_Mor20se,mordred_Mor21se,mordred_Mor22se,mordred_Mor23se,mordred_Mor24se,mordred_Mor25se,mordred_Mor26se,mordred_Mor27se,mordred_Mor28se,mordred_Mor29se,mordred_Mor30se,mordred_Mor31se,mordred_Mor32se,mordred_Mor01p,mordred_Mor02p,mordred_Mor03p,mordred_Mor04p,mordred_Mor05p,mordred_Mor06p,mordred_Mor07p,mordred_Mor08p,mordred_Mor09p,mordred_Mor10p,mordred_Mor11p,mordred_Mor12p,mordred_Mor13p,mordred_Mor14p,mordred_Mor15p,mordred_Mor16p,mordred_Mor17p,mordred_Mor18p,mordred_Mor19p,mordred_Mor20p,mordred_Mor21p,mordred_Mor22p,mordred_Mor23p,mordred_Mor24p,mordred_Mor25p,mordred_Mor26p,mordred_Mor27p,mordred_Mor28p,mordred_Mor29p,mordred_Mor30p,mordred_Mor31p,mordred_Mor32p,mordred_MOMI-X,mordred_MOMI-Y,mordred_MOMI-Z,mordred_PBF,mordred_apol,mordred_bpol,mordred_TopoPSA(NO),mordred_TopoPSA,mordred_Vabc,mordred_MW,mordred_AMW
WHGCVZAGPWVCKG-UHFFFAOYSA-N__KNBYTIQUSDHOMH-AUSIDOKSSA-N,319.0484812663351,-1408.9029717470708,-60.88322621371648,-17.8342148322414,-48.58286109472658,492.1400024583695,2173.266925537848,49.79915158976335,27.50970791820061,43.46533851075696,173.0915211920344,3582.1698972849185,110.68237780347982,45.34392275044201,92.04819960548355,0.3933099244720189,-1.7368379852705285,-0.07505435226861357,-0.021985290952791496,-0.05989096500932857,0.6066900755279812,2.6791146190327275,0.06139035820762938,0.033912843278895294,0.05358229238065455,258.8084537531082,-1142.8858653667367,-49.38777195657286,-14.466909688186538,-39.4098574264392,399.21830237447716,1762.9291020560972,40.39649826887684,22.315558253874652,35.25858204112195,0.19770838030135998,0.159886380262964,119.79483316392525,101.95369020979008,603.4049566289387,207.78352709576603,0.74385296233288,0.2561470376671202,14.892057893899569,8.225468926344988,0.8104813266271618,0.44766069371013556,453.0100000000001,3081.0,22.569792970182927,-4.736123478876812,4.4761724450255365,-7.4737937769577805,-5.882292414161541,9.527143673642037,0.8560043882854174,-1.541184846346822,1.4265161703822404,-0.35841886908967785,-1.33904428904443,-1.3726201428646911,1.8599260794585266,0.6545192146804506,1.1986683488578205,-1.6344701490365945,-3.332703187745006,1.3320277116254489,2.9649034487711803,-1.7620000576148815,0.3948292128039635,-2.0651834174428814,-0.5839237627769646,1.2931507484935156,0.25752998223584583,-1.2419085472143403,-0.3873450191016734,-1.027795977406915,-0.2797650135156337,1.4237155869116296,-0.7344317490513075,1490.9746518965173,25.238258657140754,-0.562695638533156,-2.116864453657634,-6.5512231002629004,2.4463476242808087,7.123328447976869,-3.2097407928106865,-2.583481298612983,2.1008541570921087,1.1958495179380204,1.869807003394528,-2.9834653396594244,-0.8610221450842632,1.6905223118971466,-0.2265042465975492,0.1597660525966738,-1.3264165271598947,-0.5065821528665552,1.4986325738520376,-0.8407255467391234,0.22317686600338824,-0.8121442275410345,-0.35343528367592325,1.18522127097151,-0.373525800178451,-1.244354121055877,-0.07523144727188415,0.09939050109300714,0.23738817258661385,0.019253836195119597,-0.8245107026042037,1344.3406716333325,16.999227521368827,-1.159269283101094,-1.0899827348554492,-6.755718474347649,0.7710855054742077,6.500702942727939,-2.01167068623111,-2.10975286838483,1.5496859749648146,1.4100357781808754,0.4941242747096301,-2.2968543921952134,0.05248483822566007,1.1318143176958457,0.3151699395591978,-0.5813946723597846,-1.5411073674834948,0.11179762488610785,1.737641223763485,-0.9810308612619001,0.07765292432527982,-0.8254930688930875,-0.1639716213970599,1.0205767621590485,-0.1395271267065988,-0.9607204677539092,-0.10000825440767319,-0.15453911267674603,0.08412006262219192,0.4259577023203105,-0.7195398506199521,3224.6197798665257,24.16908358443147,-4.659467759487323,5.013918928377132,-8.196744036787411,-6.126624824169499,10.232929206693948,0.6751908708770364,-1.8412470169310042,1.730651872147198,-0.3732890877032216,-0.9332899775323661,-1.747804792944705,1.6493717579155367,0.9252950839183641,0.9765000111344587,-1.3025946671803381,-3.3249170541865185,1.0362281779197924,2.8532928443222523,-1.6249977687855715,0.40911719104834365,-2.0052899662527666,-0.7324183930841046,1.3386299452354726,0.1741313578212986,-1.4097729589273942,-0.2968809463400574,-0.911525684569214,-0.24775036654370944,1.287147463680894,-0.8667951484351453,1464.4174577034325,17.931561690840873,-1.3629243256021426,-0.5179700674691601,-6.542475254577893,0.16614819837459383,6.169513777603889,-1.3746317826682157,-1.893375685558204,1.2522762702295909,1.278596060204832,-0.16876428921254116,-1.833701040904281,0.4370176345713851,0.9476951042912279,0.48727628187501154,-0.9188920348901782,-1.7136152398035582,0.4154063365751553,1.9361639866093818,-1.125023649446515,0.1557028782818086,-0.9798305417861626,-0.17338231686729044,1.0622139465438938,0.004676836457078375,-0.9406731292740481,-0.1636590808531345,-0.3074172983034318,-0.022868585469000065,0.6563051059548375,-0.6360571143085934,,,,1.6824921618098623,91.071376,48.122623999999995,148.14,156.51999999999998,555.5306331058983,662.212295564001,8.382434121063303
KTNNEURSXANSEG-UHFFFAOYSA-N__RFGGSVBDPHSMCU-UHFFFAOYSA-N,292.8866575291298,-972.278114968356,-49.45347948486544,-16.204635249472602,-42.272961520363296,351.4968236437704,1166.8427370261481,23.673983393055874,19.4473789504358,31.536290189895897,58.610166114640606,2139.120851994504,73.12746287792132,35.65201419990841,73.80925171025919,0.45452229314758436,-1.5088501542569426,-0.07674541779818864,-0.025147502570949047,-0.06560218061986706,0.5454777068524158,1.8107893375886561,0.03673896691138751,0.030179822293144268,0.04894025236726098,188.73132396771567,-626.5199563915344,-31.867005266570192,-10.441999273192243,-27.239998103979755,226.49874684078975,751.8941848662242,15.25512383204677,12.531569747770403,20.3214644558439,0.14409359836216873,0.10446996197344181,7.272940577353551,35.95407286509453,494.85996289604094,149.52351827685933,0.7679587968259242,0.23204120317407606,13.072424325279195,6.863586148543083,0.904605557847343,0.4749569033442086,359.56000000000006,1770.0,12.793262778281168,-3.1922020692064987,0.6156159597712018,-8.347026695323148,-4.005298480375884,7.190772923160109,1.1191182270816082,0.159442160407624,-0.7980595120119189,0.5354481046514055,-0.8878003885932519,-0.17166271210153358,1.2308823962678748,0.9293011434927964,0.19237278825001378,-0.9021340934138321,-2.625988384822832,1.4511132655933352,3.0636333343506927,-1.351140878522417,0.1671161562477754,-1.1229777833018997,-0.268279347561599,1.4597877799525105,0.9253938292397694,-0.6458301590168724,-0.37769845446673284,-0.32841623050946883,0.29483387779809805,1.027837703042382,-0.5623665013736548,875.4750303490912,2.9895238489342506,-0.48024042901514313,-1.9472557688595622,-6.269817512465861,3.1525206672239623,5.891591448469741,-2.1118267022344432,-2.3117168584193606,0.42526166113845854,0.7866801435318116,1.7939220795301638,-1.7275027501991542,-1.2343618912373557,1.7408530627958416,-0.019680643962048213,0.6179951636812332,-0.9382720063175541,-0.4708092583163328,1.790628093458225,-0.8292583403836136,-0.27118054280729714,-0.0646818690833052,0.0017269061525364182,1.052376330119932,0.19980015909105345,-0.4679867223624572,-0.3074782104029081,0.29966255717599605,0.3756264234350676,0.010841887354844155,-0.9413597492827773,798.2507610629352,6.149857731271706,0.3207141998051411,-1.8472419870001031,-5.009668514610955,0.4976190889316319,5.18098480170069,-1.2700067998659632,-1.4830086412384564,0.15510772451672328,0.744503700527786,0.6142790836209379,-0.975659603631186,-0.44251384964234214,1.4139522156898894,-0.041737139556973044,0.17103891067985358,-1.3188584731218422,0.058815506360689544,1.748978500040049,-0.5809996531149745,-0.1923432020142851,-0.4210117082477518,-0.1205052997021161,0.9538924850862917,0.22714551131867405,-0.5096874510395459,-0.1534255098866466,0.04710138400546066,0.2977262642154325,0.2202588100019585,-0.7003806906398637,1849.1498311256146,11.620953093605907,-3.452648994366906,0.5943068703960932,-8.646743276032382,-3.6354637580222127,7.998507469603429,0.8925654183607004,-0.3301920501214668,-0.6898297290518681,0.7635377895609494,-0.4873615048162018,-0.4000365449134703,0.9426318668641671,1.1933735832848367,0.11443669043851619,-0.6879453163445843,-2.4131188612471015,1.253196829010037,2.983469473584399,-1.3180652488435647,0.10801525696472537,-0.9792797267787522,-0.2699540095353309,1.562785970618015,0.9343377998339839,-0.7043821139839321,-0.39298398241716853,-0.17348409488091304,0.3145641649508164,0.9493413576388883,-0.6470279086820089,872.2323265180975,6.045914853619736,0.571911062550372,-1.6952561867563056,-4.913748643835081,-0.018500858164141893,4.514497437431113,-0.6420768281506778,-1.0089337876898596,-0.10588066328363488,0.6588041761381412,-0.09285636035644235,-0.6492625700859779,-0.10018894868950057,1.1590642953099246,-0.006094263542932687,-0.07834619690207416,-1.5830105493475817,0.28082359003657215,1.9948955056411661,-0.7190155232474184,-0.13426390364693172,-0.5271825910465784,-0.15493890911862584,0.9292770336324839,0.3658187346000798,-0.5112857993771638,-0.1544521812166202,-0.08210180445726947,0.23224714153789489,0.4756585735644551,-0.6763576994088292,,,,1.3008143686606972,70.462032,35.733968,98.86000000000001,124.16000000000001,439.19942256280535,509.13083670800074,8.485513945133345
RMQSUJHZUJFZBG-UHFFFAOYSA-N__RENAOZRIJDDXGF-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FYPNGISNNBWVFA-UHFFFAOYSA-N__QFFNNWHRRNCOFK-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RFGGSVBDPHSMCU-UHFFFAOYSA-N__KTNNEURSXANSEG-UHFFFAOYSA-N,289.413968050164,-960.6435381376325,-47.13664045906174,-16.010725635627207,-41.7671103538101,361.3875553506181,1199.543415785493,21.85078441840002,19.992390263091547,32.420092318526834,71.97358730045408,2160.1869539231257,68.98742487746176,36.003115898718754,74.18720267233692,0.44470388842641756,-1.476092946306828,-0.07242859576103612,-0.024601549105113796,-0.06417795418725337,0.5552961115735824,1.8431785615946998,0.03357518941292288,0.030719642693244995,0.04981563679985675,188.351051300512,-625.1882780650885,-30.67659741875232,-10.419804634418142,-27.182099046308192,235.1915715602667,780.6646823785766,14.220523786996806,13.011078039642943,21.099045469691255,0.1440010292306935,0.10448164315513057,1.309970860149316,0.0,510.0779802862222,140.72354311455973,0.7837688787524575,0.21623112124754226,11.251983288776616,6.3062322569434395,0.7842640153932939,0.4395448255567849,359.56000000000006,1770.0,21.728579959924495,-3.9812693072487333,1.4520752008107425,-9.568550430636213,-4.119788249729728,7.855210206506174,-0.19066940002129318,-1.7452092706589144,0.6052849380609359,-1.1527551342343818,-1.0710096161633353,0.09729119849430304,1.4772571800626682,0.16883971897397,0.56302863642587,-0.4482624701557585,-2.6180141467488127,1.079099259785705,3.5519106701163783,-1.3306080602202457,0.2575490935019337,-1.5007734839587534,-0.5420003410281103,1.689544729456747,0.3912487064018493,-0.7049016116933764,-0.23384974566937491,-0.6330413110503742,0.16798872245957228,1.2331077834737572,-0.5955074179876403,875.4750303490912,1.744886485915914,-0.12573274503663687,-1.6835045533354966,-6.986092756428437,2.3921292504573355,5.833543860325158,-3.3209530603626343,-2.7252557307398555,1.1805563146898155,-0.11224742059817526,1.0354814275536781,-1.1773462686517244,-1.6350144803836468,1.1325416235191603,0.30468265154070856,0.36532022665939234,-1.3131228859659532,-0.4629802015455075,2.238767424033301,-0.3510429562147524,-0.6069736174781539,-0.21740512159783212,-0.19653146313281328,0.9155811972467848,-0.009482539404275084,-0.47363525376578164,-0.12923224795234087,0.2695235162838854,0.44923041530517865,-0.06510590399322272,-0.8719352306103885,798.2507610629352,7.945080301412131,-0.3143109401064639,-2.0616912599416226,-6.18567159787219,0.3761375055023979,5.523552061223379,-2.2770699542581956,-2.281120069605917,0.9311278088501171,-0.02381423282863216,0.24741605123882834,-0.8556122250006637,-0.527991001749582,0.8771366830385056,0.12378167948308193,0.02939650737160374,-1.3253792645144078,0.0020264715391203453,2.083855888117722,-0.520098745220799,-0.21778702320844048,-0.5951894938109241,-0.22624854589798374,1.0419183429639254,0.055954768673178196,-0.5243213553815712,-0.09546522129266734,-0.0510750413644802,0.2610529008651397,0.301396392117455,-0.644445405242892,1849.1498311256146,19.005815782562866,-3.4996148558588556,2.3441725551342074,-10.088884018377806,-3.841528893182755,8.370411161537419,-0.28639036646228955,-2.0586181797102543,0.6191778505699119,-1.0044572041421216,-0.8591496335317971,-0.15514271397706325,1.0645494327034832,0.36626643604943465,0.4711441795792496,-0.19420827934729357,-2.5569034475070436,0.8580536885901008,3.6566585156745135,-1.1609683510159017,0.1296226120117343,-1.4351671029827962,-0.5502808774358035,1.646237815979764,0.33387925449045397,-0.7559437087563559,-0.24355207233111276,-0.5103591474505151,0.24784855087103724,1.0466663961288358,-0.6755988387616154,872.2323265180975,9.865336657811577,-0.41337843315874395,-2.1531795794632584,-6.079806288421738,-0.1492894500442621,4.9111149296008305,-1.7681265714358552,-2.0013697127321888,0.8267141301841032,-0.1134297942294998,-0.38242600970393753,-0.5010871348208028,-0.07453908229394224,0.6388264427265227,0.3041352760105853,-0.3302130219473079,-1.4415180088095956,0.21985213844451595,2.220210460176784,-0.6788804768771243,-0.1296361774915475,-0.695099049867169,-0.3073664736785132,1.1791165859539525,0.17097528890731997,-0.5181016644899912,-0.11803195500612695,-0.1940280124785685,0.16263336729316952,0.5817686647344904,-0.6263089100914434,,,,1.6148556538646943,70.462032,35.733968,98.86,124.16,439.19942256280535,509.13083670800074,8.485513945133345
JESSLNDEGMOWRL-UHFFFAOYSA-N__PZGYXRQCQQGVJC-UHFFFAOYSA-N,308.0604807244405,-905.6352677420532,-68.32230700832525,-15.093921129034221,-37.73480282258555,396.96385518122764,1166.993138573152,29.034040903685092,19.449885642885874,32.416476071476445,88.90337445678716,2072.628406315205,97.35634791201035,34.543806771920096,70.15127889406199,0.4369501377973126,-1.2845446910406038,-0.09690772861132378,-0.021409078184010066,-0.05352269546002515,0.5630498622026875,1.6552522787373614,0.04118161519401769,0.027587537978956033,0.045979229964926704,217.1901358415295,-638.4949032125929,-48.168889126087684,-10.641581720209885,-26.603954300524705,279.8691783776988,822.7585625290078,20.469705406778587,13.712642708816801,22.85440451469466,0.1326738918673289,0.07197972152911482,187.67900549137735,152.82763637176453,461.2519274017403,243.77240850392786,0.6542354694880428,0.3457645305119574,14.904850748073859,9.342181503285575,0.5954357922538686,0.3732120058637382,335.5600000000001,1770.0,55.28486714973332,-12.206849393356856,8.400296254534306,-7.921629706950664,-5.507579486613447,5.2901242977252885,0.8180959605130995,2.3182199548249587,0.023288343375774435,0.2579909680844846,-2.5195757824092535,0.0958414270247708,2.0239034888768916,0.6426100124682632,0.7464296562253159,-1.136864865658603,-2.5866981748899938,0.9677044739197103,1.9923913126118968,-1.565245081225634,0.46565638586306446,-1.1446147214542612,-0.6983581207355544,1.3407662172442445,0.37173218836636646,-0.5239127152105708,-0.37863545875351495,-0.6412000678174091,-0.05014794260238768,1.6181042633956395,-0.6712289696935915,731.7794561214911,25.104081816767568,-5.926859842585955,2.0388194542029785,-5.843376926087072,1.8373180669418638,3.7928537677761662,-2.3238396662476655,-0.924119896160725,1.3057699621802756,0.17398060559715667,1.4845418555391072,-1.744063901243363,-0.06000576087503964,1.443948696440649,-0.35541970048411897,0.25350665856242016,-1.0477316186284522,0.09280482565514653,0.6188934703321385,-0.39496207005249445,-0.21310276161055972,-0.2782893398730822,-0.15457613354620656,0.34958741409648,0.1301370252023459,-0.5989300970506791,-0.22088735583519528,0.17315149012366235,0.17839468140385303,0.4135863919481193,-0.804094338409508,692.9478983789143,28.834243925518717,-5.646740224407754,1.7340028937218301,-5.11946138813437,0.327378174932027,3.8788948378980743,-1.5766932895471955,-0.2932459945399477,1.0278318948105285,0.5479501156741698,-0.13002879171954526,-1.1927414216271188,0.6163798314416108,0.8290514572127162,-0.1611388079125199,-0.29384495217467804,-1.1333557076205845,0.34400857954657915,0.6745914325403572,-0.6177244250614019,0.009835250680972137,-0.4391163940171147,-0.24037902726568391,0.46924942571118866,0.17054223274844682,-0.30708209537394393,-0.3354220516065569,0.01229282000070879,0.043012095645295546,0.6184167519951852,-0.59531708997675,1833.365650573514,56.21235650600054,-12.181343911654356,9.074741460185551,-8.638303430011325,-5.433271600344006,5.320247465350899,0.728489250056924,2.218253670289905,0.2283600453970845,0.2297595302146769,-2.143748894322184,-0.17486318218284347,1.8385329597970252,0.8886110754073994,0.7153243958180288,-0.9508609095497388,-2.637201131523386,0.7204227523218752,1.8943635777745216,-1.3453212096104588,0.3169251402312999,-1.0740631457215513,-0.6990636737105788,1.2677860394182219,0.3570950931115029,-0.677083172838377,-0.275851584563566,-0.5070532516216335,-0.06902239387750313,1.529834129679298,-0.7866635147096914,782.9547564448071,31.313142713279863,-6.4275488831164775,2.1273622411382416,-4.972312717735553,-0.5445979594930543,3.814739028007964,-0.9983862748945795,0.06060354250102707,0.6184055451702285,0.6601927284067804,-0.7814365087292321,-0.7389823230171861,0.8371618231425143,0.6918795919965963,-0.004473136958725387,-0.5409231948915046,-1.2698131649575288,0.5694971777890631,0.8407628099107881,-0.8054957080398962,0.18529713146842236,-0.5730868037999998,-0.3016671626868314,0.6057295722085269,0.2445402434049539,-0.2698242076503926,-0.40478738463006964,-0.1421948100199061,0.04473756948394031,0.8169123293093062,-0.539502705628877,,,,1.02381370292476,66.774204,33.643796,97.99000000000001,136.79000000000002,420.93079198228145,466.16255143600074,7.769375857266679
JBZBNAVTUOITJD-UHFFFAOYSA-N__QIZSXESMLHGUKK-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QIZSXESMLHGUKK-UHFFFAOYSA-N__JBZBNAVTUOITJD-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QFFNNWHRRNCOFK-UHFFFAOYSA-N__FYPNGISNNBWVFA-UHFFFAOYSA-N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RQOGWKPVTDVJDH-UHFFFAOYSA-N__YIWGLRFKXJUJIS-UHFFFAOYSA-N,459.43690420286146,-2475.5692938270968,-86.43386906320929,-28.78568946310578,-65.14656036387098,427.67990468707586,2304.45406092746,37.39494227352704,26.795977452644884,48.00945960265541,-31.756999515785594,4780.023354754557,123.82881133673632,55.58166691575066,113.15601996652639,0.5178989954860193,-2.7905787253933494,-0.09743234284035865,-0.03244858983015523,-0.07343628224719342,0.48210100451398075,2.5976895464432226,0.04215334654781246,0.03020569240050259,0.05411853221756713,407.5742003427143,-2196.1191321258093,-76.6769381033649,-25.536268978207087,-57.79260874015289,379.4020322723513,2044.3199327634254,33.17368185831472,23.771162008877038,42.58999859923802,0.092072872734034,0.10626728581046885,0.0,2.6676206108519747,704.8743189567547,182.24248993318267,0.7945676509486667,0.20543234905133345,15.809400115285035,8.455244161707661,0.8697745225245032,0.46517615468958495,508.1,3655.0,42.56974597798482,-2.5991618966088956,4.509748425271579,-14.506980542982948,-5.78496816778547,8.651327104006565,-0.9931105530812815,-1.439406159645853,-0.7598023881574675,0.42366398233598873,-1.1459865974625254,0.11461030111645992,-1.1883550790408008,2.2286580018567377,1.2580320278134558,-0.5371152563589278,-3.3884787393274562,1.603742349706793,4.908460226454611,-2.0331230936652958,0.19858472209921957,-2.3970805620858484,-1.0721555370512994,2.7594136152648074,0.31198880321930317,-1.1561963939678912,0.19686402857187524,-0.7558879107104319,0.20440333676022196,1.0622656585732853,-1.138528725418877,2129.447368501257,25.28819886136011,-6.306543259948717,0.7124905969482073,-11.493998408068363,2.187427884643916,10.244732710240461,-4.50648283038178,-4.534686544909756,3.548329906820259,0.6610773413364591,2.7633374433723596,-1.9801566580272383,-2.9834576609221592,2.1985214284701997,0.7642963130543057,1.412257102942611,-2.8355397212495785,0.10469246741924003,2.6370213970258565,-0.3582177553519459,0.1909985161953568,-1.6226008055186956,-0.27198129355161954,2.5060761493409056,-0.7575721532153326,-1.160482281663458,0.624493824778691,-0.14100398332287695,0.6784662385055678,-0.23404829601375704,-1.8582886850581843,1716.7599475118805,20.99360649732447,-2.9706505473813074,0.6319981064734955,-10.18625669595119,1.4243128373729887,7.4893753893592745,-3.4984964520407056,-2.3946085393046026,1.6597616009387097,0.7389837053498842,1.3817513733356732,-1.650315632467187,-1.6599594986574668,2.2158871162756344,0.1761398635641102,0.7183902260711529,-2.424405119441614,0.2711706301663783,2.732521506745267,-0.7513647226276875,-0.10857257267475681,-1.372338256543994,-0.07209586834743198,1.8994683110196118,-0.3391580432541847,-0.8641483353021406,0.28042760082476725,-0.08207903994552969,0.3454646588181007,0.013105901836111027,-1.3191347764898012,4056.7101731499542,47.31634211086995,-4.890546895815916,5.13818003996593,-15.402693200565336,-6.050666400875266,9.815309912971891,-1.173025196038332,-2.5749744037209736,-0.06597624410296886,0.7601609481972379,-0.8023214794584709,-0.04435343075481518,-1.5547379506877712,2.0138025592849136,1.62085884405301,-0.2099969839735564,-3.53385246790065,1.5784839817231107,4.973650061873291,-1.8594789269774927,0.34886556373987704,-2.54344559597596,-1.2701942583236618,3.107731665118636,0.13062220707475358,-1.3760771629479736,0.4041304696124735,-0.8176168172995341,0.37736382998652407,1.034894062074753,-1.3851257639372814,1686.693309365454,22.053502782638905,-2.278332959699676,0.9788645732746347,-9.629250699395195,0.34785043167055724,6.726912097102913,-2.73752801828146,-1.7156502610459345,0.9562638446711945,0.8039610083699872,0.4977882561435542,-1.2307363029254448,-1.1437152328513738,2.1536832515587503,0.19105713946755287,0.3172965653826507,-2.4068229571989033,0.5329944407364801,2.923201202236502,-1.0216507346137154,-0.1202675411597737,-1.4098548114292708,-0.11765556534752838,1.8034235506133325,-0.1463944645429084,-0.7887261485351857,0.19373832672331506,-0.14665489463271075,0.18097651063458492,0.22286217977050393,-1.1313300254834227,,,,1.7203583337917765,97.67578999999999,47.680209999999995,111.52000000000001,111.52000000000001,658.1560582941011,790.1812936800007,9.188154577674426
