id,donor_id,acceptor_id,pair_key,reaction_type,donor_smiles,acceptor_smiles,smiles,dG_xtb_kcal,dG_gxtb_kcal,dG_pred_correction_mean,dG_pred_correction_std,dG_pred
JUZPKVJIKLXUGI-DSITVLBTSA-N__BNBNGVBRLSFWRG-UHFFFAOYSA-N,JUZPKVJIKLXUGI-DSITVLBTSA-N,BNBNGVBRLSFWRG-UHFFFAOYSA-N,BNBNGVBRLSFWRG-UHFFFAOYSA-N__JUZPKVJIKLXUGI-DSITVLBTSA-N,carbo-carbo,CCCCC[C@H](C[C@@H]([C@H](CC=O)OCC1=CC=CC=C1)OCOC)O[Si](C)(C)C(C)(C)C,CP(=O)(C)C1=C(C=C(C=C1)F)C=O,CCCCCC(CC(OCOC)C(CC(=O)C(O)c1cc(F)ccc1P(C)(C)=O)OCc1ccccc1)O[Si](C)(C)C(C)(C)C,-13.0708,-2.3053,3.076578775193,4.247075053080426,0.7712787751930001
BKGUIDRBICTAMS-JKSUJKDBSA-N__CYCWXKDJRZUITF-UHFFFAOYSA-N,BKGUIDRBICTAMS-JKSUJKDBSA-N,CYCWXKDJRZUITF-UHFFFAOYSA-N,BKGUIDRBICTAMS-JKSUJKDBSA-N__CYCWXKDJRZUITF-UHFFFAOYSA-N,carbo-hetero,CC(C)C[C@H](CP(=O)([C@H](CCC1=CC=CC=C1)N)O)C=O,CC1=CC2=C(C=C1)C=C(C(=O)N2)C=O,Cc1ccc2cc(C(O)C(=O)C(CC(C)C)CP(=O)(O)C(N)CCc3ccccc3)c(=O)[nH]c2c1,-9.9404,9.4425,9.321636871170892,3.992943214584433,18.76413687117089
HSQFNQGNNXJIHM-UHFFFAOYSA-N__FUZKWZGNZXBEPS-UHFFFAOYSA-N,HSQFNQGNNXJIHM-UHFFFAOYSA-N,FUZKWZGNZXBEPS-UHFFFAOYSA-N,FUZKWZGNZXBEPS-UHFFFAOYSA-N__HSQFNQGNNXJIHM-UHFFFAOYSA-N,carbo-carbo,C1CC1CC(CC2CC2)(C=O)C3=CC=CC=C3Br,CC1CCN(CC1)C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)N3CCN(CC3)C4=C(C=C(C=C4)CCC=O)F,CC1CCN(c2ccc([N+](=O)[O-])cc2C(=O)N2CCN(c3ccc(CCC(O)C(=O)C(CC4CC4)(CC4CC4)c4ccccc4Br)cc3F)CC2)CC1,-6.4688,0.9976,3.3508508925318665,3.9079631838440463,4.348450892531867
CLIZOESZZXPIAQ-IXACKSBWSA-N__DWERXIZFYJOZJS-VIFPVBQESA-N,CLIZOESZZXPIAQ-IXACKSBWSA-N,DWERXIZFYJOZJS-VIFPVBQESA-N,CLIZOESZZXPIAQ-IXACKSBWSA-N__DWERXIZFYJOZJS-VIFPVBQESA-N,aliph-hetero,C[C@@H]1C=CC[C@@H]([C@@H]1/C=C(/CO[Si](C)(C)C(C)(C)C)\C2=CC=C(O2)C)CC=O,CCOC(=O)C1(CCC[C@H]1C=O)C(=O)OCC,CCOC(=O)C1(C(=O)OCC)CCCC1C(O)C(=O)CC1CC=CC(C)C1C=C(CO[Si](C)(C)C(C)(C)C)c1ccc(C)o1,-13.0079,-6.9801,9.957091985797124,3.9030387929425725,2.976991985797124
TVKPTWJPKVSGJB-IPTZTYHUSA-N__BKTNNNQOYZJDQC-UHFFFAOYSA-N,TVKPTWJPKVSGJB-IPTZTYHUSA-N,BKTNNNQOYZJDQC-UHFFFAOYSA-N,BKTNNNQOYZJDQC-UHFFFAOYSA-N__TVKPTWJPKVSGJB-IPTZTYHUSA-N,hetero-hetero,C[C@]12CC[C@H]3C([C@]1(CC[C@@H]2C4=COC(=O)C=C4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O,COCOC1=C(C=CC(=C1)C(F)(F)F)C2=C(C=C(C(=N2)Cl)C=O)Cl,COCOc1cc(C(F)(F)F)ccc1-c1nc(Cl)c(C(O)C(=O)C23CCC(O)CC2(O)CCC2C3CCC3(C)C(c4ccc(=O)oc4)CCC23O)cc1Cl,-10.2283,2.1624,3.9383043545414664,3.723240096244029,6.100704354541467
BDGUBXNQOBFDMK-IHRRRGAJSA-N__MIALUGDNRNKKPY-UHFFFAOYSA-N,BDGUBXNQOBFDMK-IHRRRGAJSA-N,MIALUGDNRNKKPY-UHFFFAOYSA-N,BDGUBXNQOBFDMK-IHRRRGAJSA-N__MIALUGDNRNKKPY-UHFFFAOYSA-N,hetero-hetero,CC(C)C[C@@H](C=O)NC(=O)[C@H](COP(=O)(O)O)NC(=O)[C@H](CC1=CN=CN1)NC(=O)CN,CCC1=CC=C(C(=O)N1CC(=O)NC(CCCN=C(N)N)C=O)NS(=O)(=O)CC2=CC=CC=C2,CCc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NC(CCCN=C(N)N)C(O)C(=O)C(CC(C)C)NC(=O)C(COP(=O)(O)O)NC(=O)C(Cc1cnc[nH]1)NC(=O)CN,-20.8024,-9.2836,-0.4844093426889179,3.6503929304861025,-9.768009342688918
DDMIFUPMZSBMQY-UHFFFAOYSA-N__CNTWCASMFCWLRE-UHFFFAOYSA-N,DDMIFUPMZSBMQY-UHFFFAOYSA-N,CNTWCASMFCWLRE-UHFFFAOYSA-N,CNTWCASMFCWLRE-UHFFFAOYSA-N__DDMIFUPMZSBMQY-UHFFFAOYSA-N,carbo-hetero,C1C2CC3CC(C2)(CC1C3(CC=O)O)C(CC4C5=C(C=CC=C5F)C6=CN=CN46)O,CC(CC=O)C1=CC(=C(C=C1)F)C2=CC=CC=C2,CC(CC(O)C(=O)CC1(O)C2CC3CC1CC(C(O)CC1c4c(F)cccc4-c4cncn41)(C3)C2)c1ccc(F)c(-c2ccccc2)c1,-10.8553,-0.0547,2.485795107656484,3.550732074026095,2.431095107656484
SRTRCXRXAOZRLI-FQRUVTKNSA-N__TXOYJKMHLDPYRC-UHFFFAOYSA-N,SRTRCXRXAOZRLI-FQRUVTKNSA-N,TXOYJKMHLDPYRC-UHFFFAOYSA-N,SRTRCXRXAOZRLI-FQRUVTKNSA-N__TXOYJKMHLDPYRC-UHFFFAOYSA-N,carbo-hetero,CCC[C@H](C1=CNC2=CC=CC=C21)[C@@](CC)(C=O)N(C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C,COCCOC1=C(C=C(C=C1)F)C=O,CCCC(c1c[nH]c2ccccc12)C(CC)(C(=O)C(O)c1cc(F)ccc1OCCOC)N(NC(=O)OC(C)(C)C)C(=O)OC(C)(C)C,-5.8022,1.3128,10.746842730543161,3.3031330188221495,12.05964273054316
ZVOXCJRWMYGIDI-UHFFFAOYSA-N__MILIPEXOIMHOPF-UHFFFAOYSA-N,ZVOXCJRWMYGIDI-UHFFFAOYSA-N,MILIPEXOIMHOPF-UHFFFAOYSA-N,MILIPEXOIMHOPF-UHFFFAOYSA-N__ZVOXCJRWMYGIDI-UHFFFAOYSA-N,aliph-hetero,CC1=C(C(=CC=C1)C)CC(C=O)SC2=NC(=CC(=N2)OC)OC,C(C=C(F)P(=O)(O)O)C=O,COc1cc(OC)nc(SC(Cc2c(C)cccc2C)C(=O)C(O)CC=C(F)P(=O)(O)O)n1,-9.82,-4.1736,4.427874502546098,3.2126416935021793,0.25427450254609774
CYYIYBJOFUTWGP-UHFFFAOYSA-N__FTYFFKWTWYUKLS-UHFFFAOYSA-N,CYYIYBJOFUTWGP-UHFFFAOYSA-N,FTYFFKWTWYUKLS-UHFFFAOYSA-N,CYYIYBJOFUTWGP-UHFFFAOYSA-N__FTYFFKWTWYUKLS-UHFFFAOYSA-N,carbo-hetero,C1=CC(=NC(=C1)F)C(C=O)Br,COP(=S)(OC)OC1=CC(=C(C=C1)[N+](=O)[O-])C=O,COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C(O)C(=O)C(Br)c2cccc(F)n2)c1,-16.0023,-1.6376,4.253381727559375,3.1497882449053765,2.6157817275593747
WSDFAUSWWVDWED-UHFFFAOYSA-N__YDOUTBMBUBYASG-UHFFFAOYSA-N,WSDFAUSWWVDWED-UHFFFAOYSA-N,YDOUTBMBUBYASG-UHFFFAOYSA-N,WSDFAUSWWVDWED-UHFFFAOYSA-N__YDOUTBMBUBYASG-UHFFFAOYSA-N,carbo-hetero,C1=CC(=CC=C1CCC=O)C2=CC(=CC(=C2)F)F,CC1=NC=C(C(=C1O)CO)OP(=O)(C(C=O)(F)F)O,Cc1ncc(OP(=O)(O)C(F)(F)C(O)C(=O)CCc2ccc(-c3cc(F)cc(F)c3)cc2)c(CO)c1O,-20.1076,-1.4768,4.808332629080623,3.1343369243278465,3.3315326290806233
BNIWJQPFFORGLN-ROUUACIJSA-N__YVDPYMDKJWSCQY-UHFFFAOYSA-N,BNIWJQPFFORGLN-ROUUACIJSA-N,YVDPYMDKJWSCQY-UHFFFAOYSA-N,BNIWJQPFFORGLN-ROUUACIJSA-N__YVDPYMDKJWSCQY-UHFFFAOYSA-N,hetero-hetero,CC1=CC2=C(C=C1C)N(C(=N2)C)CCNC(=O)C[C@@H](C(C)C)C(=O)N[C@@H](CC(=O)O)C=O,CN1C=C(C2=C1C=CC(=C2)F)C3=NNC(N3C4=CN(C5=C4C=C(C=C5)F)CCCCN)C=O,Cc1cc2nc(C)n(CCNC(=O)CC(C(=O)NC(CC(=O)O)C(=O)C(O)C3NN=C(c4cn(C)c5ccc(F)cc45)N3c3cn(CCCCN)c4ccc(F)cc34)C(C)C)c2cc1C,-14.2749,-1.2613,-1.98944740949886,3.094685743042571,-3.25074740949886
AQLYWQJNDOKLAD-UHFFFAOYSA-N__YCOXPTBWJXOXAV-XLPZGREQSA-N,AQLYWQJNDOKLAD-UHFFFAOYSA-N,YCOXPTBWJXOXAV-XLPZGREQSA-N,AQLYWQJNDOKLAD-UHFFFAOYSA-N__YCOXPTBWJXOXAV-XLPZGREQSA-N,carbo-hetero,CC1=CC(=C(C=C1)S(=O)(=O)C2=CC=CC(=C2C=O)N3CCN(CC3)C(=O)C(F)(F)F)C,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)C=O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,Cc1ccc(S(=O)(=O)c2cccc(N3CCN(C(=O)C(F)(F)F)CC3)c2C(=O)C(O)c2cn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c(=O)[nH]c2=O)c(C)c1,-16.4813,1.6567,7.519692119176762,3.0324703272744724,9.176392119176763
NRZONEKISOPRAS-BDEBUNFJSA-N__QUMPZCQNSVXTLV-UHFFFAOYSA-N,NRZONEKISOPRAS-BDEBUNFJSA-N,QUMPZCQNSVXTLV-UHFFFAOYSA-N,NRZONEKISOPRAS-BDEBUNFJSA-N__QUMPZCQNSVXTLV-UHFFFAOYSA-N,carbo-carbo,C1C[C@@H]2[C@H]1C(C3=C(N2C(=O)C4=CC=C(C=C4)OC(F)(F)F)C=CC(=C3)F)C(CC=O)(C(=O)O)N,C1C(NS(=O)(=O)N1C2=C(C=C3C=CC(=CC3=C2)C(F)(F)F)O)C=O,NC(CC(=O)C(O)C1CN(c2cc3cc(C(F)(F)F)ccc3cc2O)S(=O)(=O)N1)(C(=O)O)C1c2cc(F)ccc2N(C(=O)c2ccc(OC(F)(F)F)cc2)C2CCC21,-15.4956,6.7138,1.1731004316144982,3.0203633523673297,7.886900431614498
JGABVXUMORCZDB-UHFFFAOYSA-N__IVJVOQSDURGZJH-UHFFFAOYSA-N,JGABVXUMORCZDB-UHFFFAOYSA-N,IVJVOQSDURGZJH-UHFFFAOYSA-N,IVJVOQSDURGZJH-UHFFFAOYSA-N__JGABVXUMORCZDB-UHFFFAOYSA-N,hetero-hetero,CC(C1=C(N2C(=CC(=CC2=N1)C(=O)NC3CCOCC3)C=O)CC4CCC(CC4)(F)F)(F)F,CC1=CC(=NC2=C1C=CC(=N2)C=O)C,Cc1cc(C)c2ccc(C(O)C(=O)c3cc(C(=O)NC4CCOCC4)cc4nc(C(C)(F)F)c(CC5CCC(F)(F)CC5)n34)nc2n1,-14.0369,2.3909,7.055368405683777,3.009298420835284,9.446268405683776
MHYSBYRGXNVFOS-UHFFFAOYSA-N__WKURCQMFOMLYLP-UHFFFAOYSA-N,MHYSBYRGXNVFOS-UHFFFAOYSA-N,WKURCQMFOMLYLP-UHFFFAOYSA-N,MHYSBYRGXNVFOS-UHFFFAOYSA-N__WKURCQMFOMLYLP-UHFFFAOYSA-N,hetero-hetero,CC1=C(C(=C(C(=N1)P(=O)=O)C(OP(=O)=O)P(=O)=O)C=O)O,C1=CN(C(=O)C(=C1)C=O)CC(F)(F)F,Cc1nc(P(=O)=O)c(C(OP(=O)=O)P(=O)=O)c(C(=O)C(O)c2cccn(CC(F)(F)F)c2=O)c1O,-46.2027,-24.3948,8.73340827205331,2.913763268759521,-15.66139172794669
YOWMWJOASYDCNZ-WEVVVXLNSA-N__AVZADGWNAPVHOG-NVXWUHKLSA-N,YOWMWJOASYDCNZ-WEVVVXLNSA-N,AVZADGWNAPVHOG-NVXWUHKLSA-N,AVZADGWNAPVHOG-NVXWUHKLSA-N__YOWMWJOASYDCNZ-WEVVVXLNSA-N,carbo-hetero,C1=CC(=C(C=C1Cl)F)C(C=O)N2C(=C(NC2=O)/C=C/3\C=NC4=C3C=CC(=C4F)Cl)O,C1C2=C(C=C(C=C2)F)[C@@H]([C@@H](C3=CC=CC=C31)CC=O)OP,O=C(C(O)CC1c2ccccc2Cc2ccc(F)cc2C1OP)C(c1ccc(Cl)cc1F)n1c(O)c(C=C2C=Nc3c2ccc(Cl)c3F)[nH]c1=O,-11.5774,-1.1528,1.6400722267978485,2.890136625256342,0.48727222679784843
QLRBOAKUYIAGJI-UHFFFAOYSA-N__NNQOVJLQFYROBU-UHFFFAOYSA-N,QLRBOAKUYIAGJI-UHFFFAOYSA-N,NNQOVJLQFYROBU-UHFFFAOYSA-N,NNQOVJLQFYROBU-UHFFFAOYSA-N__QLRBOAKUYIAGJI-UHFFFAOYSA-N,hetero-hetero,CC1=NC=C(C(=C1OP(=O)(O)O)C=O)C(OP(=O)(O)O)(P(=O)(O)O)P(=O)(O)O,C1=CN(C(=C1)C=O)C2=CC=C(C=C2)Cl,Cc1ncc(C(OP(=O)(O)O)(P(=O)(O)O)P(=O)(O)O)c(C(=O)C(O)c2cccn2-c2ccc(Cl)cc2)c1OP(=O)(O)O,-7.8262,1.9997,9.115254255448141,2.8766490145754955,11.114954255448142
UVYQUVGPTPZWRV-UHFFFAOYSA-N__QIOXCWRQNDIISW-WDSOQIARSA-N,UVYQUVGPTPZWRV-UHFFFAOYSA-N,QIOXCWRQNDIISW-WDSOQIARSA-N,QIOXCWRQNDIISW-WDSOQIARSA-N__UVYQUVGPTPZWRV-UHFFFAOYSA-N,aliph-carbo,C[Si](C)(C=C)C1(SCCCS1)CC=O,CC(C)[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCN=C(N)N)C=O)NC(=O)C1=CC=C(C=C1)O,C=C[Si](C)(C)C1(CC(=O)C(O)C(CCCN=C(N)N)NC(=O)C(NC(=O)C(NC(=O)c2ccc(O)cc2)C(C)C)C(C)C)SCCCS1,-8.7996,-6.8113,10.587408444940765,2.8482023097503237,3.776108444940765
XVUXIOMNDUNUKQ-UHFFFAOYSA-N__PPAWHRZWGJPJLA-UHFFFAOYSA-N,XVUXIOMNDUNUKQ-UHFFFAOYSA-N,PPAWHRZWGJPJLA-UHFFFAOYSA-N,PPAWHRZWGJPJLA-UHFFFAOYSA-N__XVUXIOMNDUNUKQ-UHFFFAOYSA-N,carbo-hetero,C1=CC=C(C=C1)C(C=O)(F)P(=O)(O)O,CC1=C(C(=NN1C2=C(C(=CC=C2)F)C=O)C)Cl,Cc1nn(-c2cccc(F)c2C(O)C(=O)C(F)(c2ccccc2)P(=O)(O)O)c(C)c1Cl,-14.8725,-17.1568,8.911288224067874,2.702174227269949,-8.245511775932126
WOXGKNMHOASSQZ-ZKKFKWFVSA-N__TVKPTWJPKVSGJB-XHCIOXAKSA-N,WOXGKNMHOASSQZ-ZKKFKWFVSA-N,TVKPTWJPKVSGJB-XHCIOXAKSA-N,TVKPTWJPKVSGJB-XHCIOXAKSA-N__WOXGKNMHOASSQZ-ZKKFKWFVSA-N,carbo-hetero,C1=CC=C2C(=C1)C3[C@H]4[C@@H](C2(C5=CC=CC=C35)C=O)C(=O)N(C4=O)C6=C(C=C(C=C6)F)[N+](=O)[O-],C[C@]12CC[C@H]3[C@H]([C@]1(CC[C@@H]2C4=COC(=O)C=C4)O)CC[C@]5([C@@]3(CC[C@@H](C5)O)C=O)O,CC12CCC3C(CCC4(O)CC(O)CCC34C(O)C(=O)C34c5ccccc5C(c5ccccc53)C3C(=O)N(c5ccc(F)cc5[N+](=O)[O-])C(=O)C34)C1(O)CCC2c1ccc(=O)oc1,0.9107,14.3767,8.157632937550295,2.6891154055886046,22.534332937550296
LOQMOHOVYURFKV-UHFFFAOYSA-N__GNMDHTPAIFRSEQ-UHFFFAOYSA-N,LOQMOHOVYURFKV-UHFFFAOYSA-N,GNMDHTPAIFRSEQ-UHFFFAOYSA-N,GNMDHTPAIFRSEQ-UHFFFAOYSA-N__LOQMOHOVYURFKV-UHFFFAOYSA-N,carbo-carbo,CC(C)(CC(CO)(C=O)C(F)(F)F)C1=CC(=CC2=C1OCC2)S(=O)(=O)N(C)C,C1=C(C=C(C=C1F)Cl)C(CC=O)O,CN(C)S(=O)(=O)c1cc2c(c(C(C)(C)CC(CO)(C(=O)C(O)CC(O)c3cc(F)cc(Cl)c3)C(F)(F)F)c1)OCC2,-8.9566,9.0186,0.24123870045965318,2.631121240897098,9.259838700459653
WOMRWXVIZYWROR-QRWMCTBCSA-N__PLWWUWYURGTSIL-UHFFFAOYSA-N,WOMRWXVIZYWROR-QRWMCTBCSA-N,PLWWUWYURGTSIL-UHFFFAOYSA-N,PLWWUWYURGTSIL-UHFFFAOYSA-N__WOMRWXVIZYWROR-QRWMCTBCSA-N,carbo-hetero,C1[C@@H](OCC(N1CC2=CC=CC=C2)C=O)C3=CC=C(C=C3)F,C1=CC(=CC(=C1)F)C2=C(C=CNC2=O)C=O,O=C(C(O)c1cc[nH]c(=O)c1-c1cccc(F)c1)C1COC(c2ccc(F)cc2)CN1Cc1ccccc1,-11.9665,-3.541,3.6323850889239417,2.5873357433397577,0.09138508892394182
LHXPOPCIEWDDRY-UHFFFAOYSA-N__OFDGVGJVSPZZJC-HSZRJFAPSA-N,LHXPOPCIEWDDRY-UHFFFAOYSA-N,OFDGVGJVSPZZJC-HSZRJFAPSA-N,LHXPOPCIEWDDRY-UHFFFAOYSA-N__OFDGVGJVSPZZJC-HSZRJFAPSA-N,carbo-hetero,C1=C(NC(=C1I)I)C=O,CCOC(=O)[C@@]1(C2=C(C=CC(=C2)OC)N(C1=O)CC3=C(C=C(C=C3)OC)OC)CC=O,CCOC(=O)C1(CC(O)C(=O)c2cc(I)c(I)[nH]2)C(=O)N(Cc2ccc(OC)cc2OC)c2ccc(OC)cc21,-13.8739,1.521,6.9006074863269005,2.58222491323843,8.4216074863269
MZNCVLKGRSCXQB-UHFFFAOYSA-N__LEVPWCRHPLPLJN-UHFFFAOYSA-N,MZNCVLKGRSCXQB-UHFFFAOYSA-N,LEVPWCRHPLPLJN-UHFFFAOYSA-N,LEVPWCRHPLPLJN-UHFFFAOYSA-N__MZNCVLKGRSCXQB-UHFFFAOYSA-N,carbo-hetero,C1CC2CC(CCC2C(C1)N3CCC(CC3)N4C(NC5=CC=CC=C54)C=O)F,COC1=NC(=C(C=C1C(F)F)I)C=O,COc1nc(C(O)C(=O)C2Nc3ccccc3N2C2CCN(C3CCCC4CC(F)CCC43)CC2)c(I)cc1C(F)F,-17.2086,-4.0304,4.811280599150496,2.5764455285900905,0.7808805991504961
