bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
56.717,-1504.624525610801,-576.393529715604,-928.140612355466,,AHWXEPDZYAZSJY-RKDXNWHRSA-N__HSCDSPLZVQMCPH-UHFFFAOYSA-N
37.264,-2022.2101333570558,-1290.544002482735,-731.606747292665,,BSXMFINHIKFIOE-UHFFFAOYSA-N__JHJNZQXXHMJNCW-UHFFFAOYSA-N
,-2036.8747631688059,,,determine_bonds_failed,DRJIPOCGZIKIMH-UHFFFAOYSA-N__WXRVWRCRHXRLDU-UHFFFAOYSA-N
,-2036.871073003337,,,determine_bonds_failed,WXRVWRCRHXRLDU-UHFFFAOYSA-N__DRJIPOCGZIKIMH-UHFFFAOYSA-N
57.066,-1399.315739229295,-458.209589419202,-941.015208840552,,LULWASAYMJSAPB-UHFFFAOYSA-N__MUKHHDUYHGOICI-UHFFFAOYSA-N
76.384,-1399.311868295451,-939.785216643543,-459.404926739432,,MUKHHDUYHGOICI-UHFFFAOYSA-N__LULWASAYMJSAPB-UHFFFAOYSA-N
40.107,-2234.119779066812,-1076.780818553175,-1157.275046369903,,RJFSHIRSYCAUCT-OXQOHEQNSA-N__WNKBHEQTBJZLOL-UHFFFAOYSA-N
34.795,-1555.3221349280461,-465.214518940145,-1090.052165945541,,OJLMARCQPSGYNE-UXBLZVDNSA-N__FTZKQLHUYRXJAK-UHFFFAOYSA-N
59.73,-1555.302306278862,-1088.825498388843,-466.381622794883,,FTZKQLHUYRXJAK-UHFFFAOYSA-N__OJLMARCQPSGYNE-UXBLZVDNSA-N
37.113,-2803.842669714037,-1643.11989290892,-1160.663633193769,,HWGNUQPRQYOEDT-UHFFFAOYSA-N__LRZDMZCHXFSDLH-UHFFFAOYSA-N
56.354,-1784.693897756543,-1111.790850173325,-672.81324215712,,IYHZVBVNBRAYPX-UHFFFAOYSA-N__RZUWILMJWOIVAG-UHFFFAOYSA-N
62.376,-1784.692803271646,-671.607200165791,-1112.986199979538,,RZUWILMJWOIVAG-UHFFFAOYSA-N__IYHZVBVNBRAYPX-UHFFFAOYSA-N
54.252,-1866.910246034869,-922.438798709065,-944.384991941158,,AJVQZJYIGKQBOP-UHFFFAOYSA-N__CIGYRNATJZMMAE-UHFFFAOYSA-N
51.344,-1873.857503631444,-743.758842286225,-1130.016839223997,,RYAMCTTZOYCZAF-XQRVVYSFSA-N__ZMYYKGMFCVKNSX-UHFFFAOYSA-N
81.357,-1866.925829733888,-943.1601518908,-923.636027315353,,CIGYRNATJZMMAE-UHFFFAOYSA-N__AJVQZJYIGKQBOP-UHFFFAOYSA-N
74.482,-4135.2006681191015,-3069.554724411001,-1065.527249377018,,YKCRYWIVLKJWSX-UHFFFAOYSA-N__OEXHRRZNYFSPAB-UHFFFAOYSA-N
75.398,-1623.566692972032,-967.456562866059,-655.989975503852,,FSJBZBUZOMOJPW-UHFFFAOYSA-N__XQABGAQOSDMKHJ-UHFFFAOYSA-N
61.247,-1423.584667660282,-730.59313037257,-692.893934524757,,QWWTUQOSJJBANH-UHFFFAOYSA-N__DIQQESKBTLPISF-UHFFFAOYSA-N
52.535,-1423.592052060656,-691.695975789357,-731.812357205884,,DIQQESKBTLPISF-UHFFFAOYSA-N__QWWTUQOSJJBANH-UHFFFAOYSA-N
57.161,-1623.5603064035072,-654.790977555641,-968.678237007351,,XQABGAQOSDMKHJ-UHFFFAOYSA-N__FSJBZBUZOMOJPW-UHFFFAOYSA-N
74.314,-1788.3831484128332,-1011.151005940393,-777.113715146291,,MQZDQDOGBBLKEF-UHFFFAOYSA-N__JISWCFGPUJTKEO-UHFFFAOYSA-N
66.422,-2204.7396316642316,-1075.961326380509,-1128.672454340859,,IEAQOAAJKKFCSN-UHFFFAOYSA-N__QIIDSEXAXRVUFY-OTYXRUKQSA-N
51.265,-1788.3777245676358,-775.915373205305,-1012.380654887802,,JISWCFGPUJTKEO-UHFFFAOYSA-N__MQZDQDOGBBLKEF-UHFFFAOYSA-N
64.379,-1587.972287728227,-876.488677124084,-711.381016755941,,QLCKNZBHICKCKE-UHFFFAOYSA-N__KTNWDUSTLKNPLQ-LBPRGKRZSA-N
46.691,-1275.039951348596,-386.550767438608,-888.414777098895,,PPPCDLWSEAOPAD-UHFFFAOYSA-N__YSHRYINUSAHNNX-UHFFFAOYSA-N
42.707,-1932.4154163939209,-1009.52136815466,-922.825991022372,,IJJLRUSZMLMXCN-VANKVMQKSA-N__MXTUWCSWDIUBFJ-UHFFFAOYSA-N
64.581,-1932.424096116562,-921.603943044344,-1010.717236275138,,MXTUWCSWDIUBFJ-UHFFFAOYSA-N__IJJLRUSZMLMXCN-VANKVMQKSA-N
,-2920.892514460779,,,determine_bonds_failed,TZVMJOVLKWWOTA-UHFFFAOYSA-N__AQMNGWLKZAXRBY-UHFFFAOYSA-N
,-2920.891468574927,,,determine_bonds_failed,AQMNGWLKZAXRBY-UHFFFAOYSA-N__TZVMJOVLKWWOTA-UHFFFAOYSA-N
57.496,-2167.126875407612,-1171.663180951478,-995.372068517102,,JBYLJKRXLNNWCA-UHFFFAOYSA-N__PRNJJTDPYDIVKF-UHFFFAOYSA-N
