bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
52.873,-1942.7134800029542,-1166.920300642943,-775.708921660712,,DUKKFXHNLSMCHX-UHFFFAOYSA-N__CDGVUWROSBLUSN-UHFFFAOYSA-N
45.052,-1942.7072875130332,-774.49748858043,-1168.138004074922,,CDGVUWROSBLUSN-UHFFFAOYSA-N__DUKKFXHNLSMCHX-UHFFFAOYSA-N
43.126,-1981.59712477053,-922.583061939877,-1058.945337522418,,QMZNOUKBWXJCOV-UHFFFAOYSA-N__PHGFIJHFWDYXNT-UHFFFAOYSA-N
38.22,-1981.58764734456,-1057.729947778469,-923.796792741253,,PHGFIJHFWDYXNT-UHFFFAOYSA-N__QMZNOUKBWXJCOV-UHFFFAOYSA-N
51.174,-2287.1929153262518,-616.241535932081,-1670.869828053243,,KOHOFEDXAJULRS-UHFFFAOYSA-N__IPDFPZISDFHICT-UHFFFAOYSA-N
,-1830.045994612221,,,determine_bonds_failed,ASXBVBZOJXHTOE-UHFFFAOYSA-N__UYTFEWNJQIOIAR-UHFFFAOYSA-N
47.149,-2287.187495782992,-1669.654472958415,-617.457886089452,,IPDFPZISDFHICT-UHFFFAOYSA-N__KOHOFEDXAJULRS-UHFFFAOYSA-N
,-1830.037823318206,,,determine_bonds_failed,UYTFEWNJQIOIAR-UHFFFAOYSA-N__ASXBVBZOJXHTOE-UHFFFAOYSA-N
42.214,-2180.295631312647,-1428.302134727917,-751.926223836582,,VUNVFFWSPCLOHT-UHFFFAOYSA-N__QBAPYNUIMPDTSG-UHFFFAOYSA-N
40.373,-2180.291316204709,-750.708376982922,-1429.51860123162,,QBAPYNUIMPDTSG-UHFFFAOYSA-N__VUNVFFWSPCLOHT-UHFFFAOYSA-N
42.01,-1317.36073956169,-764.358758901169,-552.9350328363,,MZCBHLRQMYPQDH-UHFFFAOYSA-N__HJDXZGCTGAWUFZ-UHFFFAOYSA-N
44.588,-1317.3616104100572,-551.71659451514,-765.573959919926,,HJDXZGCTGAWUFZ-UHFFFAOYSA-N__MZCBHLRQMYPQDH-UHFFFAOYSA-N
49.399,-2585.676255024592,-860.662902624095,-1724.934630802097,,DCZSGTINKLRTLD-UHFFFAOYSA-N__TWFSYIOOAAYYAL-UHFFFAOYSA-N
50.827,-2585.679748198785,-1723.722938597835,-861.875811069138,,TWFSYIOOAAYYAL-UHFFFAOYSA-N__DCZSGTINKLRTLD-UHFFFAOYSA-N
33.977,-2269.055480184914,-984.516540046681,-1284.484794581122,,CLQCCNQIRQNFEH-UHFFFAOYSA-N__ZWAJDQXQVFJJTE-INIZCTEOSA-N
39.234,-2269.0576934078817,-1283.266675635072,-985.728494148436,,ZWAJDQXQVFJJTE-INIZCTEOSA-N__CLQCCNQIRQNFEH-UHFFFAOYSA-N
48.532,-2106.9450608225843,-975.400770144205,-1131.466949634421,,JNRPUPDHCVYDML-UHFFFAOYSA-N__MUQAZYKSCOHDIT-UHFFFAOYSA-N
45.835,-2106.941950443482,-1130.247788549568,-976.621118921812,,MUQAZYKSCOHDIT-UHFFFAOYSA-N__JNRPUPDHCVYDML-UHFFFAOYSA-N
42.825,-2157.7558824947564,-978.363774128279,-1179.323862914594,,YDBAXJZIROZNMF-UHFFFAOYSA-N__VGLGWWOPXZPRMF-UHFFFAOYSA-N
44.228,-2157.762478186196,-1178.109940797294,-979.582055866766,,VGLGWWOPXZPRMF-UHFFFAOYSA-N__YDBAXJZIROZNMF-UHFFFAOYSA-N
48.892,-1661.850669851724,-905.312705599769,-756.460049632475,,PXXCCLGIVFIKIF-UHFFFAOYSA-N__VAVXQQOBZPOESM-UHFFFAOYSA-N
69.476,-1927.654045151268,-267.713868527097,-1659.829459092647,,FKVCOWJRWYEHPO-UHFFFAOYSA-N__VETFXCDOKDAIPN-UHFFFAOYSA-N
46.647,-1661.850047067597,-755.244065249606,-906.531645290676,,VAVXQQOBZPOESM-UHFFFAOYSA-N__PXXCCLGIVFIKIF-UHFFFAOYSA-N
48.932,-2343.5935066233083,-1552.325138669356,-791.190389074416,,UVDNNYDJLRJEQM-UHFFFAOYSA-N__XPKONKZKPHKSNM-UHFFFAOYSA-N
47.851,-2343.5843929238617,-789.97287854709,-1553.535258268079,,XPKONKZKPHKSNM-UHFFFAOYSA-N__UVDNNYDJLRJEQM-UHFFFAOYSA-N
