donor_id,acceptor_id,donor_smiles,acceptor_smiles
BPDFZGCHPUQPJZ-UHFFFAOYSA-N,RYSJAQSTIILRKM-UHFFFAOYSA-N,COc1nccn2nc(-c3ccc(F)cc3)c(C=O)c12,COc1cc(C=O)cc(OC)c1O[Si](C)(C)C
ZEMCJOVOQZLBBY-UHFFFAOYSA-N,OGUGOHRWQWHRDS-UHFFFAOYSA-N,CC(C)(C)OC(=O)NCCc1cc(F)cc(C=O)c1,COc1ccc(Nc2nc(N)c(C=O)c(OC(C)C)n2)cc1
OGUGOHRWQWHRDS-UHFFFAOYSA-N,ZEMCJOVOQZLBBY-UHFFFAOYSA-N,COc1ccc(Nc2nc(N)c(C=O)c(OC(C)C)n2)cc1,CC(C)(C)OC(=O)NCCc1cc(F)cc(C=O)c1
SBZFOKVBEUWGFV-UHFFFAOYSA-N,YUQNLLQOFBHLEM-UHFFFAOYSA-N,O=Cc1ccc(OCc2ccc(OC3CCCC3)c(C(F)(F)F)c2)cc1F,O=Cc1cc(F)cnc1C1CC1
YUQNLLQOFBHLEM-UHFFFAOYSA-N,SBZFOKVBEUWGFV-UHFFFAOYSA-N,O=Cc1cc(F)cnc1C1CC1,O=Cc1ccc(OCc2ccc(OC3CCCC3)c(C(F)(F)F)c2)cc1F
FGFAVRPKDPQNDQ-UHFFFAOYSA-N,DYKVVENJUKAVIP-UHFFFAOYSA-N,CCOC(=O)CCCOc1ccc(C=O)cc1F,Cn1c(C=O)ccc1-c1cccc(OC(F)(F)F)c1
DYKVVENJUKAVIP-UHFFFAOYSA-N,FGFAVRPKDPQNDQ-UHFFFAOYSA-N,Cn1c(C=O)ccc1-c1cccc(OC(F)(F)F)c1,CCOC(=O)CCCOc1ccc(C=O)cc1F
PIRZCSNEBZBWFQ-BBHUYCHWSA-N,XFIVCYVDZPIDTJ-UHFFFAOYSA-N,C=CC[C@]1(Oc2ccc(F)cc2C=O)CCCN(C(=O)C2=CCC(OC)NC2OC)C1,O=Cc1csc(C(O)C2=CCCCC2=O)c1
XFIVCYVDZPIDTJ-UHFFFAOYSA-N,PIRZCSNEBZBWFQ-BBHUYCHWSA-N,O=Cc1csc(C(O)C2=CCCCC2=O)c1,C=CC[C@]1(Oc2ccc(F)cc2C=O)CCCN(C(=O)C2=CCC(OC)NC2OC)C1
OWHDEDLXYSQEPY-UHFFFAOYSA-N,NFSVGJLKFKEOBP-UHFFFAOYSA-N,N#CC(NCc1ccc(C=O)cc1)c1ccccc1,O=Cc1cn2c3c1ccc1c4ccccc4n(c13)CC(OCCN1CCCCC1)C2
NFSVGJLKFKEOBP-UHFFFAOYSA-N,OWHDEDLXYSQEPY-UHFFFAOYSA-N,O=Cc1cn2c3c1ccc1c4ccccc4n(c13)CC(OCCN1CCCCC1)C2,N#CC(NCc1ccc(C=O)cc1)c1ccccc1
QOSVASMRQVWIBY-UHFFFAOYSA-N,HPQBFVOTEQNDNO-UHFFFAOYSA-N,O=Cc1cc(Br)c([N+](=O)[O-])cc1F,Nc1nc(CF)c(C=O)o1
HPQBFVOTEQNDNO-UHFFFAOYSA-N,QOSVASMRQVWIBY-UHFFFAOYSA-N,Nc1nc(CF)c(C=O)o1,O=Cc1cc(Br)c([N+](=O)[O-])cc1F
JGPGZNVODICOGN-UHFFFAOYSA-N,QELBQGQAKVQWTH-UHFFFAOYSA-N,Cc1ccc(Oc2ccc([N+](=O)[O-])cc2C=O)cc1,COc1cc(C=O)c(CN)nc1OC(F)(F)F
QELBQGQAKVQWTH-UHFFFAOYSA-N,JGPGZNVODICOGN-UHFFFAOYSA-N,COc1cc(C=O)c(CN)nc1OC(F)(F)F,Cc1ccc(Oc2ccc([N+](=O)[O-])cc2C=O)cc1
OCCUMQMPMXUDAM-UHFFFAOYSA-N,SROOMKIJZQRSIE-UHFFFAOYSA-N,CC(C)(C)[Si](C)(C)OCc1cc(F)c(C=O)c2cc(OC(N)=O)ncc12,N#Cc1cc(OC(F)(F)F)c(N)nc1C=O
SROOMKIJZQRSIE-UHFFFAOYSA-N,OCCUMQMPMXUDAM-UHFFFAOYSA-N,N#Cc1cc(OC(F)(F)F)c(N)nc1C=O,CC(C)(C)[Si](C)(C)OCc1cc(F)c(C=O)c2cc(OC(N)=O)ncc12
IZGKBOYNQXDICV-UHFFFAOYSA-N,DGHSKNQZTQQXPM-MXILELMHSA-N,O=Cc1c(Oc2ccc(C(F)(F)F)cc2Cl)cccc1[N+](=O)[O-],C\C=C/C=C(\C=C\CCC)c1cc(C/C(C)=C(/C)Nc2cc(SCC)c(C)cc2F)c(C=O)s1
DGHSKNQZTQQXPM-MXILELMHSA-N,IZGKBOYNQXDICV-UHFFFAOYSA-N,C\C=C/C=C(\C=C\CCC)c1cc(C/C(C)=C(/C)Nc2cc(SCC)c(C)cc2F)c(C=O)s1,O=Cc1c(Oc2ccc(C(F)(F)F)cc2Cl)cccc1[N+](=O)[O-]
WICNNCCWGAQOQN-UHFFFAOYSA-N,FIEMTYCYDBJHMQ-UHFFFAOYSA-N,CC(Nc1ccc(-c2cccc(C=O)c2)cn1)c1ccccc1,CCc1ccc(Cc2nc3c(F)cccn3c2C=O)cc1
FIEMTYCYDBJHMQ-UHFFFAOYSA-N,WICNNCCWGAQOQN-UHFFFAOYSA-N,CCc1ccc(Cc2nc3c(F)cccn3c2C=O)cc1,CC(Nc1ccc(-c2cccc(C=O)c2)cn1)c1ccccc1
FMJIKKXSIVRJGO-UHFFFAOYSA-N,JSCWARWMGROIRT-UHFFFAOYSA-N,CC(C)=CCC1C(C)=CCC2(C)C(=O)c3c(c(C=O)c(O)c(O)c3C(C)C)C(=O)C12,O=Cc1cn(-c2ccccc2Br)nc1C(F)(F)F
JSCWARWMGROIRT-UHFFFAOYSA-N,FMJIKKXSIVRJGO-UHFFFAOYSA-N,O=Cc1cn(-c2ccccc2Br)nc1C(F)(F)F,CC(C)=CCC1C(C)=CCC2(C)C(=O)c3c(c(C=O)c(O)c(O)c3C(C)C)C(=O)C12
GXUGRMAIFULRBK-UHFFFAOYSA-N,SLCRENXIFPCMHC-UHFFFAOYSA-N,CCCCCCOc1c(C#N)ccc2c(OCCCCCC)c(C=O)ccc12,O=Cc1cn(-c2ncccn2)nc1C(F)(F)F
SLCRENXIFPCMHC-UHFFFAOYSA-N,GXUGRMAIFULRBK-UHFFFAOYSA-N,O=Cc1cn(-c2ncccn2)nc1C(F)(F)F,CCCCCCOc1c(C#N)ccc2c(OCCCCCC)c(C=O)ccc12
QCZREWHANZICFM-UHFFFAOYSA-N,XSPDMODYDHOMJZ-UHFFFAOYSA-N,Cc1cc(I)c(F)cc1C=O,COc1sc(-c2ccccc2)nc1C=O
XSPDMODYDHOMJZ-UHFFFAOYSA-N,QCZREWHANZICFM-UHFFFAOYSA-N,COc1sc(-c2ccccc2)nc1C=O,Cc1cc(I)c(F)cc1C=O
YVUBNSSWSOVSEN-UHFFFAOYSA-N,YZFBSRWYFQIBFN-UHFFFAOYSA-N,O=Cc1cc([N+](=O)[O-])ccc1Sc1ccc(Cl)cc1Cl,O=Cc1cc(F)ncc1-c1ccc(Cl)cc1Cl
YZFBSRWYFQIBFN-UHFFFAOYSA-N,YVUBNSSWSOVSEN-UHFFFAOYSA-N,O=Cc1cc(F)ncc1-c1ccc(Cl)cc1Cl,O=Cc1cc([N+](=O)[O-])ccc1Sc1ccc(Cl)cc1Cl
KXJHUNOLSYUXHS-UHFFFAOYSA-N,KVRLRWINDMTKLG-UHFFFAOYSA-N,CC(O)N(CC1CCCC1)C(=O)CCCOc1c(F)ccc(C=O)c1[N+](=O)[O-],O=Cc1sc2c(F)cccc2c1Cl
KVRLRWINDMTKLG-UHFFFAOYSA-N,KXJHUNOLSYUXHS-UHFFFAOYSA-N,O=Cc1sc2c(F)cccc2c1Cl,CC(O)N(CC1CCCC1)C(=O)CCCOc1c(F)ccc(C=O)c1[N+](=O)[O-]
NVMPGPIJTQUBRQ-UHFFFAOYSA-N,ZKUCPOQLSHJFLU-UHFFFAOYSA-N,Cc1ccc(N(c2ccc(C=O)cc2)c2ccc3c4c(cccc24)CC3)cc1,COc1ccc(CNc2nc(N)nc(OCC3CCCCC3)c2C=O)cc1
ZKUCPOQLSHJFLU-UHFFFAOYSA-N,NVMPGPIJTQUBRQ-UHFFFAOYSA-N,COc1ccc(CNc2nc(N)nc(OCC3CCCCC3)c2C=O)cc1,Cc1ccc(N(c2ccc(C=O)cc2)c2ccc3c4c(cccc24)CC3)cc1
DBFDSPQZBUTQDD-XFKSJGNHSA-N,GGQWLSPOXZAJGX-UHFFFAOYSA-N,CC(C)c1cc(C=O)c2c(c1O)O[C@@H]1O[C@@H](O)[C@H]3C(C)(C)CCC[C@@]213,O=Cc1ncc(-c2cccc(C(F)(F)F)c2)cc1-c1cccc(C(F)(F)F)c1
GGQWLSPOXZAJGX-UHFFFAOYSA-N,DBFDSPQZBUTQDD-XFKSJGNHSA-N,O=Cc1ncc(-c2cccc(C(F)(F)F)c2)cc1-c1cccc(C(F)(F)F)c1,CC(C)c1cc(C=O)c2c(c1O)O[C@@H]1O[C@@H](O)[C@H]3C(C)(C)CCC[C@@]213
DSTJTQAKRNPWFU-UHFFFAOYSA-N,AEOIZHSEXJLPEA-UHFFFAOYSA-N,O=Cc1ccc(C(F)F)c(CCC(=O)O)c1,CC1(C(N)=O)CC(c2ccc(F)c(Cl)c2)Nc2cnc(C=O)cc21
AEOIZHSEXJLPEA-UHFFFAOYSA-N,DSTJTQAKRNPWFU-UHFFFAOYSA-N,CC1(C(N)=O)CC(c2ccc(F)c(Cl)c2)Nc2cnc(C=O)cc21,O=Cc1ccc(C(F)F)c(CCC(=O)O)c1
AFMBMEWOTDJSQP-UHFFFAOYSA-N,NVTPYRQVYROPPB-UHFFFAOYSA-N,COc1cc2ccsc2c(C=O)c1F,O=Cc1ccnc(OCC(F)F)c1
NVTPYRQVYROPPB-UHFFFAOYSA-N,AFMBMEWOTDJSQP-UHFFFAOYSA-N,O=Cc1ccnc(OCC(F)F)c1,COc1cc2ccsc2c(C=O)c1F
ZKYPGAGIMYIODA-UHFFFAOYSA-N,HTMZFHSINQPJIZ-UHFFFAOYSA-N,O=Cc1ccc(C(=O)O)cc1S(=O)(=O)O,Cc1ccccc1-c1ccc2[nH]cc(C=O)c2c1
HTMZFHSINQPJIZ-UHFFFAOYSA-N,ZKYPGAGIMYIODA-UHFFFAOYSA-N,Cc1ccccc1-c1ccc2[nH]cc(C=O)c2c1,O=Cc1ccc(C(=O)O)cc1S(=O)(=O)O
YEDKSQQTJCMNNN-UHFFFAOYSA-N,LUUBSIRHLTWNGQ-UHFFFAOYSA-N,CC1CN(c2cc(F)cc(C=O)c2)CCCO1,O=Cc1cn(CC(=O)Nc2ccccc2C(F)(F)F)c2ccccc12
LUUBSIRHLTWNGQ-UHFFFAOYSA-N,YEDKSQQTJCMNNN-UHFFFAOYSA-N,O=Cc1cn(CC(=O)Nc2ccccc2C(F)(F)F)c2ccccc12,CC1CN(c2cc(F)cc(C=O)c2)CCCO1
KUQUAZANHVEZTP-UHFFFAOYSA-N,QYDDDTNVUQPMPE-UHFFFAOYSA-N,CCCc1ccc(-c2ccc(-c3ccc(C=O)c(F)c3)c(F)c2)cc1,COc1cc(C(F)F)c(N)c(C=O)n1
QYDDDTNVUQPMPE-UHFFFAOYSA-N,KUQUAZANHVEZTP-UHFFFAOYSA-N,COc1cc(C(F)F)c(N)c(C=O)n1,CCCc1ccc(-c2ccc(-c3ccc(C=O)c(F)c3)c(F)c2)cc1
JLNYVZJIXMULBB-UHFFFAOYSA-N,YZHASECIFLRNPV-SSAZZLEASA-N,O=Cc1ccc(N2CCC(C(=O)N(Cc3ccc([N+](=O)[O-])cc3)C3CC3)CC2)cc1,Cc1cc(Oc2c(C=O)c(C(F)(F)F)nn2C)cc(C)c1C1C(=O)[C@@H]2[C@H](C1=O)[C@H]1CC[C@@H]2O1
YZHASECIFLRNPV-SSAZZLEASA-N,JLNYVZJIXMULBB-UHFFFAOYSA-N,Cc1cc(Oc2c(C=O)c(C(F)(F)F)nn2C)cc(C)c1C1C(=O)[C@@H]2[C@H](C1=O)[C@H]1CC[C@@H]2O1,O=Cc1ccc(N2CCC(C(=O)N(Cc3ccc([N+](=O)[O-])cc3)C3CC3)CC2)cc1
KNDGAAOBWVEIKR-UHFFFAOYSA-N,LEEIJROYIIGPFU-UHFFFAOYSA-N,C[Si](C)(C)c1cc(Br)c(C(F)(F)F)c(C=O)c1F,Nc1cc(C=O)c([N+](=O)[O-])nc1C(F)F
LEEIJROYIIGPFU-UHFFFAOYSA-N,KNDGAAOBWVEIKR-UHFFFAOYSA-N,Nc1cc(C=O)c([N+](=O)[O-])nc1C(F)F,C[Si](C)(C)c1cc(Br)c(C(F)(F)F)c(C=O)c1F
PBUKDCFXXHVVDP-YOWRRBNZSA-N,NHNWAJHYQLFVNL-UHFFFAOYSA-N,CC1(C)[C@@H](Br)CC[C@@]2(C)[C@H]1CC[C@@]1(C)Oc3cc(C=O)c(O)cc3C[C@@H]21,Cc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=O
NHNWAJHYQLFVNL-UHFFFAOYSA-N,PBUKDCFXXHVVDP-YOWRRBNZSA-N,Cc1ncnc(Nc2ccc3c(cnn3Cc3cccc(F)c3)c2)c1C=O,CC1(C)[C@@H](Br)CC[C@@]2(C)[C@H]1CC[C@@]1(C)Oc3cc(C=O)c(O)cc3C[C@@H]21
HOKUTAXDALTPRF-UHFFFAOYSA-N,AMMSCUGPDYZXLM-UHFFFAOYSA-N,CC1(C)CN(c2ccc(C=O)cc2F)CCO1,O=Cc1sccc1-c1c(F)cccc1Br
AMMSCUGPDYZXLM-UHFFFAOYSA-N,HOKUTAXDALTPRF-UHFFFAOYSA-N,O=Cc1sccc1-c1c(F)cccc1Br,CC1(C)CN(c2ccc(C=O)cc2F)CCO1
YHQJPXRYRCCAEK-UHFFFAOYSA-N,MHTCBLZAFPXIDX-UHFFFAOYSA-N,O=Cc1ccc(-c2ccc(F)cc2)c([N+](=O)[O-])c1,CCCCCn1nnc(C=O)c1-c1ccc(C(F)(F)F)cc1
MHTCBLZAFPXIDX-UHFFFAOYSA-N,YHQJPXRYRCCAEK-UHFFFAOYSA-N,CCCCCn1nnc(C=O)c1-c1ccc(C(F)(F)F)cc1,O=Cc1ccc(-c2ccc(F)cc2)c([N+](=O)[O-])c1
SUSQSLJQDDGHFT-UHFFFAOYSA-N,YMZIYIPABDRYGK-UHFFFAOYSA-N,COC(=O)c1ccc(-c2nn(C(=O)c3c(C)cccc3Cl)c3cc(C=O)ccc23)c(F)c1,O=Cc1cn(CC(=O)Nc2ccc(F)cc2)cn1
YMZIYIPABDRYGK-UHFFFAOYSA-N,SUSQSLJQDDGHFT-UHFFFAOYSA-N,O=Cc1cn(CC(=O)Nc2ccc(F)cc2)cn1,COC(=O)c1ccc(-c2nn(C(=O)c3c(C)cccc3Cl)c3cc(C=O)ccc23)c(F)c1
JBJBZOUBGMLWEA-UHFFFAOYSA-N,ACCZHYMSOGXQNP-UHFFFAOYSA-N,O=Cc1ccccc1OCC(=O)NC(Cc1cccc(F)c1)c1cccc(F)c1,O=Cc1cnc(F)c(-c2cccc(Cl)c2Cl)c1
ACCZHYMSOGXQNP-UHFFFAOYSA-N,JBJBZOUBGMLWEA-UHFFFAOYSA-N,O=Cc1cnc(F)c(-c2cccc(Cl)c2Cl)c1,O=Cc1ccccc1OCC(=O)NC(Cc1cccc(F)c1)c1cccc(F)c1
HOEMIFLJMACYNB-UHFFFAOYSA-N,LKSDMUFQRPSOCZ-UHFFFAOYSA-N,O=Cc1ccc2ccn(Cc3cc(C(F)(F)F)ccc3C(F)(F)F)c2c1,Nc1cc(F)c(F)cc1-c1cc(C=O)ccn1
LKSDMUFQRPSOCZ-UHFFFAOYSA-N,HOEMIFLJMACYNB-UHFFFAOYSA-N,Nc1cc(F)c(F)cc1-c1cc(C=O)ccn1,O=Cc1ccc2ccn(Cc3cc(C(F)(F)F)ccc3C(F)(F)F)c2c1
WSXIBCRETBRQRW-UHFFFAOYSA-N,AQIRTRONRLCHRX-UHFFFAOYSA-N,N#Cc1cc2cc(C=O)ccc2o1,COCCn1c(Cl)c(C=O)c2cccc(F)c21
AQIRTRONRLCHRX-UHFFFAOYSA-N,WSXIBCRETBRQRW-UHFFFAOYSA-N,COCCn1c(Cl)c(C=O)c2cccc(F)c21,N#Cc1cc2cc(C=O)ccc2o1
YNFCZWUXOROWPC-UHFFFAOYSA-N,XXMDTWIPAQQDDV-UHFFFAOYSA-N,O=Cc1cc(F)ccc1SCC1CCCO1,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(C=O)nc1
XXMDTWIPAQQDDV-UHFFFAOYSA-N,YNFCZWUXOROWPC-UHFFFAOYSA-N,Cc1oc(-c2ccccc2)nc1CCC(=O)c1ccc(C=O)nc1,O=Cc1cc(F)ccc1SCC1CCCO1
RNTGKVWRJOXFMR-UHFFFAOYSA-N,QDVZWHGBRKDZAJ-UHFFFAOYSA-N,O=Cc1cc(F)ccc1N1CCN(c2ccccn2)CC1,O=Cc1c(I)cc(C(F)F)nc1F
QDVZWHGBRKDZAJ-UHFFFAOYSA-N,RNTGKVWRJOXFMR-UHFFFAOYSA-N,O=Cc1c(I)cc(C(F)F)nc1F,O=Cc1cc(F)ccc1N1CCN(c2ccccn2)CC1
RQAANLABWMJVOK-UHFFFAOYSA-N,LHARNADBHUSQEF-UHFFFAOYSA-N,O=Cc1cccc(C(=O)Oc2ccc(C(c3ccc(O)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1,O=Cc1ccc(S(=O)(=O)NCCCC(F)(F)F)o1
LHARNADBHUSQEF-UHFFFAOYSA-N,RQAANLABWMJVOK-UHFFFAOYSA-N,O=Cc1ccc(S(=O)(=O)NCCCC(F)(F)F)o1,O=Cc1cccc(C(=O)Oc2ccc(C(c3ccc(O)cc3)(C(F)(F)F)C(F)(F)F)cc2)c1
NLOGCEUABHNOGR-UHFFFAOYSA-N,RNDLXPAVFHJQQP-UHFFFAOYSA-N,N#Cc1ccc(C=O)c(OS(=O)(=O)CF)c1,N#Cc1ncc(I)c(C(F)F)c1C=O
RNDLXPAVFHJQQP-UHFFFAOYSA-N,NLOGCEUABHNOGR-UHFFFAOYSA-N,N#Cc1ncc(I)c(C(F)F)c1C=O,N#Cc1ccc(C=O)c(OS(=O)(=O)CF)c1
HZPRHASLIUMXLG-UHFFFAOYSA-N,QRWKLUVIBVRXQB-UHFFFAOYSA-N,O=Cc1ccccc1-c1cccc(-n2cnc3cc(-c4ccoc4)cnc32)c1,CC(C)(C)OC(=O)n1c(Br)c(C=O)c2ccccc21
QRWKLUVIBVRXQB-UHFFFAOYSA-N,HZPRHASLIUMXLG-UHFFFAOYSA-N,CC(C)(C)OC(=O)n1c(Br)c(C=O)c2ccccc21,O=Cc1ccccc1-c1cccc(-n2cnc3cc(-c4ccoc4)cnc32)c1
VGSSWRSGUDZTPZ-UHFFFAOYSA-N,WFWPZSVNTSMDIV-UHFFFAOYSA-N,CC(F)(F)C(F)(F)C(F)(F)CCSc1ccc(C=O)c(Br)c1,O=Cc1nnc(CCCCc2ccc(NC(=O)Cc3cccc(OC(F)(F)F)c3)nn2)s1
WFWPZSVNTSMDIV-UHFFFAOYSA-N,VGSSWRSGUDZTPZ-UHFFFAOYSA-N,O=Cc1nnc(CCCCc2ccc(NC(=O)Cc3cccc(OC(F)(F)F)c3)nn2)s1,CC(F)(F)C(F)(F)C(F)(F)CCSc1ccc(C=O)c(Br)c1
IVXCAMJPPIEWPL-UHFFFAOYSA-N,BMYJEFXPGLCOTQ-UHFFFAOYSA-N,O=Cc1ccc(OCC2CCCCO2)c(F)c1,NCCOc1ccc(F)cc1C1CCCN1c1ccn2ncc(C=O)c2n1
BMYJEFXPGLCOTQ-UHFFFAOYSA-N,IVXCAMJPPIEWPL-UHFFFAOYSA-N,NCCOc1ccc(F)cc1C1CCCN1c1ccn2ncc(C=O)c2n1,O=Cc1ccc(OCC2CCCCO2)c(F)c1
URTDXZBKZYDIRZ-UXBLZVDNSA-N,YAEBEAMNQJFGAS-UHFFFAOYSA-N,NC/C(=C/F)CCc1ccc(C=O)cc1F,CCCCc1nc(Cl)c(C=O)n1Cc1ccccc1
YAEBEAMNQJFGAS-UHFFFAOYSA-N,URTDXZBKZYDIRZ-UXBLZVDNSA-N,CCCCc1nc(Cl)c(C=O)n1Cc1ccccc1,NC/C(=C/F)CCc1ccc(C=O)cc1F
ORVKHRNDGSSICU-UHFFFAOYSA-N,FKVIJRPKBQIPBO-UHFFFAOYSA-N,Cc1ccnc(Nc2c(C=O)cccc2-c2ccccc2F)c1[N+](=O)[O-],Cn1c(C2CC23CCN(c2cccc(OCc4ccc(C#N)cc4F)n2)CC3)nc2cc(C=O)oc21
FKVIJRPKBQIPBO-UHFFFAOYSA-N,ORVKHRNDGSSICU-UHFFFAOYSA-N,Cn1c(C2CC23CCN(c2cccc(OCc4ccc(C#N)cc4F)n2)CC3)nc2cc(C=O)oc21,Cc1ccnc(Nc2c(C=O)cccc2-c2ccccc2F)c1[N+](=O)[O-]
KLTDWPQEFAFYEG-UHFFFAOYSA-N,QBMARTBTGPLUBB-UHFFFAOYSA-N,O=Cc1ccc(F)c(C(=O)N2CCC(N(Cc3ccccc3)C(=O)O)C2)c1,Cc1cn2c(s1)c(C=O)c(=O)c1cc(F)c(F)cc12
QBMARTBTGPLUBB-UHFFFAOYSA-N,KLTDWPQEFAFYEG-UHFFFAOYSA-N,Cc1cn2c(s1)c(C=O)c(=O)c1cc(F)c(F)cc12,O=Cc1ccc(F)c(C(=O)N2CCC(N(Cc3ccccc3)C(=O)O)C2)c1
SGEVFJCISZGXRX-UHFFFAOYSA-N,KGRFLECKNDNCHM-UHFFFAOYSA-N,O=Cc1ccc(OCC2Cc3cc(F)ccc3O2)c(F)c1,COc1nc(Br)ccc1C=O
KGRFLECKNDNCHM-UHFFFAOYSA-N,SGEVFJCISZGXRX-UHFFFAOYSA-N,COc1nc(Br)ccc1C=O,O=Cc1ccc(OCC2Cc3cc(F)ccc3O2)c(F)c1
CYCOKLSNAORCFU-UHFFFAOYSA-N,HDQWGGSTKOCCBE-UHFFFAOYSA-N,CCn1c(COc2cc(F)c(C=O)cc2OC)nc2ccccc21,O=Cc1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccccc1
HDQWGGSTKOCCBE-UHFFFAOYSA-N,CYCOKLSNAORCFU-UHFFFAOYSA-N,O=Cc1nnn(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1-c1ccccc1,CCn1c(COc2cc(F)c(C=O)cc2OC)nc2ccccc21
XHQUORHNAGGFOP-UHFFFAOYSA-N,NRMONEKLSRYFPV-UHFFFAOYSA-N,COc1ccc(OC)c2cc(C=O)ccc12,CCCCCCCCCCCCCCNc1nc(C=O)ncc1-c1ccc(C(F)(F)F)cc1
NRMONEKLSRYFPV-UHFFFAOYSA-N,XHQUORHNAGGFOP-UHFFFAOYSA-N,CCCCCCCCCCCCCCNc1nc(C=O)ncc1-c1ccc(C(F)(F)F)cc1,COc1ccc(OC)c2cc(C=O)ccc12
SHXWDGKGFHMWKP-UHFFFAOYSA-N,RCGIBWUJDMBNKV-UHFFFAOYSA-N,O=Cc1cccc(Cl)c1OCC(F)(F)c1ccccc1,O=Cc1ccnc(F)c1-c1ccc(OC(F)(F)F)cc1
RCGIBWUJDMBNKV-UHFFFAOYSA-N,SHXWDGKGFHMWKP-UHFFFAOYSA-N,O=Cc1ccnc(F)c1-c1ccc(OC(F)(F)F)cc1,O=Cc1cccc(Cl)c1OCC(F)(F)c1ccccc1
WAZFBANCNPCOEM-UHFFFAOYSA-N,MGIGIYLRSHGUIW-UHFFFAOYSA-N,CCOC(=O)CCCc1cc(F)c(F)c(C=O)c1F,Cc1ccc(S(=O)(=O)n2cc(C3CC3C=O)c3cc(F)c(F)cc32)cc1
MGIGIYLRSHGUIW-UHFFFAOYSA-N,WAZFBANCNPCOEM-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)n2cc(C3CC3C=O)c3cc(F)c(F)cc32)cc1,CCOC(=O)CCCc1cc(F)c(F)c(C=O)c1F
IBROCXGCVZFGDG-UHFFFAOYSA-N,PQGHXYJZXDURCP-UHFFFAOYSA-N,CCOC(=O)CC=Cc1ccc(C(F)(F)F)cc1C=O,CC(C=O)c1cccc(Oc2ccc(F)cc2)c1
PQGHXYJZXDURCP-UHFFFAOYSA-N,IBROCXGCVZFGDG-UHFFFAOYSA-N,CC(C=O)c1cccc(Oc2ccc(F)cc2)c1,CCOC(=O)CC=Cc1ccc(C(F)(F)F)cc1C=O
AIXRMWFZMJIOAE-UHFFFAOYSA-N,LRBREIWVYONFFR-UHFFFAOYSA-N,COc1cccc2ccc3cccc(C=O)c3c12,Cn1c(CC=O)cc2c(F)cccc21
LRBREIWVYONFFR-UHFFFAOYSA-N,AIXRMWFZMJIOAE-UHFFFAOYSA-N,Cn1c(CC=O)cc2c(F)cccc21,COc1cccc2ccc3cccc(C=O)c3c12
NJCKPHTYGRPUNK-UHFFFAOYSA-N,LYSIUXARTHYLLP-UHFFFAOYSA-N,O=Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,CCCCCCCCC(C=O)(c1ccccc1)C(F)(F)F
LYSIUXARTHYLLP-UHFFFAOYSA-N,NJCKPHTYGRPUNK-UHFFFAOYSA-N,CCCCCCCCC(C=O)(c1ccccc1)C(F)(F)F,O=Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O
WUOVLESNFRORAI-UHFFFAOYSA-N,IBURTVNSHFFSIH-NSHDSACASA-N,Cc1cncc(COc2ccc(F)cc2C=O)c1,Cc1ccc([C@@H](C=O)C2CC2)cc1F
IBURTVNSHFFSIH-NSHDSACASA-N,WUOVLESNFRORAI-UHFFFAOYSA-N,Cc1ccc([C@@H](C=O)C2CC2)cc1F,Cc1cncc(COc2ccc(F)cc2C=O)c1
BGARBQVQMJPALC-UHFFFAOYSA-N,XKTYXYJLOIYAPV-GFCCVEGCSA-N,O=Cc1cc(F)ccc1OCC(F)(F)c1ccccc1,CC(C)(C)OC(=O)N[C@H](CC=O)c1ccccc1F
XKTYXYJLOIYAPV-GFCCVEGCSA-N,BGARBQVQMJPALC-UHFFFAOYSA-N,CC(C)(C)OC(=O)N[C@H](CC=O)c1ccccc1F,O=Cc1cc(F)ccc1OCC(F)(F)c1ccccc1
WIXJLVCGPRNAPC-UHFFFAOYSA-N,CVFPGSFHMSWTJO-UHFFFAOYSA-N,Cc1cc(Cl)c(OC(F)F)c(C=O)c1,Cc1ccc(CC(F)C=O)cc1
CVFPGSFHMSWTJO-UHFFFAOYSA-N,WIXJLVCGPRNAPC-UHFFFAOYSA-N,Cc1ccc(CC(F)C=O)cc1,Cc1cc(Cl)c(OC(F)F)c(C=O)c1
QEVUZKGSBISQGA-UHFFFAOYSA-N,AUOFTPXWUVYOOQ-VJBMQPMPSA-N,O=Cc1cc(F)c(I)cc1Br,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C(C=O)C(=O)OC
AUOFTPXWUVYOOQ-VJBMQPMPSA-N,QEVUZKGSBISQGA-UHFFFAOYSA-N,C/C=C1/CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1C(C=O)C(=O)OC,O=Cc1cc(F)c(I)cc1Br
