index,SMILES,PubChem_CID,xtb_optimized,error,xyz_file,MW,ExactMW,LogP,MolMR,TPSA,HBD,HBA,RotBonds,ArRings,ArHetRings,AlRings,Rings,Heteroatoms,FractionCSP3,BertzCT,Chi0v,Chi1v,Kappa1,Kappa2,LabuteASA,NumStereocenters,n_CHO,gasteiger_CHO_C,gasteiger_CHO_O,gasteiger_maxpos,gasteiger_minneg,xtb_energy,xtb_HOMO,xtb_LUMO,xtb_gap,xtb_IP,xtb_EA,xtb_mu,xtb_eta,xtb_omega,xtb_dipole,mulliken_CHO_C,mulliken_CHO_O,fukui_plus_CHO_C,fukui_minus_CHO_C,fukui_0_CHO_C,dual_descriptor_CHO_C,wbo_CO,xtb_alpha0,xtb_C6,pa_CHO_O,vbur_CHO_C,sterimol_L,sterimol_B1,sterimol_B5,SASA_total,P_int,wfn_HOMO,wfn_LUMO,wfn_gap,adch_CHO_C,adch_CHO_O,adch_fukui_plus_CHO_C,adch_fukui_minus_CHO_C,adch_fukui_minus_CHO_O,qtaim_rho_CO,qtaim_lap_CO,qtaim_ell_CO
169585,C(=CC(C=O)C(C(=O)N)N)C#CC(=O)C(=O)N,129669058,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000010_169585.xyz,237.215,237.074956,-2.7719,57.8412,146.34,3,5,5,0,0,0,0,7,0.2,430.567302,8.751795,4.419442,14.54,6.920772,96.999113,2,1,0.128463,-0.302654,0.297698,-0.368294,-51.93067192185,-10.5843,-8.5942,1.9901,7.835,1.1921,-4.51355,3.32145,3.066753,5.327,0.22903,-0.334463,0.01157,0.001318,0.006444,0.010252,1.891629,149.6272,9574.75,73.7199,55.3357,7.3966,2.1237,9.3526,463.225,17.4688,-10.584266,-8.594244,1.990022,0.039572,-0.297954,0.029398,0.043269,0.097244,0.405654,-0.05786,0.141046
267947,CC1(C(=NC2=C(N1)N=C(NC2=O)/N=C/N(C)C)C=O)C,135417247,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000011_267947.xyz,276.3,276.133474,0.4668,77.5574,102.81,2,6,3,1,1,1,2,8,0.416667,656.401661,11.760052,6.00736,13.910966,4.874596,115.20779,0,1,0.166217,-0.296432,0.279981,-0.36862,-59.571618884522,-9.7517,-8.0597,1.692,7.1953,1.0514,-4.12335,3.07195,2.7673,14.582,0.19518,-0.365765,0.027747,0.006458,0.017102,0.021289,1.800711,184.0542,14569.9,75.2861,49.3477,12.6153,2.6081,5.2154,498.0388,18.3256,-9.751712,-8.059666,1.692046,0.10173,-0.367052,0.040898,0.041432,0.091391,0.394544,-0.133489,0.159828
282087,CC1(C(C1C(C(Cl)(Cl)Br)Br)C=O)C,17770166,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000012_282087.xyz,352.881,349.847544,3.7473,62.904,17.07,0,1,3,0,0,1,1,5,0.875,224.674141,11.913358,6.351495,12.280373,3.655812,104.791164,3,1,0.123457,-0.303054,0.184319,-0.303054,-43.526195698271,-11.3034,-7.8703,3.4331,8.7912,0.7761,-4.78365,4.00755,2.855025,2.989,0.211155,-0.343141,0.044794,0.00628,0.025537,0.038514,1.865346,157.8679,10738.32,38.7974,47.8243,7.602,2.0898,5.9919,395.501,19.8495,-11.30344,-7.870331,3.433109,0.102239,-0.328082,0.077896,0.039696,0.13037,0.40055,-0.058934,0.163997
285769,C(=O)[C@@H]([C@H]([C@@H]([C@@H](C(O)OS(=O)(=O)O)O)O)O)NOS(=O)(=O)O,18639646,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000013_285769.xyz,371.298,370.982831,-4.9016,62.2821,237.22,7,12,10,0,0,0,0,16,0.833333,557.079389,11.954611,7.759111,21.21,8.171835,123.30869,5,1,0.141539,-0.301426,0.413122,-0.388121,-81.78595310896,-11.246,-7.4166,3.8294,8.877,-1.0869,-3.89505,4.98195,1.522638,6.071,0.212221,-0.315793,0.103937,-0.001099,0.051419,0.105036,1.901268,185.8684,16279.46,55.2066,56.0631,7.8107,2.1112,6.7048,441.2182,19.9698,-11.245955,-7.416552,3.829403,0.010335,-0.28178,0.158592,-0.016912,0.131445,0.405987,-0.062728,0.147217
285934,CO[C@H](CN=[N+]=[N-])[C@@H]([C@H](C=O)OC)OC,18654074,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000014_285934.xyz,217.225,217.106256,0.5406,52.468,93.52,0,5,8,0,0,0,0,7,0.875,229.926671,8.991142,4.29203,13.86,8.191675,87.929726,3,1,0.151037,-0.300351,0.151037,-0.378498,-49.714083731564,-10.4418,-6.9033,3.5385,8.0065,-0.6977,-3.6544,4.3521,1.534275,4.636,0.211781,-0.345056,0.071645,0.001669,0.036657,0.069976,1.866823,132.9989,8203.66,65.4255,63.0835,5.1098,2.569,7.6673,410.8183,16.9486,-10.441815,-6.903259,3.538556,0.016948,-0.316638,0.079674,0.005275,0.130716,0.404482,-0.140779,0.13848
135373,C/C=C\C(=C(\C)/C(=C)C(F)F)\C1=C2CCCN2C(=C1C)C(=O)C(=C)NC3(CC(C3)(F)F)C=O,170196853,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000015_135373.xyz,464.503,464.208691,5.56642,119.6242,51.1,1,3,9,1,1,2,3,8,0.44,1084.370742,19.034717,10.769251,24.736737,8.799618,190.279293,0,1,0.145293,-0.30074,0.263055,-0.369891,-100.66170964491,-10.179,-7.8451,2.3339,7.1633,0.9518,-4.05755,3.10575,2.650521,6.506,0.209293,-0.305146,0.036694,-0.003636,0.016529,0.04033,1.931686,300.8182,39005.75,42.2983,58.2039,7.123,2.9504,11.7041,685.0868,20.1611,-10.179032,-7.845065,2.333967,-0.186515,-0.197577,-0.031732,-0.122105,0.08731,0.405109,0.006336,0.146181
12172,C[C@H]1[C@H](C2(CCN(CC2)C3=NC=C(C4=NC=CN43)SC5=CC=CC6=C5SC=C6C=O)CO1)N,146466934,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000016_12172.xyz,479.631,479.144967,4.2403,131.5919,85.75,1,8,4,4,3,2,6,9,0.375,1341.387993,19.941228,12.866118,21.098674,8.088876,199.503642,2,1,0.151015,-0.29784,0.21086,-0.376231,-93.428923227585,-9.7085,-7.9272,1.7813,6.7153,0.799,-3.75715,2.95815,2.38598,6.932,0.207802,-0.349111,0.029215,0.000277,0.014746,0.028938,1.838953,335.6926,46178.49,65.372,45.3859,13.1442,1.776,12.4633,679.9701,21.2485,-9.708497,-7.927159,1.781338,0.129388,-0.334671,0.035725,-0.019624,0.037159,0.397586,-0.077041,0.171731
156465,C[C@@H]1CN(C[C@@H](O1)C2CN(N=C2)COC)C3=NC(=C(C(=N3)N)C=O)C45CC(C4)(C5)C(F)(F)F,177137166,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000017_156465.xyz,468.48,468.209673,1.9705,112.9609,106.17,1,9,6,1,1,5,6,12,0.714286,966.952729,18.508555,10.979553,22.328551,7.521579,188.661626,3,1,0.155135,-0.297674,0.394104,-0.382926,-102.673411373423,-10.0069,-7.6883,2.3186,7.072,0.4503,-3.76115,3.31085,2.136347,7.39,0.194823,-0.39901,0.044106,0.003116,0.023611,0.04099,1.736208,285.2471,36796.84,62.8661,53.7254,11.7063,3.0635,7.9853,692.4873,19.7587,-10.006923,-7.688268,2.318655,0.092894,-0.373152,0.079845,0.011978,0.064497,0.388794,-0.188813,0.17355
243239,C1=CC(=C2C=C(C(OC2=C1)C(F)(F)F)C(C=O)N=C(N)N)C3=CC=NO3,162577665,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000018_243239.xyz,366.299,366.093975,1.8892,86.0488,116.73,2,5,4,2,1,1,3,10,0.1875,871.360283,13.103918,7.339263,17.520699,6.542108,144.659769,2,1,0.148485,-0.300595,0.429005,-0.475752,-78.928783205263,-10.2172,-7.7751,2.4421,7.4582,0.8571,-4.15765,3.30055,2.618663,1.424,0.210234,-0.349805,0.024904,0.008223,0.016563,0.016681,1.857246,218.46,20138.15,79.407,54.5081,6.6401,3.3234,8.5057,534.3775,19.5363,-10.217195,-7.775087,2.442108,0.104362,-0.335774,0.0396,0.010182,0.090524,0.399634,-0.077068,0.151463
23676,CCCCCC(C(CC=O)SCC(C(=O)[O-])[NH3+])O,90657989,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000019_23676.xyz,277.386,277.134779,-1.0212,68.7589,105.07,2,5,11,0,0,0,0,6,0.833333,250.23191,11.655852,7.345638,17.41,10.343387,112.128127,3,1,0.120695,-0.303356,0.344587,-0.543875,-59.845490489492,-9.9391,-7.4002,2.5389,7.5392,-0.3295,-3.60485,3.93435,1.651473,6.247,0.214132,-0.317662,0.073022,-0.001066,0.035978,0.074088,1.927589,186.2846,15450.35,52.2323,45.249,9.2795,2.0164,9.8073,486.7861,18.0993,-9.939077,-7.400223,2.538854,0.099277,-0.302381,0.119429,0.007944,0.040751,0.404565,0.017678,0.15247
264481,CO[C@@H]1[C@H]2[C@@H]3C=C[C@]4([C@]2([C@H](O1)CSC4)C=O)O3,10562893,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000020_264481.xyz,254.307,254.06128,0.6134,61.726,44.76,0,5,2,0,0,4,4,5,0.75,411.309809,10.313403,7.02277,10.55222,3.146434,103.665954,6,1,0.132164,-0.302512,0.163923,-0.361061,-52.32198147642,-10.191,-7.7805,2.4105,8.0603,-0.2118,-3.92425,4.13605,1.861648,2.447,0.207363,-0.30277,0.062554,-0.005902,0.028326,0.068456,1.934388,159.7527,11261.16,49.6512,59.8322,6.2557,3.7414,6.1942,402.1978,18.4959,-10.190972,-7.780484,2.410488,0.101557,-0.288996,0.107616,-0.000772,0.064597,0.40536,0.016877,0.157034
110303,COC1CC(CC(C1OS(=O)(=O)C(F)(F)F)Cl)C=O,145830645,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000021_110303.xyz,324.704,324.004607,1.4525,59.0738,69.67,0,5,4,0,0,1,1,10,0.888889,424.061242,11.334738,7.082321,16.673706,5.941946,112.675844,4,1,0.122725,-0.303086,0.52257,-0.37862,-67.713632204254,-11.4351,-7.6086,3.8265,8.8336,-0.3847,-4.22445,4.60915,1.935929,5.967,0.213003,-0.311691,0.070193,0.004053,0.037123,0.06614,1.934056,162.9343,12392.25,38.2061,59.8036,5.4258,1.947,6.8192,420.3349,18.7605,-11.435141,-7.608611,3.82653,-0.083148,-0.232234,0.0496,-0.096274,0.169257,0.406177,-0.006755,0.144199
145628,C1C(CN(C1C#N)C(C=O)Br)F,174606705,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000022_145628.xyz,235.056,233.980403,0.84228,44.399,44.1,0,3,2,0,0,1,1,5,0.714286,217.942141,7.868216,4.490799,9.61673,3.965256,78.270091,3,1,0.147548,-0.300639,0.147548,-0.300639,-37.736379529761,-11.4266,-8.5369,2.8897,9.2992,0.5482,-4.9237,4.3755,2.770292,5.443,0.211212,-0.290422,0.060426,-0.005733,0.027346,0.066159,1.941948,113.7962,5737.31,51.3093,56.6798,6.3305,2.3145,5.445,349.4583,17.8342,-11.426624,-8.536934,2.88969,0.29702,-0.337535,0.051876,-0.119829,0.16194,0.406489,0.042447,0.162106
93480,CC1=CC2=C(CC=CC2(C=O)N3C4=CC(=C(C=C4OC3=O)S(=O)(=O)NC5=NC=CS5)F)C=C1,137369790,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000023_93480.xyz,485.518,485.051541,3.35412,120.5175,111.27,1,7,5,4,2,1,5,11,0.136364,1602.941165,18.743732,12.13246,21.284881,7.493041,190.604652,1,1,0.154294,-0.299941,0.420884,-0.407616,-95.618122975946,-10.8081,-8.0459,2.7622,7.7067,1.1675,-4.4371,3.2696,3.010744,2.689,0.220965,-0.295985,0.024469,0.002395,0.013432,0.022074,1.933776,313.7972,39887.8,60.9553,62.8046,10.1631,3.7352,9.4646,653.1457,21.6876,-10.808109,-8.045946,2.762163,0.058647,-0.269762,0.04306,0.043152,0.054929,0.408303,0.003903,0.159499
23550,C1COC(O1)C2=C(N=C(S2)C=O)Br,165993812,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000024_23550.xyz,264.1,262.925176,1.7635,49.8465,48.42,0,5,2,1,1,1,2,6,0.428571,321.537598,8.929578,5.265746,9.26263,3.83063,87.001512,0,1,0.178217,-0.295221,0.195517,-0.345139,-40.472504467929,-11.4618,-9.2577,2.2041,8.8939,1.6821,-5.288,3.6059,3.877388,3.407,0.205416,-0.299265,0.041895,0.006236,0.024066,0.035659,1.874718,132.9719,7348.81,36.3161,41.3803,9.3965,2.2841,4.0382,365.0586,18.7664,-11.461812,-9.257704,2.204108,0.094892,-0.29871,0.078617,0.027697,0.110902,0.402339,-0.060345,0.170786
139061,CNS(=O)N(CC=O)C1=C(C=CC(=C1F)C2=CCCC(NC2)CCC3CC3(F)F)O,172608015,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000025_139061.xyz,445.507,445.164697,2.9055,109.9666,81.67,3,4,9,1,0,2,3,10,0.55,850.075864,17.483411,11.013044,22.768026,9.485866,175.796257,3,1,0.139973,-0.301351,0.293215,-0.50563,-94.466640197271,-9.8473,-7.1189,2.7284,7.003,-0.0496,-3.4767,3.5263,1.713899,2.911,0.215356,-0.321464,0.043578,-0.000123,0.021728,0.043701,1.92031,280.63,34323.95,57.5151,53.3807,6.2331,2.225,17.0429,680.3762,19.4419,-9.847333,-7.118867,2.728466,0.096603,-0.311934,0.070648,0.002987,0.063389,0.404357,-0.004467,0.149431
157378,CC(COCC1=CN(N=N1)C2CCN(C2)C3=NC(=CS3)C=O)NC4=C(C(=O)NN=C4)C(F)(F)F,177936892,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000026_157378.xyz,498.491,498.140942,2.1178,115.9909,130.92,2,10,9,3,3,1,4,15,0.473684,1193.912789,18.7663,11.177713,23.815661,9.885181,194.495169,2,1,0.168871,-0.296125,0.423325,-0.378312,-104.437106646449,-10.627,-8.0886,2.5384,7.4149,1.4244,-4.41965,2.99525,3.260714,12.933,0.204271,-0.335187,0.029367,0.002102,0.015735,0.027265,1.857264,298.6356,38597.78,52.7236,41.2668,8.8018,1.9502,14.9377,717.3355,19.8157,-10.627042,-8.088599,2.538443,0.110627,-0.328359,0.051884,0.011363,0.060961,0.399177,-0.063671,0.164584
91178,CC1CC1N2C(=O)C3=C(N(C2=O)CCC(C(F)F)(F)F)SC(=C3C)C=O,134366825,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000027_91178.xyz,392.374,392.081776,3.21702,88.8555,61.07,0,4,6,2,2,1,3,10,0.5625,992.012025,14.786496,8.810033,18.810196,6.327092,148.402968,2,1,0.15987,-0.296978,0.331872,-0.296978,-82.69880485257,-11.2542,-8.5524,2.7018,8.3615,1.2985,-4.83,3.5315,3.302973,4.061,0.204221,-0.341846,0.035077,0.003346,0.019211,0.031731,1.820149,221.7118,21776.93,51.3952,46.6001,11.8713,2.8037,6.9413,546.2662,19.4901,-11.254247,-8.552398,2.701849,0.086486,-0.333699,0.073017,0.038304,0.115566,0.398265,-0.104211,0.182882
152634,CC(C)(C)NC1=C2C(=CC(=N1)C3(CNCCO3)C=O)CC(CN2)C(F)(F)F,175581720,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000028_152634.xyz,386.418,386.192961,2.4525,95.9151,75.28,3,6,3,1,1,2,3,9,0.666667,709.783891,15.665188,8.981626,19.879596,6.939843,155.804896,2,1,0.15887,-0.299611,0.393315,-0.381205,-85.370101601154,-9.6426,-7.3086,2.334,6.823,-0.251,-3.286,3.537,1.526406,5.294,0.203039,-0.31976,0.06005,-0.002229,0.02891,0.062279,1.908853,241.7024,26140.25,63.261,61.1536,6.6814,3.8364,9.8914,587.2772,19.0564,-9.642588,-7.308615,2.333973,-0.110102,-0.227388,0.083319,0.004379,0.060942,0.403263,-0.002744,0.150851
151173,C1CCNNCCC(NCNC1)C2C(CCC3=C2C=CC4=C5CCC=CC5=C(C=C34)F)C6(CC6)C=O,175296971,True,,/scratch-local/schen3.23697407/desc_23697353_2/xyz/000029_151173.xyz,490.667,490.31079,4.3468,143.1938,65.19,4,5,3,2,0,4,6,6,0.566667,1145.578527,21.174753,14.012819,24.230061,10.328786,213.195625,3,1,0.125941,-0.302762,0.141159,-0.304484,-104.583894392324,-9.558,-7.3272,2.2308,6.4872,0.592,-3.5396,2.9476,2.125249,3.447,0.20805,-0.346844,0.035173,-0.004622,0.015276,0.039795,1.87055,358.3318,55119.47,52.4051,59.449,8.7125,2.831,12.6138,719.35,20.8336,-9.558027,-7.327165,2.230862,0.086179,-0.326606,0.053877,-0.03902,0.032834,0.400356,-0.052997,0.160844
