bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
5.874,-5623.372227114616,-4395.254774749302,-1228.108091614329,,CZPAPCRPTMXBPO-UHFFFAOYSA-N__ADBSSVVOVMYQBS-UHFFFAOYSA-N
32.473,-2842.627553895946,-1073.424163913039,-1769.151641618127,,MNBYUGLSZRQXSW-UHFFFAOYSA-N__NNHLTPRBNLFBLH-HOEBFWFUSA-N
45.605,-1697.3742068587312,-734.593095322819,-962.708435334625,,UKFLFKORKJLMNO-UHFFFAOYSA-N__BCZAJGAEHXQRDF-UHFFFAOYSA-N
33.498,-2197.324889224422,-1545.817577986574,-651.453929205048,,YBNYMCGLLZZZIE-UHFFFAOYSA-N__RLJASJVRKZVWJD-UHFFFAOYSA-N
7.101,-2842.6145740885922,-1767.961576069987,-1074.641681345463,,NNHLTPRBNLFBLH-HOEBFWFUSA-N__MNBYUGLSZRQXSW-UHFFFAOYSA-N
21.383,-2507.223173467021,-713.346123928269,-1793.842973138416,,HAFMEQXNNGZYLO-UHFFFAOYSA-N__PLPQLVOALXLHRC-UHFFFAOYSA-N
46.924,-4244.081866511755,-1031.232735169041,-3212.774353432084,,UNRQPQZGIZLKOL-UHFFFAOYSA-N__SJUJXRNKZDIATA-UHFFFAOYSA-N
16.11,-2900.731795556046,-1587.653611652154,-1313.052511299638,,IOOZHQMVXQMEAU-CMJOXMDJSA-N__KQOYESFWVYVQFN-MEGCLRNVSA-N
55.345,-1901.612762637996,-1110.543905872755,-790.980659489679,,FQWJOKKXMYXIPK-UHFFFAOYSA-N__SJTDGEBYNOHSTC-UHFFFAOYSA-N
57.689,-1610.010283508789,-704.404514661314,-905.513835469619,,UIHIZZUMFAYKKQ-UHFFFAOYSA-N__PGCCPVWYLPJNBO-UHFFFAOYSA-N
39.982,-2197.319926492123,-650.225507133352,-1547.03070355643,,RLJASJVRKZVWJD-UHFFFAOYSA-N__YBNYMCGLLZZZIE-UHFFFAOYSA-N
,-2210.009952718816,,,determine_bonds_failed,XGTWVWUXNVNGEO-UHFFFAOYSA-N__ULXRNMNCRLYAKW-UHFFFAOYSA-N
36.203,-2598.291237857327,-1408.470212207558,-1189.763331862208,,AOUJRHMWIZMLHS-UHFFFAOYSA-N__GHTRZXMMGLUPPW-NRFANRHFSA-N
,-2627.0312274670305,,,determine_bonds_failed,ZREKDVHZHDQKEQ-UHFFFAOYSA-N__JZZSPMXENRWUNH-UHFFFAOYSA-N
48.253,-4244.07364939413,-3211.548282987228,-1032.448469564243,,SJUJXRNKZDIATA-UHFFFAOYSA-N__UNRQPQZGIZLKOL-UHFFFAOYSA-N
34.173,-2598.290068596282,-1188.543462627417,-1409.692148179245,,GHTRZXMMGLUPPW-NRFANRHFSA-N__AOUJRHMWIZMLHS-UHFFFAOYSA-N
43.714,-1961.039669481761,-1037.480995983696,-923.489010120437,,HUXIMOZEKSERGH-UHFFFAOYSA-N__NWLPDQJVXCCODJ-CQSZACIVSA-N
48.845,-1977.027022746613,-987.402375958255,-989.546806737075,,YOGQDNMRNNZONT-UHFFFAOYSA-N__QZTDFWZRFJHOJO-UHFFFAOYSA-N
,-2210.0108625664343,,,determine_bonds_failed,ULXRNMNCRLYAKW-UHFFFAOYSA-N__XGTWVWUXNVNGEO-UHFFFAOYSA-N
42.058,-1961.035159862999,-922.267853842871,-1038.700282920556,,NWLPDQJVXCCODJ-CQSZACIVSA-N__HUXIMOZEKSERGH-UHFFFAOYSA-N
