bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
47.027,-2764.860440087681,-1418.70674950058,-1346.078747497793,,NNIICZRGYZXGIP-UHFFFAOYSA-N__WWYRSFDVNIVUMK-UHFFFAOYSA-N
52.002,-2764.861960704086,-1344.856140379286,-1419.922949110001,,WWYRSFDVNIVUMK-UHFFFAOYSA-N__NNIICZRGYZXGIP-UHFFFAOYSA-N
36.606,-2628.297266038318,-1475.613618130709,-1152.625312545724,,MQXWJDBIMKELEI-UHFFFAOYSA-N__ZJHZBXVZOSCAEY-UHFFFAOYSA-N
50.868,-4899.6964454629815,-1227.254153685726,-3672.361228988138,,YYIDEFRHINNEIF-UHFFFAOYSA-N__DJTKJGZOFOWBRF-UHFFFAOYSA-N
41.488,-4899.686831001512,-3671.146410105846,-1228.474305068863,,DJTKJGZOFOWBRF-UHFFFAOYSA-N__YYIDEFRHINNEIF-UHFFFAOYSA-N
59.582,-1720.7238849310352,-1051.391203936319,-669.237730728678,,CNYZZSCDBFUABY-UHFFFAOYSA-N__GJOIMQBDBUVFRB-UHFFFAOYSA-N
41.154,-1720.719056038449,-668.023962595263,-1052.629510242425,,GJOIMQBDBUVFRB-UHFFFAOYSA-N__CNYZZSCDBFUABY-UHFFFAOYSA-N
36.661,-2073.03122435171,-921.337733493811,-1151.635067100382,,UCELDWUYVYNEHL-UHFFFAOYSA-N__AXPYCYJTCOIQNK-UHFFFAOYSA-N
42.264,-1601.310376367032,-809.475646687038,-791.76737843517,,RLJZAVNBCCJJHJ-OWOJBTEDSA-N__XSQCMCGZMUZEJR-UHFFFAOYSA-N
40.002,-1601.30891837018,-790.555431273621,-810.689740342417,,XSQCMCGZMUZEJR-UHFFFAOYSA-N__RLJZAVNBCCJJHJ-OWOJBTEDSA-N
7.478,-2073.027342367165,-1150.462770845841,-922.552654707125,,AXPYCYJTCOIQNK-UHFFFAOYSA-N__UCELDWUYVYNEHL-UHFFFAOYSA-N
41.173,-2046.724477869624,-791.153843579432,-1255.505021189092,,RDRDEPADWFILDH-UHFFFAOYSA-N__AJFYSIUFCYWHRY-UHFFFAOYSA-N
51.651,-2046.725552873358,-1254.274239894316,-792.369002021206,,AJFYSIUFCYWHRY-UHFFFAOYSA-N__RDRDEPADWFILDH-UHFFFAOYSA-N
59.41,-3105.722481286306,-1516.001068258979,-1589.62673677533,,ZQIAXDULHBLZJE-UHFFFAOYSA-N__PBSQBIIHLGJVDX-UHFFFAOYSA-N
43.771,-1818.967365275154,-877.681692080477,-941.215919403103,,BQWLOEWTTHICRI-UHFFFAOYSA-N__DVWQSCLLEXMJBR-UHFFFAOYSA-N
29.022,-2199.159106416352,-1489.392505160228,-709.720352457642,,DZQVUUMXWSONAB-HNNXBMFYSA-N__RPIYMNCMGQDOJN-WPRPVWTQSA-N
54.91,-4524.300921123117,-1202.919958144256,-3321.293458853148,,TUUWFYIUHILAHY-UHFFFAOYSA-N__ZIZJQWNDTYTYSV-UHFFFAOYSA-N
27.099,-2199.161105424178,-708.510679277996,-1490.607241183536,,RPIYMNCMGQDOJN-WPRPVWTQSA-N__DZQVUUMXWSONAB-HNNXBMFYSA-N
50.147,-1818.9730535209171,-939.997676677718,-878.895462691695,,DVWQSCLLEXMJBR-UHFFFAOYSA-N__BQWLOEWTTHICRI-UHFFFAOYSA-N
41.591,-4524.282268410036,-3320.071338556122,-1204.144649777789,,ZIZJQWNDTYTYSV-UHFFFAOYSA-N__TUUWFYIUHILAHY-UHFFFAOYSA-N
40.243,-4372.504533070412,-3650.036830753083,-722.403571129614,,GANXCXPNTQUWFO-UHFFFAOYSA-N__RYLISNYEHPGSEE-UHFFFAOYSA-N
52.089,-4372.50495433024,-721.16287252217,-3651.259072315112,,RYLISNYEHPGSEE-UHFFFAOYSA-N__GANXCXPNTQUWFO-UHFFFAOYSA-N
48.374,-2055.089235657885,-1126.849250057902,-928.162895955583,,MWMQZNPJOVHNEN-UHFFFAOYSA-N__QJLMJLANTSJSEM-UHFFFAOYSA-N
48.219,-2055.096859580086,-926.948055467619,-1128.071961698359,,QJLMJLANTSJSEM-UHFFFAOYSA-N__MWMQZNPJOVHNEN-UHFFFAOYSA-N
37.674,-2332.509228820936,-1352.385903038667,-980.063288832196,,MDINWZJKSOARHI-UHFFFAOYSA-N__YGOOABZSWGHYKG-UHFFFAOYSA-N
