bde_gxtb_kcal,E_gxtb_parent,E_gxtb_fragA,E_gxtb_fragB,note,id
46.801,-2130.009049038063,-789.965264620319,-1339.969201690441,,AIIWXBBCGGOVAI-UHFFFAOYSA-N__NCHACBVQOCCVPY-UHFFFAOYSA-N
50.333,-2490.9014905407403,-1066.931786409963,-1423.889493364782,,CONWMPMXIHFLBY-UHFFFAOYSA-N__LKBUIMDWAPDRJE-LRGWBYFTSA-N
46.198,-2130.017725698325,-1338.760688310796,-791.183416640778,,NCHACBVQOCCVPY-UHFFFAOYSA-N__AIIWXBBCGGOVAI-UHFFFAOYSA-N
38.208,-2015.523140905718,-899.719689322001,-1115.742563462557,,CXFAAFDGWVXLKW-UHFFFAOYSA-N__BWLFHHNWKBWHLQ-UHFFFAOYSA-N
32.637,-2239.223805266548,-1510.331289666538,-728.840505109636,,QTMPOCSHALEUFX-UKTKCZHSSA-N__PQOHXSHLOXCADJ-UHFFFAOYSA-N
48.338,-2150.104861534546,-1341.998740778672,-808.02908977446,,RTHKZVDLNDFOIF-UHFFFAOYSA-N__ZCMYODVASFKNHE-UHFFFAOYSA-N
39.858,-2603.145102557696,-1283.027642792161,-1320.053941908013,,IXWNWDFCBVFPFE-UHFFFAOYSA-N__LGLWWDOZUOOWCO-UHFFFAOYSA-N
53.42,-1772.784409766826,-950.39942464384,-822.299854406122,,IQGGMUDPFCUYKI-UHFFFAOYSA-N__MRHPRYRNXHRKAE-UHFFFAOYSA-N
32.744,-1838.621922036549,-1207.013293584703,-631.556447972733,,WNBGBZWWPYXRLA-UHFFFAOYSA-N__UEXUSRWVMVGQCN-UHFFFAOYSA-N
56.159,-2019.7912175689562,-1189.410202042938,-830.291520062283,,AJWAGBRTJHZGCV-UHFFFAOYSA-N__STFPNEMNZWSKAS-UHFFFAOYSA-N
57.184,-2019.792436830887,-829.073486627933,-1190.627821087492,,STFPNEMNZWSKAS-UHFFFAOYSA-N__AJWAGBRTJHZGCV-UHFFFAOYSA-N
36.916,-1838.628542471641,-630.339840160711,-1208.229872131284,,UEXUSRWVMVGQCN-UHFFFAOYSA-N__WNBGBZWWPYXRLA-UHFFFAOYSA-N
33.103,-4529.06776407675,-3135.520361952237,-1393.494648362125,,NSOYAFVAQPZIJV-UHFFFAOYSA-N__FVGCIDKFKNWPPW-UHFFFAOYSA-N
55.593,-1916.946875290025,-666.305283033061,-1250.552999081649,,YLEDGIQUMYQYGG-UHFFFAOYSA-N__YQPMLUAVNILZKO-UHFFFAOYSA-N
34.132,-2078.9557100838383,-1114.25972862701,-964.641588816096,,YLBBOUDMOMKWHO-UHFFFAOYSA-N__ZNSOEVHEUKFQSM-YTXTXJHMSA-N
46.27,-6827.672636636379,-5936.610875506797,-890.988025851791,,YPBJKPRJFGQTSI-UHFFFAOYSA-N__JUDVJAOTEMUMQF-UHFFFAOYSA-N
52.483,-6454.407398689996,-2973.222646913406,-3481.101115143562,,GSMIRWKZCYBFMW-UHFFFAOYSA-N__UYRNVFAOBLKLHS-UHFFFAOYSA-N
31.047,-2078.956386697926,-963.42913282685,-1115.477777477478,,ZNSOEVHEUKFQSM-YTXTXJHMSA-N__YLBBOUDMOMKWHO-UHFFFAOYSA-N
44.879,-2805.881040278882,-1324.172385545661,-1481.637136044634,,FQXOTWHOGYXMLX-UHFFFAOYSA-N__KEIXLQHZLOMQDL-UHFFFAOYSA-N
44.455,-2805.8844976487007,-1480.418841247664,-1325.394812917865,,KEIXLQHZLOMQDL-UHFFFAOYSA-N__FQXOTWHOGYXMLX-UHFFFAOYSA-N
40.686,-2738.220281826632,-1395.065217126925,-1343.090227426081,,PIQVIGIIQHOLMX-UHFFFAOYSA-N__QMWFPQYDILMNAQ-UHFFFAOYSA-N
47.337,-4671.446825310949,-1673.198721662921,-2998.172666889642,,JVRXPWBYXIGUJV-VOTSOKGWSA-N__KWUPUNJBVSTOTB-UHFFFAOYSA-N
35.057,-2485.174633422596,-1087.791612574852,-1397.327153723995,,DHFRSTCPYRRWCN-UHFFFAOYSA-N__JVZBMFSOBSRTFT-UHFFFAOYSA-N
47.561,-4812.369175827208,-3462.456216279329,-1349.837166931704,,UDSIYZYAYGGGCD-UHFFFAOYSA-N__HNCJSVOTPSGINL-UHFFFAOYSA-N
54.911,-4812.382418132522,-1348.619729224498,-3463.675182095337,,HNCJSVOTPSGINL-UHFFFAOYSA-N__UDSIYZYAYGGGCD-UHFFFAOYSA-N
34.15,-2844.486785324407,-1624.411918518585,-1220.020445431125,,YFCAFEXOODZDEL-UHFFFAOYSA-N__DZGLPAYVELFVFD-UHFFFAOYSA-N
35.439,-2844.484055669422,-1218.801614945418,-1625.625964809894,,DZGLPAYVELFVFD-UHFFFAOYSA-N__YFCAFEXOODZDEL-UHFFFAOYSA-N
46.793,-2354.907917813312,-1215.835407567929,-1138.997940428971,,LISBROQBHTXNCV-UHFFFAOYSA-N__ACLJTFSOUPNWJP-UHFFFAOYSA-N
38.09,-2389.401282235489,-1597.19448511835,-792.146097248637,,PRBWYXUBXHKRNT-UHFFFAOYSA-N__VRNZGRYEZBFTEL-UHFFFAOYSA-N
37.59,-1918.785200481258,-1005.603669480965,-913.121627531159,,VTAJTNXBLOCWJR-UHFFFAOYSA-N__QKOHYJGXNPQMPW-UHFFFAOYSA-N
43.644,-2575.27511281346,-1669.685687424011,-905.519874348994,,AQAPDPQGDRYCFJ-UHFFFAOYSA-N__QVGUJPGIHSAWSN-UHFFFAOYSA-N
52.775,-2575.2826423794613,-904.301964967569,-1670.89657549601,,QVGUJPGIHSAWSN-UHFFFAOYSA-N__AQAPDPQGDRYCFJ-UHFFFAOYSA-N
41.713,-2372.77565388924,-1662.971081613876,-709.738098828382,,WOOCNZBPCWQXOR-UHFFFAOYSA-N__HKBSHWULWPZCHS-UHFFFAOYSA-N
39.083,-5210.243759313929,-3802.631150436142,-1407.550326135312,,MGSKTVUYUQBHSS-UHFFFAOYSA-N__PGZBNGCPXDHVGZ-UHFFFAOYSA-N
35.487,-5210.24380667916,-1406.336788622058,-3803.850465942106,,PGZBNGCPXDHVGZ-UHFFFAOYSA-N__MGSKTVUYUQBHSS-UHFFFAOYSA-N
47.815,-2298.437302840352,-1302.041172897332,-996.319931674133,,KXZVHLHHYPYWQD-UHFFFAOYSA-N__VGZISVFFOGZZQL-UHFFFAOYSA-N
33.271,-4816.12228313669,-1386.569919102371,-3429.499343347477,,MYQMCSVAPIHWPR-UHFFFAOYSA-N__IKBVYVXNYLXIPC-UHFFFAOYSA-N
51.98,-2295.268605153466,-1678.948041733906,-616.237727641936,,AQKFISJDDLZHMJ-UHFFFAOYSA-N__JHTLMWHYNDBBKA-UHFFFAOYSA-N
38.806,-2763.2970496748612,-1722.770771471781,-1040.464436844893,,CXMYKHNMLPIEHF-UHFFFAOYSA-N__OKFBPFMYCMZMHT-UHFFFAOYSA-N
47.301,-2062.7425697904305,-1084.346614614408,-978.320576669822,,IHMHRUWUCGQCFE-UHFFFAOYSA-N__JSKSCUSGAWSPBW-UHFFFAOYSA-N
35.105,-2710.732163481085,-1672.151738446495,-1038.524481154156,,HVOWJUFCVHBXLB-FQEVSTJZSA-N__KGWFMEOBDAQZBG-UHFFFAOYSA-N
32.528,-3193.870356083543,-869.156713749164,-2324.661806144292,,FQRJAKWLBXAANX-UHFFFAOYSA-N__DTQMJAWZJOVZNT-UHFFFAOYSA-N
8.347,-2691.7937492326228,-981.593368285834,-1710.187079528633,,PEWLNKYZUSKOJA-UHFFFAOYSA-N__LRKPOPZSPFLMRT-UHFFFAOYSA-N
49.177,-1854.019591049271,-1007.351074669636,-846.590147084926,,YCPLORPHEGSRNJ-PGRDOPGGSA-N__CONAIKDMSHPZSE-UHFFFAOYSA-N
36.438,-4787.11907049594,-988.542121931045,-3798.518881692143,,CDIVCYBGFDDCGF-UHFFFAOYSA-N__TYVMRQWWYBPVRT-UHFFFAOYSA-N
41.459,-4462.246795703655,-829.074814019209,-3633.10591292703,,WGOXGKJAVADITM-UHFFFAOYSA-N__HLPHWWYYIVZEMZ-UHFFFAOYSA-N
44.633,-1395.434332824541,-592.245276231006,-803.117929331547,,MYTDKUFZGNDHRL-UHFFFAOYSA-N__CXFLZKRCHJUUNK-UHFFFAOYSA-N
39.89,-2217.232646025793,-1304.84603353091,-912.323043709312,,QHGQXLVGXGRIJG-UHFFFAOYSA-N__VOTCQNVGBOOFMI-UHFFFAOYSA-N
42.949,-2217.238282308965,-911.105486099616,-1306.064352946476,,VOTCQNVGBOOFMI-UHFFFAOYSA-N__QHGQXLVGXGRIJG-UHFFFAOYSA-N
50.507,-1881.906503642685,-695.287046014695,-1186.538969988278,,SLOAIGNZOPYINM-UHFFFAOYSA-N__PMLSNMRORPURJS-UHFFFAOYSA-N
36.05,-2012.363597049536,-939.265099313718,-1073.041049088968,,WKKDUGLKYGNMOU-UHFFFAOYSA-N__OSKHSCJGTVEQOM-UHFFFAOYSA-N
40.649,-5094.786297796045,-1516.525006075836,-3578.196513529616,,ATYPCWRRGFKQFS-UHFFFAOYSA-N__DMNNQIJOJBROIV-UHFFFAOYSA-N
53.606,-2571.523873271569,-1122.29356358586,-1449.144882653165,,QMQWTWXDEZCPNG-UHFFFAOYSA-N__AYWSGKFANAMGEQ-UHFFFAOYSA-N
52.836,-2571.527774412991,-1447.932496734921,-1123.511077976423,,AYWSGKFANAMGEQ-UHFFFAOYSA-N__QMQWTWXDEZCPNG-UHFFFAOYSA-N
,-2493.3838700660754,,,determine_bonds_failed,OIFMSSOPKSHUFY-UHFFFAOYSA-N__MNTJIKLNWONFFO-UHFFFAOYSA-N
,-2493.370443197018,,,determine_bonds_failed,MNTJIKLNWONFFO-UHFFFAOYSA-N__OIFMSSOPKSHUFY-UHFFFAOYSA-N
33.232,-3668.804354750438,-1189.531306801027,-2479.220089134073,,SCMGGYRRGUNYHM-UHFFFAOYSA-N__JVHYCROBSBRXIQ-UHFFFAOYSA-N
15.44,-1612.150256181244,-750.735819300918,-861.38983152689,,OOVWHJDITLGOGE-UHFFFAOYSA-N__IWZQLIUGFBJFLM-MHWRWJLKSA-N
39.518,-1612.1406997833299,-860.178667469765,-751.899056603363,,IWZQLIUGFBJFLM-MHWRWJLKSA-N__OOVWHJDITLGOGE-UHFFFAOYSA-N
16.249,-3047.865720559299,-1858.713853340449,-1189.125973468352,,YKBRLKXUWGUYLT-UHFFFAOYSA-N__WIZUJMPGICWMBA-UHFFFAOYSA-N
45.053,-2585.49030160403,-1093.056293104838,-1492.362211242959,,JWJXYNNNIAFTKB-UHFFFAOYSA-N__ZFPWDUHDYCXBSS-UHFFFAOYSA-N
30.956,-2595.268896491257,-972.199672738024,-1623.019892582244,,ZAYJHTQPWWNPHO-UHFFFAOYSA-N__FVQYHIYFHAVCLA-UHFFFAOYSA-N
43.46,-2585.4841243163883,-1491.140608977614,-1094.274257154872,,ZFPWDUHDYCXBSS-UHFFFAOYSA-N__JWJXYNNNIAFTKB-UHFFFAOYSA-N
46.781,-2044.2723194455118,-1177.968169838004,-866.229600075798,,LGUWCWAYRMBLLD-UHFFFAOYSA-N__SDGJMYAJKDUGOA-UHFFFAOYSA-N
49.635,-2044.2723985141452,-865.011201215781,-1179.182099063823,,SDGJMYAJKDUGOA-UHFFFAOYSA-N__LGUWCWAYRMBLLD-UHFFFAOYSA-N
46.465,-2033.812550981842,-707.542822138339,-1326.19568289772,,LSPCMZLSOPKMNR-UHFFFAOYSA-N__KEWKKLSCUZGLAI-LLVKDONJSA-N
35.025,-5190.990008184864,-3900.759577930725,-1290.174613806964,,PSUQGZWYGOKRDQ-UHFFFAOYSA-N__UGDUYOBMGCNYAC-UHFFFAOYSA-N
41.959,-1950.9166541419272,-1292.673187665574,-658.176600100031,,XUAHCCSBCWOYMB-UHFFFAOYSA-N__KRHXCOJQYVTERL-SWLSCSKDSA-N
25.316,-2314.0574706654597,-1319.955238832415,-994.061888852726,,OMSHARCVVAGXPE-LSDHQDQOSA-N__NQABFRYSIGLHOK-UHFFFAOYSA-N
47.972,-2577.1379999551295,-1037.481105142279,-1539.5804467667,,MQOAMSCJUHJIPI-UHFFFAOYSA-N__UEGJKTVFGUIHPZ-UHFFFAOYSA-N
50.074,-1892.023561183586,-923.984021466824,-967.959741426901,,KYISWJUJIRAMEA-UHFFFAOYSA-N__CGWVVNYPDVFINP-UHFFFAOYSA-N
31.825,-2231.801340175589,-1460.40408041262,-771.346542888587,,BFLTUJJODONMMU-UHFFFAOYSA-N__XOYAUFAIZQRJDB-UHFFFAOYSA-N
20.449,-2231.792223504081,-770.157961854973,-1461.601673685273,,XOYAUFAIZQRJDB-UHFFFAOYSA-N__BFLTUJJODONMMU-UHFFFAOYSA-N
43.838,-1892.016861192457,-966.743929775698,-925.203070833356,,CGWVVNYPDVFINP-UHFFFAOYSA-N__KYISWJUJIRAMEA-UHFFFAOYSA-N
48.959,-2706.9864360876345,-1400.693767673882,-1306.214647937681,,FIGQICKSCUFELU-UHFFFAOYSA-N__CHDBIYHLXKCKOW-UHFFFAOYSA-N
39.652,-2370.721511129359,-1154.571369499557,-1216.086952381114,,STYUVKIAWIJVHY-UHFFFAOYSA-N__JWERGOLFCYWFBY-UHFFFAOYSA-N
,-2859.82424100802,,,determine_bonds_failed,UPLSBZNJZLDFIF-UHFFFAOYSA-N__MNTJIKLNWONFFO-UHFFFAOYSA-N
47.376,-2804.998437140603,-1205.424316864147,-1599.498621235441,,QTNIRMMCOVZSFA-UHFFFAOYSA-N__KUILKXDVCXJXPR-UHFFFAOYSA-N
50.494,-1674.7293316427129,-958.889645623986,-715.759217969249,,UJFZULLWTXKDQA-UHFFFAOYSA-N__YGQMSOWAUHPBCU-UHFFFAOYSA-N
36.403,-2012.5597208803808,-595.631209358124,-1416.870499001755,,MBVFRSJFKMJRHA-UHFFFAOYSA-N__DPTBKKGXEDMJQJ-WJFTUGDTSA-N
40.401,-2310.945193980164,-1020.2270340499,-1290.653776244986,,SLLDLBMICSUZDO-UHFFFAOYSA-N__HPEAJJBTDGJJGQ-UHFFFAOYSA-N
