pid,grp,label_stored,gxtb_stored,error,dG_r2scan_kcal,dG_b973c_kcal,dG_gxtb_kcal,resid_gxtb,resid_b973c,repro_r2scan,repro_gxtb,gxtb_mode
SAUXNXJPLASOMO-UHFFFAOYSA-N__KKZKJADYHRMRGQ-UHFFFAOYSA-N,holdout,-0.4463186198685114,2.7438,,-1.087412765059736,3.3313285939777093,3.359878680426275,-4.447291445486011,-4.418741359037446,-0.6410941451912247,0.6160786804262752,cosmo
KKZKJADYHRMRGQ-UHFFFAOYSA-N__SAUXNXJPLASOMO-UHFFFAOYSA-N,holdout,11.455839747543116,9.3108,,5.581677417622812,11.547924658966254,9.940878997003146,-4.359201579380335,-5.966247241343442,-5.8741623299203045,0.630078997003146,cosmo
GOTVZLCAAOTCQW-UHFFFAOYSA-N__OJHBHLAYFBTMCJ-UHFFFAOYSA-N,holdout,19.13580238622506,9.1967,,11.73558686828192,16.20640948955499,10.394998630947248,1.3405882373346714,-4.47082262127307,-7.40021551794314,1.1982986309472476,cosmo
OJHBHLAYFBTMCJ-UHFFFAOYSA-N__GOTVZLCAAOTCQW-UHFFFAOYSA-N,holdout,11.635262477217262,5.1295,,3.1074117100770646,8.140566843376233,6.047634113717286,-2.940222403640221,-5.033155133299168,-8.527850767140198,0.9181341137172856,cosmo
CANJVNKHFCZXRA-IVDSTZBUSA-N__NJWANPFHLPZSAO-JJSJIGTDSA-N,holdout,9.950300936991075,11.0307,,7.733768528773596,11.38711396367726,9.059663005706716,-1.3258944769331196,-3.653345434903664,-2.2165324082174798,-1.971036994293284,cosmo
NJWANPFHLPZSAO-JJSJIGTDSA-N__CANJVNKHFCZXRA-IVDSTZBUSA-N,holdout,5.987946137981974,3.7274,,0.8793071494936417,4.704641919288745,1.7664634594686237,-0.887156309974982,-3.825334769795104,-5.108638988488332,-1.960936540531376,cosmo
LANSWQSXJDUPKJ-QIFXQWQBSA-N__GMABTRNMZXLVKQ-UHFFFAOYSA-N,holdout,1.443191211655711,-6.6589,,-7.154236095333753,-1.3694189656526936,-5.958958820137431,-1.1952772751963223,-5.78481712968106,-8.597427306989465,0.6999411798625692,cosmo
GMABTRNMZXLVKQ-UHFFFAOYSA-N__LANSWQSXJDUPKJ-QIFXQWQBSA-N,holdout,5.7672952903319405,-1.0208,,-3.1191323808665965,3.315439398294376,-0.4513911463079875,-2.667741234558609,-6.434571779160972,-8.886427671198536,0.5694088536920123,cosmo
QFCDRBBFRKLMHQ-UHFFFAOYSA-N__UDEOXCMHZRZDQX-FIZQUBDPSA-N,holdout,13.150167664934026,8.7183,,9.014075914160422,15.089235884162209,8.577103427471437,0.436972486688985,-6.075159970001785,-4.136091750773604,-0.1411965725285622,cosmo
UDEOXCMHZRZDQX-FIZQUBDPSA-N__QFCDRBBFRKLMHQ-UHFFFAOYSA-N,holdout,13.161919491854158,8.1478,,9.922988407842212,15.535765540409766,8.474034403171132,1.4489540046710818,-5.612777132567553,-3.238931084011945,0.3262344031711315,cosmo
PBBISWMMBXAYNP-UHFFFAOYSA-N__HEWKRXBEFZRQOD-DCIOMXRHSA-N,holdout,26.451502723501203,12.3389,,9.422462483960263,17.29143071374459,11.372598467871688,-1.950135983911423,-7.868968229784324,-17.02904023954094,-0.9663015321283126,cosmo
HEWKRXBEFZRQOD-DCIOMXRHSA-N__PBBISWMMBXAYNP-UHFFFAOYSA-N,holdout,10.508112133608892,9.0142,,3.1434388513911125,8.965510495536403,7.681435272213374,-4.537996420822262,-5.822071644145291,-7.36467328221778,-1.3327647277866266,cosmo
JERQKJRGNCNVDS-UHFFFAOYSA-N__SGGBMBZZNKFDFM-UHFFFAOYSA-N,holdout,4.8102732955528,-1.6442,,-2.9436933087459587,1.1209770576106728,-1.6562750406549804,-1.2874182680909785,-4.064670366356632,-7.753966604298759,-0.0120750406549803,cosmo
SGGBMBZZNKFDFM-UHFFFAOYSA-N__JERQKJRGNCNVDS-UHFFFAOYSA-N,holdout,2.8060493493468868,-1.347,,-2.9922861444499724,0.7476512827446417,-1.3590663202490243,-1.633219824200948,-3.739937427194614,-5.798335493796859,-0.0120663202490245,cosmo
ZRZNQXAGFQZVGC-UHFFFAOYSA-N__MYEPMFFTEGGJIX-UHFFFAOYSA-N,holdout,24.513522547161976,7.938,,7.564615589605752,13.37414925549654,6.327011471499483,1.2376041181062698,-5.809533665890786,-16.948906957556225,-1.610988528500517,cosmo
MYEPMFFTEGGJIX-UHFFFAOYSA-N__ZRZNQXAGFQZVGC-UHFFFAOYSA-N,holdout,6.162835045937032,2.7463,,0.7315122285006912,5.691654848523433,1.1257354915302982,-0.394223263029607,-4.960142620022742,-5.431322817436341,-1.620564508469702,cosmo
ZIHMKXOMCSCWJB-AHRBEJICSA-N__KQXJCTJAUZBYPX-UHFFFAOYSA-N,holdout,2.4353697492023243,-1.6043,,4.976859484244507,10.42956470010402,2.7948721346841587,2.181987349560348,-5.452705215859513,2.5414897350421826,4.399172134684159,cosmo
KQXJCTJAUZBYPX-UHFFFAOYSA-N__ZIHMKXOMCSCWJB-AHRBEJICSA-N,holdout,8.382607327860997,-0.9475,,6.567167295026453,9.48166019795206,2.807874899353949,3.759292395672503,-2.9144929029256077,-1.8154400328345448,3.755374899353949,cosmo
OYYGRMILZWWSGT-UHFFFAOYSA-N__MGCXCSKQXCAPKV-UHFFFAOYSA-N,holdout,14.894966731638272,9.4899,,10.17098120291466,13.423518597997264,8.903601857567395,1.2673793453472637,-3.252537395082605,-4.723985528723613,-0.5862981424326055,cosmo
MGCXCSKQXCAPKV-UHFFFAOYSA-N__OYYGRMILZWWSGT-UHFFFAOYSA-N,holdout,10.908025927993537,6.1244,,10.293478400504933,12.606207493565854,5.915923706727315,4.377554693777616,-2.3127290930609234,-0.6145475274886056,-0.2084762932726844,cosmo
JMRSNPNPWBKPKL-YQAGWJQESA-N__UABNFQMUMDNFGQ-UHFFFAOYSA-N,holdout,7.440456871402352,3.8572,,4.468521318535561,9.570121625210012,3.156597383581517,1.3119239349540437,-5.101600306674452,-2.971935552866792,-0.7006026164184833,cosmo
UABNFQMUMDNFGQ-UHFFFAOYSA-N__JMRSNPNPWBKPKL-YQAGWJQESA-N,holdout,6.171293518523361,-0.4279,,-0.4707923558095725,3.497505823801926,-1.0566113490981823,0.5858189932886098,-3.9682981796114976,-6.642085874332933,-0.6287113490981824,cosmo
WMSJJWWWPAFMSO-VLPQCYEHSA-N__KKZKJADYHRMRGQ-UHFFFAOYSA-N,holdout,4.743099047699011,9.9951,,4.495821473834587,9.205421770021424,7.339852235052882,-2.8440307612182947,-4.709600296186837,-0.2472775738644239,-2.655247764947119,cosmo
KKZKJADYHRMRGQ-UHFFFAOYSA-N__WMSJJWWWPAFMSO-VLPQCYEHSA-N,holdout,9.023539023120948,10.921,,5.050659616168716,9.383452300165745,7.491815975857406,-2.4411563596886907,-4.332792683997027,-3.9728794069522326,-3.429184024142593,cosmo
KHXWBRBPYHSXTH-CKIVDRAYSA-N__VBUQVCNUAFTHCE-RAZAXZTQSA-N,holdout,4.917200194327072,-4.122,,3.559644372504299,8.829960902624421,-0.3668553522627245,3.926499724767024,-5.270316530120122,-1.357555821822773,3.7551446477372754,cosmo
VBUQVCNUAFTHCE-RAZAXZTQSA-N__KHXWBRBPYHSXTH-CKIVDRAYSA-N,holdout,-6.495132016913575,-10.0013,,-2.770736963017549,3.603570546935419,-6.249840585520461,3.479103622502912,-6.374307509952969,3.724395053896026,3.7514594144795392,cosmo
LNMBZQKQQOYTMN-UHFFFAOYSA-N__JCQKYERSYYJGIJ-RKDXNWHRSA-N,holdout,5.97787323785106,-4.3309,,-3.267552820744004,0.8567773178519585,-6.233672651735378,2.966119830991374,-4.124330138595963,-9.245426058595063,-1.9027726517353785,cosmo
JCQKYERSYYJGIJ-RKDXNWHRSA-N__LNMBZQKQQOYTMN-UHFFFAOYSA-N,holdout,0.3113643205366778,-1.894,,-0.7883055245450101,2.339541360480478,-3.796056597282676,3.007751072737665,-3.1278468850254884,-1.099669845081688,-1.902056597282676,cosmo
VEMMJYZFHIONBG-UHFFFAOYSA-N__JMTVCVJCIPCHEX-WYJDJGQOSA-N,holdout,4.180769633893796,4.5369,,3.289214911270623,7.791625130088778,5.76301465287267,-2.473799741602047,-4.502410218818155,-0.891554722623173,1.2261146528726696,cosmo
JMTVCVJCIPCHEX-WYJDJGQOSA-N__VEMMJYZFHIONBG-UHFFFAOYSA-N,holdout,10.077119068198988,4.6914,,5.306811217977333,9.768212542176473,5.585669666154386,-0.2788584481770533,-4.461401324199138,-4.770307850221655,0.8942696661543863,cosmo
MSEGSYMVTMWEDB-UHFFFAOYSA-N__RTSFIEXZIAALMT-UHFFFAOYSA-N,holdout,2.6865848213100154,-0.3091,,-3.60847921271056,-0.9184185200469328,-1.2149245792402523,-2.3935546334703077,-2.690060692663627,-6.295064034020575,-0.9058245792402524,cosmo
RTSFIEXZIAALMT-UHFFFAOYSA-N__MSEGSYMVTMWEDB-UHFFFAOYSA-N,holdout,7.497715392606057,1.1057,,-0.0962867195174357,3.0335878922749338,-0.3785979128852215,0.2823111933677857,-3.1298746117923697,-7.594002112123493,-1.4842979128852214,cosmo
LEHCBSZHTPGIBD-UHFFFAOYSA-N__DEBQIOFGENFHOT-INSVYWFGSA-N,holdout,8.719009320958211,4.5638,,2.090840441582015,5.1923052768742535,5.785735697812594,-3.6948952562305792,-3.1014648352922385,-6.628168879376196,1.2219356978125946,cosmo
DEBQIOFGENFHOT-INSVYWFGSA-N__LEHCBSZHTPGIBD-UHFFFAOYSA-N,holdout,2.900177354527826,1.6057,,-1.047533985359449,3.8937007180121888,2.173415991525746,-3.220949976885195,-4.941234703371638,-3.9477113398872743,0.5677159915257459,cosmo
CLZASMWCUMBFSM-LICLKQGHSA-N__UDCTUROYUUENFP-UHFFFAOYSA-N,holdout,6.542778102222649,-1.9761,,-1.7703337388839135,2.4877521212405727,0.1218368968142057,-1.8921706356981192,-4.258085860124487,-8.313111841106563,2.097936896814206,cosmo
UDCTUROYUUENFP-UHFFFAOYSA-N__CLZASMWCUMBFSM-LICLKQGHSA-N,holdout,11.863329450606226,1.2959,,5.255974551262296,10.364974517075906,3.376682120635299,1.8792924306269976,-5.108999965813609,-6.60735489934393,2.0807821206352988,cosmo
ZLZWAXBVZOQQPM-UHFFFAOYSA-N__WVHRAVATCKTJDN-TWMUNHRGSA-N,holdout,8.437024008990369,4.1646,,2.127480983328148,5.662307731883272,3.115622571726346,-0.988141588398198,-3.5348267485551235,-6.3095430256622205,-1.048977428273654,cosmo
WVHRAVATCKTJDN-TWMUNHRGSA-N__ZLZWAXBVZOQQPM-UHFFFAOYSA-N,holdout,9.578877831163048,4.6749,,-0.8288364467710763,3.4400672112870274,4.3439223365731365,-5.172758783344213,-4.268903658058104,-10.407714277934124,-0.3309776634268635,cosmo
XLTVUDWCZABOIH-UHFFFAOYSA-N__MFUWKLKLGDWHFU-UHFFFAOYSA-N,holdout,12.912572915028871,4.2964,,6.769028909504347,11.58708515380321,12.114962013201898,-5.345933103697552,-4.818056244298863,-6.143544005524524,7.818562013201898,cosmo
MFUWKLKLGDWHFU-UHFFFAOYSA-N__XLTVUDWCZABOIH-UHFFFAOYSA-N,holdout,17.76290649912015,8.7318,,10.978511010695566,15.119558103686508,16.029540812447014,-5.051029801751447,-4.1410470929909415,-6.784395488424583,7.297740812447014,cosmo
CWJKDZGESUOPSV-UHFFFAOYSA-N__RPVSGCNZVIJFSR-UHFFFAOYSA-N,holdout,0.7842372866115308,-6.2343,,-5.320775813090043,-0.4534393667924935,-7.307444253452627,1.9866684403625845,-4.867336446297549,-6.105013099701574,-1.073144253452627,cosmo
RPVSGCNZVIJFSR-UHFFFAOYSA-N__CWJKDZGESUOPSV-UHFFFAOYSA-N,holdout,-6.375481682404284,-14.3264,,-13.85353451902662,-9.887349375749256,-16.10849912213936,2.2549646031127395,-3.966185143277365,-7.478052836622337,-1.7820991221393605,cosmo
UGADGQDYUVBKEO-UHFFFAOYSA-N__POAOBAZVADLAIR-UHFFFAOYSA-N,holdout,6.76388826796747,1.182,,-1.6520271402191713,3.1874197591080726,-0.0240445464454857,-1.6279825937736856,-4.839446899327244,-8.415915408186642,-1.2060445464454856,cosmo
POAOBAZVADLAIR-UHFFFAOYSA-N__UGADGQDYUVBKEO-UHFFFAOYSA-N,holdout,9.065230344629835,-1.9365,,-1.2165603667073317,3.902013184898144,-3.142743407174507,1.9261830404671751,-5.118573551605476,-10.281790711337168,-1.2062434071745067,cosmo
QWKTZIDRAPHMCH-UHFFFAOYSA-N__QAPOSPOTJMNSNV-RPBOFIJWSA-N,holdout,17.760544682451386,15.4184,,12.050894337576008,17.26434256836923,13.976830968322629,-1.9259366307466197,-5.213448230793222,-5.709650344875378,-1.441569031677373,cosmo
QAPOSPOTJMNSNV-RPBOFIJWSA-N__QWKTZIDRAPHMCH-UHFFFAOYSA-N,holdout,10.104018288852142,2.9603,,3.4081698541998784,8.26511033728019,1.5009201325490509,1.907249721650828,-4.856940483080312,-6.695848434652264,-1.4593798674509495,cosmo
YHQFISOOVYLPRR-HFIQGDHTSA-N__HSJRAEQQVXRGGM-UHFFFAOYSA-N,holdout,1.5368401030105678,-1.1411,,3.79701411938642,8.365251928435754,2.1781032556658038,1.6189108637206164,-4.568237809049334,2.260174016375852,3.319203255665803,cosmo
HSJRAEQQVXRGGM-UHFFFAOYSA-N__YHQFISOOVYLPRR-HFIQGDHTSA-N,holdout,-6.8757750882846524,-5.1591,,-2.46995021044396,2.887069902745762,-0.91670590286166,-1.5532443075823,-5.357020113189722,4.4058248778406925,4.242394097138339,cosmo
PZYTZBGMEHZTNR-GVCQLOIVSA-N__FBQVUKRVTNANAI-UHFFFAOYSA-N,holdout,4.387583971629836,0.2926,,-1.3254845059868554,3.837604726435044,-0.3284853708905292,-0.996999135096326,-5.1630892324219,-5.713068477616692,-0.6210853708905293,cosmo
FBQVUKRVTNANAI-UHFFFAOYSA-N__PZYTZBGMEHZTNR-GVCQLOIVSA-N,holdout,1.045804869434828,1.3153,,-1.749284855031114,2.436323774280924,0.6546860845622096,-2.4039709395933238,-4.185608629312037,-2.7950897244659423,-0.6606139154377904,cosmo
XYJSVSPFUQNEGI-UHFFFAOYSA-N__NSKBVJYXMDIQIF-UHFFFAOYSA-N,holdout,11.236298072796451,4.0003,,3.4127897934777103,9.340027180472754,3.6652527114541145,-0.2524629179764042,-5.927237386995044,-7.823508279318741,-0.3350472885458857,cosmo
NSKBVJYXMDIQIF-UHFFFAOYSA-N__XYJSVSPFUQNEGI-UHFFFAOYSA-N,holdout,9.40150905881629,7.2506,,7.009464080515655,11.366294023335966,6.917050540794976,0.0924135397206793,-4.356829942820311,-2.3920449783006346,-0.3335494592050247,cosmo
SGCLSPFAYOHOOF-RYUDHWBXSA-N__IMJXZJWZJYUUQK-UHFFFAOYSA-N,holdout,-3.3992578965845355,-5.8277,,-7.337385414102639,-1.5637381934877246,-5.506847552257603,-1.830537861845036,-5.773647220614914,-3.938127517518103,0.3208524477423973,cosmo
IMJXZJWZJYUUQK-UHFFFAOYSA-N__SGCLSPFAYOHOOF-RYUDHWBXSA-N,holdout,11.64912794300573,4.2779,,3.4587402736580803,8.51296193151568,4.604425588521643,-1.1456853148635626,-5.0542216578576,-8.19038766934765,0.3265255885216431,cosmo
LCIIKJHWZSTBSU-GFOSZDOHSA-N__OYYGRMILZWWSGT-UHFFFAOYSA-N,holdout,15.68188523657396,11.2441,,8.426797316312125,12.985429601273156,6.956328270226465,1.4704690460856602,-4.55863228496103,-7.255087920261834,-4.287771729773534,cosmo
OYYGRMILZWWSGT-UHFFFAOYSA-N__LCIIKJHWZSTBSU-GFOSZDOHSA-N,holdout,18.520776604303126,16.5527,,11.48672429877405,16.023140682003913,12.366417179740989,-0.8796928809669389,-4.536416383229863,-7.034052305529077,-4.186282820259013,cosmo
LIACHHAMDVIFGQ-UHFFFAOYSA-N__UCKSNGSIFWQHDC-UHFFFAOYSA-N,holdout,13.404810504823336,-0.4839,,1.675598515995332,5.969051806778704,-1.6505223143635694,3.326120830358901,-4.293453290783372,-11.729211988828004,-1.1666223143635694,cosmo
UCKSNGSIFWQHDC-UHFFFAOYSA-N__LIACHHAMDVIFGQ-UHFFFAOYSA-N,holdout,5.257758641806322,-0.071,,0.5455896366845377,5.318356801492554,-0.1638824249798942,0.709472061664432,-4.772767164808016,-4.712169005121784,-0.0928824249798942,cosmo
BDZSNXFYQFYOSR-UHFFFAOYSA-N__ADWSFKXHBAUKKO-UHFFFAOYSA-N,holdout,5.924587138343984,6.1826,,3.5018391623588885,9.189961104272903,5.691610519400152,-2.189771357041264,-5.688121941914015,-2.422747975985096,-0.4909894805998478,cosmo
ADWSFKXHBAUKKO-UHFFFAOYSA-N__BDZSNXFYQFYOSR-UHFFFAOYSA-N,holdout,14.161532415786178,12.6305,,9.064737062282122,15.219638903828177,12.098281568828218,-3.0335445065460966,-6.154901841546055,-5.096795353504056,-0.5322184311717812,cosmo
CQMKAAYYGYCZQK-OYEZDFTHSA-N__UDWWPNAYVMKKLY-SDQPKGBYSA-N,holdout,17.606377028675464,7.9897,,2.6147911889368336,7.951879531841624,8.978633457104937,-6.363842268168104,-5.33708834290479,-14.99158583973863,0.9889334571049372,cosmo
UDWWPNAYVMKKLY-SDQPKGBYSA-N__CQMKAAYYGYCZQK-OYEZDFTHSA-N,holdout,13.12796975047388,5.9615,,3.0092831979629757,8.203088100181022,6.954571163261204,-3.945287965298229,-5.193804902218046,-10.118686552510905,0.993071163261204,cosmo
GQUWKGQZTWHIIQ-UHFFFAOYSA-N__WVHRAVATCKTJDN-TWMUNHRGSA-N,holdout,1.8713243671068085,2.2873,,-2.1725687923538537,1.2825952401877805,1.9996778363305552,-4.172246628684409,-3.455164032541634,-4.043893159460662,-0.2876221636694449,cosmo
WVHRAVATCKTJDN-TWMUNHRGSA-N__GQUWKGQZTWHIIQ-UHFFFAOYSA-N,holdout,8.428901223741319,0.415,,0.0911030913585065,5.4014914415548265,0.1260973054304451,-0.0349942140719386,-5.31038835019632,-8.337798132382812,-0.2889026945695548,cosmo
WRUQZRWBSNBUTG-NTUHNPAUSA-N__GVIPQRZWCDGLDH-UHFFFAOYSA-N,holdout,-3.5079949184666948,3.1501,,-4.305928504628858,1.0727816481466343,2.405140890526679,-6.711069395155537,-5.378710152775492,-0.7979335861621628,-0.7449591094733212,cosmo
GVIPQRZWCDGLDH-UHFFFAOYSA-N__WRUQZRWBSNBUTG-NTUHNPAUSA-N,holdout,10.168794894733036,6.7394,,4.063794654471663,6.421244088157015,5.994479411569125,-1.9306847570974612,-2.3574494336853515,-6.105000240261373,-0.7449205884308752,cosmo
WYQUANWLVUGJFV-UHFFFAOYSA-N__DZZHIBPTMNCBJH-UHFFFAOYSA-N,holdout,0.1146292459929578,-0.716,,-11.869411402102656,-6.498991771520027,-9.512864270699357,-2.3565471314033,-5.37041963058263,-11.984040648095617,-8.796864270699357,cosmo
DZZHIBPTMNCBJH-UHFFFAOYSA-N__WYQUANWLVUGJFV-UHFFFAOYSA-N,holdout,9.982364502147805,2.3871,,-3.571847086893233,3.2558250110039286,-6.474551187958628,2.902704101065395,-6.827672097897162,-13.55421158904104,-8.861651187958628,cosmo
WDPWRSUKBJUUOY-YNNMVLHISA-N__AAFZMYRURFKHSW-UHFFFAOYSA-N,holdout,8.475138699583054,1.4947,,2.569419694267676,6.897422626845557,2.490097541080169,0.0793221531875065,-4.328002932577881,-5.905719005315378,0.9953975410801692,cosmo
AAFZMYRURFKHSW-UHFFFAOYSA-N__WDPWRSUKBJUUOY-YNNMVLHISA-N,holdout,3.620836273614658,-0.0075,,-0.8968181022912668,3.8317192718791,0.9870985733845126,-1.8839166756757797,-4.728537374170367,-4.517654375905925,0.9945985733845124,cosmo
UDWWPNAYVMKKLY-SDQPKGBYSA-N__ANLIYTCSBMIRPS-UHFFFAOYSA-N,holdout,3.297472964660904,-0.5455,,-4.035644236537027,0.9602641812821348,-2.5345019803964672,-1.5011422561405596,-4.9959084178191615,-7.333117201197931,-1.9890019803964671,cosmo
ANLIYTCSBMIRPS-UHFFFAOYSA-N__UDWWPNAYVMKKLY-SDQPKGBYSA-N,holdout,8.626689801071363,4.6628,,1.1789929059625448,8.933281856615675,2.673846736153924,-1.4948538301913794,-7.75428895065313,-7.447696895108818,-1.988953263846076,cosmo
NTUWSPVODPXFAC-UHFFFAOYSA-N__SWHZOJQOWGMPRT-UHFFFAOYSA-N,holdout,7.028478781364055,6.4044,,2.6184144384053667,7.834089191232971,6.04707689233872,-3.428662453933353,-5.215674752827605,-4.410064342958688,-0.3573231076612799,cosmo
SWHZOJQOWGMPRT-UHFFFAOYSA-N__NTUWSPVODPXFAC-UHFFFAOYSA-N,holdout,6.667091203578301,5.3622,,4.045222373650635,8.700182375551888,5.10325832497763,-1.0580359513269952,-4.654960001901253,-2.6218688299276662,-0.2589416750223696,cosmo
HNOJYPHDGFZXLR-UHFFFAOYSA-N__YTVFVMBPXNLDGS-VAWYXSNFSA-N,holdout,-0.0798561220127138,4.4217,,0.0202429714569823,5.778171628221511,4.421686456287197,-4.401443484830215,-5.757928656764529,0.1000990934696961,-1.3543712803709695e-05,cosmo
YTVFVMBPXNLDGS-VAWYXSNFSA-N__HNOJYPHDGFZXLR-UHFFFAOYSA-N,holdout,3.0644042867862566,0.4025,,-4.163312163521665,0.6429223841709626,0.3863844204612883,-4.5496965839829535,-4.806234547692627,-7.227716450307922,-0.0161155795387117,cosmo
WBBXHBDVNMDEBY-SCVMZPAESA-N__YMTBEVQJVHDOIJ-UHFFFAOYSA-N,holdout,3.668300110440913,-15.7863,,-6.039735699114265,-2.530481013123145,-15.78610824072579,9.746372541611525,-3.50925468599112,-9.70803580955518,0.0001917592742106,cosmo
