id,error,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal
161356,,-21.365308672223353,-21.047804608128907,-19.756539464138555,5,5,0.12345486600246072,1.8268231965804331
