id,error,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal
77523,,-16.70727066731497,-16.48847446681781,-17.297724665728026,5,5,0.06685483252075122,2.611101599164005
