id,error,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal
22515,,-1.1419154180674354,-2.2081214352265417,-2.851483166515303,5,5,0.7345163668144165,1.1536909763793832
