id,error,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal
12687,,-26.112380543782166,-26.62258418539746,-31.83858726119657,5,5,1.824701038467396,4.026612719382068
