id,error,dE_r2_single,dE_r2_boltz,dE_wb_single,nconf_ald,nconf_prod,std_ald_kcal,std_prod_kcal
73871,,-18.734264439542294,-15.214675062889912,-17.502437161785444,5,5,1.7484171540134692,1.7726137078798703
