E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1954.167979516356,-1954.175890085961,-1954.821601037134,94.8438808964596,93.11268989870513,57794.0,imine,C1C=C2C(=CC(=NC=C2C3=NC(=NC=C31)NC4=CC=C(C=C4)CC=O)Cl)C5=C(C=CC=C5F)F,112.255,88.6324,-1954.816449295992,-0.497326434673,17.4111191035404,1.7311909977544673,19.142310101294868
-646.430342239892,-646.471825362199,-647.117624217356,110.3903771364674,93.16785048144702,119324.0,phosphorus,C(C=O)C(=O)C=P,102.065,88.49436,-647.103586938289,-0.497326434673,-8.325377136467395,17.222526655020374,8.897149518552979
