E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1873.254446390337,-1873.275090474591,-1873.924750197732,94.65507222262306,95.59058171928966,4199.0,sulfonyl,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NS(=O)(=O)CCC3=CC=CC=C3,56.498,91.11232,-1873.902615284199,-0.497326434673,-38.157072222623064,-0.9355094966665973,-39.09258171928966
-987.079810268889,-987.124685506236,-987.708800077954,78.99309828602323,54.460378226550986,13533.0,n_oxide,C1=CC=C(C=C1)C2=[N+](ON=C2OC3=CC=CC=C3C=O)[O-],58.316,90.76314,-987.703020218567,-0.497326434673,-20.677098286023224,24.53272005947224,3.855621773449016
