E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1813.492138286589,-1813.512078786488,-1814.159889049453,97.30760122505724,94.4300279371328,71202.0,sulfonyl,CN(C(=O)CCC=O)OC(=O)C1=CC=C(C=C1)C(=O)C(CCF)CS(=O)(=O)O,112.727,90.384285,-1814.144534254483,-0.497326434673,15.419398774942763,2.8775732879244345,18.296972062867198
-948.938705522446,-948.942929539609,-949.609068509833,106.1048990902906,105.93146538818641,7111.0,n_oxide,C1=CC(=CC=C1C=O)OCC2=CC3=[N+](ON=C3C=C2)[O-],99.328,90.14196,-949.605120876867,-0.497326434673,-6.776899090290598,0.17343370210419096,-6.603465388186407
