E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1795.573858163835,-1795.584330632156,-1796.257594071848,111.20800059120862,110.40213747662233,86315.0,sulfonyl,C1CCN(C1)C2=CC=C(C=C2)S(=O)(=O)C3CN(C3)C(=O)C4=CC(=C(C(=C4)F)O)C=O,80.008,90.92252,-1796.248405828145,-0.497326434673,-31.20000059120862,0.8058631145862876,-30.394137476622333
-886.789306717956,-886.792390367263,-887.450003931276,101.17069449211591,100.58169222109017,116363.0,n_oxide,C1=CC2=CC(=C[N+](=C2C(=C1)I)[O-])C=O,82.055,90.45519,-887.447858916835,-0.497326434673,-19.115694492115907,0.5890022710257483,-18.52669222109016
