E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-864.502236779032,-864.506778790284,-865.156208272543,97.14266252646232,95.44610338450309,185266.0,nitro,C1CC1(C=O)C2=C(C=CC(=C2F)[N+](=O)[O-])F,113.847,90.05212,-865.154369900379,-0.497326434673,16.704337473537677,1.6965591419592272,18.400896615496904
-1323.244203154253,-1323.278684050803,-1323.926339324166,112.91334793309771,94.3327704935539,181650.0,control,CC1=C(C=C(C=C1)C(=O)NC2=CC(=C(C=C2)F)C(=O)C)N3C(=CC(=C3C)C=O)C,113.822,88.00311,-1323.921468462539,-0.497326434673,0.9086520669022917,18.580577439543816,19.489229506446108
