E_acyl_sp_gfn2geom_Eh,E_acyl_opt_dftgeom_Eh,E_parent_opt_dftgeom_Eh,bde_dft_sp_gfn2geom_kcal,bde_dft_opt_dftgeom_kcal,id,sample_group,smiles,bde_gxtb_kcal,bde_alfabet_kcal,E_parent_sp_gfn2geom_Eh,E_h_Eh,Delta_SP,Delta_geom,Delta_tot
-1722.835960340554,-1722.848690415971,-1723.505894174756,102.14781230042227,100.32453555798799,63804.0,imine,CC(C)(C)OC(=O)N(CC1=CC(C(N=C1)OC)F)C2=NC(=C(C=C2)C=O)Cl,79.49,90.93139,-1723.496069675777,-0.497326434673,-22.65781230042228,1.8232767424342882,-20.83453555798799
-1076.470065979723,-1076.478686528086,-1077.105624484882,82.4130514637039,81.33245807175179,111870.0,phosphorus,CC(C)(C)P(=O)(C1=CC=CC=C1C=O)C(C)(C)C,79.119,87.937325,-1077.098725971702,-0.497326434673,-3.2940514637038945,1.0805933919521067,-2.2134580717517878
